DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;AREA;fex_c_2011
2136524;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;05;05;621,572918239261
2136524;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;05;05;621,572918239261
2136524;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;05;05;621,572918239261
2136525;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;02;05;05;865,903313912866
2136526;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;05;05;805,676777155614
2136531;1;1;1;80;1;1;1;8; ;2; ;2; ; ; ; ;4;2;1;02;05;05;794,309578700745
2136533;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;02;05;05;1042,09014610677
2136534;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;05;05;865,903313912866
2136536;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;05;05;1209,43663369632
2136536;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;05;05;1209,43663369632
2136538;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;02;05;05;1042,16535962254
2136541;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;05;05;982,220841869426
2136542;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;640,357706052564
2136544;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;811,002159512497
2136544;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;811,002159512497
2136546;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;668,670511126214
2136547;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;614,042433433797
2136548;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;643,725727729456
2136550;1;1;1;80;1;1;4;5; ;2; ;2; ; ; ; ;10;2;1;02;08;08;467,070288599613
2136552;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;637,212630624278
2136552;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;637,212630624278
2136555;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;615,940309387507
2136556;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;557,967339787889
2136560;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;609,361157438833
2136560;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;609,361157438833
2136561;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;08;08;588,299028334314
2136561;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;588,299028334314
2136564;1;1;1;80;1;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;02;08;08;556,670551286355
2136564;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;556,670551286355
2136564;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;556,670551286355
2136567;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;480,011002166725
2136567;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;480,011002166725
2136569;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;768,064234259529
2136570;1;1;1;80;1;1;4;9;CAMBIO DE CIUDAD;2; ;2; ; ; ; ;9;2;1;02;08;08;625,191796226331
2136573;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;642,055636688549
2136577;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;648,40700372442
2136578;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;640,357706052564
2136580;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;653,250009788691
2136581;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;664,475899312709
2136581;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;664,475899312709
2136582;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;02;08;08;653,250009788691
2136582;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;08;08;653,250009788691
2136583;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;603,557799602528
2136583;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;603,557799602528
2136584;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;02;08;08;734,269886831358
2136585;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;02;08;08;664,475899312709
2136585;1;4;1;80;1;1;2;6; ;2; ;2; ; ; ; ;7;2;1;02;08;08;664,475899312709
2136587;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;695,434232678023
2136588;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;616,938876407956
2136589;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;584,082667088932
2136590;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;567,242989392997
2136592;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;02;08;08;694,159193608367
2136592;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;694,159193608367
2136592;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;694,159193608367
2136593;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;107,456644609626
2136594;1;2;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;02;08;08;134,744741864547
2136594;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;134,744741864547
2136595;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;116,427220799764
2136597;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;639,531115915951
2136599;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;695,434232678023
2136599;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;695,434232678023
2136600;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;311,783357746516
2136600;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;311,783357746516
2136600;2;2;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;311,783357746516
2136601;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;557,805609718581
2136601;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;557,805609718581
2136602;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;604,356421305254
2136602;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;604,356421305254
2136603;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;654,951617253473
2136603;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;654,951617253473
2136603;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;654,951617253473
2136603;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;654,951617253473
2136603;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;654,951617253473
2136604;1;1;1;80;1;2; ; ; ;2; ;2; ;1;1; ;1; ;1;02;08;08;785,351746961036
2136605;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;585,980543042641
2136606;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;585,980543042641
2136606;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;585,980543042641
2136607;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;550,179203613055
2136607;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;550,179203613055
2136607;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;550,179203613055
2136608;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;583,456022270042
2136608;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;583,456022270042
2136609;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;614,042433433797
2136610;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;644,374121980223
2136611;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;615,940309387507
2136612;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;554,284630813374
2136613;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;580,65087279691
2136613;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;580,65087279691
2136614;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;770,984458837529
2136614;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;770,984458837529
2136616;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;609,361157438833
2136616;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;609,361157438833
2136618;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;488,612709652108
2136618;1;8;1;80;1;1;4;5; ;2; ;2; ; ; ; ;8;2;1;02;08;08;488,612709652108
2136619;1;1;1;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;02;08;08;588,925673153203
2136622;2;2;2;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;02;08;08;653,163107403872
2136623;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;527,380928624134
2136623;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;527,380928624134
2136624;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;504,588743798415
2136625;1;1;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;02;08;08;548,281327659345
2136625;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;548,281327659345
2136627;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;644,374121980223
2136628;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;02;08;08;618,075315177994
2136629;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;6;2;1;02;08;08;585,980543042641
2136629;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;585,980543042641
2136630;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;615,940309387507
2136631;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;119,038027560851
2136631;1;3;1;80;1;1;3;8; ;2; ;2; ; ; ; ;9;2;1;02;08;08;119,038027560851
2136632;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;95,4650950219968
2136633;1;4;1;80;1;1;4;7; ;2; ;2; ; ; ; ;4;2;1;02;08;08;668,022116875447
2136634;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;02;08;08;958,419902856993
2136634;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;02;08;08;958,419902856993
2136634;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;958,419902856993
2136634;2;3;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;958,419902856993
2136634;2;4;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;08;08;958,419902856993
2136637;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2144,91564919735
2136638;1;1;1;80;1;1;1;4; ;3; ;2; ; ; ; ;4;2;1;02;11;11;2331,50776950901
2136640;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2243,12188245508
2136643;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;02;11;11;1657,16777672472
2136643;1;2;1;80;1;1;3;8; ;2; ;2; ; ; ; ;8;2;1;02;11;11;1657,16777672472
2136643;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;1657,16777672472
2136644;1;1;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;02;11;11;1977,11090655429
2136644;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;8;2;1;02;11;11;1977,11090655429
2136645;1;4;1;80;1;1;2;2; ;2; ;2; ; ;1; ;2;1;1;02;11;11;2198,15675999111
2136645;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;11;11;2198,15675999111
2136646;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;11;11;2144,91564919735
2136650;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;02;11;11;1890,52903904018
2136650;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;1890,52903904018
2136653;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;02;11;11;2085,16804010919
2136654;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;02;11;11;2429,71400276675
2136655;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;02;11;11;2483,56739426103
2136656;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2793,99823229568
2136656;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;02;11;11;2793,99823229568
2136658;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;11;11;2733,80070500844
2136659;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2396,98552674693
2136660;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2429,71400276675
2136661;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2368,34724878115
2136662;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2483,61040511321
2136662;1;5;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;11;11;2483,61040511321
2136666;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2626,31134392459
2136666;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2626,31134392459
2136668;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;02;11;11;2190,58029614408
2136669;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;11;11;2554,93936909281
2136670;1;1;1;80;1;1;4;5; ;2; ;2; ; ; ; ;10;2;1;02;11;11;2163,70302686595
2136670;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;11;11;2163,70302686595
2136672;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;11;11;1977,11090655429
2136672;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;02;11;11;1977,11090655429
2136673;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;313,21785593182
2136673;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;02;13;13;313,21785593182
2136674;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;02;13;13;360,999380572329
2136675;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;362,877644313317
2136675;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;362,877644313317
2136679;1;1;1;80;1;1;4;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;11;2;1;02;13;13;422,663727464641
2136681;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;11;2;1;02;13;13;407,419273811532
2136683;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;365,169135380868
2136684;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;02;13;13;369,273112862794
2136686;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;395,708718607178
2136687;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;356,48217576384
2136687;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;356,48217576384
2136688;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;384,20932719193
2136690;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;318,664920406555
2136691;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;02;13;13;310,713663457574
2136693;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;13;13;417,492399113353
2136693;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;13;13;417,492399113353
2136693;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;13;13;417,492399113353
2136694;1;3;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;02;13;13;422,663727464641
2136695;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;301,573501220711
2136696;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;02;13;13;309,180078943139
2136696;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;309,180078943139
2136699;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;421,078178474473
2136700;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;377,828094659965
2136701;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;298,885366450874
2136701;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;298,885366450874
2136701;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;298,885366450874
2136703;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;364,154953979512
2136704;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;381,5564273324
2136704;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;381,5564273324
2136707;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;02;13;13;440,065200817529
2136707;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;440,065200817529
2136707;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;440,065200817529
2136709;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;362,896188721814
2136710;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;418,918665226779
2136711;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;13;13;373,354234767346
2136712;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;525,019190625553
2136712;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;525,019190625553
2136713;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;436,028060340534
2136713;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;436,028060340534
2136713;2;2;2;80;1;1;2;5; ;3; ;2; ; ; ; ;4;2;1;02;13;13;436,028060340534
2136713;3;2;3;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;436,028060340534
2136716;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;02;13;13;365,103358054255
2136717;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;371,418390092976
2136717;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;371,418390092976
2136718;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;433,683968285563
2136720;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;369,258876845283
2136720;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;369,258876845283
2136721;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;13;13;369,273112862794
2136721;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;369,273112862794
2136722;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;412,537432694814
2136724;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;424,984362613545
2136724;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;424,984362613545
2136729;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;401,038041279566
2136730;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;13;13;387,003491807134
2136731;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;13;13;351,495994700415
2136732;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;13;13;350,754139007882
2136732;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;350,754139007882
2136732;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;13;13;350,754139007882
