DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4854492;1;2;1;80;05;1;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854495;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1117,44251878859
4854496;1;1;1;80;05;1;1;4;7; ;2; ; ;4; ;2; ;2; ;1;48;828116;2;1;03;05;1088,34720728055
4854497;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1003,41585209572
4854498;1;4;1;80;05;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1276,13238582229
4854499;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1124,09759118714
4854501;1;4;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1240,77337223234
4854502;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1202,34818980134
4854502;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1202,34818980134
4854503;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1145,77917119311
4854504;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1201,80873176229
4854504;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1201,80873176229
4854505;1;1;1;80;05;1;1;3;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;05;1158,90979970866
4854507;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1165,93216089409
4854507;1;2;1;80;05;1;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;03;05;1165,93216089409
4854508;1;2;1;80;05;1;1;1;9;VIAJE;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;03;05;1268,98383767525
4854509;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1158,90979970866
4854510;1;3;1;80;05;1;1;1;8; ;1; ;1;2; ;1; ;2; ; ; ; ;2;1;03;05;1031,23494722199
4854511;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1371,64414413977
4854511;1;5;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1371,64414413977
4854512;1;1;1;80;05;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854512;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854513;1;2;1;80;05;1;2; ; ; ; ;1;4;5; ;2; ;2; ;2; ;800000;2;1;03;05;925,680629990808
4854513;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;925,680629990808
4854516;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1372,03712827651
4854517;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854517;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854519;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854519;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854523;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1151,91668631341
4854526;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;05;1162,10571912942
4854527;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1137,72169545118
4854528;1;2;1;80;05;1;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1287,10577309169
4854529;1;1;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1074,15221641831
4854530;1;1;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1166,44971817234
4854532;1;3;1;80;05;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ;1000000;2;1;03;05;1124,09759118714
4854534;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1116,55767272346
4854535;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1337,04540347345
4854540;1;2;1;80;05;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1059,57159962651
4854541;1;1;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854541;1;2;1;80;05;1;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854544;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854547;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;48;828000;2;1;03;05;1151,91668631341
4854548;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854548;1;2;1;80;05;1;1;4;6; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854550;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1166,44971817234
4854552;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1254,96836309457
4854553;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1180,25333871793
4854553;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1180,25333871793
4854554;1;1;1;80;05;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;24;900000;2;1;03;05;1592,39867206489
4854555;1;1;1;80;05;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854555;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1194,26881329861
4854557;1;2;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;828116;2;1;03;05;1446,36078233651
4854557;1;5;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1446,36078233651
4854559;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1251,1419213299
4854559;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1251,1419213299
4854559;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1251,1419213299
4854562;1;1;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1195,33317564529
4854562;1;2;1;80;05;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;05;1195,33317564529
4854563;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1116,55767272346
4854564;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1176,68633592123
4854564;1;2;1;80;05;1;1;1;9;VIAJE;1; ;1;5; ;1; ;2; ; ; ; ;2;1;03;05;1176,68633592123
4854565;1;1;1;80;05;1;1;2;9;MUTUO ACUERDO CON LA EMPRESA PREJUBILADO;2; ; ;11; ;1;2;1;4600000; ; ; ;1;1;03;05;1180,25333871793
4854565;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1180,25333871793
4854566;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1067,11151809019
4854571;1;2;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;826116;2;1;03;05;1399,85460958268
4854572;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1158,90979970866
4854573;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;882,781697937174
4854574;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1003,41585209572
4854576;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1039,29242296392
4854577;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;828116;2;1;03;05;1393,59252132088
4854578;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1134,28662400315
4854580;1;1;1;80;05;1;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;05;1209,00326219989
4854581;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1113,45180792171
4854581;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1113,45180792171
4854581;1;5;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;1113,45180792171
4854581;1;8;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1113,45180792171
4854582;1;2;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;28;800000;2;1;03;05;1110,08211660646
4854582;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;828000;2;1;03;05;1110,08211660646
4854582;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1110,08211660646
4854583;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1482,11116624311
4854585;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1138,11306576782
4854588;1;1;1;80;05;1;1;4;8; ;1; ;2;5; ;2; ;2; ;1;48;900000;2;1;03;05;1194,26881329861
4854588;1;2;1;80;05;1;1;4;8; ;2; ; ;9; ;2; ;2; ;1;24;98;2;1;03;05;1194,26881329861
4854589;1;2;1;80;05;1;1;3;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1191,50673388063
4854589;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1191,50673388063
4854589;1;6;1;80;05;1;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;1;03;05;1191,50673388063
4854592;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854592;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854593;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1124,09759118714
4854593;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1124,09759118714
4854600;1;2;1;80;05;1;1;3;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1273,09029851101
4854601;1;1;1;80;05;1;1;1;1; ;2; ; ;4; ;2; ;2; ;1;30;828200;2;1;03;05;1230,0191972052
4854602;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1329,68500129131
4854603;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1039,51952417835
4854603;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1039,51952417835
4854603;1;4;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;1039,51952417835
4854603;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1039,51952417835
4854604;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1137,72169545118
4854604;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1137,72169545118
4854605;1;2;1;80;05;1;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1003,41585209572
4854606;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;828116;2;1;03;05;1081,87165116355
4854606;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1081,87165116355
4854608;1;3;1;80;05;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;1059,57159962651
4854609;1;2;1;80;05;1;1;2;9;CAMBIO DE DOMICILIO;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1323,00424472069
4854609;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1323,00424472069
4854613;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;1;38000; ; ; ;2;1;03;05;1328,87496266586
4854616;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1131,63750965082
4854616;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1131,63750965082
4854617;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;826116;2;1;03;05;1230,55865524426
4854617;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1230,55865524426
4854618;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1201,80873176229
4854619;1;5;1;80;05;1;1;3;7; ;2; ; ;4; ;1; ;2; ;1;48;1000000;2;1;03;05;1531,48565441374
4854620;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1351,24039433568
4854623;1;2;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1240,77337223234
4854623;1;4;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1240,77337223234
4854626;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;03;05;829,141812752355
4854626;1;4;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;829,141812752355
4854627;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1201,80873176229
4854627;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;03;05;1201,80873176229
4854629;1;2;1;80;05;1;1;2;9;EMBARAZO;2; ; ;12;EMBARAZO;2; ;2; ; ; ; ;2;1;03;05;1075,04280687052
4854631;1;1;1;80;05;1;1;4;9;NO DESEABA TRABAJAR MAS;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1137,84788241279
4854631;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1137,84788241279
4854631;1;3;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1137,84788241279
4854631;1;4;1;80;05;1;1;4;9;POR DESPLAZAMIENTO;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1137,84788241279
4854633;1;1;1;80;05;1;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1222,47927874152
4854634;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1247,42844463089
4854635;1;2;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;971,558461169691
4854635;1;4;1;80;05;1;1;1;3; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;971,558461169691
4854636;1;2;1;80;05;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;989,009007198395
4854636;1;4;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;989,009007198395
4854638;1;2;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1166,44971817234
4854640;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1166,44971817234
4854641;1;1;1;80;05;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1329,50548500976
4854642;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1124,09759118714
4854645;1;2;1;80;05;1;1;3;4; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;03;05;1174,01153739682
4854645;1;3;1;80;05;1;1;3;9;INCUMPLIMIENTO POR PROBLEMAS DE ADICCION;2; ; ;12;POR ADICCION;1; ;2; ; ; ; ;2;1;03;05;1174,01153739682
4854645;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1174,01153739682
4854647;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;925,619044447085
4854647;1;5;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;925,619044447085
4854647;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;925,619044447085
4854648;1;3;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1240,56151819725
4854648;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1240,56151819725
4854649;1;2;1;80;05;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1116,55767272346
4854653;1;2;1;80;05;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;05;1197,98228999762
4854653;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1197,98228999762
4854657;1;3;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;1134,28662400315
4854659;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1194,26881329861
4854660;1;2;1;80;05;1;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;05;995,875933632035
4854661;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;981,860459051355
4854663;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1138,23925272943
4854663;1;2;1;80;05;1;1;1;6; ;2; ; ;8; ;3; ;2; ;2; ;826116;3;1;03;05;1138,23925272943
4854664;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;03;05;1329,29201715457
4854664;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1329,29201715457
4854665;1;4;1;80;05;1;1;1;8; ;2; ; ;12;NO TIENE TITULO DE BACHILLER;1; ;2; ;1;48;828200;2;1;03;05;1145,95868747466
4854665;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1145,95868747466
4854666;1;2;1;80;05;1;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;03;05;1592,39867206489
4854667;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1176,8182672699
4854669;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;600000;2;1;03;05;1365,25586891636
4854670;1;3;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;05;981,860459051355
4854671;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1102,36268186123
4854672;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1010,56440024276
4854673;1;1;1;80;05;1;1;4;4; ;2; ; ;9; ;2; ;2; ;2; ;828200;2;1;03;05;1184,506273456
4854673;1;5;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;24;828200;2;1;03;05;1184,506273456
4854673;1;8;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1184,506273456
4854674;1;1;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;828000;2;1;03;05;1496,12664082379
4854676;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;48;828116;3;1;03;05;1197,98228999762
4854676;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1197,98228999762
4854681;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1158,90979970866
4854683;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1124,09759118714
4854684;1;2;1;80;05;1;1;3;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1510,81510743451
4854685;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1092,06068397956
4854685;1;3;1;80;05;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;24;828116;2;1;03;05;1092,06068397956
