Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3461763;1;2;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;2;5;1;1;1;1;1;3;2;1;01;17;05;17;214,889245513687
3461764;1;5;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;2;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;3;2;1;01;17;05;17;115,370335915433
3461766;1;3;2;1;1;1;1;1;3;1; ; ;98;350000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;05;17;173,954741589099
3461800;1;1;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;1;1;2;2;1;2;1;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;4;5;1;1;1;1;1;1;2;3;1;01;73;05;73;177,126413876889
3461801;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;73;05;73;179,310289484588
3461802;1;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;1;2;2;1;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;1;1;2;1;2;3;1;1;1;2;1;1;1;1;1;2;3;2;01;73;05;73;887,38811753568
3461803;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;73;05;73;659,198600736853
3461804;1;3;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;2;2;1;1;2;2;1;2;1;2;1;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;2;01;73;05;73;795,798518675319
3461805;1;1;1;1;1;1;1;1;3;1; ; ;98;200000; ;1;2;1;2;2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;5;1;1;2;1;4;1;1;1;1;1;2;3;1;01;73;05;73;243,605172647131
3461806;1;3;2;1;1;1;1;1;3;1; ; ;200000000;300000; ;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;73;05;73;260,947224435521
3461808;1;3;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;73;05;73;245,789048254831
3461809;1;1;1;1;2;1;1;2;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;1;1;4;1;2;1;1;1;1;1;2;3;2;01;73;05;73;243,605172647131
3461810;1;5;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;73;05;73;285,042231509012
3461812;1;3;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;73;05;73;708,505655507555
3461813;1;3;1;1;1;1;1;1;3;1; ; ;98;400000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;73;05;73;708,505655507555
3461814;1;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;2;01;73;05;73;235,218412232416
3461815;1;1;1;1;1;1;1;2;4;3; ; ; ; ;100000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;4;1;2;1;2;1;1;1;2;3;2;01;73;05;73;168,842582824304
3461816;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;7;1;1;1;2;1;1;1;1;1;2;3;2;01;73;05;73;352,630681963805
3461818;1;2;1;1;1;1;1;1;3;3; ; ; ; ;330000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;6;2;01;73;05;73;196,327522697669
3461819;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;3;9;2;01;73;05;73;196,327522697669
3461822;1;6;2;1;1;1;1;1;3;1; ; ;160000000;700000; ;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;5;2;1;01;66;05;66;232,895193526997
3461823;1;4;2;1;1;1;1;1;4;1; ; ;170000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;2;1;01;66;05;66;241,96071023856
3461824;1;5;1;1;1;1;1;1;3;1; ; ;12000000;700000; ;1;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;2;1;01;66;05;66;248,384210111788
3461825;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;2;1;01;66;05;66;251,838525593605
3461826;1;4;2;1;1;1;1;1;3;2; ;1200000;10000000;500000; ;1;1;1;1;2;1;2;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;2;1;01;66;05;66;306,915296132766
3461827;1;4;1;1;1;1;1;1;3;1; ; ;100000000;1000000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;66;05;66;232,895193526997
3461828;1;4;3;1;1;1;1;1;4;3; ; ; ; ;640000;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;2;1;01;66;05;66;306,915296132766
3461829;1;5;3;1;1;1;1;1;3;1; ; ;120000000;500000; ;1;2;1;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;66;05;66;216,246122892808
3461836;1;4;1;1;1;1;1;1;4;1; ; ;140000000;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;05;52;160,548082824355
3461837;1;4;2;1;1;1;1;1;4;3; ; ; ; ;670000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;05;52;155,714859382785
3461838;1;5;4;1;1;1;1;1;4;2; ;596000;140000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;05;52;170,829160391063
3461839;1;5;1;1;1;1;1;1;1;1; ; ;70000000;450000; ;1;1;1;2;2;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;1;01;52;05;52;142,185142303952
3461840;1;5;1;1;1;1;1;1;4;4; ; ; ;400000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;6;1;2;1;1;1;4;3;1;01;52;05;52;160,548082824355
3461841;1;5;1;1;1;1;1;1;4;1; ; ;110000000;600000; ;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;6;1;2;1;1;1;4;3;1;01;52;05;52;142,185142303952
3461844;1;2;1;1;1;1;1;1;4;4; ; ; ;350000; ;2;1;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;2;3;1;01;52;05;52;212,363808692864
3461845;1;4;3;1;1;1;1;1;4;2; ;180000;98;400000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;2;3;1;01;52;05;52;213,376491480622
3461846;1;4;3;1;1;1;1;1;4;2; ;200000;98;300000; ;2;1;1;2;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;05;52;213,376491480622
3461847;1;5;4;1;1;1;1;1;4;1; ; ;98;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;3;3;1;01;52;05;52;89,443283582091
3461848;1;4;4;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;4;2;2; ;8;1;1;1;2;1;2;1;1;1;1;3;1;01;52;05;52;189,635665912973
3461849;1;1;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2; ;5;1;1;1;2;1;2;1;1;1;1;3;1;01;52;05;52;196,013139162947
3461850;1;2;2;1;1;1;1;1;4;3; ; ; ; ;110000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;1;3;1;01;52;05;52;144,86656029439
3461851;1;4;3;1;1;1;1;1;4;4; ; ; ;100000; ;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;1;2;1;1;3;2;2; ;5;1;2;1;2;1;2;1;1;1;1;3;1;01;52;05;52;89,443283582091
3461852;1;2;1;1;2;1;1;1;1;1; ; ;30000000;200000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;1;1;1;1;3;1;01;52;05;52;130,202310598285
3461852;2;1;1;1;2;1;1;5;5;4; ; ; ;98; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;2;1;1;2;1;2;1;1;1;1;3;1;01;52;05;52;130,202310598285
3461853;1;2;1;1;1;1;1;1;4;1; ; ;20000000;100000; ;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;1;1;1;1;3;1;01;52;05;52;203,727729228615
3461854;1;2;2;1;1;1;1;1;4;1; ; ;150000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;1;1;2;1;1;1;1;3;1;01;52;05;52;138,838390062534
3461855;1;1;1;1;1;1;1;1;1;1; ; ;25000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;52;05;52;181,690554064489
3461856;1;4;2;1;1;1;1;1;3;3; ; ; ; ;540000;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;50;05;50;233,786489069174
3461857;1;2;1;1;1;1;1;1;3;3; ; ; ; ;800000;2;2;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;50;05;50;209,619914346474
3461858;1;1;1;1;1;1;1;1;3;1; ; ;99;350000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;4;1;4;1;1;1;1;1;3;3;2;01;50;05;50;163,976331184874
3461859;1;1;1;1;2;1;1;6; ;1; ; ;99;350000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;1;1;1;1;3;3;2;01;50;05;50;173,428651536691
3461871;1;3;2;1;1;1;1;1;4;1; ; ;98;98; ;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;2;2;2; ;2;1;1;1;3;1;1;1;1;1;2;2;1;01;17;05;17;130,498703699537
3461872;1;3;2;1;1;1;1;1;3;2; ;700000;50000000;300000; ;1;2;1;1;2;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;17;05;17;262,899445899853
3461874;1;2;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;3;1;1;1;1;1;2;2;1;01;17;05;17;272,118330172029
3461877;1;2;1;1;1;1;1;1;3;1; ; ;50000000;350000; ;2;1;1;2;1;1;2;2;2;1;2;1;2;2;2;1;1;2;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;1;2;2;1;01;17;05;17;175,539768830775
3461878;1;2;1;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;1;2;2;2; ;2;1;1;1;3;1;1;1;1;1;2;2;1;01;17;05;17;165,630687222944
3461879;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;2;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;2;1;01;17;05;17;175,539768830775
3461881;1;3;1;1;1;1;1;1;3;3; ; ; ; ;260000;2;2;1;1;1;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;17;05;17;166,879045127522
3461883;1;7;1;1;1;1;1;1;3;1; ; ;350000000;800000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;3;1;1;1;1;1;4;2;1;01;17;05;17;167,920400264297
3461886;1;6;2;1;1;1;1;1;3;3; ; ; ; ;640000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;5;1;1;1;1;1;4;2;1;01;17;05;17;182,0966774466
3461887;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;17;05;17;157,610503234613
3461888;1;5;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;2;2;1;01;17;05;17;218,548622898503
3461889;1;5;1;1;1;1;1;1;3;1; ; ;250000000;200000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;3;1;1;1;1;1;3;2;1;01;17;05;17;167,920400264297
3461891;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;3;1;1;1;1;1;3;3;1;01;17;05;17;193,990844662598
3461892;1;4;1;1;1;1;1;1;3;1; ; ;99;300000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;05;17;166,879045127522
3461893;1;1;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;3;2;1;01;17;05;17;151,661412808444
3461894;1;5;3;1;1;1;1;1;3;1; ; ;10000000;400000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;05;17;193,990844662598
3461896;1;2;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;1;1;4;1;2;1;4;1;1;1;1;1;3;2;1;01;17;05;17;177,643583918204
3461897;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;3;2;1;01;17;05;17;130,498703699537
3461898;1;5;2;1;1;1;1;1;3;1; ; ;250000000;700000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;3;1;1;1;1;1;3;2;1;01;17;05;17;130,498703699537
3461899;1;4;2;1;1;1;1;1;3;1; ; ;120000000;300000; ;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;17;05;17;182,432589728335
3461984;1;1;1;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;1;01;76;05;76;866,091715061474
3461985;1;3;2;1;1;1;1;1;3;3; ; ; ; ;430000;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;76;05;76;1163,55151641681
3461986;1;5;4;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;76;05;76;799,731762706217
3461987;1;5;3;1;1;1;1;1;3;1; ; ;100000000;700000; ;2;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;1;1;3;1;1;1;4;1;1;1;1;1;3;3;1;01;76;05;76;817,491261311732
3461988;1;5;2;1;1;1;1;1;1;1; ; ;150000000;800000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;3;3;1;01;76;05;76;887,111002836271
3461989;1;6;3;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;5;1;1;1;1;1;5;3;1;01;76;05;76;837,587711470925
3461990;1;1;1;1;1;1;1;2;1;3; ; ; ; ;400000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;9;3;1;01;76;05;76;1079,17911177883
3461991;1;4;2;1;1;1;1;1;3;1; ; ;85000000;500000; ;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;05;76;794,474134206033
3461992;1;3;2;1;2;1;1;1;4;3; ; ; ; ;270000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;2;3;1;01;76;05;76;1007,56153092339
3461994;1;4;1;1;1;1;1;1;3;1; ; ;90000000;450000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;76;05;76;907,498032926469
3461995;1;5;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;05;76;794,474134206033
3461996;1;4;3;1;1;1;1;1;3;3; ; ; ; ;580000;1;2;1;1;1;2;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;76;05;76;821,560813010091
3461997;1;3;1;1;1;1;1;1;3;2; ;550000;85000000;550000; ;1;1;1;2;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;76;05;76;881,163030202418
3461997;2;1;1;1;1;1;1;6; ;3; ; ; ; ;250000;1;2;2;2;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;2;2;1;4;1;1;1;1;1;4;3;1;01;76;05;76;881,163030202418
