Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Area;Esc;Mes;Dpto;Fex_c_2011
3461754;1;4;1;10;4;2;1;12;1997;16;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;17;8;05;17;183,974799944019
3461754;1;5;1;10;5;2;1;1;1939;75;5;4;1; ; ;1;2;73920;2;1;2; ;3;3; ;17;3;05;17;183,974799944019
3461755;1;1;1;10;1;1;1;4;1982;32;1;2;1; ; ;1;1;24640;2;1;2; ;3;1; ;17;1;05;17;166,879045127522
3461755;1;2;1;10;2;2;1;6;1972;41;2;2;1; ; ;3; ; ;2;1;2; ;1;0; ;17;0;05;17;166,879045127522
3461756;1;1;1;10;1;1;1;5;1943;70;1;3;1; ; ;1;2;248000;2;1;2; ;6;5;4;17;16;05;17;144,467978114037
3461756;1;2;1;10;2;2;1;12;1946;67;2;3;1; ; ;1;2;540000;2;1;2; ;6;5;4;17;16;05;17;144,467978114037
3461756;1;3;1;10;3;2;1;3;1937;77;5;6;1; ; ;1;2;73920;2;1;2; ;6;2;3;17;13;05;17;144,467978114037
3461757;1;1;1;10;1;2;1;2;1960;54;1;6;1; ; ;1;1;220000;2;1;2; ;6;5;4;17;16;05;17;128,208990658183
3461757;1;2;1;10;2;2;1;8;1933;80;5;3;1; ; ;1;5; ;2;1;2; ;3;4; ;17;4;05;17;128,208990658183
3461757;1;3;1;10;3;1;1;4;1923;91;5;3;1; ; ;1;5; ;2;1;2; ;3;3; ;17;3;05;17;128,208990658183
3461758;1;1;1;10;1;2;1;3;1969;45;1;6;2;1;36; ; ; ;1;1;2; ;6;1;3;17;12;05;17;199,671613194609
3461758;1;2;1;10;1;1;1;2;2007;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;17;1;05;17;199,671613194609
3461759;1;1;1;10;1;1;1;8;1962;51;1;3;1; ; ;1;3;77000;2;1;2; ;5;11;2;17;11;05;17;166,879045127522
3461759;1;2;1;10;2;2;1;7;1962;51;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;05;17;166,879045127522
3461760;1;1;1;10;1;2;1;1;1978;36;1;4;1; ; ;1;1;24640;2;1;2; ;6;4;3;17;15;05;17;178,77321234352
3461760;1;2;1;10;2;1;1;12;1995;18;3;6;1; ; ;2;5; ;2;1;1;1;6;1;2;17;12;05;17;178,77321234352
3461761;1;1;1;10;1;2;1;4;1969;45;1;3;1; ; ;1;1;90000;2;1;2; ;6;7;5;17;18;05;17;226,035909904015
3461761;1;2;1;10;2;1;1;8;1969;44;2;3;1; ; ;1;3;77000;2;1;2; ;6;5;4;17;16;05;17;226,035909904015
3461761;1;3;1;10;3;2;1;3;1999;15;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;17;9;05;17;226,035909904015
3461761;1;4;1;10;2;1;1;7;2002;11;3;6;1; ; ;1;5; ;2;1;1;2;4;0; ;17;5;05;17;226,035909904015
3461762;1;1;1;10;1;2;1;12;1962;51;1;3;1; ; ;1;3;175000;2;1;2; ;6;7;5;17;18;05;17;151,661412808444
3461763;1;1;1;10;1;1;1;8;1982;31;1;1;1; ; ;1;1;30000;2;1;2; ;6;2;3;17;13;05;17;214,889245513687
3461763;1;2;1;10;2;2;1;4;1982;32;2;1;1; ; ;1;1;28720;2;1;2; ;6;2;3;17;13;05;17;214,889245513687
3461763;1;3;1;10;1;1;1;4;2006;8;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;17;1;05;17;214,889245513687
3461764;1;1;1;10;1;2;1;9;1938;75;1;6;1; ; ;1;2;73640;2;1;2; ;4;6; ;17;6;05;17;115,370335915433
3461764;1;2;1;10;2;2;1;2;1973;41;3;6;1; ; ;1;1;44000;2;1;2; ;6;7;5;17;18;05;17;115,370335915433
3461764;1;3;1;10;3;2;1;6;1968;45;3;4;1; ; ;1;1;30000;2;1;2; ;5;11;2;17;11;05;17;115,370335915433
3461764;1;4;1;10;4;2;1;10;1991;22;4;6;1; ; ;1;5; ;2;1;1;2;6;2;3;17;13;05;17;115,370335915433
3461764;1;5;1;10;5;2;1;3;1994;20;4;6;2;1;12; ; ; ;2;1;1;2;6;2;3;17;13;05;17;115,370335915433
3461766;1;1;1;10;1;2;1;3;1975;39;1;4;1; ; ;1;1;32000;2;1;2; ;6;2;3;17;13;05;17;173,954741589099
3461766;1;2;1;10;2;2;1;7;1992;21;3;6;1; ; ;1;2;40000;2;1;1;2;6;2;2;17;13;05;17;173,954741589099
3461766;1;3;1;10;3;2;1;2;1995;19;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;17;11;05;17;173,954741589099
3461800;1;1;1;10;1;1;1;2;1968;46;1;2;9; ; ; ; ; ;2;1;2; ;5;11;2;73;11;05;73;177,126413876889
3461800;1;2;1;10;2;2;1;5;1969;44;2;2;9; ; ; ; ; ;1;1;2; ;4;7; ;73;7;05;73;177,126413876889
3461801;1;1;1;10;1;1;1;6;1963;50;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;73;2;05;73;179,310289484588
3461801;1;2;1;10;2;2;1;6;1970;43;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;05;73;179,310289484588
3461801;1;3;1;10;1;2;1;12;1908;105;5;5;1; ; ;3; ; ;1;2;2; ;1;0; ;73;0;05;73;179,310289484588
3461802;1;1;1;10;1;2;1;10;1942;71;1;5;1; ; ;3; ; ;2;1;2; ;1;0; ;73;0;05;73;887,38811753568
3461802;1;2;1;10;2;2;1;9;1996;17;4;6;2;1;12; ; ; ;2;1;1;1;6;1;2;73;12;05;73;887,38811753568
3461802;1;3;1;10;2;1;1;9;1983;30;4;4;1; ; ;3; ; ;2;1;1;1;6;1;2;73;12;05;73;887,38811753568
3461803;1;1;1;10;1;1;1;5;1953;60;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;05;73;659,198600736853
3461803;1;2;1;10;2;2;1;5;1959;54;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;05;73;659,198600736853
3461804;1;1;1;10;1;1;1;6;1965;48;1;3;2;1;36; ; ; ;2;2;2; ;1;0; ;73;0;05;73;795,798518675319
3461804;1;2;1;10;2;2;1;7;1970;43;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;05;73;795,798518675319
3461804;1;3;1;10;3;1;1;11;1995;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;73;10;05;73;795,798518675319
3461804;1;4;1;10;2;2;1;11;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;73;8;05;73;795,798518675319
3461805;1;1;1;10;1;1;1;7;1947;66;1;4;1; ; ;1;2;112000;2;1;2; ;6;2;3;73;13;05;73;243,605172647131
3461806;1;1;1;10;1;2;1;4;1954;60;1;3;1; ; ;2;2;80000;2;1;2; ;6;7;5;73;18;05;73;260,947224435521
3461806;1;2;1;10;2;1;1;2;1954;60;2;3;1; ; ;2;5; ;2;1;2; ;5;11;2;73;11;05;73;260,947224435521
3461806;1;3;1;10;3;1;1;8;1927;86;5;4;1; ; ;1;5; ;2;1;2; ;3;3; ;73;3;05;73;260,947224435521
3461808;1;1;1;10;1;1;1;1;1945;69;1;3;1; ; ;2;5; ;2;1;2; ;3;1; ;73;1;05;73;245,789048254831
3461808;1;2;1;10;2;2;1;9;1956;57;2;3;1; ; ;2;5; ;2;2;2; ;1;0; ;73;0;05;73;245,789048254831
3461809;1;1;1;10;1;1;1;6;1935;78;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;05;73;243,605172647131
3461810;1;1;1;10;1;1;1;6;1963;50;1;2;1; ; ;1;3;77000;2;1;2; ;5;11;2;73;11;05;73;285,042231509012
3461810;1;2;1;10;2;2;1;6;1979;34;2;2;1; ; ;2;1;43000;2;1;1;1;6;2;2;73;13;05;73;285,042231509012
3461810;1;3;1;10;1;1;1;10;2003;10;3;6;1; ; ;2;5; ;2;1;1;2;4;0; ;73;5;05;73;285,042231509012
3461810;1;4;1;10;1;2;1;6;2005;8;3; ;1; ; ;2;5; ;2;1;1;2;3;3; ;73;3;05;73;285,042231509012
3461812;1;1;1;10;1;1;1;9;1985;28;1;2;1; ; ;1;1;35000;2;1;2; ;5;11;2;73;11;05;73;708,505655507555
3461812;1;2;1;10;2;2;1;1;1987;27;2;2;1; ; ;1;1;24640;2;1;1;1;6;2;2;73;13;05;73;708,505655507555
3461813;1;1;1;10;1;2;1;9;1966;47;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;05;73;708,505655507555
3461813;1;2;1;10;2;1;1;10;1962;51;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;05;73;708,505655507555
3461814;1;1;1;10;2;1;1;7;1964;49;1;2;1; ; ;1;3;77000;2;1;2; ;5;11;2;73;11;05;73;235,218412232416
3461814;1;2;1;10;2;2;1;10;1959;54;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;73;2;05;73;235,218412232416
3461814;1;3;1;10;2;1;1;11;2001;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;73;6;05;73;235,218412232416
3461815;1;1;1;10;1;2;1;3;1984;30;1;4;2;1;2; ; ; ;1;1;2; ;4;7; ;73;7;05;73;168,842582824304
3461815;1;2;1;10;1;2;1;6;2002;11;3;6;2;1;2; ; ; ;2;1;1;1;4;6; ;73;6;05;73;168,842582824304
3461816;1;1;1;10;1;1;1;12;1957;56;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;05;73;352,630681963805
3461816;1;2;1;10;2;2;1;9;1964;49;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;05;73;352,630681963805
3461816;1;3;1;10;3;2;1;9;1993;20;3;6;1; ; ;1;1;32000;2;1;1;1;6;1;2;73;12;05;73;352,630681963805
3461816;1;4;1;10;2;1;1;11;1996;17;3;6;2;1;8; ; ; ;1;1;2; ;3;5; ;73;5;05;73;352,630681963805
3461816;1;5;1;10;2;1;1;3;2004;10;3;6;2;1;8; ; ; ;2;1;1;1;3;4; ;73;4;05;73;352,630681963805
3461816;1;6;1;10;2;1;1;12;1998;15;4;6;2;1;8; ; ; ;2;1;2; ;3;5; ;73;5;05;73;352,630681963805
3461816;1;7;1;10;2;2;1;2;2007;7;4; ;2;1;8; ; ; ;2;1;1;1;3;1; ;73;1;05;73;352,630681963805
3461818;1;1;1;10;1;1;1;6;1967;46;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;05;73;196,327522697669
3461818;1;2;1;10;2;2;1;7;1977;36;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;05;73;196,327522697669
3461818;1;3;1;10;2;2;1;12;2011;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;05;73;196,327522697669
3461819;1;1;1;10;1;1;1;4;1962;52;1;2;1; ; ;1;3;77000;2;1;2; ;4;9; ;73;9;05;73;196,327522697669
3461819;1;2;1;10;2;2;1;7;1984;29;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;05;73;196,327522697669
3461819;1;3;1;10;2;2;1;5;2007;6;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;73;1;05;73;196,327522697669
3461822;1;1;1;10;1;1;1;8;1927;86;1;3;1; ; ;1;3;77000;2;1;2; ;3;3; ;66;3;05;66;232,895193526997
3461822;1;2;1;10;2;2;1;2;1939;75;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;66;4;05;66;232,895193526997
3461823;1;1;1;10;1;2;1;1;1955;59;1;6;1; ; ;1;2;98000;2;1;2; ;5;11;2;66;11;05;66;241,96071023856
3461823;1;2;1;10;2;1;1;6;1990;23;3;6;1; ; ;1;5; ;2;1;1;1;6;5;2;66;16;05;66;241,96071023856
3461824;1;1;1;10;1;2;1;1;1942;72;1;5;1; ; ;1;2;350000;2;1;2; ;5;11;2;66;11;05;66;248,384210111788
3461825;1;1;1;10;1;1;1;3;1973;41;1;2;1; ; ;2;1;98;2;1;2; ;6;7;5;66;18;05;66;251,838525593605
3461825;1;2;1;10;2;2;1;12;1977;36;2;2;1; ; ;1;1;120000;2;1;1;2;6;6;5;66;17;05;66;251,838525593605
3461825;1;3;1;10;3;2;1;10;2000;13;3;6;1; ; ;2;5; ;2;1;1;1;4;7; ;66;7;05;66;251,838525593605
3461826;1;1;1;10;1;1;1;11;1977;36;1;3;1; ; ;1;1;160000;2;1;1;2;6;8;5;66;19;05;66;306,915296132766
3461826;1;2;1;10;2;2;1;2;1984;30;2;3;1; ; ;1;3;150000;2;1;2; ;6;6;5;66;17;05;66;306,915296132766
3461826;1;3;1;10;2;1;1;5;2009;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;66;0;05;66;306,915296132766
3461827;1;1;1;10;1;1;1;6;1948;65;1;3;1; ; ;1;2;275000;2;1;2; ;5;11;2;66;11;05;66;232,895193526997
3461827;1;2;1;10;2;2;1;8;1951;62;2;3;1; ; ;1;2;150000;2;1;2; ;6;4;3;66;15;05;66;232,895193526997
3461828;1;1;1;10;1;1;1;11;1978;35;1;3;1; ; ;1;1;105000;2;1;1;2;6;7;4;66;18;05;66;306,915296132766
3461828;1;2;1;10;2;2;1;11;1981;32;2;3;1; ; ;1;1;48000;2;1;2; ;6;14;5;66;25;05;66;306,915296132766
3461828;1;3;1;10;2;1;1;7;2013;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;66; ;05;66;306,915296132766
3461829;1;1;1;10;1;2;1;11;1950;63;1;4;1; ; ;1;3;77000;2;1;2; ;3;5; ;66;5;05;66;216,246122892808
3461829;1;2;1;10;2;1;1;12;1981;32;3;3;1; ; ;1;3;154000;2;1;2; ;6;5;4;66;16;05;66;216,246122892808
3461829;1;3;1;10;3;2;1;9;1986;27;5;3;1; ; ;1;1;113000;2;1;1;2;6;3;3;66;14;05;66;216,246122892808
3461829;1;4;1;10;4;1;1;12;1949;64;5;4;1; ; ;1;1;24640;2;1;2; ;5;11;2;66;11;05;66;216,246122892808
3461836;1;1;1;10;1;1;1;8;1946;67;1;3;1; ; ;2;2;274509;2;1;2; ;6;8;5;52;19;05;52;160,548082824355
3461836;1;2;1;10;2;2;1;9;1949;64;2;3;1; ; ;2;5; ;2;1;2; ;5;11;2;52;11;05;52;160,548082824355
3461837;1;1;1;10;1;1;1;10;1955;58;1;2;2;1;36; ; ; ;2;1;2; ;6;5;4;52;16;05;52;155,714859382785
3461837;1;2;1;10;2;2;1;6;1969;44;2;2;1; ; ;1;3;84000;2;1;2; ;6;5;4;52;16;05;52;155,714859382785
3461838;1;1;1;10;1;2;1;9;1959;54;1;4;1; ; ;2;1;117000;2;1;2; ;6;6;5;52;17;05;52;170,829160391063
3461838;1;2;1;10;2;2;1;5;1979;35;3;6;1; ; ;1;1;44000;2;1;1;2;6;5;3;52;16;05;52;170,829160391063
3461838;1;3;1;10;1;1;1;10;2002;11;4;6;1; ; ;1;5; ;2;1;1;2;4;0; ;52;5;05;52;170,829160391063
3461838;1;4;1;10;4;1;1;3;1982;32;3;6;1; ; ;3; ; ;1;1;2; ;6;7;4;52;18;05;52;170,829160391063
3461839;1;1;1;10;1;2;1;1;1952;62;1;4;1; ; ;1;2;78000;1;1;2; ;6;8;5;52;19;05;52;142,185142303952
3461840;1;1;1;10;1;1;1;1;1934;80;1;3;1; ; ;1;3;78000;1;1;2; ;3;3; ;52;3;05;52;160,548082824355
3461840;1;2;1;10;1;2;1;7;1937;76;2;3;1; ; ;1;5; ;1;1;2; ;3;5; ;52;5;05;52;160,548082824355
3461841;1;1;1;10;1;2;1;8;1943;70;1;5;1; ; ;1;2;98;1;1;2; ;5;11;2;52;11;05;52;142,185142303952
3461844;1;1;1;10;1;1;1;4;1977;37;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;52;11;05;52;212,363808692864
3461844;1;2;1;10;2;2;1;10;1979;34;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;52;11;05;52;212,363808692864
3461844;1;3;1;10;2;1;1;5;2009;4;3; ;1; ; ;3; ; ;2;2;1;2;2;0; ;52;0;05;52;212,363808692864
3461845;1;1;1;10;1;1;1;12;1977;36;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;213,376491480622
3461845;1;2;1;10;2;2;1;2;1982;32;2;2;2;1;24; ; ; ;2;1;2; ;3;5; ;52;5;05;52;213,376491480622
3461845;1;3;1;10;2;1;1;6;2000;13;3;6;2;1;24; ; ; ;2;1;1;2;4;6; ;52;6;05;52;213,376491480622
3461845;1;4;1;10;2;2;1;4;2006;8;3; ;2;1;24; ; ; ;2;1;1;2;3;1; ;52;1;05;52;213,376491480622
3461846;1;1;1;10;1;1;1;1;1972;42;1;3;1; ; ;1;3;77000;2;1;2; ;5;11;2;52;11;05;52;213,376491480622
3461846;1;2;1;10;2;2;1;2;1975;39;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;52;11;05;52;213,376491480622
3461846;1;3;1;10;3;1;1;7;2000;13;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;52;8;05;52;213,376491480622
3461846;1;4;1;10;2;2;1;10;2005;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;52;2;05;52;213,376491480622
3461847;1;1;1;10;1;1;1;7;1953;60;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;89,443283582091
3461847;1;2;1;10;2;2;1;4;1956;58;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;89,443283582091
3461847;1;3;1;10;3;2;1;6;1975;38;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;52;11;05;52;89,443283582091
3461847;1;4;1;10;4;2;1;8;1986;27;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3;52;13;05;52;89,443283582091
3461848;1;1;1;10;1;1;1;12;1953;60;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;189,635665912973
3461848;1;2;1;10;2;2;1;1;1954;60;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;189,635665912973
3461848;1;3;1;10;3;2;1;2;1976;38;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;189,635665912973
3461848;1;4;1;10;4;2;1;9;1999;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;52;6;05;52;189,635665912973
3461848;1;5;1;10;5;1;1;12;1985;28;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;52;11;05;52;189,635665912973
3461848;1;6;1;10;6;2;1;8;1990;23;5;2;1; ; ;3; ; ;2;1;2; ;4;8; ;52;8;05;52;189,635665912973
3461848;1;7;1;10;6;2;1;3;2008;6;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;52;0;05;52;189,635665912973
3461848;1;8;1;10;6;2;1;5;2013;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;52; ;05;52;189,635665912973
3461849;1;1;1;10;1;2;1;10;1970;43;1;6;1; ; ;3; ; ;2;2;2; ;3;1; ;52;1;05;52;196,013139162947
3461849;1;2;1;10;2;1;1;4;1987;27;3;2;1; ; ;3; ; ;2;1;2; ;3;2; ;52;2;05;52;196,013139162947
3461849;1;3;1;10;3;2;1;3;1983;31;5;2;1; ; ;3; ; ;2;2;2; ;3;2; ;52;2;05;52;196,013139162947
3461849;1;4;1;10;3;2;1;9;2002;11;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ;52;5;05;52;196,013139162947
3461849;1;5;1;10;3;2;1;12;2004;9;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;52;2;05;52;196,013139162947
3461850;1;1;1;10;1;2;1;4;1972;42;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;52;0;05;52;144,86656029439
3461850;1;2;1;10;2;1;1;5;1996;17;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;52;7;05;52;144,86656029439
3461851;1;1;1;10;1;1;1;6;1950;63;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;52;1;05;52;89,443283582091
3461851;1;2;1;10;2;2;1;7;1947;66;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;52;4;05;52;89,443283582091
3461851;1;3;1;10;3;2;1;3;1985;29;3;6;1; ; ;1;1;98;2;1;2; ;6;6;4;52;17;05;52;89,443283582091
3461851;1;4;1;10;4;2;1;5;1975;38;3;4;1; ; ;3; ; ;1;1;2; ;5;11;2;52;11;05;52;89,443283582091
3461851;1;5;1;10;4;2;1;4;1998;16;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ;52;8;05;52;89,443283582091
3461852;1;1;1;10;1;2;1;11;1942;71;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;52;0;05;52;130,202310598285
3461852;2;1;2;10;1;1;1;4;1978;36;1;3;1; ; ;1;1;98;2;1;2; ;3;3; ;52;3;05;52;130,202310598285
3461852;2;2;2;10;2;2;1;8;1982;31;2;3;1; ; ;3; ; ;1;1;2; ;3;2; ;52;2;05;52;130,202310598285
3461852;2;3;2;10;1;1;1;12;1999;14;3;6;1; ; ;3; ; ;1;1;1;1;4;7; ;52;7;05;52;130,202310598285
3461852;2;4;2;10;1;2;1;2;2002;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;52;4;05;52;130,202310598285
3461853;1;1;1;10;1;1;1;3;1974;40;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;203,727729228615
3461853;1;2;1;10;2;2;1;1;1974;40;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ;52;1;05;52;203,727729228615
3461853;1;3;1;10;3;1;1;7;1994;19;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;52;12;05;52;203,727729228615
3461853;1;4;1;10;2;2;1;3;2002;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;52;5;05;52;203,727729228615
3461853;1;5;1;10;5;1;1;10;1969;44;5;6;2;1;5; ; ; ;2;1;2; ;6;3;3;52;14;05;52;203,727729228615
3461854;1;1;1;10;1;2;1;12;1928;85;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;52;0;05;52;138,838390062534
3461854;1;2;1;10;2;2;1;6;1985;28;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ;52;9;05;52;138,838390062534
3461854;1;3;1;10;2;1;1;3;2005;9;5; ;1; ; ;3; ; ;2;1;1;1;3;2; ;52;2;05;52;138,838390062534
3461855;1;1;1;10;1;1;1;1;1963;51;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;52;6;05;52;181,690554064489
3461855;1;2;1;10;2;2;1;9;1962;51;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;52;5;05;52;181,690554064489
3461855;1;3;1;10;3;1;1;1;1994;20;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;52;8;05;52;181,690554064489
3461856;1;1;1;10;2;1;1;2;1987;27;1;2;1; ; ;1;1;25000;2;1;2; ;5;11;2;50;11;05;50;233,786489069174
3461856;1;2;1;10;2;2;1;9;1988;25;2;2;1; ; ;1;1;25000;2;1;2; ;6;1;2;50;12;05;50;233,786489069174
3461856;1;3;1;10;2;2;1;3;2007;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;50;1;05;50;233,786489069174
3461856;1;4;1;10;2;1;1;6;2012;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;50; ;05;50;233,786489069174
3461857;1;1;1;10;1;1;1;5;1992;21;1;6;1; ; ;1;1;160000;2;1;2; ;6;5;4;50;16;05;50;209,619914346474
