DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;AREA;fex_c_2011
2513846;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;330,197021941422
2513846;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;54;54;330,197021941422
2513846;1;3;1;50;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;54;54;330,197021941422
2513846;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;54;54;330,197021941422
2513847;1;1;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;272,423997379676
2513847;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;54;54;272,423997379676
2513847;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;272,423997379676
2513848;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;413,913984949141
2513848;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;413,913984949141
2513848;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;54;54;413,913984949141
2513848;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;413,913984949141
2513849;1;1;1;50;1; ; ;1;6;VIAJANDO  POR MOTIVOS  PERSONALES;2;2;2;2;1;10; ; ; ; ; ; ;09;1;54;54;312,03659872471
2513849;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;312,03659872471
2513849;1;3;1;50;1; ; ;3;6;DESCANSANDO POR INCAPACIDAD LABORAL;2;1; ; ; ; ; ; ; ; ; ; ;09;1;54;54;312,03659872471
2513850;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;327,011200062788
2513850;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;54;54;327,011200062788
2513852;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;434,334360213237
2513852;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;434,334360213237
2513852;1;3;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;54;54;434,334360213237
2513852;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;54;54;434,334360213237
2513853;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;366,598270541284
2513853;1;2;1;50;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;09;1;54;54;366,598270541284
2513853;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;54;54;366,598270541284
2513854;1;1;1;50;1;2; ;1;6;VIAJANDO;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63;63;87,0144625343638
2513854;2;1;2;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63;63;87,0144625343638
2513855;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;396,458868876267
2513855;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;09;1;63; ;396,458868876267
2513856;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;63; ;497,552087880502
2513856;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;497,552087880502
2513856;1;3;1;50;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;497,552087880502
2513856;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;497,552087880502
2513856;1;6;1;50;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;497,552087880502
2513857;1;1;1;50;1; ; ;1;6;VER TELEVISION, LEER;2;2;2;2;1;11; ; ; ; ; ; ;09;1;63; ;396,458868876267
2513857;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;396,458868876267
2513858;1;1;1;50;1; ; ;1;6;VER TELEVISION, ESCUCHAR MUSICA;2;2;2;2;1;8; ;2; ;2; ; ;09;1;63; ;575,126881047024
2513858;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;575,126881047024
2513858;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;575,126881047024
2513858;1;4;1;50;1; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;63; ;575,126881047024
2513859;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;282,74544263554
2513859;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;282,74544263554
2513859;1;3;1;50;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;282,74544263554
2513859;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;282,74544263554
2513860;1;1;1;50;1;1; ;1;6;VER TELEVISION, LEER;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;396,458868876267
2513860;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;396,458868876267
2513861;1;1;1;50;1; ; ;1;6;VER TELEVISION, ESCUCHAR MUSICA;2;2;2;2;1;3; ;2; ;2; ; ;09;1;63; ;422,023120930738
2513861;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;422,023120930738
2513861;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;422,023120930738
2513861;1;4;1;50;1;1; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;422,023120930738
2513862;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;362,336881217354
2513862;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;362,336881217354
2513862;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;362,336881217354
2513863;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;254,453005384243
2513863;2;1;2;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;09;1;63; ;254,453005384243
2513863;2;2;2;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;254,453005384243
2513864;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513864;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513864;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513865;1;1;1;50;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;319,912491138434
2513865;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;319,912491138434
2513865;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;319,912491138434
2513865;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;319,912491138434
2513866;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;360,331657338186
2513866;1;2;1;50;1; ; ;2;6;TRABAJO EN AUTOCONSTRUCCION DE VIVIENDA;2;2;2;2;1;3; ;1;2; ; ; ;09;1;63; ;360,331657338186
2513867;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;354,558411297379
2513867;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;354,558411297379
2513868;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;63; ;301,602776503906
2513868;1;2;1;50;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;301,602776503906
2513868;1;3;1;50;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;301,602776503906
2513868;1;4;1;50;1; ; ;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;301,602776503906
2513869;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;591,264057753815
2513869;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;591,264057753815
2513869;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;591,264057753815
2513870;1;1;1;50;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;09;1;63; ;402,756047417106
2513871;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513871;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513871;1;3;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513872;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;545,630623428997
2513872;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;545,630623428997
2513872;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;545,630623428997
2513872;2;2;2;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;545,630623428997
2513873;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;260,22625142505
2513873;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;260,22625142505
2513873;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;260,22625142505
2513874;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;382,862270084799
2513874;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;382,862270084799
2513875;1;1;1;50;1; ; ;1;6;GUARDANDO CAMA POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;09;1;63; ;396,982801376299
2513876;1;1;1;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;513,210842141316
2513876;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;513,210842141316
2513876;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;513,210842141316
2513876;1;4;1;50;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;513,210842141316
2513876;1;5;1;50;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;513,210842141316
2513876;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;513,210842141316
2513877;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;454,151306246607
2513878;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;414,244651010763
2513878;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;414,244651010763
2513878;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;414,244651010763
2513879;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;575,650813547055
2513879;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;575,650813547055
2513879;2;2;2;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;63; ;575,650813547055
2513880;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;667,209278168503
2513880;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;667,209278168503
2513881;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;260,22625142505
2513881;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;260,22625142505
2513881;1;3;1;50;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;2;09;1;63; ;260,22625142505
2513882;1;1;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;257,974566058257
2513882;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;257,974566058257
2513882;2;2;2;50;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;4;1;09;1;63; ;257,974566058257
2513882;3;1;3;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;257,974566058257
2513882;3;2;3;50;1; ; ;1;3; ;2;2;2;2;1;8; ;2; ;2; ; ;09;1;63; ;257,974566058257
2513882;3;3;3;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;257,974566058257
2513883;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;402,756047417106
2513884;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;456,669041089683
2513884;1;2;1;50;1; ; ;2;6;COMPARTIENDO CON AMIGOS, JUGAR FUTBOL;2;2;2;2;1;8; ;2; ;2; ; ;09;1;63; ;456,669041089683
2513885;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;517,969797712839
2513885;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;63; ;517,969797712839
2513885;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;517,969797712839
2513886;1;1;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;302,126709003938
2513886;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;302,126709003938
2513886;1;3;1;50;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;302,126709003938
2513887;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;612,313379121292
2513888;1;1;1;50;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;434,781461414332
2513889;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;421,966189340559
2513889;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;421,966189340559
2513889;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;421,966189340559
2513889;1;4;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;421,966189340559
2513890;1;1;1;50;1; ; ;1;6;VER TV LEER;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;227,337619373319
2513890;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;227,337619373319
2513890;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;9; ; ; ; ; ; ;09;1;63; ;227,337619373319
2513890;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;227,337619373319
2513890;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;227,337619373319
2513891;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;649,469006088062
2513891;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;63; ;649,469006088062
2513892;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;520,754914499845
2513892;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;520,754914499845
2513893;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;396,982801376299
2513894;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;354,558411297379
2513894;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;1;4;2;09;1;63; ;354,558411297379
2513895;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;319,912491138434
2513895;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;319,912491138434
2513895;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;319,912491138434
2513895;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;319,912491138434
2513896;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;391,83313883538
2513896;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;391,83313883538
2513896;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;391,83313883538
2513897;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;611,78944662126
2513897;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;611,78944662126
2513898;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;549,363600174927
2513898;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;12; ; ; ; ; ; ;09;1;63; ;549,363600174927
2513898;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;549,363600174927
2513899;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;571,415790475564
2513899;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;571,415790475564
2513899;1;3;1;50;1; ; ;3;3; ;2;1; ; ; ; ; ; ; ; ; ; ;09;1;63; ;571,415790475564
2513899;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;571,415790475564
2513899;1;5;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;571,415790475564
2513900;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;227,337619373319
2513900;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;09;1;63; ;227,337619373319
2513900;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;227,337619373319
2513901;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;296,353462963131
2513901;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;296,353462963131
2513901;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;296,353462963131
2513902;1;1;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;296,877395463163
2513902;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;296,877395463163
2513903;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513903;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513903;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;371,831682467967
2513904;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;340,437880005879
2513904;1;2;1;50;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;09;1;63; ;340,437880005879
2513904;1;3;1;50;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;63; ;340,437880005879
2513905;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;354,558411297379
2513905;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;63; ;354,558411297379
2513906;1;1;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;340,437880005879
2513906;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;340,437880005879
2513906;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;13;MENOR DE EDAD; ; ; ; ; ;09;1;63; ;340,437880005879
2513907;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;597,54981475853
2513907;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;63; ;597,54981475853
2513907;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;63; ;597,54981475853
2513908;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;263,780736984777
2513908;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;263,780736984777
2513908;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;263,780736984777
2513908;1;6;1;50;1; ; ;6;6;SE ENCONTRABA DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;263,780736984777
2513909;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;148,367564537581
2513909;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;148,367564537581
2513909;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;8; ;2; ;1;6;1;09;1;66;66;148,367564537581
2513910;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;240,247921940429
2513910;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;09;1;66;66;240,247921940429
2513911;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;207,291816284385
2513911;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;207,291816284385
2513911;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;207,291816284385
2513912;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;226,797513838346
2513912;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;226,797513838346
2513913;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;199,415647404148
2513913;1;2;1;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;66;66;199,415647404148
2513913;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;199,415647404148
2513914;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;209,952120181693
2513915;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;280,300448988257
2513915;1;4;1;50;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;280,300448988257
2513916;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;09;1;66;66;149,518713584712
2513916;1;2;1;50;1; ; ;2;6;SE ENCONTRABA DESCANSANDO;2;2;2;2;1;9; ; ; ; ; ; ;09;1;66;66;149,518713584712
2513916;1;3;1;50;1; ; ;1;6;SE DEDICA DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;149,518713584712
2513916;1;4;1;50;1; ; ;4;3; ;2;2;2;2;1;9; ; ; ; ; ; ;09;1;66;66;149,518713584712
2513916;1;5;1;50;1; ; ;5;2; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;149,518713584712
2513916;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;149,518713584712
2513917;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;115,83659034475
2513917;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;115,83659034475
2513917;1;3;1;50;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;66;66;115,83659034475
2513917;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;115,83659034475
2513917;1;5;1;50;1; ; ;5;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;66;66;115,83659034475
2513917;1;6;1;50;1;2; ;6;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;66;66;115,83659034475
2513917;1;9;1;50;1; ; ;9;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;115,83659034475
2513917;1;10;1;50;1; ; ;10;6;SE ENCONTRABA DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;115,83659034475
2513918;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;238,214383112586
2513919;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;226,797513838346
2513919;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;226,797513838346
2513920;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;66;66;146,203736703592
2513920;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;66;66;146,203736703592
