DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5333142;1;3;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;39; ;1;1;.;01;05;1112,02405035862
5333143;1;2;1;70;05;40;48;1; ;2;3;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;250000;877000;2; ;47;45;45;1;2;4711;01;05;1315,47943758903
5333153;1;1;1;70;50;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;34;45;1;1;4774;01;50;304,985277163555
5333154;1;1;1;70;50;30;48;1; ;2;30;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;47;33;33;1;2;4759;01;50;180,265360244311
5333159;1;2;1;70;73;17;48;1; ;2;2;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;05;77;1;2;5619;01;73;249,443371669401
5333160;1;3;1;70;73;24;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;900000;2; ;52;45;97;1;2;5224;01;73;228,638513067676
5333165;1;1;1;70;50;13;48;1; ;2;13;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;1;4731;01;50;325,921404133202
5333168;1;2;1;70;50;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;43;85;85;1;2;4321;01;50;242,852215160279
5333169;1;5;1;70;50;6;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;43;95;93;1;1;4330;01;50;314,058296948425
5333169;1;6;1;70;50;6;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;45;1;1;5619;01;50;314,058296948425
5333175;1;2;1;70;17;12;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;97;54;54;1;1;9700;01;17;223,203078638349
5333175;1;5;1;70;17;104;48;1; ;2;160;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;13;45;1;2;4771;01;17;223,203078638349
5333179;1;2;1;70;17;36;48;4; ;2;40;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;1;2500000;3500000;2; ;58;16;16;1;2;5813;01;17;258,82343509842
5333180;1;1;1;70;52;16;48;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;11;11;1;2;4771;01;52;169,828715163855
5333180;1;4;1;70;52;24;48;1; ;2;24;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;08;08;1;2;4741;01;52;169,828715163855
5333181;1;1;1;70;52;16;48;3; ;2;48;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;2;9700;01;52;173,853333107155
5333188;1;1;1;70;50;6;50;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;95;95;1;1;4111;01;50;272,7962367248
5333189;1;1;1;70;50;36;48;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;55;55;1;2;8121;01;50;174,773339334745
5333190;1;3;1;70;50;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;1;4921;01;50;348,11707779889
5333191;1;2;1;70;50;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;900000;2; ;41;95;95;1;1;4111;01;50;160,233106567863
5333192;1;1;1;70;50;40;48;1; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;53;55;1;2;8121;01;50;360,873496191399
5333192;1;2;1;70;50;3;50;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;1000000;2; ;49;98;98;1;1;4921;01;50;360,873496191399
5333194;1;1;1;70;50;16;50;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;55;55;1;2;8121;01;50;257,39244792716
5333194;1;2;1;70;50;16;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;95; ;1;2;.;01;50;257,39244792716
5333195;1;1;1;70;50;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;81;54;54;1;1;8110;01;50;371,812543855797
5333195;1;2;1;70;50;16;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;87;87;1;2;3312;01;50;371,812543855797
5333197;1;1;1;70;17;3;48;1; ;2;3;4; ;9;2;5; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;2;84;05;05;1;1;8412;01;17;201,117489648199
5333199;1;3;1;70;73;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1700000; ; ; ;12; ;1;1;.;01;73;219,605424578893
5333241;1;1;1;70;17;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;86;34;34;1;2;8610;01;17;194,08859805119
5333250;1;1;1;70;73;52;48;1; ;2;112;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;3; ;84;34;58;1;2;8423;01;73;316,967122200246
5333250;1;2;1;70;73;54;48;4; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;56;77;77;1;2;5619;01;73;316,967122200246
5333252;1;3;1;70;73;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;45;45;1;2;4771;01;73;329,380700596508
5333255;1;3;1;70;73;40;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;19;19;1;2;4111;01;73;240,686003428071
5333270;1;3;1;70;23;24;48;1; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;59;59;1;2;8610;01;23;189,037520561488
5333271;1;1;1;70;23;32;48;3; ;2;38;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;9700;01;23;172,813200542983
5333327;1;1;1;70;68;32;48;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;84;19;19;1;2;8413;01;68;505,486778947505
5333329;1;3;1;70;68;8;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;33;33;1;1;4921;01;68;544,475730634803
5333340;1;1;1;70;76;2;48;1; ;2;4;4; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;908526;2; ;14;79;79;1;1;1410;01;76;1040,81123034685
5333359;1;1;1;70;11;2;48;1; ;2;2;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;77;45;1;1;4721;01;11;3728,63001935014
5333371;1;3;1;70;17;4;48;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;820000;877803;2; ;41;97;95;1;1;4111;01;17;194,654722731091
5333372;1;3;1;70;68;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;97; ;1;1;.;01;68;719,52685301491
5333373;1;1;1;70;68;52;48;4; ;2;52;5; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;39;77;1;2;5619;01;68;317,954425632605
5333373;1;2;1;70;68;5;48;5; ;2;52;5; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;51;51;1;1;5611;01;68;317,954425632605
5333376;1;3;1;70;68;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;97;97;1;1;5611;01;68;405,022011067784
5333387;1;2;1;70;68;8;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;99;53;1;1;0141;01;68;354,760190402377
5333407;1;1;1;70;68;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;38;62;62;1;2;3811;01;68;359,763426507455
5333408;1;2;1;70;68;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;900000;2; ;56;53;53;1;2;5629;01;68;377,940740784662
5333408;1;4;1;70;68;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;97; ;1;2;.;01;68;377,940740784662
5333410;1;1;1;70;68;16;48;1; ;2;16;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;01;68;340,45439890176
5333411;1;2;1;70;68;28;48;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;81;95;1;2;4111;01;68;307,960993047822
5333454;1;2;1;70;05;24;48;1; ;2;24;1; ;5;2;9;COTIZANTE POR COBERTURA; ;1; ; ; ; ; ; ; ; ;2; ;877000;1;2;20;55;97;1;2;2011;01;05;1347,91232443585
5333459;1;1;1;70;05;4;48;4; ;2;36;5; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;82;45;39;1;1;8230;01;05;1040,98695691941
5333459;1;2;1;70;05;24;48;1; ;2;36;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;82;32;32;1;2;8230;01;05;1040,98695691941
5333471;1;1;1;70;17;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;43;85;85;1;1;4321;01;17;302,992873217785
5333474;1;1;1;70;17;40;36;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;82;55;38;1;2;8220;01;17;254,648014102354
5333474;1;4;1;70;17;10;48;1; ;2;15;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;62;95;1;1;4111;01;17;254,648014102354
5333476;1;3;1;70;73;52;48;2; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;69;12;12;1;2;6910;01;73;228,638513067676
5333480;1;3;1;70;73;4;48;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;95;45;1;1;4721;01;73;433,946000594579
5333480;1;4;1;70;73;3;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;1;4771;01;73;433,946000594579
5333512;1;3;1;70;17;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;38; ;1;1;.;01;17;190,40090587138
5333525;1;4;1;70;52;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;85; ;1;1;.;01;52;186,454803664927
5333527;1;2;1;70;52;12;40;2; ;2;32;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;85;13;13;1;1;8559;01;52;188,463651792207
5333545;1;2;1;70;54;4;48;4; ;2;4;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;3000000;3000000;1;1;85;13;13;1;1;8544;01;54;293,011024814187
5333550;1;1;1;70;76;2;48;3; ;2;2;1; ;5;2;6; ; ; ; ; ; ; ; ; ; ;1;1;900000;908526;2; ;55;54;55;1;1;5530;01;76;1050,14342024488
5333551;1;2;1;70;76;20;48;3; ;2;40;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;9700;01;76;1262,95650480899
5333554;1;2;1;70;76;13;10;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;77; ;1;1;.;01;76;1040,81123034685
5333555;1;1;1;70;76;78;84;1; ;2;10;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;70000;1200000;2; ;41;95;95;1;2;4111;01;76;1058,27326448203
5333555;1;2;1;70;76;42;60;4; ;2;4;4; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;1;92000;700000;2; ;94;17;19;1;2;9499;01;76;1058,27326448203
5333569;1;4;1;70;17;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;38;45;1;2;4771;01;17;164,803872859061
5333570;1;3;1;70;17;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;2; ;82;38;38;1;1;8220;01;17;165,164122604163
5333571;1;6;1;70;17;6;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;1;4111;01;17;138,943180480236
5333572;1;1;1;70;17;3;48;1; ;2;3;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;45;84;84;1;1;4520;01;17;223,68780567827
5333581;1;1;1;70;17;36;48;1; ;2;36;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;81;55;55;1;2;8121;01;17;168,190839586411
5333584;1;2;1;70;17;32;48;1; ;2;32;1; ;9;2;9;ES CONTRIBUTIVO; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;85;05;05;1;2;8544;01;17;172,230080287126
5333606;1;4;1;70;73;1;50;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;900000;2; ;41;95;95;1;1;4111;01;73;341,828692343982
5333607;1;1;1;70;73;8;50;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;88;54;54;1;1;8890;01;73;634,884579832097
5333607;1;6;1;70;73;5;48;1; ;2;150;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;53;59;1;1;9700;01;73;634,884579832097
5333608;1;1;1;70;73;16;48;1; ;2;2;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;15;80;80;1;2;1521;01;73;379,934166292878
5333608;1;2;1;70;73;1;48;1; ;2;3;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;275000;1300000;2; ;55;39;54;1;1;5511;01;73;379,934166292878
5333608;1;3;1;70;73;6;44;1; ;2;6;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;887000;2; ;86;59;59;1;1;8622;01;73;379,934166292878
5333608;1;4;1;70;73;2;48;1; ;2;3;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;400000;1000000;2; ;41;95;95;1;1;4111;01;73;379,934166292878
5333610;1;1;1;70;73;28;48;1; ;2;500;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;887000;2; ;61;45;38;1;2;6190;01;73;340,500545300077
5333611;1;1;1;70;73;2;48;4; ;2;3;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1400000;1800000;2; ;84;93;93;1;1;8413;01;73;362,551918773312
5333613;1;1;1;70;73;5;40;4; ;2;25;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;79;18;1;1;8544;01;73;199,437734462704
5333613;1;3;1;70;73;52;48;2; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;84;13;13;1;2;8412;01;73;199,437734462704
5333618;1;1;1;70;73;1;40;1; ;2;3;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1700000;4000000;1;1;85;13;13;1;1;8544;01;73;237,395881309006
5333623;1;2;1;70;54;99;48;1; ;2;99;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;35;39;39;1;2;3511;01;54;272,98292953151
5333627;1;2;1;70;76;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;221000;907256;2; ;27;97;94;1;1;2740;01;76;1125,71959072076
5333628;1;1;1;70;76;52;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;907256;2; ;43;95;90;1;2;4390;01;76;1071,56286718206
5333634;1;3;1;70;76;3;48;1; ;2;3;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;300000;1000000;2; ;41;95;95;1;1;4111;01;76;1084,02736939634
5333639;1;1;1;70;76;3;60;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;720000;2; ;15;80;80;1;1;1521;01;76;932,221919012983
5333645;1;2;1;70;76;2;48;1; ;2;38;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;1;4772;01;76;809,302885860188
5333646;1;2;1;70;76;2;60;1; ;2;4;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;600000;2; ;14;79;79;1;1;1410;01;76;1579,0496286167
5333646;1;5;1;70;76;2;60;1; ;2;4;4; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;450000;900000;2; ;14;79;79;1;1;1410;01;76;1579,0496286167
5333646;1;7;1;70;76;14;60;1; ;2;2;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;500000;2; ;14;79;79;1;2;1410;01;76;1579,0496286167
5333650;1;1;1;70;76;32;30;4; ;2;50;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;73;13;45;1;2;7310;01;76;1112,28047439335
5333685;1;3;1;70;68;63;40;1; ;2;52;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;33;97;1;2;5619;01;68;724,991548338535
5333685;1;4;1;70;68;8;40;1; ;2;4;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;14;79;79;1;1;1410;01;68;724,991548338535
5333689;1;4;1;70;68;4;40;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;97;55;1;1;8129;01;68;829,642767695706
