DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;DPTO;ORDEN;fex_c_2011
1828429;1;4;3;2;1;4;4;1;5;1; ; ;6000000;80000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1192,59363553712
1828430;1;3;2;2;1;4;4;1;5;1; ; ;4000000;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;833,915831328786
1828432;1;2;1;6; ;4;4;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1353,17530816368
1828433;1;4;3;2;1;4;4;1;5;1; ; ;5000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;2489,89225867512
1828434;1;3;2;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1456,5849417445
1828435;1;3;2;2;1;3;6;1;5;1; ; ;1500000;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;999,172500396906
1828436;1;2;1;6; ;4;6;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1871,17850848126
1828445;1;2;2;6; ;4;5;1;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;1816,25922687783
1828446;1;3;3;6; ;4;10;1;5;1; ; ;7000000;150000; ;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;23;1;1814,35139755789
1828447;1;2;2;6; ;4;5;1;5;1; ; ;12000000;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1764,22698181841
1828448;1;2;2;6; ;4;5;1;5;1; ; ;10000000;150000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;1711,70943018316
1828449;1;9;7;2;1;4;1;1;3;2; ;200000;20000000;150000; ;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;1; ;2;01;2;23;1;2429,88784219467
1828451;1;2;1;6; ;3;1;1;3;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;2;2;1;1; ;2;01;2;23;1;1545,79384098436
1828452;1;2;1;2;1;4;1;1;3;1; ; ;10000000;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;23;1;1814,35139755789
1828453;1;2;2;6; ;4;4;1;5;1; ; ;1000000;30000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;2;1; ; ;01;2;23;1;1622,50053094331
1828454;1;2;1;6; ;4;4;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;23;1;1453,57437555538
1828454;2;1;1;6; ;3;4;5;5;4; ; ; ;20000; ;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;23;1;1453,57437555538
1828455;1;4;3;2;1;4;4;1;5;1; ; ;3000000;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;1624,81801841882
1828456;1;5;4;2;1;4;4;1;5;1; ; ;65000000;300000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1312,98293148537
1828457;1;1;1;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1355,66254201096
1828458;1;3;2;6; ;3;6;1;5;1; ; ;12000000;80000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;752,64388833817
1828950;1;4;3;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;2;63;1;1100,23488000959
1828951;1;1;1;1;2;1;1;6; ;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;1;2;1;01;2;63;1;1525,25001234629
1828952;1;1;1;1;2;1;1;6; ;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;1;2;1;01;2;63;1;1525,25001234629
1828953;1;2;2;1;1;1;1;1;3;3; ; ; ; ;135000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;2;1;01;2;63;1;957,576946049715
1828954;1;4;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;2;1;01;2;63;1;1200,9989839214
1828955;1;2;1;1;1;1;1;1;3;3; ; ; ; ;130000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;1;2;1;01;2;63;1;1045,55561797785
1828956;1;4;1;2;1;4;1;1;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;1498,85222542849
1828957;1;3;1;2;1;4;1;1;4;1; ; ;98;80000; ;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;1524,52857925571
1828958;1;2;2;2;1;4;1;1;5;1; ; ;10000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;1120,29755056346
1828959;1;2;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;1380,30957301292
1828960;1;2;1;2;2;4;1;1;4;1; ; ;12000000;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;666,57699563554
1828960;2;2;2;2;2;4;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;63;1;666,57699563554
1828961;1;3;1;2;1;4;1;1;4;4; ; ; ;70000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;1045,55561797785
1828962;1;3;1;2;1;4;1;1;4;4; ; ; ;140000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;1132,81285681541
1828963;1;4;3;3;1;4;1;1;5;1; ; ;15000000;180000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;1396,99268951114
1828964;1;2;2;2;1;1;1;1;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;2;1;1;3;3;1;01;2;63;1;1322,3866760778
1828965;1;2;1;2;1;1;1;1;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;1;3;3;1;01;2;63;1;1131,07755134778
1828966;1;5;3;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;3;1;2;2;1;1;3;3;1;01;2;63;1;497,437897681336
1828967;1;2;2;2;1;1;1;1;5;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;2;1;1;3;3;1;01;2;63;1;1029,52761418773
1828967;2;1;1;2;1;1;1;6; ;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;63;1;1029,52761418773
1828983;1;2;2;1;1;1;1;1;3;5; ; ; ;50000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;4;2;1;1;1;1;1;1;2;1;01;2;63;1;876,499897100177
1828984;1;2;2;1;2;1;1;1;3;3; ; ; ; ;160000;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;1;4;1;1;1;1;1;1;2;1;01;2;63;1;1204,35222915666
1828985;1;3;1;1;1;1;1;1;3;3; ; ; ; ;100000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;2;63;1;1515,66714060696
1828986;1;3;2;1;1;1;1;1;3;1; ; ;10000000;100000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;2;63;1;912,679177537596
1828987;1;4;2;1;1;1;1;1;3;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;2;1;01;2;63;1;1008,9029628462
1828988;1;2;1;1;1;1;1;6; ;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;2;63;1;1245,17531934295
1828989;1;4;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;1515,66714060696
1828990;1;3;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;1380,30957301292
1828991;1;3;2;2;1;4;1;1;5;1; ; ;25000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;63;1;1515,66714060696
1828992;1;3;1;2;1;1;1;1;4;1; ; ;10000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;1515,66714060696
1828993;1;4;2;2;1;4;1;1;4;2; ;150000;7000000;40000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;1356,44234986496
1828994;1;4;2;2;1;4;1;1;4;1; ; ;8000000;30000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;1860,00396738136
1828995;1;3;2;2;1;4;1;1;4;4; ; ; ;60000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;1410,25149618906
1828996;1;3;2;3;1;4;1;1;5;3; ; ; ; ;160000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;956,855512959142
