"DIRECTORIO","SECUENCIA_P","P5000","P5010","P5020","P5030","P5040","P5050","P5070","P5080","P5090","P5090S1","P5100","P5110","P5130","P5140","P5210S1","P5210S2","P5210S3","P5210S4","P5210S5","P5210S6","P5210S7","P5210S8","P5210S9","P5210S10","P5210S11","P5210S14","P5210S15","P5210S16","P5210S17","P5210S18","P5210S19","P5210S20","P5210S21","P5210S22","P5210S24","P5220","P5220S1","P6008","P6007","P6007S1","HOGAR","P4000","P4010","P4020","P4030S1","P4030S1A1","P4030S2","P4030S3","P4030S4","P4030S4A1","P4030S5","P4040","REGIS","clase","MES","DPTO","fex_c_2011"
4424345,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,25000000,100000,1.79769313486232e+308,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1354.32832213456
4424346,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,10000000,50000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2025.58609539933
4424347,1,2,2,2,1,3,1,1,5,1,"",1.79769313486232e+308,15000000,50000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,5,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",3114.45238746751
4424348,1,2,2,2,1,3,1,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,4,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2931.19245972013
4424349,1,2,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,20000000,40000,1.79769313486232e+308,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",3098.68411553063
4424350,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,6000000,80000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1809.48738383264
4424351,1,3,1,2,1,4,1,1,5,1,"",1.79769313486232e+308,15000000,70000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2205.7076363929
4424352,1,3,3,2,2,4,1,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,5,2,1.79769313486232e+308,1,1,1,4,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",4337.32098701357
4424353,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,50000000,150000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1159.79264392727
4424354,1,3,1,2,1,4,1,1,4,1,"",1.79769313486232e+308,15000000,100000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1266.67016358484
4424355,1,1,1,2,2,4,1,1,5,1,"",1.79769313486232e+308,12000000,200000,1.79769313486232e+308,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1164.4491034798
4424356,1,2,2,2,1,4,1,1,4,1,"",1.79769313486232e+308,5000000,40000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,3,1,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2850.74591674574
4424357,1,2,1,2,1,4,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,4,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1164.4491034798
4424358,1,3,2,2,1,4,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,100000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",3502.40348800596
4424359,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,1000000,80000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,1,3,4,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1266.67016358484
4424360,1,3,2,3,1,3,1,1,5,1,"",1.79769313486232e+308,5000000,200000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1159.79264392727
4424361,1,2,2,3,1,4,1,1,4,1,"",1.79769313486232e+308,8000000,60000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1266.67016358484
4424362,1,1,1,2,1,4,1,1,5,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,10000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,3,1,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1468.20597359621
4424363,1,3,2,3,1,3,1,1,4,1,"",1.79769313486232e+308,30000000,50000,1.79769313486232e+308,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2850.74591674574
4424364,1,2,1,2,1,3,1,1,5,1,"",1.79769313486232e+308,30000000,100000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1164.4491034798
4424365,1,3,2,2,1,4,1,1,4,1,"",1.79769313486232e+308,10000000,100000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2025.9116367732
4424378,1,3,3,2,1,4,1,1,5,1,"",1.79769313486232e+308,15000000,80000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,5,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1731.91244431798
4424379,1,3,2,3,1,4,6,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,4,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2963.05019588585
4424380,1,2,1,2,1,4,1,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,100000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,4,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2025.58609539933
4424381,1,2,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,30000000,50000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1159.79264392727
4424382,1,4,3,2,1,4,1,1,5,1,"",1.79769313486232e+308,20000000,150000,1.79769313486232e+308,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1629.36584283907
4424383,1,2,2,3,1,4,1,1,4,1,"",1.79769313486232e+308,12000000,100000,1.79769313486232e+308,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,4,5,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",3403.32081465473
4424384,1,4,2,2,1,4,1,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,100000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,3,5,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",3076.58405702611
4424385,1,2,2,3,1,4,1,1,4,1,"",1.79769313486232e+308,10000000,100000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,2,3,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2373.48679654314
4424386,1,2,1,2,1,4,1,1,5,1,"",1.79769313486232e+308,10000000,50000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2205.7076363929
4424387,1,1,1,2,1,4,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,50000,1.79769313486232e+308,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,1,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","09","52",1570.42703370125
4424388,1,3,3,2,1,4,1,1,5,1,"",1.79769313486232e+308,4000000,100000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,4,2,1.79769313486232e+308,1,1,2,3,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2773.17097723108
4424389,1,3,2,2,1,4,1,1,4,1,"",1.79769313486232e+308,20000000,98,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2583.29175857632
4424390,1,3,1,2,1,4,1,1,4,1,"",1.79769313486232e+308,5000000,500000,1.79769313486232e+308,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,3,1,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1164.4491034798
4424391,1,3,2,2,1,4,1,1,4,1,"",1.79769313486232e+308,15000000,50000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,3,3,2,1.79769313486232e+308,1,1,4,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2670.62437575217
4424414,1,3,1,2,1,4,1,1,5,1,"",1.79769313486232e+308,10000000,50000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","09","52",1049.42688573342
4424415,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,5000000,40000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,5,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1098.00409896702
4424416,1,3,3,2,1,3,1,1,5,1,"",1.79769313486232e+308,20000000,100000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,5,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2317.90699016577
4424417,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,10000000,50000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,6,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","09","52",1045.23038299908
4424418,1,2,1,2,1,4,1,1,5,1,"",1.79769313486232e+308,4000000,30000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,2,1.79769313486232e+308,1,1,3,1,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","09","52",1045.23038299908
4424419,1,2,2,2,1,4,4,1,5,1,"",1.79769313486232e+308,20000000,10000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,3,6,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1751.56771263892
4424420,1,3,1,2,1,5,1,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,30000,1.79769313486232e+308,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1323.17919081381
4424421,1,2,2,2,1,3,1,1,5,1,"",1.79769313486232e+308,98,50000,1.79769313486232e+308,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","09","52",1045.23038299908
4424422,1,3,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,20000000,100000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,4,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2167.74886470626
4424423,1,2,1,2,1,4,1,1,4,1,"",1.79769313486232e+308,98,30000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,1,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2623.69695209513
4424424,1,3,1,2,1,4,1,1,4,1,"",1.79769313486232e+308,5000000,10000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2671.78330874102
4424425,1,3,2,2,1,5,1,1,5,1,"",1.79769313486232e+308,8000000,20000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,4,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2499.24206523502
4424426,1,6,2,2,1,4,1,1,5,1,"",1.79769313486232e+308,15000000,30000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2139.03797923176
4424427,1,2,1,2,1,3,1,1,5,1,"",1.79769313486232e+308,10000000,100000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",3424.2291375965
4424428,1,2,1,2,1,4,1,1,4,1,"",1.79769313486232e+308,2000000,50000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,1,2,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1049.42688573342
4424429,1,1,1,2,1,4,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,40000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,5,2,1.79769313486232e+308,1,1,1,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",2401.09812547029
4424430,1,3,1,2,1,5,1,1,4,1,"",1.79769313486232e+308,7000000,30000,1.79769313486232e+308,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,1,3,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","09","52",1455.08641752113
