Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;P6430;Oficio;Rama2d;Oci;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3839204;1;4;1;60;2;1;1; ; ;1;2;2;2;2;8; ;1; ;250000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;8; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;1;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;3;54;95;1;9500; ; ;250000;10;68;1273,88375253252
3839205;1;1;1;60;2;1;1; ; ;1;1;2;2;2;8; ;1; ;800000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;8; ; ;2;2; ; ; ;2; ; ; ; ; ;68;60; ;.;60; ; ;2;9; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;36;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;2;1;1;95;45;1;4521; ; ;800000;10;68;1227,21574635591
3839205;1;3;1;60;2;1;1; ; ;1;1;2;2;2;5; ;1; ;80000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;5; ; ;2;2; ; ; ;2; ; ; ; ; ;68;8;2; ;8; ; ;2;11;P;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;1;59;71;1;7111; ; ;80000;10;68;1227,21574635591
3839206;1;1;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;1200000;1;7500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;48; ;.;48; ; ;1;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;4;95;45;1;4521; ; ;1200000;10;68;1987,9948364442
3839207;1;1;1;60;2;1;1; ; ;1;1;2;2;2;26; ;1; ;700000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ;350000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;2;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;24;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;1;60;92;1;9249; ; ;700000;10;68;1252,4074637231
3839207;1;2;1;60;2;1;1; ; ;1;1;2;2;2;26; ;1; ;150000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;14;2; ;14; ; ;2;1; ;2; ; ; ;1; ; ;1; ; ;1; ; ; ;2;1;36;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;1;55;92;1;9249; ; ;150000;10;68;1252,4074637231
3839208;1;1;1;60;2;1;2;1; ;1;1;2;1;1;23; ;1; ;644000;2; ; ;2; ;1;400000;2; ;2; ; ;120000; ;2; ; ;2;1; ;2;2;2; ; ;2; ; ; ;644000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;54; ;.;54; ; ;1;8; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;8;8; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;1;60;01;1;0121; ; ;1044000;10;68;2065,76864215063
3839208;1;3;1;60;2;1;1; ; ;1;1;2;2;2;24; ;1; ;100000;2; ; ;1;40000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;8;2; ;8; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;1; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;1;53;55;1;5521; ; ;140000;10;68;2065,76864215063
3839208;1;4;1;60;2;1;1; ; ;1;1;2;2;2;24; ;1; ;100000;2; ; ;1;40000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;16;2; ;16; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;1;53;55;1;5521; ; ;140000;10;68;2065,76864215063
3839209;1;1;1;60;2;1;1; ; ;1;1;2;2;2;94; ;1; ;644350;2; ; ;2; ;1;300000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ;644350;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;1;8; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;168;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;10;PENSIONADO;1;1;1;60;01;1;0121; ; ;944350;10;68;697,634256353331
3839209;1;3;1;60;2;1;2;2;3;2;1;2;1;1;3; ;1; ;800000;1;100000;1;2; ;2; ;2; ;2; ;74000;25000; ;2;1; ;1;1; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;CONSTRUVICOL SA; ;2; ; ; ; ; ;68;48; ;.;48; ; ;6;7; ;1;1;1;5;1;1; ; ; ; ; ; ; ; ;1;1;6;1; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;2;1;1;33;63;1;6331;4530;45;800000;10;68;697,634256353331
3839209;1;5;1;60;2;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;300000;2; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;48; ;.;16;6; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;1; ;2; ; ; ; ;0;2; ;5; ; ; ;1;40;1;1;1;1;1;1;2;1;2;2;2;2;2; ;1;1;2;2;2;2;3; ;2;1;4;61;01;1;0140; ; ;300000;10;68;697,634256353331
3843464;1;2;1;60;2;1;2;1; ;1;1;2;2;2;96; ;1; ;644350;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;54; ;.;54; ; ;3;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;8; ;1;1;1;33;55;1;5530; ; ;644350;10;63;3053,38806436549
3843464;1;3;1;60;2;1;2;2;3;1;1;2;2;2;1; ;1; ;650000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;24;1; ;24; ; ;9;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1;18;1; ;2; ; ; ; ;0;1; ;1; ; ; ;1;30;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;1;55;52;1;5211; ; ;650000;10;63;3053,38806436549
3843465;1;1;1;60;2;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;360000;1;6500000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;63;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ;1;30;2;1;1;1;1;1;2;1;2;1;1;1;2; ;1;1;2;2;1;2;8; ;2;1;4;61;01;1;0111; ; ;360000;10;63;1661,13611104615
3843465;1;2;1;60;2;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;1200000;1; ;8; ; ; ; ; ; ; ; ; ; ; ;3; ;63;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;4; ;2; ; ; ; ;4;2; ;2; ; ; ;1;20;2;1;1;1;1;1;2;1;2;2;2;1;2; ;2;1;2;2;1;2;3; ;2;1;4;61;01;1;0116; ; ;300000;10;63;1661,13611104615
3843466;1;1;1;60;2;1;2;1; ;1;1;2;2;2;60; ;1; ;1200000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;30;2; ;30; ; ;4;7; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;1;1;36;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;1;11;91;1;9120; ; ;1200000;10;63;3386,48448740906
3843489;1;2;1;60;2;2; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;73000;1;73000;1; ;1; ; ; ; ; ; ; ; ; ; ; ;3; ;63;45; ;.;45; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;ESTUDIANDO;2;1;1;4; ;2; ; ; ; ;0;2; ;11; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;4;61;01;1;0111; ; ;73000;10;63;2888,08976017606
3843491;1;1;1;60;2;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;50000;1;85000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;63;24;2; ;24; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;108;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;2;1;4;79;18;1;1810; ; ;50000;10;63;1708,26334790602
3843491;1;2;1;60;2;2; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;60000;1;300000;1; ;2; ; ; ; ; ; ; ; ; ; ; ;3; ;63;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;4; ;1;16;4; ;45000;3;2; ;5;1;2;63;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;2;1;2;2;2;2;3; ;2;1;4;61;01;1;0140; ; ;105000;10;63;1708,26334790602
3843491;1;3;1;60;2;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;360000;1;900000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;63;50; ;.;24;6; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;4; ;1;18;4; ;320000;0;2; ;2;1;7;63;1;8;1;1;1;1;1;1;2;2;2;2;2;2;2; ;1;1;2;2;1;2;8; ;1;1;4;54;74;1;7493; ; ;680000;10;63;1708,26334790602
3843493;1;1;1;60;2;2; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;600000;1;7200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;63;60; ;.;60; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;55;74;1;7493; ; ;600000;10;63;2706,96771402257
3843493;1;4;1;60;2;1;1; ; ;1;2;2;2;2;3; ;1; ;320000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;45; ;.;45; ; ;6;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;2;1;8;62;01;1;0111; ; ;320000;10;63;2706,96771402257
3843494;1;1;1;60;2;1;1; ; ;1;1;2;2;2;6; ;1; ;644350;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;6; ; ;2;2; ; ; ;2; ; ; ; ; ;63;84; ;.;84; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;4; ;2; ; ; ; ;60;2; ;5; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;1;1;1;2;2;2;8; ;1;1;1;40;52;1;5219; ; ;644350;10;63;1674,06877036451
3843494;1;2;1;60;2;2; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ; ; ; ; ; ;63;24;1; ;24; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;156;1; ;2; ; ; ; ;24;2; ;5; ; ; ;1;30;2;1;1;1;1;1;2;2;2;2;2;2;1;TRABAJO FORMAL Y CON ESTABILIDAD;1;1;1;2;1;2;3; ;1;1;7;45;52;1;5219; ; ; ;10;63;1674,06877036451
3843495;1;1;1;60;2;1;2;2;36;2;1;2;1;1;32; ;1; ;644350;2; ; ;2; ;2; ;2; ;2; ;74000;21000; ;2;2; ;1;1; ;2;2;2; ; ;1; ;350000; ;640000;2;2;1;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;ACCIONES Y SERVICIOS PLUS; ;2; ; ; ; ; ;63;45; ;.;45; ; ;9;7; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;36;1; ;2; ; ; ; ;36;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;1;55;01;1;0111;7491;74;644350;10;63;2177,58558287518
3843495;1;2;1;60;2;1;2;2;36;2;1;2;1;1;32; ;1; ;644350;1;35000;2;2; ;2; ;2; ;2; ;74000;21000; ;2;2; ;1;1; ;2;2;2; ; ;1; ;340000; ;640000;2;2;1;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;ACCIONES Y SERVICIOS PLUS; ;2; ; ; ; ; ;63;45; ;.;45; ; ;9;8; ;1;2;1;3;1;1; ; ; ; ; ; ; ; ;1;1;132;1; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;8;62;01;1;0111;7491;74;644350;10;63;2177,58558287518
3843495;1;3;1;60;2;1;1; ; ;1;1;2;1;1;6; ;2; ;720000;2; ; ;1;244000;2; ;2; ;2; ;74000; ; ; ;1; ;1;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;6; ; ;2;2; ; ; ;2; ; ; ; ; ;63;69; ;.;69; ; ;7;7; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;1;59;85;1;8531; ; ;964000;10;63;2177,58558287518
