Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3839202;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;68;1510,24509575715
3839202;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;68;1510,24509575715
3839203;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;68;1589,00795373339
3839204;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;10;68;1273,88375253252
3839205;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;10;68;1227,21574635591
3839206;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;68;1987,9948364442
3839206;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;1987,9948364442
3839206;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;68;1987,9948364442
3839206;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;68;1987,9948364442
3839208;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;10;68;2065,76864215063
3839209;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;68;697,634256353331
3843464;1;1;1;80;2;1;4;7; ;2; ;2; ; ; ; ;1;2;1;10;63;3053,38806436549
3843464;1;4;1;80;2;1;2;8; ;2; ;2; ; ;2; ;1;1;1;10;63;3053,38806436549
3843464;1;5;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;10;63;3053,38806436549
3843465;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1661,13611104615
3843466;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;63;3386,48448740906
3843466;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;3386,48448740906
3843489;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;10;63;2888,08976017606
3843490;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;63;1327,64842002159
3843493;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;2706,96771402257
3843493;1;3;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;10;63;2706,96771402257
3843495;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;2177,58558287518
3843497;1;2;1;80;2;1;2;6; ;2; ;2; ; ; ; ;9;2;1;10;63;2190,74655199931
3843497;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;2190,74655199931
3843497;2;2;2;80;2;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;10;63;2190,74655199931
3843499;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;10;63;255,017165387925
3843513;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;63;1316,39253717898
3843514;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;10;63;1305,13665433638
3843516;1;2;1;80;2;1;1;7; ;2; ;2; ; ; ; ;4;2;1;10;63;1538,23422641991
3843516;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1538,23422641991
3843517;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;10;63;1674,06877036451
3843521;1;1;1;80;2;1;3;7; ;2; ;2; ; ; ; ;11;2;1;10;63;301,660902126672
3844045;1;1;1;80;2;1;4;4; ;3; ;2; ; ; ; ;4;2;1;10;63;2901,25072930019
3844045;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;63;2901,25072930019
3844045;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;63;2901,25072930019
3844046;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;63;1088,59715744709
3844046;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1088,59715744709
3844046;1;3;1;80;2;1;2;7; ;2; ;2; ; ;2; ;1;1;1;10;63;1088,59715744709
3844047;1;1;1;80;2;1;1;9;DESPLAZAMIENTO FORZADO;2; ;2; ; ; ; ;4;2;1;10;63;1088,59715744709
3844047;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;10;63;1088,59715744709
3844048;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1301,78310138487
3844048;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;1301,78310138487
3844049;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;10;63;2360,38440550443
3844050;1;3;1;80;2;1;3;1; ;2; ;2; ; ; ; ;4;2;1;10;63;2876,83387733346
3844051;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;248,52046237773
3844052;1;3;1;80;2;1;1;7; ;2; ;2; ; ; ; ;2;2;1;10;63;139,114853453365
3844054;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;10;63;2065,41958049577
3844054;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;63;2065,41958049577
3845238;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;66;1180,28128477676
3845239;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;1289,2881597186
3845239;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;66;1289,2881597186
3845249;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;10;66;1186,0184950729
3845249;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;10;66;1186,0184950729
3845252;1;1;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;10;66;1381,34266243049
3845252;1;3;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;10;66;1381,34266243049
3845253;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;66;975,607727931546
3845253;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;975,607727931546
