Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
3839726;1;5;1;90;2;2;2;1;1;2;2;2;2;2; ; ; ;10;12; ; ; ; ; ;52;10;52;228,697555902498
3839727;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;8; ; ; ; ; ;10; ; ;52;10;52;221,946945415182
3839728;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;157,962431099732
3839728;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;12; ; ; ; ; ; ;52;10;52;157,962431099732
3839728;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;52;10;52;157,962431099732
3839729;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;52;10;52;175,840906411616
3839730;1;1;1;90;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ;10; ; ; ; ;52;10;52;182,578305644698
3839730;1;2;1;90;2;2;1;1;2;2;2;2;2;2; ; ;5;10; ; ; ; ; ; ;52;10;52;182,578305644698
3839731;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;160,577528530355
3839731;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;10;52;160,577528530355
3839732;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;52;10;52;205,274479888247
3839732;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;6; ; ; ;52;10;52;205,274479888247
3839733;1;1;1;90;2;1;2;1;2;2;2;1;2;2; ;10; ;30; ; ; ;3; ; ;52;10;52;248,597272176551
3839733;1;2;1;90;2;1;2;1;2;2;1;2;2;2; ;24; ;24; ; ;2; ; ; ;52;10;52;248,597272176551
3839734;1;1;1;90;2;1;1;1;2;2;2;2;2;2; ;10;20;10; ; ; ; ; ; ;52;10;52;132,889341268676
3839734;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;132,889341268676
3839734;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;132,889341268676
3839736;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;52;10;52;155,961825770246
3839737;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;136,09595638311
3839737;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;52;10;52;136,09595638311
3839737;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;52;10;52;136,09595638311
3839737;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;10;52;136,09595638311
3839738;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;48; ; ; ; ; ; ;52;10;52;203,900320818659
3839738;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;10; ; ; ; ; ; ;52;10;52;203,900320818659
3839739;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;20; ; ; ; ; ; ;52;10;52;198,706311628974
3839739;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;10;52;198,706311628974
3839740;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;21; ; ; ; ; ; ;52;10;52;227,107107717951
3839743;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;221,946945415182
3839744;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;10;52;108,071470552154
3839744;1;2;1;90;2;1;2;2;2;2;2;2;1;2; ;14; ; ; ; ; ; ;1; ;52;10;52;108,071470552154
3839744;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;108,071470552154
3839745;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;205,274479888247
3839745;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;10;52;205,274479888247
3839746;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;152,768421910046
3839746;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;52;10;52;152,768421910046
3839746;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;52;10;52;152,768421910046
3839747;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;10;52;155,961825770246
3839748;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;10;52;203,65831295836
3839748;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;203,65831295836
3839748;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;203,65831295836
3839748;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;203,65831295836
3839748;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;52;10;52;203,65831295836
3839749;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;195,892501910677
3839749;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;52;10;52;195,892501910677
3839749;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;195,892501910677
3839749;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;10;52;195,892501910677
3839750;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;268,64558379173
3839750;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;52;10;52;268,64558379173
3839750;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;35; ; ; ; ; ; ;52;10;52;268,64558379173
3839751;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;52;10;52;221,946945415182
3839752;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;114,639638811427
3839752;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;52;10;52;114,639638811427
3839752;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;114,639638811427
3839753;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;201,285223388036
3839753;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;14; ; ; ; ; ; ;52;10;52;201,285223388036
3839753;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;40; ; ; ; ; ; ;52;10;52;201,285223388036
3839755;1;1;1;90;2;1;1;2;2;2;2;2;2;2; ;20;2; ; ; ; ; ; ; ;52;10;52;210,468489077932
3839755;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;52;10;52;210,468489077932
3839756;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;15; ; ;10; ; ; ; ; ;52;10;52;177,418143341929
3839756;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;10;52;177,418143341929
3839758;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;219,133135696885
3839758;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;10;52;219,133135696885
3839758;1;3;1;90;2;2;1;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ;52;10;52;219,133135696885
3839759;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;146,579847792676
3839759;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;146,579847792676
3839759;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;10;52;146,579847792676
3839760;1;1;1;90;2;1;1;2;1;2;2;2;2;2; ;28;14; ;20; ; ; ; ; ;52;10;52;205,274479888247
3839760;1;2;1;90;2;2;2;2;1;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ;52;10;52;205,274479888247
3839761;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;25; ; ; ; ; ;30; ; ;52;10;52;205,274479888247
3839761;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;52;10;52;205,274479888247
3839762;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;12; ; ; ; ; ;18; ; ;52;10;52;184,612757861101
3839762;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;20; ; ; ; ; ; ;52;10;52;184,612757861101
3839762;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;52;10;52;184,612757861101
3839762;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;50; ; ; ; ; ; ;52;10;52;184,612757861101
3839763;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;177,671923809026
3839763;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;10;52;177,671923809026
3839763;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;52;10;52;177,671923809026
3839763;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;177,671923809026
3839763;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;52;10;52;177,671923809026
3839763;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;177,671923809026
3839763;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;177,671923809026
3839764;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;10; ; ; ; ; ; ;52;10;52;195,923064913712
3839764;1;2;1;90;2;1;2;1;2;1;2;2;2;2; ;28; ;35; ;5; ; ; ; ;52;10;52;195,923064913712
3839765;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;10;52;136,475550525013
3839765;1;2;1;90;2;1;1;2;2;1;2;2;2;2; ;24;4; ; ;20; ; ; ; ;52;10;52;136,475550525013
3839765;1;3;1;90;2;2;2;2;1;2;2;2;2;2; ; ; ; ;24; ; ; ; ; ;52;10;52;136,475550525013
3839765;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;136,475550525013
3839766;1;1;1;90;2;1;2;1;1;2;2;2;2;2; ;28; ;10;12; ; ; ; ; ;52;10;52;139,28936024331
3839766;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;10;52;139,28936024331
3839767;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;7; ; ; ; ; ; ;52;10;52;248,597272176551
3839767;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;5; ; ; ; ; ; ;52;10;52;248,597272176551
3839768;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;7; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;2;1;2;90;2;1;2;1;2;2;2;2;2;2; ;30; ;28; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;2;3;2;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;2;5;2;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;3;1;3;90;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;1; ; ; ;52;10;52;302,604916568212
3839768;3;2;3;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;3;3;3;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;8; ; ; ;52;10;52;302,604916568212
3839768;3;4;3;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;3;5;3;90;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;4; ; ; ;52;10;52;302,604916568212
3839768;4;1;4;90;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;2; ; ; ;52;10;52;302,604916568212
3839768;4;2;4;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;302,604916568212
3839768;4;3;4;90;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;25; ; ; ;52;10;52;302,604916568212
3839768;4;4;4;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;52;10;52;302,604916568212
3839769;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;52;10;52;262,045770840251
3839769;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;10;52;262,045770840251
3839769;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;52;10;52;262,045770840251
3839769;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;10;52;262,045770840251
3839769;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;52;10;52;262,045770840251
3839770;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;10;52;145,170760147001
3839770;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;28; ; ; ; ; ;52;10;52;145,170760147001
3839770;1;3;1;90;2;1;2;2;2;1;2;2;2;2; ;14; ; ; ;28; ; ; ; ;52;10;52;145,170760147001
3839771;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;1;52;10;52;235,805601223821
3839771;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;10;52;235,805601223821
3839772;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;52;10;52;248,563425289634
3839772;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;52;10;52;248,563425289634
3839773;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;10;73;376,617112589621
3839773;1;4;1;90;2;1;2;1;2;2;1;2;2;2; ;28; ;28; ; ;8; ; ; ;73;10;73;376,617112589621
3839774;1;1;1;90;2;2;1;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ;73;10;73;201,442958284511
3839774;1;2;1;90;2;2;1;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ;73;10;73;201,442958284511
3839774;1;3;1;90;2;1;1;2;2;2;2;2;2;2; ;3;6; ; ; ; ; ; ; ;73;10;73;201,442958284511
3839775;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;217,567751971064
3839775;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;73;10;73;217,567751971064
3839776;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;217,843547975265
3839776;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;73;10;73;217,843547975265
3839776;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;10;73;217,843547975265
3839776;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;217,843547975265
3839776;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;10;73;217,843547975265
3839776;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;217,843547975265
3839776;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;10;73;217,843547975265
3839777;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;374,42126478273
3839777;1;2;1;90;2;1;1;1;2;2;2;2;2;2; ;21;21;45; ; ; ; ; ; ;73;10;73;374,42126478273
3839778;1;1;1;90;2;2;1;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ;73;10;73;261,17970243216
3839778;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;10;73;261,17970243216
3839778;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;10;73;261,17970243216
3839779;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;2; ; ;15; ; ; ; ; ;73;10;73;177,73924496382
3839779;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;177,73924496382
3839779;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;24; ; ; ; ; ; ;73;10;73;177,73924496382
3839780;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;225,622545498574
3839780;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;73;10;73;225,622545498574
3839780;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;225,622545498574
3839781;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;10;73;208,983837688857
3839781;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;73;10;73;208,983837688857
3839781;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;208,983837688857
3839782;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;73;10;73;340,584081762663
3839782;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;73;10;73;340,584081762663
3839783;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;234,0874007213
3839783;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;73;10;73;234,0874007213
3839783;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;234,0874007213
3839783;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;73;10;73;234,0874007213
3839784;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;6; ; ; ; ;18; ; ; ;73;10;73;251,89412809158
3839784;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;251,89412809158
3839785;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;284,845375523059
3839785;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;284,845375523059
3839786;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;225,10863137541
3839786;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;73;10;73;225,10863137541
3839787;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;10;73;225,10863137541
3839787;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;10; ; ; ; ; ; ;73;10;73;225,10863137541
3839788;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;14; ; ; ; ; ; ;73;10;73;268,006321257928
3839788;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;10;73;268,006321257928
3839788;1;3;1;90;2;1;2;1;2;2;1;2;2;2; ;14; ;5; ; ;3; ; ; ;73;10;73;268,006321257928
3839789;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;3; ; ; ; ; ; ;73;10;73;224,500379215478
3839789;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;10; ; ; ; ; ; ;73;10;73;224,500379215478
3839789;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;14; ; ; ; ; ; ;73;10;73;224,500379215478
3839789;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;224,500379215478
3839790;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;10;73;277,304496118713
3839790;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;73;10;73;277,304496118713
3839791;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;8; ; ; ; ; ; ;73;10;73;261,298761491642
3839792;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;10;73;277,818410241878
3839792;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;277,818410241878
3839792;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;277,818410241878
3839793;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;332,910824091758
3839793;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;63; ;5; ; ; ; ; ; ;73;10;73;332,910824091758
3839793;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;2; ; ; ; ; ; ;73;10;73;332,910824091758
3839793;2;1;2;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;73;10;73;332,910824091758
3839795;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;10;73;235,888393464509
3839796;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;8; ; ;40; ; ; ; ; ;73;10;73;241,114366002481
3839796;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;10;73;241,114366002481
3839796;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;73;10;73;241,114366002481
3839797;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;73;10;73;295,625137612158
3839798;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;5; ; ; ;73;10;73;280,133317108251
3839799;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;10;73;235,888393464509
3839800;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;8; ; ; ; ;8; ; ; ;73;10;73;277,304496118713
3839800;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;73;10;73;277,304496118713
3839801;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;73;10;73;250,913854466225
3839801;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;250,913854466225
3839801;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;73;10;73;250,913854466225
3839801;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;10;73;250,913854466225
3839801;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;10;73;250,913854466225
3839802;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;10;73;261,693616555325
3839802;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;73;10;73;261,693616555325
3839802;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;10;73;261,693616555325
3839802;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;10;73;261,693616555325
3839803;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;73;10;73;218,081666094228
3839803;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;8; ; ; ; ;2; ; ; ;73;10;73;218,081666094228
3839803;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;10;73;218,081666094228
3840213;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;238,522556477242
3840213;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;238,522556477242
3840214;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;35; ; ; ; ; ; ;66;10;66;335,372478746568
3840214;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;48; ; ; ; ; ; ;66;10;66;335,372478746568
3840215;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;329,712628857733
3840215;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;10;66;329,712628857733
3840215;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;329,712628857733
3840216;1;1;1;90;2;1;1;2;2;2;2;2;2;2; ;28;10; ; ; ; ; ; ; ;66;10;66;252,518208617815
3840216;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;252,518208617815
3840217;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;10;66;214,518293947924
3840217;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;10;66;214,518293947924
3840217;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;10;66;214,518293947924
3840219;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;10;66;279,469147232453
3840220;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;10;66;204,296526678402
