Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3661152;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;18;46,51840059289;18
3661152;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;18;46,51840059289;18
3661153;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;47;69,4360948358061;47
3661153;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;47;69,4360948358061;47
3661153;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;47;69,4360948358061;47
3661154;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;47;98,054868985889;47
3661154;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;1;02;47;98,054868985889;47
3661154;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;02;47;98,054868985889;47
3661155;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;47;645,256881301424;47
3661155;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;02;47;645,256881301424;47
3661155;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;02;47;645,256881301424;47
3661155;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;47;645,256881301424;47
3661155;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;47;645,256881301424;47
3661156;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;47;476,703183520565;47
3661157;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;02;47;160,970895841134;47
3661157;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;02;47;160,970895841134;47
3661157;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;47;160,970895841134;47
3661158;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;47;127,292723966348;47
3661159;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;02;47;290,369123858825;47
3661159;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;02;47;290,369123858825;47
3661159;3;1;3;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;1;02;47;290,369123858825;47
3661159;4;1;4;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;47;290,369123858825;47
3661159;5;1;5;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;47;290,369123858825;47
3661159;6;1;6;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;02;47;290,369123858825;47
3661160;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;47;632,184284836287;47
3661160;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;47;632,184284836287;47
3661160;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;47;632,184284836287;47
3661161;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;126,617956847402;17
3661161;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;126,617956847402;17
3661161;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;126,617956847402;17
3661162;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;02;17;157,922619630517;17
3661163;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;17;222,310861411258;17
3661163;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;02;17;222,310861411258;17
3661164;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;17;204,443392257838;17
3661164;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;17;204,443392257838;17
3661165;1;1;1;90;2;1;2;2;2;2;2;2;1;2; ;35; ; ; ; ; ; ;3; ;1;02;17;178,615599549797;17
3661165;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;178,615599549797;17
3661166;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;201,944655391594;17
3661166;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;02;17;201,944655391594;17
3661166;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;201,944655391594;17
3661166;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;201,944655391594;17
3661166;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;201,944655391594;17
3661166;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;201,944655391594;17
3661167;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;230,470126253135;17
3661167;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;02;17;230,470126253135;17
3661167;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;230,470126253135;17
3661168;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;229,423300050837;17
3661168;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;1;02;17;229,423300050837;17
3661168;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;1;02;17;229,423300050837;17
3661168;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;1;02;17;229,423300050837;17
3661169;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;02;17;164,11791916969;17
3661169;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;02;17;164,11791916969;17
3661172;1;1;1;90;2;1;2;2;2;2;2;2;1;2; ;15; ; ; ; ; ; ;6; ;1;02;17;222,310861411258;17
3661172;1;2;1;90;2;1;1;2;2;2;2;2;1;2; ;6;2; ; ; ; ; ;12; ;1;02;17;222,310861411258;17
3661173;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;17;167,064956733704;17
3661173;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;6; ; ; ; ; ; ;1;02;17;167,064956733704;17
3661174;1;1;1;90;2;1;2;2;2;2;2;2;1;2; ;28; ; ; ; ; ; ;2; ;1;02;17;184,81089908897;17
3661174;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;17;184,81089908897;17
3661174;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;02;17;184,81089908897;17
3661175;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;02;17;194,44945273287;17
3661176;1;1;1;90;2;1;1;2;2;2;2;2;2;2; ;14;3; ; ; ; ; ; ; ;1;02;17;152,90933363991;17
3661177;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;97,0783180797353;17
3661177;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;02;17;97,0783180797353;17
3661177;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;02;17;97,0783180797353;17
3661177;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;02;17;97,0783180797353;17
3661178;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;152,445749555443;17
3661178;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;02;17;152,445749555443;17
3661178;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;02;17;152,445749555443;17
3661179;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;157,922619630517;17
3661180;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;159,104633179083;17
3661180;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;02;17;159,104633179083;17
3661181;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;17;120,42265730823;17
3661181;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;16; ; ;2; ; ; ; ; ;1;02;17;120,42265730823;17
3661183;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;02;17;196,604595501371;17
3661184;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;02;17;147,432463564836;17
3661184;1;2;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;4;1;02;17;147,432463564836;17
3661184;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;1;02;17;147,432463564836;17
3661185;1;1;1;90;2;1;1;2;2;2;2;2;2;2; ;9;3; ; ; ; ; ; ; ;1;02;17;178,615599549797;17
3661185;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;18;2; ; ; ; ; ; ; ;1;02;17;178,615599549797;17
3661187;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;02;15;103,668305251472;15
3661187;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;1;02;15;103,668305251472;15
3661188;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;02;15;84,1324885889405;15
3661188;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;02;15;84,1324885889405;15
3661189;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;02;15;105,958659494697;15
3661189;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;02;15;105,958659494697;15
3661189;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;02;15;105,958659494697;15
3661190;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;15;91,613683795032;15
3661190;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;02;15;91,613683795032;15
3661191;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;15;91,613683795032;15
3661191;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;02;15;91,613683795032;15
3661192;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;41;112,570515154202;41
3661193;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;41;140,619956016421;41
3661194;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;41;160,191305198018;41
3661195;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;300,296781155358;73
3661196;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;02;73;299,552818530049;73
3661197;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;245,695950372149;73
3661197;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;25; ; ;25; ; ; ; ; ;1;02;73;245,695950372149;73
3661197;1;3;1;90;2;1;2;2;1;2;1;2;2;2; ;20; ; ;20; ;12; ; ; ;1;02;73;245,695950372149;73
3661198;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;02;73;325,483452470566;73
3661198;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;14; ; ; ; ; ; ;1;02;73;325,483452470566;73
3661199;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;1;02;73;291,427394504096;73
3661199;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;02;73;291,427394504096;73
3661200;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ;1;02;73;210,752423626742;73
3661200;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;15;1; ; ; ; ; ; ; ;1;02;73;210,752423626742;73
3661201;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;1;02;73;287,83412519601;73
3661201;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;287,83412519601;73
3661201;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;25; ; ;14; ; ; ; ; ;1;02;73;287,83412519601;73
3661203;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;02;73;304,448861853439;73
3661203;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;304,448861853439;73
3661203;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;304,448861853439;73
3661203;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;73;304,448861853439;73
3661203;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;304,448861853439;73
3661204;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;73;210,82190398572;73
3661204;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;73;210,82190398572;73
3661204;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;73;210,82190398572;73
3661206;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;73;188,091741122211;73
3661207;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;219,846738165574;73
3661207;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;02;73;219,846738165574;73
3661207;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;219,846738165574;73
3661208;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;273,368347076408;73
3661208;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;73;273,368347076408;73
3661209;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;02;73;285,986450564349;73
3661210;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;02;73;238,104847602214;73
3661210;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;02;73;238,104847602214;73
3661210;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;238,104847602214;73
3661210;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;238,104847602214;73
3661210;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;02;73;238,104847602214;73
3661210;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;238,104847602214;73
3661211;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;15; ; ;18; ; ; ; ; ;1;02;73;319,43367471078;73
3661211;1;2;1;90;2;2;2;2;1;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ;1;02;73;319,43367471078;73
3661211;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;02;73;319,43367471078;73
3661211;1;4;1;90;2;2;2;2;2;2;1;2;1;2; ; ; ; ; ; ;24; ;3; ;1;02;73;319,43367471078;73
3661212;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;73;272,215390241119;73
3661212;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;10; ; ; ; ; ; ;1;02;73;272,215390241119;73
3661213;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;1;02;76;1119,07966628004;76
3661213;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;42; ; ; ; ; ; ;1;02;76;1119,07966628004;76
3661214;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;02;76;881,491400104338;76
3661214;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;76;881,491400104338;76
3661215;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;2074,50277420303;76
3661215;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;2074,50277420303;76
3661215;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;2074,50277420303;76
3661216;1;1;1;90;2;1;2;2;2;2;1;2;2;1; ;10; ; ; ; ;4; ; ;6;1;02;76;1536,55103528267;76
3661216;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;1536,55103528267;76
3661217;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;1613,00650128723;76
3661217;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;1613,00650128723;76
3661217;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;02;76;1613,00650128723;76
3661217;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;1613,00650128723;76
3661217;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;1613,00650128723;76
3661218;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;02;76;1536,55103528267;76
3661218;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;02;76;1536,55103528267;76
3661219;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;02;76;834,711167110363;76
3661219;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;02;76;834,711167110363;76
3661220;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;6; ; ; ; ; ; ;1;02;76;872,45591282003;76
3661220;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;02;76;872,45591282003;76
3661221;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;02;76;1009,56334021788;76
3661222;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;02;76;829,911808285857;76
3661223;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;76;881,491400104338;76
3661223;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;1;02;76;881,491400104338;76
3661224;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;02;76;934,092203464551;76
3661225;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1;02;76;1119,07966628004;76
3661225;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;42; ; ; ; ; ; ;1;02;76;1119,07966628004;76
3661226;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;1;02;76;896,347457754883;76
3661228;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;02;54;375,326948889653;54
3661229;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;02;20;268,398985587438;20
3661229;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;268,398985587438;20
3661229;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;268,398985587438;20
3661229;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;02;20;268,398985587438;20
3661230;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;127,176889669642;20
3661230;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;30; ; ;40; ; ; ; ; ;1;02;20;127,176889669642;20
3661230;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;127,176889669642;20
3661230;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;127,176889669642;20
3661231;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;02;20;127,062922507904;20
3661231;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;02;20;127,062922507904;20
3661231;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;127,062922507904;20
3661232;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;02;20;144,503460581291;20
3661233;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;02;20;195,076525399505;20
3661233;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;02;20;195,076525399505;20
3661233;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;02;20;195,076525399505;20
3661233;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;195,076525399505;20
3661234;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;02;20;191,576985294812;20
3661234;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;191,576985294812;20
3661234;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;191,576985294812;20
3661234;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;191,576985294812;20
3661235;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;02;20;152,282261848267;20
3661236;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;02;20;153,561228753746;20
3661236;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;19; ; ; ; ; ; ;1;02;20;153,561228753746;20
