Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3670704;1;1;1;70;2;12;48;4; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;02;63;2865,2052773216
3670731;1;3;1;70;2;52;24;1; ;2;54;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;02;63;1956,69500643415
3670735;1;1;1;70;2;2;50;3; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;390000;2;53;53;55;1;1;5521;02;63;7010,78818888247
3670749;1;2;1;70;2;4;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;1; ;02;63;5439,94369761275
3670750;1;1;1;70;2;1;30;4; ;2;1;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;30;30;55;1;1;5511;02;63;4119,83797497171
3670753;1;7;1;70;2;4;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;02;63;6083,58380824421
3671069;1;2;1;70;2;6;48;2; ;2;102;2; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;03;41;1;1;4100;02;18;671,628131394342
3671076;1;1;1;70;2;2;48;2; ;2;24;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;39;85;1;1;8532;02;18;829,275221744422
3671479;1;2;1;70;2;5;48;3; ;2;240;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;13;1702,29077299116
3671692;1;3;1;70;2;4;60;4; ;2;1;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;580000;2;98;61;01;1;1;0140;02;63;4155,30772854031
3672022;1;1;1;70;2;3;60;8; ;2;3;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;380000;2;62;62;01;1;1;0111;02;17;1101,85516827467
3672041;1;1;1;70;2;96;50;8; ;2;96;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;95;45;1;2;4530;02;17;1408,33139450196
3672082;1;1;1;70;2;3;50;8; ;2;3;8; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;62;62;01;1;1;0111;02;17;1751,39549934187
3672082;1;2;1;70;2;50;50;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;02;17;1751,39549934187
3672425;1;1;1;70;2;2;50;1; ;2;2;1; ;8;1; ; ;1; ; ; ; ; ; ; ; ;1;450000;2;95;95;45;1;1;4521;02;17;696,958132845109
3674333;1;6;1;70;2;17;24;1; ;2;18;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;02;52;1007,29757102781
3674345;1;2;1;70;2;26;40;3; ;2;98;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;2;0113;02;52;1550,44991141595
3674351;1;6;1;70;2;104;48;3; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;52;3108,1945636677
3674356;1;2;1;70;2;30;48;3; ;2;58;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;52;2041,0736302849
3674360;1;2;1;70;2;2;60;4; ;2;2;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;53;53;85;1;1;8511;02;52;2885,29172132151
3674365;1;4;1;70;2;104;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;52;3509,33648932315
3674369;1;2;1;70;2;17;40;1; ;2;17;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;2;0118;02;52;2085,52111704211
3674398;1;2;1;70;2;2;40;2; ;2;8;2; ;9;7; ; ; ; ;1; ; ; ; ; ; ;2; ;2;13;13;80;1;1;8041;02;52;2118,28939175824
3674407;1;1;1;70;2;4;30;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;64;64;05;1;1;0501;02;52;1007,29757102781
3674429;1;3;1;70;2;10;30;4; ;2;2;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0117;02;52;2573,86495599331
3674429;1;4;1;70;2;6;32;4; ;2;2;6; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0117;02;52;2573,86495599331
3674435;1;2;1;70;2;4;60;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;52;1683,78289278168
3674461;1;5;1;70;2;13;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;02;52;3305,27654401818
3674474;1;2;1;70;2;6;40;4; ;2;6;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;02;52;2735,79405824028
3674476;1;3;1;70;2;104;40;1; ;2;13;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5241;02;52;1241,1542756665
3674478;1;3;1;70;2;13;40;3; ;2;13;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0140;02;52;1065,38993873387
3674479;1;1;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;61;61;01;1;1;0140;02;52;1242,7269239281
3674479;1;4;1;70;2;3;40;3; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0140;02;52;1242,7269239281
3674481;1;2;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;62;62;01;1;1;0140;02;52;2265,08787419509
3674481;1;4;1;70;2;4;40;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;02;52;2265,08787419509
3674959;1;3;1;70;2;8;48;1; ;2;36;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5239;02;05;1646,7306570686
3674959;1;6;1;70;2;6;48;1; ;2;12;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;91;91;21;1;1;2102;02;05;1646,7306570686
3675014;1;4;1;70;2;2;48;1; ;2;4;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;1;308000;2;97;97;01;1;1;0112;02;05;1956,69500643415
3675078;1;2;1;70;2;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;18;364,184786064905
3675098;1;2;1;70;2;20;40;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;02;18;364,184786064905
3675287;1;2;1;70;2;4;40;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;99;99;45;1;1;4530;02;15;1995,18485102961
3675294;1;2;1;70;2;8;40;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;02;15;1925,52886718931
