DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4707425;1;2;1;70;1;12;48;1; ;2;12;1; ;3;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;45;45;52;1;1;09;5233;15;83,3994286512752;15
4707427;1;1;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;44; ; ;1;1;09; ;15;135,465407388191;15
4707428;1;2;1;70;1;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;09;5239;15;138,110593740569;15
4707436;1;2;1;70;1;53;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;03; ; ;1;2;09; ;15;86,2313649609726;15
4707437;1;2;1;70;1;8;48;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;84;50;1;1;09;5020;15;133,284337845198;15
4707450;1;1;1;70;1;6;48;1; ;2;6;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;66;1;1;09;6601;15;160,267409736373;15
4707451;1;2;1;70;1;96;48;1; ;2;36;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;85;1;2;09;8511;15;102,590125910145;15
4707452;1;2;1;70;1;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;53; ; ;1;1;09; ;15;110,150028519216;15
4707455;1;1;1;70;1;24;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;32; ; ;1;2;09; ;15;97,362654542589;15
4707459;1;2;1;70;1;4;48;1; ;2;4;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;781200;781200;2; ;95;95;45;1;1;09;4530;15;76,6238802744654;15
4707461;1;2;1;70;1;16;48;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;2;09;5521;15;157,225514955558;15
4707466;1;3;1;70;1;2;48;1; ;2;2;4; ;2;2;3; ; ;1; ;1; ; ; ; ; ; ;1;1500000;1500000;1;2;02;02;45;1;1;09;4530;15;73,327064722259;15
4707487;1;2;1;70;1;1;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;781242;2; ;59;59;93;1;1;09;9309;15;109,446280168797;15
4707491;1;2;1;70;1;12;24;1; ;2;16;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;54;95;1;1;09;9500;17;233,388795694296;17
4707494;1;2;1;70;1;28;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;2;09;5521;17;222,040187003109;17
4707496;1;2;1;70;1;3;48;1; ;2;32;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2000000;2; ;16;41;74;1;1;09;7430;17;189,229140982246;17
4707504;1;2;1;70;1;28;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;97;55;1;2;09;5521;17;189,128506037958;17
4707534;1;2;1;70;1;24;48;1; ;2;24;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;54;95;1;2;09;9500;17;176,178726895921;17
4707536;1;1;1;70;1;52;52;1; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;54;95;1;2;09;9500;17;244,947791368991;17
4707540;1;6;1;70;1;52;50;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;83;36;1;2;09;3699;17;118,840444149717;17
4707547;1;3;1;70;1;1;48;1; ;2;6;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;19;85;1;1;09;8532;17;114,959311085552;17
4707554;1;3;1;70;1;144;48;1; ;2;144;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;38;74;1;2;09;7414;17;164,46940972775;17
4707556;1;2;1;70;1;72;48;1; ;2;72;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;45;65;1;2;09;6512;17;158,352394885678;17
4707559;1;1;1;70;1;24;50;1; ;2;24;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;54;95;1;2;09;9500;17;179,095912667393;17
4707561;1;1;1;70;1;40;48;1; ;2;40;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;05;77;15;1;2;09;1530;17;145,301980799352;17
4707561;1;3;1;70;1;36;48;1; ;2;36;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;09;8511;17;145,301980799352;17
4707562;1;1;1;70;1;12;48;1; ;2;54;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;19;21;85;1;1;09;8532;17;189,229140982246;17
4707565;1;3;1;70;1;32;48;1; ;2;32;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;79;19;1;2;09;1929;17;191,442914115601;17
4707570;1;1;1;70;1;2;48;1; ;2;2;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;940000;781242;2; ;45;38;64;1;1;09;6421;17;242,734018235637;17
4707578;1;2;1;70;1;16;48;1; ;2;3;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;50000;781242;2; ;51;51;55;1;2;09;5530;17;151,544712183245;17
4707579;1;2;1;70;1;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;781242;2; ;33;37;52;1;1;09;5223;17;192,020610211898;17
4707593;1;3;1;70;1;8;40;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;09;5233;18;39,5106539911499;18
4707602;1;1;1;70;1;52;48;1; ;2;106;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;44;33;51;1;2;09;5126;18;101,788224435034;18
4707605;1;1;1;70;1;1;20;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;45;45;52;1;1;09;5231;18;116,561417644444;18
4707630;1;2;1;70;1;12;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;53;81;36;1;1;09;3611;19;104,735535440269;19
4707642;1;2;1;70;1;2;48;1; ;2;2;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;02;45;1;1;09;4530;19;91,0160291353116;19
4707646;1;1;1;70;1;32;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;2;09;5521;19;97,9448418690914;19
4707658;1;1;1;70;1;8;48;1; ;2;8;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;1;09;8011;23;179,010497375904;23
4707658;1;2;1;70;1;4;48;1; ;2;48;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;1;09;8511;23;179,010497375904;23
4707661;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;781242;2; ;45;87;28;1;1;09;2811;23;158,313574749643;23
4707666;1;3;1;70;1;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;59; ; ;1;2;09; ;23;187,795991094872;23
4707668;1;3;1;70;1;10;48;1; ;2;10;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;75;1;1;09;7522;23;165,570547180092;23
4707671;1;1;1;70;1;48;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;58;63;1;2;09;6331;23;120,236796792475;23
4707672;1;3;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;32; ; ;1;2;09; ;23;206,36793275786;23
4707674;1;4;1;70;1;48;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;58;45;1;2;09;4521;23;137,71717847912;23
4707679;1;3;1;70;1;4;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;77; ; ;1;1;09; ;27;29,7964480874328;27
4707681;1;1;1;70;1;4;30;1; ;2;4;1; ;7;2;3; ; ; ; ; ; ; ;1; ; ; ;1;405000;781242;2; ;53;53;80;1;1;09;8042;27;29,7964480874328;27
4707683;1;2;1;70;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;1;09;5529;27;29,7964480874328;27
4707685;1;1;1;70;1;16;40;4; ;2;16;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;91;1;2;09;9199;27;29,7964480874328;27
4707687;1;4;1;70;1;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;03; ; ;1;2;09; ;27;29,7964480874328;27
4707689;1;2;1;70;1;44;40;1; ;2;44;1; ;4;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;53;77;55;1;2;09;5521;27;29,7964480874328;27
4707691;1;1;1;70;1;8;40;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;831000;2; ;84;84;55;1;1;09;5511;27;151,961885245907;27
4707694;1;1;1;70;1;36;40;1; ;2;124;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;831000;2; ;03;03;52;1;2;09;5271;27;59,5928961748656;27
4707694;1;2;1;70;1;40;40;2; ;2;40;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;13;13;80;1;2;09;8042;27;59,5928961748656;27
4707695;1;3;1;70;1;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;98;60;1;1;09;6031;27;178,694359379834;27
4707695;1;4;1;70;1;4;40;1; ;2;36;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;71;13;1;1;09;1320;27;178,694359379834;27
4707697;1;4;1;70;1;48;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;13; ; ;1;2;09; ;27;29,7964480874328;27
4707704;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781800;2; ;45;45;51;1;1;09;5127;41;163,136521793652;41
4707717;1;3;1;70;1;48;48;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;97;63;1;2;09;6310;41;155,571827040236;41
4707728;1;2;1;70;1;259;48;1; ;2;780;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;95;45;1;2;09;4521;44;46,6021566401831;44
4707736;1;1;1;70;1;40;40;1; ;2;99;2; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1500000;3; ;58;58;75;1;2;09;7524;44;77,6227916964833;44
4707740;1;2;1;70;1;16;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;44;45;52;1;2;09;5211;44;55,117510495794;44
4707746;1;6;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;03; ; ;1;1;09; ;47;224,084320379634;47
4707754;1;3;1;70;1;18;48;1; ;2;18;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;06;06;85;1;2;09;8511;47;80,340580497877;47
4707780;1;1;1;70;1;32;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;53;53;15;1;2;09;1589;47;185,713410385278;47
4707782;1;1;1;70;1;4;24;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;09;9500;47;133,855091086125;47
4707785;1;2;1;70;1;20;30;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;54;95;1;2;09;9500;47;131,071781062445;47
4707785;1;6;1;70;1;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;39;45;15;1;1;09;1551;47;131,071781062445;47
4707788;1;3;1;70;1;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;58;58;85;1;1;09;8511;47;214,653512322497;47
4707790;1;4;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;39; ; ;1;2;09; ;47;148,529754846485;47
4707798;1;2;1;70;1;28;48;1; ;2;32;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;55;1;2;09;5511;50;312,595293874677;50
4707799;1;3;1;70;1;8;70;1; ;2;8;1; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;1500000;2; ;45;45;15;1;1;09;1594;50;171,285431432141;50
4707802;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;83; ; ;1;2;09; ;50;173,98322155651;50
4707809;1;1;1;70;1;120;48;1; ;2;520;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;39;39;52;1;2;09;5211;50;271,419878797745;50
4707812;2;1;2;70;1;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;09;5529;50;162,795743631895;50
4707820;1;1;1;70;1;20;48;1; ;2;5;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;95;45;1;2;09;4552;50;189,802216969331;50
4707820;1;4;1;70;1;2;48;4; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;53;55;1;1;09;5521;50;189,802216969331;50
4707822;1;3;1;70;1;5;40;4; ;2;40;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;74;74;24;1;1;09;2423;50;150,493238093925;50
4707823;1;3;1;70;1;7;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;650000;900000;2; ;45;45;52;1;1;09;5233;50;257,993148499947;50
4707838;1;1;1;70;1;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;32;33;91;1;2;09;9111;50;238,326274169278;50
4707841;1;2;1;70;1;16;48;1; ;2;18;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;03;03;45;1;2;09;4530;50;266,906312871255;50
4707842;1;1;1;70;1;254;48;3; ;2;416;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;95;1;2;09;9500;50;140,604694959585;50
4707842;1;4;1;70;1;4;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;32;13;80;1;1;09;8060;50;140,604694959585;50
4707849;1;1;1;70;1;24;60;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;2;09;4552;50;143,256200674416;50
4707856;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;30;30;60;1;1;09;6022;50;272,191382664205;50
4707866;1;1;1;70;1;52;48;4; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;09;4552;50;171,708908003202;50
4707867;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;55;70;1;1;09;7020;50;152,907200497555;50
4707867;1;2;1;70;1;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;09;5237;50;152,907200497555;50
4707867;1;4;1;70;1;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;55;52;1;2;09;5233;50;152,907200497555;50
4707870;1;2;1;70;1;52;48;1; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;55;54;95;1;2;09;9500;50;300,883026069687;50
4707875;1;1;1;70;1;24;84;1; ;2;24;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;83;83;26;1;2;09;2699;50;267,64275555759;50
4707875;1;2;1;70;1;104;48;1; ;2;52;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;32;26;1;2;09;2699;50;267,64275555759;50
4707876;1;1;1;70;1;28;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;09;4552;50;213,585071268901;50
4707878;1;1;1;70;1;98;48;1; ;2;306;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;742242;2; ;54;54;55;1;2;09;5511;50;211,373863042535;50
4707878;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;741242;2; ;39;34;74;1;2;09;7492;50;211,373863042535;50
4707885;1;1;1;70;1;104;48;1; ;2;104;4; ;1;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;800000;2; ;58;45;51;1;2;09;5125;50;243,298377846953;50
4707885;1;3;1;70;1;29;60;2; ;2;29;2; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;07;07;75;1;2;09;7512;50;243,298377846953;50
4707885;1;4;1;70;1;16;30;1; ;2;68;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;53;55;1;2;09;5530;50;243,298377846953;50
4707895;1;2;1;70;1;56;48;4; ;2;52;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;57;45;52;1;2;09;5233;50;365,587648681117;50
4707903;1;2;1;70;1;52;48;1; ;2;56;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;21;44;63;1;2;09;6340;50;292,393338269441;50
4707907;1;1;1;70;1;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;55;74;1;2;09;7491;50;140,006508358077;50
4707911;1;2;1;70;1;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1000000;2; ;59;59;85;1;2;09;8515;52;261,405296631406;52
4707924;1;1;1;70;1;99;48;1; ;2;99;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2000000;1;4;09;13;80;1;2;09;8060;52;157,433839828192;52
4707934;2;2;2;70;1;8;24;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;600000;2; ;45;33;55;1;1;09;5530;52;153,064297502182;52
4707939;1;1;1;70;1;32;40;1; ;2;12;2; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;1;600000;786000;2; ;45;39;75;1;2;09;7512;52;202,107533311141;52
4707946;1;2;1;70;1;4;24;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;150000;2; ;56;56;93;1;1;09;9301;52;162,776080616351;52
4707950;1;2;1;70;1;16;48;1; ;2;364;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;900000;1;1;32;32;74;1;2;09;7492;54;361,455595113152;54
4707950;1;3;1;70;1;6;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;750000; ; ;12; ; ;1;1;09; ;54;361,455595113152;54
4707966;1;1;1;70;1;6;50;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;09;4521;54;380,505048371393;54
4707973;1;2;1;70;1;8;8;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;79;79;19;1;1;09;1922;54;942,421682307609;54
4707982;1;1;1;70;1;4;48;1; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;789500;2; ;55;77;55;1;1;09;5529;54;412,461161951922;54
4707985;1;3;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;45; ; ;1;1;09; ;54;379,218116201981;54
4707985;1;5;1;70;1;2;50;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;920000;850000;2; ;95;95;45;1;1;09;4521;54;379,218116201981;54
4707989;1;2;1;70;1;3;48;1; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;45;45;52;1;1;09;5262;54;506,407141114125;54
4707994;1;5;1;70;1;4;48;1; ;2;8;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;1;09;5521;54;382,789172455223;54
4708001;1;1;1;70;1;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;40000;300000;2; ;55;55;74;1;1;09;7493;63;147,546865316288;63
4708003;1;2;1;70;1;32;40;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;74;1;2;09;7493;63;226,115525867347;63
4708006;1;1;1;70;1;32;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;58;70;1;2;09;7020;63;165,294022325149;63
