DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4720463;1;4;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;59; ; ;1;1;09; ;23;1351,8716123073
4720464;1;4;1;70;2;22;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;59; ; ;1;2;09; ;23;1674,94189235952
4720494;1;2;1;70;2;4;48;8; ;2;1;7; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;62;99;01;1;1;09;0123;68;2688,66095106889
4720496;1;3;1;70;2;3;16;1; ;2;3;7; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;62;01;1;1;09;0123;68;2360,73220428522
4720507;1;2;1;70;2;18;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;55; ; ;1;2;09; ;68;1424,03540347798
4720675;1;1;1;70;2;2;60;8; ;2;2;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;1;781242;781242;1;1;62;63;02;1;1;09;0201;17;1778,31310901941
4720701;1;3;1;70;2;8;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;54; ; ;1;1;09; ;17;1307,57882703993
4720703;1;1;1;70;2;8;50;1; ;2;8;1; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;800000;2; ;98;98;60;1;1;09;6022;17;1496,83538398189
4720730;2;3;2;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;53; ; ;1;1;09; ;17;1535,73962177102
4723688;1;2;1;70;2;16;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787000;2; ;77;77;55;1;2;09;5521;41;1526,89422414944
4723714;1;3;1;70;2;3;48;1; ;2;6;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;788000;2; ;98;98;60;1;1;09;6022;41;1033,53230044491
4723737;1;2;1;70;2;4;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;09;0111;41;452,35929027962
4723772;1;3;1;70;2;12;48;4; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;58;63;1;1;09;6331;66;909,791822918843
4723773;1;3;1;70;2;1;48;1; ;2;2;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;781250;2; ;95;62;01;1;1;09;0117;66;2020,33379743231
4723774;1;1;1;70;2;16;48;1; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;2;09;5521;66;1606,03618466507
4723777;1;2;1;70;2;4;20;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;62; ; ;1;1;09; ;66;1020,84558008689
4723778;1;1;1;70;2;6;48;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;95;1;1;09;9500;66;1239,82507839364
4723883;1;2;1;70;2;50;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;2;09;9500;66;962,973451127805
4723894;1;3;1;70;2;1;40;1; ;2;1;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;1;180000;600000;2; ;53;55;55;1;1;09;5521;66;1019,6118708904
4723900;1;5;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;33; ; ;1;1;09; ;66;618,234732023071
4724020;1;3;1;70;2;2;48;1; ;2;2;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;400000;781000;2; ;59;45;52;1;1;09;5233;13;859,969573418517
4724120;1;1;1;70;2;28;25;4; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ;1;AYUDAS MONETARIAS DE SUS HIJOS; ;2; ;360000;2; ;53;53;80;1;2;09;8011;15;801,698908794025
4724139;1;2;1;70;2;32;40;4; ;2;56;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;61;45;52;1;2;09;5229;15;3206,7956351761
4724182;1;2;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;700000;2; ;61;61;01;1;1;09;0140;18;1250,15378442437
4724183;1;5;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;40000;600000;2; ;61;61;01;1;1;09;0140;18;1567,6253763727
4724186;1;3;1;70;2;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;782000; ; ;61; ; ;1;1;09; ;18;1387,05668635833
4725285;1;4;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;53; ; ;1;1;09; ;25;5774,12023802854
4725354;1;3;1;70;2;4;50;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;44;44;64;1;1;09;6421;25;4552,11902954487
4725367;1;2;1;70;2;4;40;4; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;09;9500;25;6154,53236476784
4725586;1;3;1;70;2;32;60;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;18; ; ;1;2;09; ;44;1005,44464726697
4725588;1;2;1;70;2;12;40;3; ;2;11;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;09;9500;44;526,461297872729
4725593;1;1;1;70;2;12;48;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;59;85;1;1;09;8511;44;884,992927565302
4725606;1;2;1;70;2;1;48;3; ;2;12;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;09;9500;44;1339,83245879345
4725608;1;2;1;70;2;8;40;1; ;2;48;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;75;1;1;09;7512;44;1036,85012649354
4726294;1;3;1;70;2;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;97;52;1;1;09;5211;63;771,566847285697
4726327;1;4;1;70;2;2;48;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;55;55;95;1;1;09;9500;63;1014,85246374144
4726330;1;3;1;70;2;52;20;1; ;2;52;1; ;5;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;39;39;55;1;2;09;5511;63;1297,87205098493
4726333;1;2;1;70;2;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;55;53;55;1;2;09;5511;63;1159,8479329531
4726340;1;1;1;70;2;1;50;4; ;2;1;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;61;61;01;1;1;09;0113;63;1748,88923796912
4726342;1;2;1;70;2;2;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;1;09;8513;63;1501,79709093632
4726383;1;2;1;70;2;96;48;1; ;2;96;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;55;55;40;1;2;09;4020;05;4961,80058731119
4726385;1;3;1;70;2;14;48;1; ;2;14;3; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;1;29000;781242;2; ;33;54;95;1;2;09;9500;76;917,200602458307
4726386;1;2;1;70;2;2;48;1; ;2;104;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;781242;2; ;58;95;45;1;1;09;4521;76;1334,8498923206
4726387;1;2;1;70;2;3;65;5; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1100000;1400000;2; ;95;95;45;1;1;09;4521;76;2352,15713220289
4726390;1;2;1;70;2;3;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;52;1;1;09;5225;76;2446,65162546923
4726391;1;1;1;70;2;4;72;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ;1;RECIBE PENSION; ;1;360000;720000;3; ;95;59;71;1;1;09;7130;76;611,662906367306
4726393;1;2;1;70;2;8;56;1; ;2;17;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;33;55;1;1;09;5530;76;965,882058047542
4726448;1;2;1;70;2;24;48;2; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;39;85;1;2;09;8532;13;2071,15698631728
4726468;1;3;1;70;2;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;84; ; ;1;2;09; ;13;3101,60314950872
4727755;1;1;1;70;2;2;28;4; ;2;84;2; ;9;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;900000;3; ;62;58;75;1;1;09;7522;25;3120,92070545752
4727776;1;1;1;70;2;4;8;4; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;1;40000;160000;3; ;61;61;01;1;1;09;0117;25;1920,22922634345
4727781;1;1;1;70;2;12;32;8; ;2;12;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;560000;2; ;62;62;01;1;1;09;0121;25;1920,22922634345
4727787;1;3;1;70;2;104;48;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;33;59;95;1;2;09;9500;25;1920,22922634345
4727807;1;1;1;70;2;4;48;4; ;2;16;4; ;1;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;98;2; ;44;44;70;1;1;09;7010;25;1920,22922634345
4727816;1;2;1;70;2;52;40;4; ;2;520;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;54;55;80;1;2;09;8011;25;1920,22922634345
4727821;1;3;1;70;2;2;48;2; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;781242;2; ;13;45;11;1;1;09;1110;25;1920,22922634345
4727824;1;1;1;70;2;99;16;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;14000;120000;2; ;61;61;01;1;2;09;0140;25;1920,22922634345
4727856;1;3;1;70;2;16;24;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;50000;2; ;56;56;93;1;2;09;9301;25;1920,22922634345
4727856;1;4;1;70;2;4;16;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;32000;42000;2; ;62;62;01;1;1;09;0113;25;1920,22922634345
4727888;1;3;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;787000; ; ;58; ; ;1;1;09; ;41;1082,18316287931
4727936;1;2;1;70;2;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;54;55;74;1;1;09;7493;41;578,633167015469
4727948;1;2;1;70;2;20;40;2; ;2;20;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;13;13;75;1;2;09;7512;41;927,887324731761
4727982;1;2;1;70;2;2;48;8; ;2;500;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;62;45;52;1;1;09;5219;41;669,734950998384
4728011;1;5;1;70;2;4;48;1; ;2;72;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;787000;2; ;45;53;52;1;1;09;5229;41;639,188481237712
4728012;1;1;1;70;2;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;62;62;01;1;1;09;0111;41;543,387899614599
4728074;1;3;1;70;2;92;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;53;45;15;1;2;09;1551;50;1149,49980912535
4728074;1;5;1;70;2;4;48;8; ;2;4;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;400000;730000;2; ;62;95;45;1;1;09;4530;50;1149,49980912535
4728126;1;2;1;70;2;2;48;8; ;2;2;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;800000;2; ;62;62;01;1;1;09;0115;50;384,996707999574
4728131;1;2;1;70;2;4;50;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;53;53;55;1;1;09;5521;50;906,322926450197
4728131;1;4;1;70;2;8;48;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;53;53;55;1;1;09;5521;50;906,322926450197
4728175;1;1;1;70;2;4;24;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;62;62;01;1;1;09;0121;50;384,996707999574
4728229;1;1;1;70;2;6;48;8; ;2;6;8; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;62;62;01;1;1;09;0121;50;1539,9868319983
4728234;1;1;1;70;2;8;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;45;92;1;1;09;9242;50;384,996707999574
4728234;1;2;1;70;2;8;48;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;95;1;1;09;9500;50;384,996707999574
4728237;1;2;1;70;2;32;48;4; ;2;98;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;39;75;1;2;09;7512;50;384,996707999574
4728262;1;5;1;70;2;3;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;1000000;2; ;87;87;28;1;1;09;2811;50;2084,43343261646
4728286;1;1;1;70;2;12;54;1; ;2;12;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;1;800000;800000;1;1;85;85;45;1;1;09;4542;18;799,175198259876
4728296;1;3;1;70;2;4;40;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;53;55;1;1;09;5521;19;1410,51532068955
4728303;1;2;1;70;2;28;24;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;62;01;1;2;09;0111;19;2197,68155190267
4728303;1;4;1;70;2;3;40;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;62;01;1;1;09;0111;19;2197,68155190267
4728310;1;2;1;70;2;40;40;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;62;01;1;2;09;0140;19;1637,37303725533
4728310;1;5;1;70;2;122;40;1; ;2;112;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;19;53;15;1;2;09;1551;19;1637,37303725533
4728311;1;1;1;70;2;12;40;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;62;01;1;1;09;0140;19;933,966659251427
4728312;1;2;1;70;2;3;40;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;61;61;01;1;1;09;0130;19;1619,37806432965
4728312;1;3;1;70;2;16;40;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;61;01;1;2;09;0140;19;1619,37806432965
4728314;1;2;1;70;2;2;40;1; ;2;2;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;500000;2; ;53;53;45;1;1;09;4530;19;652,990773303626
4728314;1;4;1;70;2;4;40;3; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;781242;2; ;54;54;95;1;1;09;9500;19;652,990773303626
4728315;1;2;1;70;2;36;40;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;80;52;1;2;09;5272;19;1351,90282767001
4728325;1;4;1;70;2;4;48;2; ;2;5;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;220000;781242;2; ;58;58;74;1;1;09;7492;19;1238,260040473
4728339;1;2;1;70;2;4;40;3; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;55;74;1;1;09;7493;19;652,990773303626
4728364;1;3;1;70;2;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;03; ; ;1;2;09; ;19;2244,85343934612
4728371;1;2;1;70;2;3;24;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;200000;2; ;61;61;01;1;1;09;0140;19;1995,47048885918
4728520;1;2;1;70;2;30;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;13; ; ;1;2;09; ;19;2574,5885288643
4728528;1;2;1;70;2;52;40;2; ;2;208;2; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;781242;2; ;13;13;80;1;2;09;8060;19;2574,5885288643
4728549;1;2;1;70;2;4;40;3; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;600000;2; ;54;53;55;1;1;09;5521;19;3839,12743199557
4728564;1;2;1;70;2;32;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;59; ; ;1;2;09; ;19;2466,35168624098
4728576;1;4;1;70;2;30;24;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;54; ; ;1;2;09; ;19;1601,00437731659
4728578;1;3;1;70;2;8;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;54; ; ;1;1;09; ;19;1736,42662354827
4731257;1;2;1;70;2;14;48;8; ;2;14;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;2;09;0121;23;1314,19989348118
4731268;1;4;1;70;2;8;40;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;62; ; ;1;1;09; ;23;1530,8346215052
4731271;1;3;1;70;2;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;37; ; ;1;1;09; ;23;1559,6209111396
4731290;1;1;1;70;2;4;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;97;13;1;1;09;1320;27;2633,5878476474
4731296;1;2;1;70;2;3;50;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;10000;900000;2; ;45;45;52;1;1;09;5225;25;7680,91690537382
4731303;1;5;1;70;2;20;48;3; ;2;21;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;2;09;9500;44;944,104382854075
4731310;2;2;2;70;2;8;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;61;01;1;1;09;0140;52;1000,55336992961
4731462;1;3;1;70;2;8;40;3; ;2;6;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;71;13;1;1;09;1320;27;1595,62897713942
