DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4978601;1;1;1;70;1;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1000000;2; ;55;95;45;1;1;08;4521;05;2124,80676115367;05
4978606;1;3;1;70;1;17;48;1; ;2;17;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;39;26;1;2;08;2694;05;986,732062888543;05
4978609;1;2;1;70;1;60;48;1; ;2;60;2; ;9;1;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;64;1;2;08;6421;05;899,568157067437;05
4978614;1;1;1;70;1;12;48;5; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;08;4521;05;935,144417868155;05
4978621;1;1;1;70;1;12;60;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;550000;2; ;58;53;55;1;1;08;5522;05;1260,16347509092;05
4978623;1;1;1;70;1;156;48;1; ;2;152;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;99;45;1;2;08;4530;05;2972,89271274191;05
4978626;1;2;1;70;1;30;48;1; ;2;10;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;25;1;2;08;2529;05;1018,05111507234;05
4978630;1;3;1;70;1;28;48;1; ;2;208;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;52;1;2;08;5235;05;1175,57910429793;05
4978630;1;4;1;70;1;8;48;4; ;2;1;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;1;500000;1200000;2; ;50;53;92;1;1;08;9214;05;1175,57910429793;05
4978633;1;1;1;70;1;32;48;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;08;9500;05;1072,41018573545;05
4978636;1;1;1;70;1;3;60;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;828116;2; ;95;95;45;1;1;08;4552;05;1087,16735052219;05
4978646;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;55;1;1;08;5511;05;1005,83446173733;05
4978652;1;2;1;70;1;2;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;53;55;1;1;08;5521;05;1433,38523152779;05
4978655;1;2;1;70;1;4;10;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;100000; ; ;59; ; ;1;1;08; ;05;920,387253081412;05
4978662;1;1;1;70;1;16;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;828116;2; ;92;38;74;1;2;08;7499;05;1354,86279196203;05
4978662;1;2;1;70;1;12;48;1; ;2;16;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;45;52;1;1;08;5221;05;1354,86279196203;05
4978662;1;6;1;70;1;8;24;1; ;2;10;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;430000;2; ;33;97;52;1;1;08;5221;05;1354,86279196203;05
4978663;1;1;1;70;1;48;48;1; ;2;48;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;90;90;25;1;2;08;2529;05;1322,32019362425;05
4978683;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;66;1;1;08;6601;05;1031,78892747113;05
4978684;1;3;1;70;1;24;48;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;54;85;1;2;08;8532;05;1345,53519492541;05
4978684;1;6;1;70;1;4;50;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;62;01;1;1;08;0140;05;1345,53519492541;05
4978690;1;2;1;70;1;3;48;1; ;2;3;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;79;79;18;1;1;08;1810;05;845,752335280858;05
4978690;1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;08; ;05;845,752335280858;05
4978691;1;2;1;70;1;32;65;1; ;2;32;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;85;85;74;1;2;08;7492;05;1204,63095613915;05
4978699;1;2;1;70;1;20;40;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;02;41;52;1;2;08;5239;05;1083,22247659081;05
4978703;1;2;1;70;1;20;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;51;1;2;08;5127;05;899,568157067437;05
4978712;1;2;1;70;1;6;48;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;84;85;52;1;1;08;5272;05;1052,60802348511;05
4978722;1;1;1;70;1;16;48;4; ;2;16;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;08;5262;05;1208,57583007053;05
4978723;1;2;1;70;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;1000000;2; ;02;39;74;1;1;08;7421;05;1052,60802348511;05
4978743;1;2;1;70;1;28;48;1; ;2;20;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;5000000;2; ;21;21;19;1;2;08;1939;08;1140,94686838151;08
4978755;1;2;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;06; ; ;1;1;08; ;08;508,478113995873;08
4978764;1;1;1;70;1;20;48;4; ;2;32;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3500000;1;2;12;12;75;1;2;08;7512;08;1074,74366957598;08
4978779;1;10;1;70;1;4;48;1; ;2;16;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;1;08;5521;08;474,631183844398;08
4978784;1;12;1;70;1;16;48;1; ;2;16;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;97;97;45;1;2;08;4530;08;495,092966314918;08
4978784;1;14;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;08;4530;08;495,092966314918;08
4978785;1;2;1;70;1;12;72;2; ;2;52;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;58;58;74;1;1;08;7492;08;544,750710205734;08
4978786;1;7;1;70;1;8;48;3; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;41;52;1;1;08;5222;08;554,713678302897;08
4978787;1;4;1;70;1;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;03;28;1;1;08;2899;08;599,709447398608;08
4978789;1;2;1;70;1;24;48;1; ;2;24;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;53;45;52;1;2;08;5211;08;330,91992557447;08
4978790;1;6;1;70;1;1;48;1; ;2;2;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;828116;828000;2; ;33;33;52;1;1;08;5211;08;634,894055220434;08
4978796;4;2;4;70;1;52;48;1; ;2;52;1; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;53;38;64;1;2;08;6421;08;413,383762772971;08
4978802;1;3;1;70;1;18;48;1; ;2;25;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;97;60;1;2;08;6041;08;401,022353089794;08
4978803;1;5;1;70;1;12;48;1; ;2;24;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;81;81;36;1;1;08;3619;08;649,026286996583;08
4978827;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;58;58;85;1;2;08;8511;08;496,532588313427;08
4978832;1;7;1;70;1;150;48;1; ;2;152;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;54;95;1;2;08;9500;08;505,245137035247;08
4978844;1;1;1;70;1;12;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;97;98;60;1;1;08;6041;08;531,416765492037;08
4978846;1;2;1;70;1;12;48;1; ;2;120;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;59;59;85;1;1;08;8513;08;551,989841391917;08
4978849;1;1;1;70;1;8;48;1; ;2;8;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;210000;2; ;53;77;55;1;1;08;5521;08;570,473434190753;08
4978853;1;1;1;70;1;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;52;1;1;08;5233;08;513,732119222032;08
4978855;1;5;1;70;1;1;48;4; ;2;12;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;95;95;45;1;1;08;4521;08;526,812621368412;08
4978859;1;1;1;70;1;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;1;08;5521;08;571,580062569938;08
4978864;1;1;1;70;1;24;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;39; ; ;1;2;08; ;08;493,711021965648;08
4978870;1;2;1;70;1;3;48;1; ;2;36;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;650000;2; ;54;53;55;1;1;08;5529;08;548,81884458482;08
4978878;1;4;1;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;08;5239;08;574,883860985578;08
4978882;1;2;1;70;1;2;48;3; ;2;32;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;53;85;1;1;08;8512;08;368,632605389199;08
4978893;1;3;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;03; ; ;1;1;08; ;08;501,688711080548;08
4978947;1;1;1;70;1;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;91;1;2;08;9192;11;2879,80092523532;11
4978957;1;1;1;70;1;12;48;1; ;2;12;1; ;5;2;9;CARTA DE DESPLAZADA; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;94;81;36;1;1;08;3611;11;3907,29434760895;11
4978967;1;1;1;70;1;24;48;1; ;2;24;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;54;95;1;2;08;9500;11;4351,50582389342;11
4978969;1;1;1;70;1;52;40;1; ;2;104;4; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;32;27;1;2;08;2710;11;2660,29052225182;11
4978970;1;5;1;70;1;4;48;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;37;37;70;1;1;08;7020;11;3029,24677844743;11
4978972;1;1;1;70;1;52;48;1; ;2;32;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;56;56;93;1;2;08;9301;11;2523,21874254347;11
4978972;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;08;5249;11;2523,21874254347;11
4978973;1;1;1;70;1;8;48;4; ;2;12;1; ;9;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;4000000;2; ;21;21;74;1;1;08;7492;11;4113,08073151962;11
4978985;1;1;1;70;1;3;48;1; ;2;2;1; ;2;2;2; ; ;1; ; ; ; ; ; ; ; ;1;700000;828116;1;4;33;33;52;1;1;08;5241;11;2458,42745747267;11
4978992;1;1;1;70;1;1;48;4; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;61;95;45;1;1;08;4521;11;4113,08073151962;11
4978999;1;3;1;70;1;12;40;4; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;19;45;18;1;1;08;1810;11;2617,76256223673;11
4979002;1;2;1;70;1;52;48;1; ;2;109;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;53;55;1;2;08;5521;11;3402,02934022939;11
4979017;1;1;1;70;1;16;48;1; ;2;16;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;03;03;74;1;2;08;7430;11;2664,21384138333;11
4979017;1;2;1;70;1;20;48;1; ;2;20;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;08;5521;11;2664,21384138333;11
4979019;1;3;1;70;1;4;48;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;16;97;22;1;1;08;2220;11;3495,55514032142;11
4979022;1;3;1;70;1;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;50;1;2;08;5030;11;3074,18167255877;11
4979028;1;1;1;70;1;104;48;1; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;3; ;05;05;75;1;2;08;7514;11;3061,9740385212;11
4979031;1;2;1;70;1;144;24;4; ;2;192;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;3; ;41;03;80;1;2;08;8050;11;3210,49042374272;11
4979033;1;1;1;70;1;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;74;1;1;08;7493;11;2318,1953871572;11
4979034;1;1;1;70;1;12;48;2; ;2;12;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;2; ;12;12;75;1;1;08;7523;11;2882,25909444651;11
4979039;1;3;1;70;1;1;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;39;39;24;1;1;08;2423;11;3029,24677844743;11
4979042;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;80;1;1;08;8050;11;2285,55667869407;11
4979050;1;2;1;70;1;3;48;1; ;2;3;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;44;44;65;1;1;08;6512;11;3135,37499037943;11
4979058;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;33;52;1;2;08;5231;11;2704,70196801199;11
4979065;1;2;1;70;1;52;48;1; ;2;156;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;54;95;1;2;08;9500;11;3597,1853496558;11
4979065;1;3;1;70;1;8;48;1; ;2;24;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;58;93;50;1;1;08;5020;11;3597,1853496558;11
4979065;3;2;3;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;53; ; ;1;2;08; ;11;3597,1853496558;11
4979087;1;1;1;70;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;39;38;74;1;1;08;7499;11;3738,15854290357;11
4979089;1;1;1;70;1;6;48;1; ;2;6;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;180000;828116;2; ;33;45;50;1;1;08;5051;11;3532,3721589929;11
4979089;1;2;1;70;1;28;48;1; ;2;8;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;84;50;1;2;08;5020;11;3532,3721589929;11
4979097;1;1;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;08;5221;11;3210,49042374272;11
4979132;1;1;1;70;1;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;35;1;2;08;3511;13;402,163967953162;13
4979136;1;3;1;70;1;24;40;1; ;2;96;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;32;32;63;1;2;08;6390;13;466,754974768339;13
4979140;1;6;1;70;1;40;48;1; ;2;40;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;55;1;2;08;5511;13;198,466041681021;13
4979149;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;02;45;1;1;08;4530;13;343,720955517818;13
4979203;1;3;1;70;1;4;48;1; ;2;4;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;02;02;45;1;1;08;4521;13;378,107892773655;13
4979207;1;4;1;70;1;108;48;1; ;2;108;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;33;33;55;1;2;08;5511;13;435,050236204249;13
4979251;1;2;1;70;1;12;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2000000;2; ;21;21;70;1;1;08;7010;13;407,607566354109;13
4979261;1;1;1;70;1;4;40;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ;1; ; ; ;1;100000;2000000;2; ;95;95;45;1;1;08;4521;15;125,200002585108;15
4979270;1;1;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;32;39;85;1;2;08;8511;15;129,048112514987;15
4979272;1;1;1;70;1;2;48;1; ;2;2;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1020000;1000000;1;1;58;58;70;1;1;08;7010;15;131,101581269226;15
4979277;1;1;1;70;1;153;48;1; ;2;200;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;52;1;2;08;5237;15;102,809161651104;15
4979279;1;1;1;70;1;12;40;1; ;2;12;1; ;8;2;7; ; ; ; ;1; ; ; ; ; ; ;2; ;3000000;2; ;45;45;15;1;1;08;1594;15;93,9932053818812;15
4979282;1;2;1;70;1;4;40;1; ;2;4;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;450000;500000;2; ;53;53;55;1;1;08;5521;15;141,908688224803;15
4979286;1;2;1;70;1;28;40;1; ;2;28;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;12;12;75;1;2;08;7512;15;137,388422673193;15
4979291;1;2;1;70;1;8;40;1; ;2;8;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;39;18;1;1;08;1810;15;116,072162891091;15
4979305;1;1;1;70;1;28;40;1; ;2;28;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;33;33;65;1;2;08;6512;15;101,918428281557;15
4979306;1;1;1;70;1;16;40;1; ;2;16;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;08;5521;15;125,966712948858;15
4979306;1;2;1;70;1;16;40;2; ;2;16;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;13;39;85;1;2;08;8512;15;125,966712948858;15
4979307;1;2;1;70;1;30;40;2; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;85;1;2;08;8512;15;128,736229090194;15
4979312;1;2;1;70;1;12;40;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;02;02;74;1;1;08;7414;15;110,667895132044;15
4979313;1;2;1;70;1;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;08;5521;15;131,101581269226;15
4979317;1;2;1;70;1;4;48;1; ;2;102;1; ;4;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;1000000;2; ;33;45;50;1;1;08;5052;15;141,026114579883;15
4979327;1;3;1;70;1;8;40;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;03;10;1;1;08;1010;15;106,25310761868;15
4979340;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;33;33;74;1;1;08;7412;15;139,086611960472;15
