DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,CLASE,FT,DPTO,AREA,fex_c_2011
927544,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,1,1,11,11,292.125.765.821.402
927544,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,11,11,292.125.765.821.402
927544,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,292.125.765.821.402
927544,1,6,1,90,,2,,2,1,2,2,2,2,2,2,2,,,,1,,,,,,,,1,1,11,11,292.125.765.821.402
927544,1,9,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,11,11,292.125.765.821.402
927545,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,23.573.284.344.138
927545,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,1,1,11,11,23.573.284.344.138
927545,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,11,11,23.573.284.344.138
927545,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,11,11,23.573.284.344.138
927546,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,225.863.498.670.653
927547,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,11,11,225.186.619.237.064
927547,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,11,11,225.186.619.237.064
927548,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,11,11,193.811.649.365.931
927549,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,194.999.434.178.541
927549,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,194.999.434.178.541
927549,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,194.999.434.178.541
927549,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,1,1,11,11,194.999.434.178.541
927549,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,194.999.434.178.541
927550,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,209.217.283.043.999
927550,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,11,11,209.217.283.043.999
927551,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,187.857.792.368.476
927551,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,187.857.792.368.476
927551,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,1,1,11,11,187.857.792.368.476
927551,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,187.857.792.368.476
927551,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,187.857.792.368.476
927552,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,221.004.089.196.901
927552,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,221.004.089.196.901
927553,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,256.674.766.026.789
927553,1,2,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,5,,,,,,,1,1,11,11,256.674.766.026.789
927553,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,256.674.766.026.789
927554,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,239.830.534.190.533
927554,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,11,11,239.830.534.190.533
927554,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,239.830.534.190.533
927559,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,30,,,20,,,,,,1,1,11,11,153.741.137.243.332
927559,1,2,1,90,,2,,1,2,2,2,2,2,2,2,1,,,10,,,,,,,,15,1,1,11,11,153.741.137.243.332
927559,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,153.741.137.243.332
927559,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,153.741.137.243.332
927560,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,168.751.948.515.561
927560,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,168.751.948.515.561
927560,1,3,1,90,,2,,1,1,2,1,2,1,2,2,2,,,30,20,,15,,2,,,,1,1,11,11,168.751.948.515.561
927560,1,4,1,90,,2,,1,2,2,1,2,2,2,2,2,,,7,,,2,,,,,,1,1,11,11,168.751.948.515.561
927560,1,5,1,90,,2,,1,2,2,2,2,1,2,2,2,,,8,,,,,6,,,,1,1,11,11,168.751.948.515.561
927560,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,168.751.948.515.561
927561,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,172.884.082.114.755
927561,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,172.884.082.114.755
927561,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,172.884.082.114.755
927561,1,4,1,90,,2,,1,2,2,2,2,2,2,1,2,,,2,,,,,,,6,,1,1,11,11,172.884.082.114.755
927562,1,1,1,90,,2,,1,1,2,2,2,2,2,2,2,,,1,2,,,,,,,,1,1,11,11,233.349.291.115.202
927562,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,233.349.291.115.202
927562,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,1,1,11,11,233.349.291.115.202
927563,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,15,,20,,,,,,,1,1,11,11,209.795.340.893.229
927563,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,2,,,,,,,1,1,11,11,209.795.340.893.229
927563,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,11,11,209.795.340.893.229
927564,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,17.630.489.343.032
927564,1,2,1,90,,2,,2,2,2,2,2,2,2,1,2,,,,,,,,,,15,,1,1,11,11,17.630.489.343.032
927564,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,17.630.489.343.032
927564,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,17.630.489.343.032
927565,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,187.513.641.733.991
927565,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,187.513.641.733.991
927565,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,187.513.641.733.991
927566,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,302.161.084.646.697
927566,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,302.161.084.646.697
927566,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,302.161.084.646.697
927567,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,10,,10,,,,,,,1,1,11,11,196.621.267.780.119
927567,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,11,11,196.621.267.780.119
927567,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,196.621.267.780.119
927567,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,1,1,11,11,196.621.267.780.119
927567,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,196.621.267.780.119
927567,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,196.621.267.780.119
927568,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,2,,8,,,,,,,1,1,11,11,273.329.905.083.317
927568,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,273.329.905.083.317
927568,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,273.329.905.083.317
927568,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,273.329.905.083.317
927568,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,273.329.905.083.317
927569,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,11,11,154.418.016.676.921
927569,1,2,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,20,,,,,,,1,1,11,11,154.418.016.676.921
927569,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,11,11,154.418.016.676.921
927570,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,162.337.857.910.439
927570,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,162.337.857.910.439
927571,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,1,1,11,11,195.828.305.373.349
927572,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,177.743.491.588.507
927572,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,177.743.491.588.507
927572,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,177.743.491.588.507
927573,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,230.873.433.967.628
927573,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,11,11,230.873.433.967.628
927573,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,230.873.433.967.628
927573,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,230.873.433.967.628
927573,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,11,11,230.873.433.967.628
927574,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,214.029.202.131.372
927574,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,214.029.202.131.372
927574,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,1,1,11,11,214.029.202.131.372
927574,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,214.029.202.131.372
927574,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,50,,,,,,,,,1,1,11,11,214.029.202.131.372
927575,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,11,11,255.236.167.868.601
927575,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,255.236.167.868.601
927575,1,3,1,90,,2,,1,2,1,1,2,1,2,2,2,,,15,,2,20,,20,,,,1,1,11,11,255.236.167.868.601
927575,1,4,1,90,,2,,1,2,2,1,2,2,2,2,2,,,2,,,10,,,,,,1,1,11,11,255.236.167.868.601
927576,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,207.101.805.452.223
927576,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,207.101.805.452.223
927576,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,207.101.805.452.223
927576,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,11,11,207.101.805.452.223
927577,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,247.838.981.570.962
927577,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,50,,,,,,,1,1,11,11,247.838.981.570.962
927578,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,11,11,267.282.710.796.955
927578,1,2,1,90,,2,,2,1,2,1,2,2,2,2,2,,,,3,,20,,,,,,1,1,11,11,267.282.710.796.955
927579,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,11,11,236.409.722.874.969
927579,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,236.409.722.874.969
927579,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,8,,18,,,,,,,1,1,11,11,236.409.722.874.969
927580,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,1,1,11,11,226.625.217.395.252
927583,1,1,1,90,,1,,1,2,2,2,2,2,2,2,2,56,,28,,,,,,,,,1,1,11,11,195.828.305.373.349
927584,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,273.763.953.872.286
927584,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,1,1,11,11,273.763.953.872.286
927588,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,235.055.964.007.791
927588,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,235.055.964.007.791
927588,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,235.055.964.007.791
927588,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,235.055.964.007.791
927588,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,11,11,235.055.964.007.791
927589,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,211.285.270.249.396
927589,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,211.285.270.249.396
927589,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,211.285.270.249.396
927589,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,211.285.270.249.396
927590,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,129.851.959.816.748
927590,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,129.851.959.816.748
927590,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,129.851.959.816.748
927590,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,129.851.959.816.748
927590,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,129.851.959.816.748
927591,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,160.899.259.752.252
927591,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,160.899.259.752.252
927591,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,160.899.259.752.252
927592,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,301.399.365.922.098
927592,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,301.399.365.922.098
927592,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,11,11,301.399.365.922.098
927593,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,286.755.450.968.629
927593,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,1,1,11,11,286.755.450.968.629
927594,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,193.811.649.365.931
927595,1,1,1,90,,2,,2,2,2,2,1,2,2,2,2,,,,,,,36,,,,,1,1,11,11,211.233.939.051.417
927595,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,211.233.939.051.417
927596,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,11,11,236.409.722.874.969
927596,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,236.409.722.874.969
927596,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,236.409.722.874.969
927597,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,193.149.125.266.575
927597,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,193.149.125.266.575
927597,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,193.149.125.266.575
927597,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,193.149.125.266.575
927598,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,260.801.467.721.624
927598,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,260.801.467.721.624
927599,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,186.836.762.300.402
927599,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,186.836.762.300.402
927599,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,186.836.762.300.402
927599,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,1,1,11,11,186.836.762.300.402
927600,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,202.318.471.878.554
927600,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,202.318.471.878.554
927600,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,202.318.471.878.554
927600,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,202.318.471.878.554
927601,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,192.951.109.056.974
927601,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,192.951.109.056.974
927601,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,1,1,11,11,192.951.109.056.974
927602,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,7,,,30,,,,,,1,1,11,11,228.306.646.198.059
927602,1,2,1,90,,2,,1,2,2,2,1,2,2,2,2,,,14,,,,7,,,,,1,1,11,11,228.306.646.198.059
927603,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,199.858.843.652.293
927603,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,56,,,,,,,,,1,1,11,11,199.858.843.652.293
927603,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,11,11,199.858.843.652.293
927603,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,199.858.843.652.293
927604,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,210.557.059.617.828
927604,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,210.557.059.617.828
927604,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,210.557.059.617.828
927605,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,242.158.258.171.382
927605,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,242.158.258.171.382
927605,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,242.158.258.171.382
927606,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,241.269.132.348.721
927606,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,241.269.132.348.721
927607,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,11,11,243.728.760.574.982
927607,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,243.728.760.574.982
927608,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,11,11,193.811.649.365.931
927609,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,11,11,222.025.119.264.974
927609,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,222.025.119.264.974
927609,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,222.025.119.264.974
927611,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,160.899.259.752.252
927611,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,160.899.259.752.252
927611,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,160.899.259.752.252
927612,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,1,1,11,11,195.828.305.373.349
927613,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,11,11,230.873.433.967.628
927613,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,1,1,11,11,230.873.433.967.628
927613,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,11,11,230.873.433.967.628
927613,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,230.873.433.967.628
927613,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,11,11,230.873.433.967.628
927614,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,187.513.641.733.991
927614,1,2,1,90,,2,,2,2,2,2,2,1,2,2,2,,,,,,,,15,,,,1,1,11,11,187.513.641.733.991
927614,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,187.513.641.733.991
927615,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,196.155.975.308.978
927615,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,196.155.975.308.978
927615,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,196.155.975.308.978
927615,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,11,11,196.155.975.308.978
927617,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,12,,,,,,,1,1,11,11,242.707.730.506.908
927618,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,169.823.650.354.989
927618,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,169.823.650.354.989
927618,2,1,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,169.823.650.354.989
927618,2,2,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,169.823.650.354.989
927619,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,1,1,11,11,201.515.120.103.912
927619,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,201.515.120.103.912
927619,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,201.515.120.103.912
927619,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,11,11,201.515.120.103.912
927620,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,281.249.746.316.835
927620,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,281.249.746.316.835
927620,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,281.249.746.316.835
927620,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,281.249.746.316.835
927621,1,1,1,90,,2,,2,2,2,2,1,2,2,2,2,,,,,,,24,,,,,1,1,11,11,195.828.305.373.349
927622,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,193.811.649.365.931
927623,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,23.478.788.927.339
927623,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,11,11,23.478.788.927.339
927624,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,1,1,11,11,240.273.506.409.376
927624,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,1,1,11,11,240.273.506.409.376
927624,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,240.273.506.409.376
927625,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,193.811.649.365.931
927626,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,11,11,242.707.730.506.908
927627,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,11,11,216.144.679.723.148
927627,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,11,11,216.144.679.723.148
927627,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,11,11,216.144.679.723.148
927628,1,1,1,90,,2,,2,2,2,2,2,1,2,2,2,,,,,,,,8,,,,1,1,11,11,251.815.356.553.037
