DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
928813;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;156.741.499.718.926
928813;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;156.741.499.718.926
928814;1;2;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;153.783.912.270.966
928814;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;153.783.912.270.966
928815;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;142.680.103.014.949
928815;1;2;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;142.680.103.014.949
928815;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;142.680.103.014.949
928816;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.058.331.085.709
928816;1;2;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;143.058.331.085.709
928816;1;3;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;143.058.331.085.709
928816;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.058.331.085.709
928816;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.058.331.085.709
928816;1;6;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.058.331.085.709
928817;1;2;1;80;17;1;1;2;;2;;2;;;;;9;2;1;17;146.645.091.738.374
928817;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;146.645.091.738.374
928819;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;153.783.912.270.966
928820;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;156.939.929.542.104
928820;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;156.939.929.542.104
928820;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;156.939.929.542.104
928820;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;156.939.929.542.104
928821;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;187.641.748.312.163
928822;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;153.783.912.270.966
928823;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;192.507.505.269.384
928823;1;2;1;80;17;1;3;2;;2;;2;;;;;9;2;1;17;192.507.505.269.384
928824;1;2;1;80;17;1;3;2;;2;;2;;;;;9;2;1;17;133.065.359.480.659
928824;1;3;1;80;17;1;1;1;;2;;2;;;;;2;2;1;17;133.065.359.480.659
928824;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;133.065.359.480.659
928826;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;153.783.912.270.966
928827;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;17.540.529.748.799
928828;1;2;1;80;17;1;3;3;;2;;2;;;;;4;2;1;17;149.802.051.255.878
928829;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;17.540.529.748.799
928830;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;124.182.033.329.232
928831;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;258.559.327.241.627
928832;1;1;1;80;17;1;3;4;;3;;2;;;;;10;2;1;17;294.195.278.074.183
928835;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;281.823.817.972.383
928835;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;281.823.817.972.383
928839;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;244.248.142.787.373
928843;1;2;1;80;17;1;2;2;;2;;2;;;;;9;2;1;17;122.124.071.393.687
928844;1;1;1;80;17;1;1;4;;3;;2;;;;;10;2;1;17;11.900.757.198.064
928846;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;153.783.912.270.966
928847;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;143.779.100.596.908
928847;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.779.100.596.908
928848;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;142.010.906.568.151
928850;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;138.692.368.127.968
928851;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;121.025.073.811.728
928853;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.539.490.147.968
928853;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.539.490.147.968
928854;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;146.428.227.452.991
928854;1;2;1;80;17;1;3;2;;2;;2;;;;;9;2;1;17;146.428.227.452.991
928854;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;146.428.227.452.991
928854;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;17;146.428.227.452.991
928855;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;156.270.733.095.305
928855;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;156.270.733.095.305
928856;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;143.779.100.596.908
928856;1;2;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;143.779.100.596.908
928857;1;1;1;80;17;1;4;3;;2;;2;;;;;4;2;1;17;875.989.664.840.062
928857;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;875.989.664.840.062
928857;1;3;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;875.989.664.840.062
928857;1;4;1;80;17;1;1;6;;2;;2;;;;;9;2;1;17;875.989.664.840.062
928858;1;1;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;148.245.832.972.559
928858;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;148.245.832.972.559
928859;1;1;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;117.544.956.448.866
928859;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;117.544.956.448.866
928859;1;3;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;117.544.956.448.866
928859;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;117.544.956.448.866
928860;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;141.141.598.672.531
928860;1;2;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;141.141.598.672.531
928862;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;150.214.138.450.138
928863;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;146.010.266.386.837
928863;2;2;2;80;17;2;;;;2;;2;;2;;.;;;1;17;146.010.266.386.837
928863;2;3;2;80;17;2;;;;2;;2;;2;;.;;;1;17;146.010.266.386.837
928864;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;123.083.035.747.273
928864;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;123.083.035.747.273
928866;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;125.961.125.180.631
928867;1;1;1;80;17;2;;;;3;;2;;2;;.;;;1;17;153.999.834.309.983
928868;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;115.689.033.540.457
928868;1;2;1;80;17;1;2;4;;3;;2;;;;;10;2;1;17;115.689.033.540.457
928871;1;1;1;80;17;1;4;6;;2;;2;;;4;;8;1;1;17;124.192.716.014.571
928871;1;3;1;80;17;2;;;;2;;2;;1;2;;2;;1;17;124.192.716.014.571
928871;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;124.192.716.014.571
928871;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;17;124.192.716.014.571
928871;1;8;1;80;17;2;;;;2;;2;;2;;.;;;1;17;124.192.716.014.571
928873;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;159.840.506.916.133
928873;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;159.840.506.916.133
928874;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;146.645.091.738.374
928875;1;1;1;80;17;1;4;5;;2;;2;;;4;;8;1;1;17;10.829.383.086.439
928876;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;123.718.588.207.873
928876;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;123.718.588.207.873
928877;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;216.161.401.366.473
928878;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;16.085.356.033.843
928878;1;2;1;80;17;1;3;6;;2;;2;;;1;;5;1;1;17;16.085.356.033.843
928878;1;4;1;80;17;1;1;8;VICIO;2;;2;;;;ES DROGADICTO;12;2;1;17;16.085.356.033.843
928879;1;2;1;80;17;1;2;2;;2;;2;;;;;9;2;1;17;153.783.912.270.966
928879;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;153.783.912.270.966
928880;1;1;1;80;17;1;4;3;;2;;2;;;;;4;2;1;17;144.460.137.112.714
928881;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;141.384.807.335.302
928882;1;1;1;80;17;1;4;7;;2;;2;;;;;9;2;1;17;104.295.198.154.768
928884;1;2;1;80;17;1;4;2;;2;;2;;;2;;5;1;1;17;144.447.096.574.455
928884;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;144.447.096.574.455
928885;1;1;1;80;17;1;4;4;;2;;2;;;;;8;2;1;17;115.019.837.093.659
928886;1;1;1;80;17;1;4;4;;2;;2;;;;;10;2;1;17;111.701.298.653.476
928887;1;1;1;80;17;1;1;6;;2;;2;;;;;2;2;1;17;171.629.557.204.419
928887;1;2;1;80;17;1;2;1;;2;;2;;;;;2;2;1;17;171.629.557.204.419
928889;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;272.767.795.841.683
928891;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;270.569.800.677.765
928892;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;207.652.943.474.023
928892;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;207.652.943.474.023
928892;1;6;1;80;17;1;2;1;;2;;2;;;;;2;2;1;17;207.652.943.474.023
928897;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;165.612.970.802.849
928898;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;287.558.201.193.817
928899;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;328.947.929.954.585
928900;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;270.569.800.677.765
928900;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;270.569.800.677.765
928901;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;270.569.800.677.765
928903;1;1;1;80;17;1;2;3;;2;;2;;;;;4;2;1;17;143.779.100.596.908
928903;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;143.779.100.596.908
928904;1;1;1;80;17;1;3;6;;2;;2;;;;;9;2;1;17;154.201.873.337.119
928905;1;1;1;80;17;1;2;3;;2;;2;;;;;4;2;1;17;118.805.532.953.504
928906;1;1;1;80;17;1;4;3;;2;;2;;;;;8;2;1;17;165.143.161.424.091
928906;1;2;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;165.143.161.424.091
928907;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;121.025.073.811.728
928908;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;14.158.110.543.299
928909;1;3;1;80;17;1;1;1;;2;;2;;;;;2;2;1;17;175.147.973.098.149
928910;1;1;1;80;17;1;4;2;;2;;2;;;2;;8;1;1;17;115.019.837.093.659
928911;1;2;1;80;17;1;2;7;;2;;2;;;2;;8;1;1;17;115.689.033.540.457
928914;1;2;1;80;17;1;1;2;;2;;2;;;;;9;2;1;17;199.290.765.372.076
928915;1;2;1;80;17;1;1;2;;2;;2;;;;;9;2;1;17;17.679.312.073.037
928916;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;135.284.900.338.882
928916;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;135.284.900.338.882
928917;1;1;1;80;17;2;;;;3;;2;;2;;.;;;1;17;120.863.494.889.049
928917;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;120.863.494.889.049
928918;1;1;1;80;17;1;4;6;;2;;2;;;;;8;2;1;17;147.097.639.037.091
928919;1;2;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;142.907.649.985.671
928919;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;142.907.649.985.671
928919;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;17;142.907.649.985.671
928919;1;6;1;80;17;2;;;;2;;2;;2;;.;;;1;17;142.907.649.985.671
928919;2;1;2;80;17;1;4;3;;2;;2;;;;;4;2;1;17;142.907.649.985.671
928921;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;153.783.912.270.966
928923;1;1;1;80;17;1;4;4;;2;;2;;;4;;8;1;1;17;114.590.035.958.498
928923;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;114.590.035.958.498
928924;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;108.382.760.213.293
928924;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;108.382.760.213.293
928925;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;157.192.107.169.115
928925;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;17;157.192.107.169.115
928925;1;6;1;80;17;2;;;;2;;2;;2;;.;;;1;17;157.192.107.169.115
928926;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;125.961.125.180.631
928927;1;1;1;80;17;1;4;6;;2;;2;;;;;8;2;1;17;168.410.341.937.175
928928;1;2;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;146.645.091.738.374
928928;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;146.645.091.738.374
928929;1;1;1;80;17;1;2;7;;2;;2;;;;;11;2;1;17;14.348.813.222.087
928929;1;4;1;80;17;1;1;7;;2;;1;70000;;1;;1;1;1;17;14.348.813.222.087
928930;1;3;1;80;17;1;3;2;;2;;2;;;;;9;2;1;17;12.595.022.735.799
928931;1;1;1;80;17;1;3;7;;2;;2;;;;;11;2;1;17;139.791.365.709.927
928932;1;1;1;80;17;2;;;;2;;2;;2;;.;;;1;17;224.237.640.558.346
928932;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;224.237.640.558.346
928933;2;2;2;80;17;2;;;;2;;2;;2;;.;;;1;17;16.914.273.638.008
928934;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;167.212.021.182.277
928934;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;167.212.021.182.277
928935;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;135.284.900.338.882
928935;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;135.284.900.338.882
928935;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;135.284.900.338.882
928936;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;715.549.520.750.549
928936;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;17;715.549.520.750.549
928937;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;1.139.208.395.117
928938;1;1;1;80;17;2;;;;3;;2;;2;;.;;;1;17;153.999.834.309.983
928940;1;2;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;142.646.459.028.751
928943;1;1;1;80;17;1;2;6;;1;2;2;;;;;11;2;1;17;115.019.837.093.659
928944;1;2;1;80;17;1;4;2;;2;;2;;;;;9;2;1;17;135.284.900.338.882
928944;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;135.284.900.338.882
928944;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;135.284.900.338.882
928945;1;1;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;13.705.309.436.764
928945;1;2;1;80;17;2;;;;2;;2;;2;;.;;;1;17;13.705.309.436.764
928945;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;13.705.309.436.764
928945;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;13.705.309.436.764
928945;1;5;1;80;17;1;4;4;;3;;2;;;;;10;2;1;17;13.705.309.436.764
928946;1;2;1;80;17;1;3;2;;2;;2;;;;;9;2;1;17;154.882.909.852.925
928947;1;3;1;80;17;2;;;;2;;2;;2;;.;;;1;17;149.544.726.866.037
928947;1;4;1;80;17;2;;;;2;;2;;2;;.;;;1;17;149.544.726.866.037
928947;1;5;1;80;17;2;;;;2;;2;;2;;.;;;1;17;149.544.726.866.037
929951;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;123.299.083.385.677
929955;1;5;1;80;23;1;1;7;;2;;2;;;;;2;2;1;23;124.516.616.892.955
929956;1;4;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;989.363.368.913.453
929957;1;1;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;984.796.220.382.791
929959;1;4;1;80;23;1;3;2;;2;;2;;;;;9;2;1;23;160.332.694.681.304
929959;1;5;1;80;23;1;2;6;;2;;2;;;;;11;2;1;23;160.332.694.681.304
929959;1;8;1;80;23;2;;;;2;;2;;2;;.;;;1;23;160.332.694.681.304
929962;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;188.513.215.844.661
929962;1;5;1;80;23;2;;;;2;;2;;2;;.;;;1;23;188.513.215.844.661
929962;2;2;2;80;23;1;2;2;;2;;2;;;;;9;2;1;23;188.513.215.844.661
929964;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;160.599.073.672.165
929965;1;2;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;750.677.109.542.393
929966;1;2;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;139.196.714.782.627
929966;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;139.196.714.782.627
929967;1;1;1;80;23;1;4;2;;3;;2;;;;;11;2;1;23;609.457.665.611.594
929967;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;609.457.665.611.594
929967;1;3;1;80;23;1;4;4;;3;;2;;;;;11;2;1;23;609.457.665.611.594
929968;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;96.088.348.906.843
929970;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;120.201.153.164.543
929973;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;16.090.892.744.002
929974;1;6;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;961.917.352.150.601
929976;1;1;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;909.020.275.195.672
929976;1;3;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;909.020.275.195.672
929979;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;123.299.083.385.677
929980;1;1;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;986.921.585.707.514
929980;2;2;2;80;23;1;3;2;;2;;2;;;;;9;2;1;23;986.921.585.707.514
929981;1;2;1;80;23;1;3;2;;2;;2;;;;;9;2;1;23;151.754.720.902.472
929981;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;151.754.720.902.472
929983;1;2;1;80;23;2;;;;2;;2;;1;4;;9;;1;23;124.582.292.340.216
929983;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;124.582.292.340.216
929986;1;2;1;80;23;1;1;2;;2;;2;;;;;9;2;1;23;121.174.508.351.227
929987;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;141.381.534.403.754
929988;1;2;1;80;23;1;1;3;;2;;2;;;1;;4;1;1;23;108.117.759.055.214
929988;1;4;1;80;23;1;1;5;;2;;2;;;;;2;2;1;23;108.117.759.055.214
929990;1;3;1;80;23;2;;;;2;;2;;1;1;;2;;1;23;135.642.069.708.426
929992;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;124.413.230.584.738
929992;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;124.413.230.584.738
929994;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;118.076.259.023.968
929995;1;1;1;80;23;1;1;3;;2;;1;12000;;;;11;2;1;23;895.753.437.880.344
929996;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;143.549.903.321.323
929996;1;5;1;80;23;2;;;;2;;2;;2;;.;;;1;23;143.549.903.321.323
929999;1;2;1;80;23;1;1;1;;2;;2;;;;;2;2;1;23;143.299.641.978.567
930005;1;1;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;973.654.748.392.186
930006;1;1;1;80;23;1;1;3;;2;;2;;;;;4;2;1;23;12.107.112.204.301
930009;1;2;1;80;23;1;2;2;;2;;2;;;;;9;2;1;23;12.482.647.066.081
930010;1;1;1;80;23;1;1;3;;2;;2;;;;;4;2;1;23;980.724.510.350.417
930012;1;3;1;80;23;1;3;1;;2;;2;;;;;2;2;1;23;92.053.566.473.459
930016;1;1;1;80;23;1;3;3;;2;;2;;;;;4;2;1;23;102.241.053.678.242
930017;1;5;1;80;23;2;;;;2;;2;;2;;.;;;1;23;940.668.410.744.847
930020;1;1;1;80;23;1;1;3;;2;;2;;;;;4;2;1;23;114.101.402.071.135
930021;1;1;1;80;23;1;3;2;;2;;2;;;;;9;2;1;23;868.307.421.117.493
930021;1;2;1;80;23;1;4;4;;3;;2;;;;;10;2;1;23;868.307.421.117.493
930024;1;4;1;80;23;1;1;3;;2;;2;;;;;4;2;1;23;113.237.516.214.831
930025;1;1;1;80;23;1;1;3;;2;;2;;;;;4;2;1;23;10.252.870.677.583
930025;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;10.252.870.677.583
930026;1;1;1;80;23;1;4;4;;3;;2;;;;;10;2;1;23;871.405.958.796.041
930026;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;871.405.958.796.041
930027;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;122.989.229.617.822
930027;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;122.989.229.617.822
930028;1;1;1;80;23;1;3;8;POR LA EDAD;2;;2;;;;;8;2;1;23;700.057.308.757.833
930028;1;4;1;80;23;1;2;1;;2;;2;;;;;2;2;1;23;700.057.308.757.833
930028;1;5;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;700.057.308.757.833
930029;1;1;1;80;23;1;4;3;;2;;2;;;3;;9;1;1;23;122.701.576.520.234
930030;1;2;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;98.109.842.789.873
930031;1;1;1;80;23;1;4;4;;3;;2;;;;;10;2;1;23;892.654.900.201.796
930032;1;2;1;80;23;1;2;3;;2;;2;;;;;4;2;1;23;140.555.040.302.281
930032;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;140.555.040.302.281
930032;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;140.555.040.302.281
930033;1;2;1;80;23;1;1;1;;2;;2;;;;;2;2;1;23;137.810.438.625.996
930035;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;139.500.818.583.772
930036;1;1;1;80;23;1;4;4;;3;;2;;;;;10;2;1;23;113.030.729.649.068
930036;1;4;1;80;23;1;3;1;;2;;2;;;;;2;2;1;23;113.030.729.649.068
930038;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;16.202.307.463.908
930038;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;16.202.307.463.908
930039;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;133.074.763.018.952
930043;1;2;1;80;23;1;3;2;;2;;2;;;;;9;2;1;23;123.984.785.474.773
930044;1;1;1;80;23;1;3;2;;2;;2;;;;;11;2;1;23;984.796.220.382.791
930047;1;1;1;80;23;2;;;;2;;2;;2;;.;;;1;23;948.273.266.732.428
930048;1;1;1;80;23;1;3;2;;2;;2;;;;;9;2;1;23;121.027.647.266.015
930049;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;142.435.756.122.263
930054;1;2;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;157.810.997.218.886
930055;1;3;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;73.643.709.987.324
930055;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;73.643.709.987.324
930057;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;135.022.362.172.717
930058;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;120.201.153.164.543
930060;1;2;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;138.386.671.384.712
930060;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;138.386.671.384.712
930061;1;1;1;80;23;1;4;3;;2;;2;;;;;4;2;1;23;136.653.182.770.553
930061;1;2;1;80;23;1;2;4;;3;;2;;;;;10;2;1;23;136.653.182.770.553
930061;1;3;1;80;23;1;2;3;;2;;2;;;;;4;2;1;23;136.653.182.770.553
930061;1;5;1;80;23;2;;;;2;;2;;2;;.;;;1;23;136.653.182.770.553
930061;1;6;1;80;23;2;;;;2;;2;;2;;.;;;1;23;136.653.182.770.553
930061;3;2;3;80;23;2;;;;2;;2;;2;;.;;;1;23;136.653.182.770.553
930061;3;3;3;80;23;2;;;;2;;2;;2;;.;;;1;23;136.653.182.770.553
930061;3;4;3;80;23;2;;;;2;;2;;2;;.;;;1;23;136.653.182.770.553
930063;1;2;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;120.820.860.700.253
930064;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;130.640.015.110.522
930064;1;6;1;80;23;2;;;;2;;2;;2;;.;;;1;23;130.640.015.110.522
930065;1;4;1;80;23;1;2;1;;2;;2;;;;;2;2;1;23;16.090.892.744.002
930066;1;3;1;80;23;1;1;2;;2;;2;;;;;9;2;1;23;142.989.788.210.712
930068;1;2;1;80;23;1;2;2;;2;;2;;;;;9;2;1;23;124.582.292.340.216
930068;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;124.582.292.340.216
930069;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;121.768.446.714.508
930070;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;16.090.892.744.002
930070;1;4;1;80;23;2;;;;2;;2;;1;2;;2;;1;23;16.090.892.744.002
930070;1;5;1;80;23;2;;;;2;;2;;2;;.;;;1;23;16.090.892.744.002
930071;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;117.452.982.986.096
930071;1;4;1;80;23;2;;;;2;;2;;2;;.;;;1;23;117.452.982.986.096
930071;1;5;1;80;23;1;4;2;;2;;2;;;;;8;2;1;23;117.452.982.986.096
930072;1;1;1;80;23;1;4;4;;3;;2;;;;;10;2;1;23;973.654.748.392.186
930075;1;3;1;80;23;1;4;2;;2;;2;;;;;8;2;1;23;979.255.899.498.303
930077;1;2;1;80;23;1;1;5;;2;;2;;;;;9;2;1;23;124.272.438.572.361
930078;1;2;1;80;23;1;1;7;;2;;2;;;;;2;2;1;23;138.386.671.384.712
930079;1;2;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;142.745.609.890.118
930079;1;3;1;80;23;2;;;;2;;2;;2;;.;;;1;23;142.745.609.890.118
930079;1;5;1;80;23;1;1;1;;2;;2;;;;;2;2;1;23;142.745.609.890.118
930080;1;6;1;80;23;2;;;;2;;2;;2;;.;;;1;23;107.679.068.912.838
930082;1;1;1;80;23;1;1;2;;2;;2;;;;;9;2;1;23;986.921.585.707.514
930084;1;2;1;80;23;2;;;;2;;2;;2;;.;;;1;23;161.055.788.525.231
930085;1;2;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;119.913.500.066.955
930088;1;2;1;80;23;1;3;2;;2;;2;;;;;9;2;1;23;118.460.340.576.541
930090;1;2;1;80;23;1;4;2;;2;;2;;;;;9;2;1;23;126.118.083.922.472
