DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,AREA,fex_c_2011
926397,1,2,1,80,1,1,4,8,PORQUE LOS HIJOS NO DEJARON QUE TRABAJARA MAS,3,,2,,,,,11,2,1,5,5,735.130.636.867.004
926398,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,790.427.486.966.953
926399,1,1,1,80,1,1,2,8,PORQUE QUEDO EMBARAZADA,2,,2,,,,,9,2,1,5,5,880.692.183.723.681
926400,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,84.981.860.947.263
926402,1,2,1,80,1,1,2,2,,2,,2,,,,,9,2,1,5,5,834.259.840.120.218
926403,1,2,1,80,1,1,4,6,,2,,2,,,,,8,2,1,5,5,104.993.630.256.814
926406,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,863.609.122.513.469
926407,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,729.146.294.096.672
926408,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,671.486.638.955.465
926408,1,2,1,80,1,1,4,2,,3,,2,,,,,9,2,1,5,5,671.486.638.955.465
926408,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,671.486.638.955.465
926411,1,2,1,80,1,1,1,7,,2,,2,,,1,,2,1,1,5,5,684.708.636.153.737
926413,1,1,1,80,1,1,2,4,,3,,2,,,,,8,2,1,5,5,808.441.671.673.436
926413,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,808.441.671.673.436
926415,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,880.692.183.723.681
926416,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,702.718.287.128.585
926416,1,3,1,80,1,2,,,,1,1,2,,2,,.,,,1,5,5,702.718.287.128.585
926417,1,3,1,80,1,1,2,1,,2,,2,,,1,,1,1,1,5,5,681.851.920.663.567
926417,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,681.851.920.663.567
926417,1,5,1,80,1,2,,,,9,,2,,2,,.,,,1,5,5,681.851.920.663.567
926419,1,1,1,80,1,1,4,4,,3,,2,,,,,11,2,1,5,5,808.079.064.019.732
926421,1,1,1,80,1,1,1,1,,2,,2,,,,,2,2,1,5,5,635.825.410.927.838
926422,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,148.819.951.731.883
926423,1,4,1,80,1,1,2,1,,2,,1,80000,,2,,2,1,1,5,5,839.315.245.924.488
926424,1,1,1,80,1,1,3,4,,3,,2,,,,,4,2,1,5,5,791.995.817.599.654
926424,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,791.995.817.599.654
926424,1,5,1,80,1,1,4,0,,2,,2,,,,,11,2,1,5,5,791.995.817.599.654
926426,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,72.034.030.903.603
926427,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,103.210.449.176.426
926429,1,1,1,80,1,2,,,,3,,2,,2,,.,,,1,5,5,854.076.018.610.127
926430,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,87.494.691.880.678
926430,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,87.494.691.880.678
926433,1,2,1,80,1,1,4,2,,1,2,2,,,,,9,2,1,5,5,942.633.452.769.552
926433,1,5,1,80,1,2,,,,2,,1,90000,2,,.,,,1,5,5,942.633.452.769.552
926434,1,2,1,80,1,1,4,2,,2,,2,,,4,,5,1,1,5,5,978.963.158.863.941
926435,1,2,1,80,1,1,3,6,,2,,2,,,,,8,2,1,5,5,961.642.789.129.231
926435,2,3,2,80,1,2,,,,2,,2,,2,,.,,,1,5,5,961.642.789.129.231
926436,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,197.472.990.829.092
926437,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,940.628.148.193.527
926440,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,905.870.041.647.667
926440,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,905.870.041.647.667
926441,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,810.382.847.665.534
926443,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,751.576.490.940.786
926444,1,1,1,80,1,1,4,3,,2,,2,,,,,8,2,1,5,5,844.073.344.555.729
926444,1,2,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,844.073.344.555.729
926444,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,844.073.344.555.729
926445,1,2,1,80,1,1,4,5,,2,,2,,,,,9,2,1,5,5,909.039.816.201.706
926446,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,709.340.098.982.725
926448,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,151.266.917.914.405
926448,1,3,1,80,1,1,3,1,,2,,2,,,,,2,2,1,5,5,151.266.917.914.405
926449,1,2,1,80,1,1,3,7,,2,,2,,,,,5,2,1,5,5,17.763.378.320.101
926450,1,3,1,80,1,1,2,7,,2,,2,,,,,2,2,1,5,5,130.767.012.380.537
926452,1,1,1,80,1,2,,,,3,,2,,2,,.,,,1,5,5,831.833.979.911.481
926453,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,968.527.859.321.428
926453,1,5,1,80,1,1,3,0,,2,,2,,,,,8,2,1,5,5,968.527.859.321.428
926454,1,1,1,80,1,1,3,4,,3,,2,,,,,10,2,1,5,5,926.936.869.364.927
926454,1,3,1,80,1,1,1,5,,2,,2,,,,QUIERE ESPERA  EL PROXIMO AÑO,12,2,1,5,5,926.936.869.364.927
926456,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,857.295.341.754.001
926456,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,857.295.341.754.001
926457,1,1,1,80,1,1,4,5,,2,,2,,,,,8,2,1,5,5,941.814.773.593.829
926457,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,941.814.773.593.829
926457,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,941.814.773.593.829
926458,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,808.079.064.019.732
926458,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,808.079.064.019.732
926459,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,879.862.284.710.149
926460,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,677.231.903.872.366
926461,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,614.984.065.876.518
926462,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,72.034.030.903.603
926463,1,4,1,80,1,1,1,7,,2,,1,200000,,,,2,2,1,5,5,57.410.781.757.107
926464,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,880.692.183.723.681
926466,1,1,1,80,1,2,,,,3,,2,,2,,.,,,1,5,5,699.498.963.984.711
926466,1,3,1,80,1,1,1,0,,1,1,2,,,1,ESPERA RESPUESTA DE UN TRABAJO,12,1,1,5,5,699.498.963.984.711
926466,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,699.498.963.984.711
926468,1,2,1,80,1,1,4,2,,2,,1,200000,,,,9,2,1,5,5,839.815.935.418.232
926468,1,4,1,80,1,1,2,1,,2,,2,,,,,2,2,1,5,5,839.815.935.418.232
926469,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,831.833.979.911.481
926470,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,639.640.550.119.205
926470,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,639.640.550.119.205
926470,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,639.640.550.119.205
926473,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,957.923.041.427.605
926473,1,2,1,80,1,1,4,0,,2,,2,,,,,9,2,1,5,5,957.923.041.427.605
926475,1,2,1,80,1,1,3,2,,2,,2,,,,,9,2,1,5,5,386.208.917.996.052
926475,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,386.208.917.996.052
926475,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,386.208.917.996.052
926475,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,386.208.917.996.052
926475,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,386.208.917.996.052
926477,1,1,1,80,1,1,4,3,,3,,2,,,,,4,2,1,5,5,125.887.361.493.497
926477,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,125.887.361.493.497
926477,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,125.887.361.493.497
926478,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,150.315.298.188.157
926479,1,1,1,80,1,1,4,3,,2,,2,,,,,4,2,1,5,5,808.079.064.019.732
926479,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,808.079.064.019.732
926480,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,614.984.065.876.518
926480,1,3,1,80,1,2,,,,2,,2,,1,1,,2,,1,5,5,614.984.065.876.518
926480,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,614.984.065.876.518
926481,1,1,1,80,1,1,4,4,,3,,2,,,4,,10,1,1,5,5,969.856.653.768.409
926481,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,969.856.653.768.409
926481,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,969.856.653.768.409
926481,1,8,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,969.856.653.768.409
926482,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,195.877.584.377.452
926483,1,2,1,80,1,1,1,8,PRACTICA  LABORAL,2,,2,,,,,2,2,1,5,5,18.066.959.155.101
926484,1,1,1,80,1,2,,,,2,,1,160000,2,,.,,,1,5,5,851.227.169.264.451
926488,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,72.034.030.903.603
926489,1,1,1,80,1,1,4,7,,2,,1,10000,,1,,1,1,1,5,5,869.003.315.029.619
926489,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,869.003.315.029.619
926490,1,2,1,80,1,1,4,5,,2,,2,,,,,6,2,1,5,5,999.190.030.505.684
926491,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,87.494.691.880.678
926493,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,723.496.062.131.233
926493,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,723.496.062.131.233
926494,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,82.608.871.499.458
926494,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,82.608.871.499.458
926495,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,726.248.127.872.555
926495,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,726.248.127.872.555
926496,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,942.279.664.328.512
926496,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,942.279.664.328.512
926496,1,6,1,80,1,1,9,4,,3,,2,,,,,10,2,1,5,5,942.279.664.328.512
926499,1,1,1,80,1,1,4,4,,3,,2,,,,,9,2,1,5,5,787.208.163.823.078
926501,1,3,1,80,1,1,1,1,,2,,1,100000,,,,2,2,1,5,5,727.153.120.823.979
926504,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,751.576.490.940.786
926505,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,751.576.490.940.786
926506,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,650.615.738.758.811
926507,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,597.475.104.395.416
926508,1,2,1,80,1,1,3,8,CAMBIO DE   PAIS,2,,2,,,,,1,2,1,5,5,10.287.544.101.048
926508,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,10.287.544.101.048
926509,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,100.330.966.685.877
926509,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,100.330.966.685.877
926510,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,713.226.184.408.363
926510,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,713.226.184.408.363
926511,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,72.034.030.903.603
926512,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,787.233.185.236.777
926512,1,4,1,80,1,2,,,,2,,1,100000,2,,.,,,1,5,5,787.233.185.236.777
926515,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,867.394.706.559.502
926515,1,3,1,80,1,2,,,,2,,2,,1,4,,1,,1,5,5,867.394.706.559.502
926516,1,2,1,80,1,1,3,2,,1,2,2,,,,,9,2,1,5,5,94.034.313.371.223
926516,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,94.034.313.371.223
926517,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,828.614.656.767.606
926518,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,496.038.684.133.395
926518,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,496.038.684.133.395
926518,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,496.038.684.133.395
926518,1,4,1,80,1,1,4,3,,3,,2,,,,,4,2,1,5,5,496.038.684.133.395
926519,1,1,1,80,1,1,4,3,,2,,2,,,4,,4,1,1,5,5,827.947.894.485.842
926520,1,2,1,80,1,1,4,4,,3,,2,,,,,10,2,1,5,5,640.613.064.704.414
926520,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,640.613.064.704.414
926520,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,640.613.064.704.414
926522,1,4,1,80,1,1,1,7,,2,,1,200000,,1,,1,1,1,5,5,48.503.847.408.009
926523,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,893.985.850.259.358
926524,1,2,1,80,1,1,1,1,,2,,2,,,,,2,2,1,5,5,684.708.636.153.737
926527,1,1,1,80,1,1,4,2,,3,,2,,,,,9,2,1,5,5,758.890.086.490.388
926527,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,758.890.086.490.388
926530,1,2,1,80,1,1,4,0,,2,,2,,,,,1,2,1,5,5,161.615.812.803.946
926531,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,104.911.246.477.604
926531,1,4,1,80,1,1,1,5,,2,,2,,,,,2,2,1,5,5,104.911.246.477.604
926532,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,116.822.098.325.093
926532,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,116.822.098.325.093
926534,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,166.366.795.982.296
926535,1,2,1,80,1,1,1,1,,2,,2,,,,,2,2,1,5,5,691.355.469.421.575
926537,1,1,1,80,1,1,3,2,,3,,2,,,,,11,2,1,5,5,878.166.241.950.655
926540,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,67.814.336.418.557
926540,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,67.814.336.418.557
926541,1,1,1,80,1,1,3,3,,1,2,2,,,,,4,2,1,5,5,968.912.352.159.072
926543,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,54.811.621.108.947
926543,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,54.811.621.108.947
926544,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,878.166.241.950.655
926544,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,878.166.241.950.655
926545,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,727.349.749.957.573
926545,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,727.349.749.957.573
926545,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,727.349.749.957.573
926547,1,4,1,80,1,1,1,7,,2,,2,,,1,,2,1,1,5,5,788.071.460.970.528
926547,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,788.071.460.970.528
926552,1,2,1,80,1,1,3,2,,2,,2,,,,,9,2,1,5,5,751.576.490.940.786
926555,1,1,1,80,1,1,4,0,,2,,2,,,2,,5,1,1,5,5,691.355.469.421.575
926555,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,691.355.469.421.575
926556,1,2,1,80,1,1,3,3,,2,,2,,,,,4,2,1,5,5,831.838.513.643.117
926557,1,2,1,80,1,1,2,7,,2,,2,,,,,2,2,1,5,5,614.984.065.876.518
926558,1,1,1,80,1,1,4,5,,3,,2,,,,,11,2,1,5,5,898.368.782.190.159
926558,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,898.368.782.190.159
926558,1,4,1,80,1,1,3,2,,3,,2,,,,,9,2,1,5,5,898.368.782.190.159
926559,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,893.289.622.289.999
926559,1,5,1,80,1,2,,,,2,,2,,1,1,,2,,1,5,5,893.289.622.289.999
926561,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,668.625.389.733.659
926561,2,3,2,80,1,2,,,,2,,2,,2,,.,,,1,5,5,668.625.389.733.659
926561,2,4,2,80,1,2,,,,2,,2,,2,,.,,,1,5,5,668.625.389.733.659
926567,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,92.416.319.654.105
926569,1,2,1,80,1,1,4,8,CAMBIO DE  DOMICILIO,2,,2,,,,,9,2,1,5,5,894.815.749.272.891
926570,1,2,1,80,1,1,2,8,CANSANCIO,2,,2,,,,,11,2,1,5,5,944.241.955.171.134
926570,1,3,1,80,1,1,3,8,CAMBIO DOMICILIO,2,,2,,,,,2,2,1,5,5,944.241.955.171.134
926571,1,1,1,80,1,2,,,,3,,2,,2,,.,,,1,5,5,102.326.994.717.034
926572,1,1,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,100.328.704.541.865
926573,1,2,1,80,1,1,4,0,,2,,2,,,,,8,2,1,5,5,706.504.811.353.562
926573,1,4,1,80,1,1,1,7,,2,,2,,,,,2,2,1,5,5,706.504.811.353.562
926574,1,2,1,80,1,1,2,3,,2,,2,,,,,4,2,1,5,5,808.441.671.673.436
926574,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,808.441.671.673.436
926576,1,3,1,80,1,2,,,,2,,2,,1,1,,2,,1,5,5,653.835.061.902.686
926577,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,736.623.026.378.043
926577,1,2,1,80,1,1,1,0,,2,,2,,,1,,1,1,1,5,5,736.623.026.378.043
926578,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,622.961.487.651.634
926578,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,622.961.487.651.634
926579,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,72.034.030.903.603
926580,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,769.561.120.501.935
926581,1,2,1,80,1,1,4,3,,2,,2,,,,,4,2,1,5,5,734.097.084.605.017
926581,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,734.097.084.605.017
926584,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,621.630.899.144.357
926587,1,1,1,80,1,1,4,2,,3,,2,,,,,9,2,1,5,5,811.864.648.065.764
926587,2,1,2,80,1,2,,,,2,,2,,2,,.,,,1,5,5,811.864.648.065.764
926589,1,3,1,80,1,2,,,,3,,2,,2,,.,,,1,5,5,758.223.324.208.624
926591,1,2,1,80,1,1,3,5,,2,,2,,,,,11,2,1,5,5,709.340.098.982.725
926593,1,1,1,80,1,1,4,6,,2,,2,,,,,1,2,1,5,5,937.052.141.230.952
926594,1,1,1,80,1,1,4,0,,2,,2,,,3,,8,1,1,5,5,87.494.691.880.678
926596,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,720.702.916.689.734
926597,1,1,1,80,1,1,3,3,,3,,2,,,,,8,2,1,5,5,51.558.711.059.561
926597,1,2,1,80,1,1,4,3,,2,,2,,,,,4,2,1,5,5,51.558.711.059.561
926597,1,5,1,80,1,1,1,1,,2,,2,,,,,2,2,1,5,5,51.558.711.059.561
926597,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,51.558.711.059.561
926600,1,2,1,80,1,1,2,2,,2,,2,,,,,9,2,1,5,5,121.501.466.719.029
926600,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,121.501.466.719.029
926600,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,121.501.466.719.029
926601,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,5,5,15.910.963.865.038
926601,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,15.910.963.865.038
926602,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,584.110.491.625.467
926603,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,684.708.636.153.737
926604,1,3,1,80,1,1,1,7,,2,,2,,,,,2,2,1,5,5,857.295.341.754.001
926605,1,2,1,80,1,1,3,2,,2,,2,,,,,9,2,1,5,5,880.692.183.723.681
926609,1,2,1,80,1,1,3,2,,2,,2,,,,,9,2,1,5,5,744.099.758.659.414
926609,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,744.099.758.659.414
926610,1,3,1,80,1,1,2,7,,3,,2,,,,,10,2,1,5,5,82.509.296.711.002
926612,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,5,5,934.326.716.140.005
