Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3440607;1;1;1;70;76;40;40;1; ;2;40;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;74;1;2;7493;04;76;972,641794827758
3440614;1;1;1;70;66;46;60;4; ;2;40;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5262;04;66;331,79362739074
3440614;1;3;1;70;66;13;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;66;331,79362739074
3440615;1;4;1;70;66;16;48;1; ;2;12;1; ;9;8; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;39;60;1;2;6042;04;66;288,518952912537
3440619;1;2;1;70;66;32;32;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;04;66;316,454124712395
3440623;1;1;1;70;66;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;63;1;2;6331;04;66;361,008622365692
3440623;1;3;1;70;66;26;60;8; ;2;26;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;04;66;361,008622365692
3440627;1;1;1;70;66;104;48;4; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;04;66;277,477053107236
3440634;1;3;1;70;66;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;93;93;52;1;1;5272;04;66;267,075813466254
3440649;1;2;1;70;73;1;48;4; ;2;1;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;57;53;55;1;1;5529;04;73;325,123734728559
3440662;1;2;1;70;73;52;30;1; ;2;468;8; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;62;01;1;2;0111;04;73;296,338939286943
3440669;1;3;1;70;50;52;48;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;04;50;146,845551478098
3440671;1;1;1;70;50;12;51;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;53;53;55;1;1;5521;04;50;170,915617169841
3440673;1;1;1;70;50;2;51;4; ;2;2;5; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;85;85;45;1;1;4542;04;50;213,704771500259
3440703;1;3;1;70;23;8;28;1; ;2;10;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;64;1;1;6421;04;23;155,335034586134
3440703;1;4;1;70;23;12;24;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;85;1;1;8511;04;23;155,335034586134
3440710;1;6;1;70;23;8;40;1; ;2;14;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;55;1;1;5521;04;23;138,749329444164
3440711;1;3;1;70;23;40;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;04;23;134,594094321841
3440716;1;2;1;70;23;8;40;1; ;2;60;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;64;1;1;6421;04;23;399,708720234363
