Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;Oficio;Rama2d;Oci;P6430;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3450665;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;165; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;45; ;.;30;2; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;265;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;45;52;1;4;5262; ; ;250000;04;13;2181,56144442157
3450665;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;38; ;1; ;130000;2; ; ;1;100000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2;130000; ; ; ;1;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;42; ;.;42; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;8;3; ;2; ; ; ; ;2;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;54;95;1;3;9500; ; ;230000;04;13;2181,56144442157
3450666;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;8; ;1; ;120000;2; ; ;1;80000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;8; ; ;2;2; ; ; ;2; ; ; ; ; ;13;48; ;.;40;2; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;2; ;2;2;1;2;5; ;2;1;54;95;1;3;9500; ; ;200000;04;13;2424,75344504625
3450666;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;480000;1;450000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;40; ;.;40; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;8; ;1;14;4; ;0;6;2; ;2; ;1;1;13;2; ; ; ;1;1;2;1;2;2;2;2;2;1;2; ;1;1; ;2;2;1;2;8; ;1;1;61;01;1;4;0140; ; ;480000;04;13;2424,75344504625
3450699;1;1;1;60;2;1;2;1; ;1;1; ;1;1;1;364; ;1; ;2200000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;2200000;2200000; ;2;1;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;48; ;.;48; ; ;9;7; ;1;1;1;34;1;1; ; ; ; ; ; ; ; ;1;1;12;4; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;13;80;1;2;8043; ; ;2200000;04;13;1844,19491751759
3450700;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;150000;1;1500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;40; ;.;40; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;18;3; ;1;15;4; ;60000;0;2; ;2; ;1;2;13;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;1;3; ;2;1;55;74;1;4;7493; ; ;210000;04;13;1542,7883596609
3450701;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;24; ;1; ;350000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;2; ;1;10;4; ;150000;0;2; ;2; ;1;8;13;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;1;2;2;2;3; ;2;1;62;01;1;8;0121; ; ;500000;04;13;2268,02230509066
3450701;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;50; ;.;50; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;83;28;1;4;2811; ; ;500000;04;13;2268,02230509066
3450702;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;50; ;.;50; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;1; ;2; ; ; ; ;3;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;38;64;1;4;6421; ; ;100000;04;13;1362,32765094525
3450702;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;5; ;1; ;280000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;7;1; ;2; ; ; ; ;3;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;2;62;01;1;8;0121; ; ;280000;04;13;1362,32765094525
3450702;1;5;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;480000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;50; ;.;50; ; ;8;9; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;2;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;95;45;1;1;4521; ; ;480000;04;13;1362,32765094525
3450703;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;9;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;1;2; ;1;1; ;1;1;1;2;3; ;2;1;61;01;1;4;0140; ; ;250000;04;13;2611,58056593865
3450704;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;600000;1;4500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;70; ;.;70; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;41;52;1;4;5211; ; ;600000;04;13;1896,36977639614
3450704;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;150000;2; ; ;1;100000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;36;3; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;2;1;54;95;1;3;9500; ; ;250000;04;13;1896,36977639614
3450704;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;36; ;1; ;250000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;1; ;2; ; ; ; ;3;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;1;1; ;1;2;1;2;3; ;2;1;62;01;1;8;0121; ; ;250000;04;13;1896,36977639614
3450704;1;4;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;130000;2; ; ;1;120000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;2; ; ;2;2; ; ; ;2; ; ; ; ; ;13;50; ;.;50; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;2;1;54;95;1;3;9500; ; ;250000;04;13;1896,36977639614
3450706;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;3600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;36;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;61;01;1;4;0118; ; ;300000;04;13;2803,48596956599
3450706;1;6;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;50; ;.;50; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;81;36;1;4;3611; ; ;500000;04;13;2803,48596956599
3450708;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;3800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;72; ;.;72; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;9; ;2;2;79;18;1;4;1810; ; ;300000;04;13;2244,80733329765
3450726;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;384; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;540000;12;6048000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;40; ;.;40; ; ;2;8; ;2; ; ; ;1; ; ;1;1; ; ; ; ; ;2;1;60;4; ;1;20;5; ;0;0;2; ;3; ;2;8;13;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;2;61;01;1;5;0121; ; ;540000;04;13;2072,79627878609
3450741;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;PREDICA EL EVANGELIO; ;1200000;1;14400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;56; ;.;56; ; ;9;7; ;2; ; ; ;1; ; ; ; ;1; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;1;14;91;1;4;9191; ; ;1200000;04;13;1890,06600025924
3450742;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;12; ;1; ;2100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;35;1; ;35; ; ;4;4; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;60;4; ;1;20;6; ; ;12;2; ;1; ;2;7;13;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1; ;1;1;1;2;9; ;2;1;98;15;1;1;1530; ; ;2100000;04;13;2318,88488669461
3450742;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;1;98;3; ;4; ; ; ; ; ; ; ; ; ; ; ;2; ;13;51; ;.;51; ; ;3;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;5; ;2; ; ; ; ;9;2; ;3; ; ; ; ;1;5;2;1;1;1;2;1;2;2;2;2;2;2;2; ;1;1; ;2;2;2;2;3; ;2;2;51;55;1;5;5521; ; ; ;04;13;2318,88488669461
3450743;1;2;1;60;2;1;1; ; ;1;2; ;2;2;2;4; ;1; ;140000;2; ; ;1;140000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;56; ;.;56; ; ;2;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;4; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;3; ;1;1;62;15;1;1;1530; ; ;280000;04;13;2208,11137565649
3450744;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;380000;1;2280000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;1; ;13;84; ;.;84; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;6;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;9; ;1;1;41;50;1;4;5040; ; ;380000;04;13;2591,66095850261
3450744;1;2;1;60;2;1;2;2;10;2;2; ;1;1;1;24; ;1; ;616000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;ASOCIACION  DE PADRES DE FAMILIA; ;2; ; ; ; ; ;13;40; ;.;40; ; ;9;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;8;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;3; ;2;1;54;85;1;1;8532;9199;91;616000;04;13;2591,66095850261
3450744;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;13;30;2; ;30; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;16;1; ;1;14;6; ; ;0;2; ;2; ;2;1;13;2; ; ; ;1;1;1;1;2;2;2;1;2;2;2; ;2;1; ;1;1;1;2;3; ;1;1;45;50;1;6;5040; ; ; ;04;13;2591,66095850261
