Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Area;Esc;Mes;Dpto;Fex_c_2011
3011280;1;1;1;10;1;1;1;7;1951;61;1;3;1; ; ;1;2;68004;2;1;2; ;3;5; ;17;5;08;17;186,721549606371
3011280;1;2;1;10;2;2;1;9;1948;63;2;3;1; ; ;1;2;72000;2;1;2; ;4;6; ;17;6;08;17;186,721549606371
3011280;1;3;1;10;3;1;1;9;1981;30;3;4;1; ; ;1;3;70838;2;1;2; ;5;11;2;17;11;08;17;186,721549606371
3011281;1;1;1;10;1;1;1;8;1969;42;1;2;1; ; ;1;1;24520;2;1;2; ;6;2;3;17;13;08;17;200,853176788892
3011281;1;2;1;10;2;2;1;5;1974;38;2;2;1; ; ;1;5; ;2;1;2; ;6;2;3;17;13;08;17;200,853176788892
3011281;1;3;1;10;2;2;1;10;2001;10;3;6;1; ; ;1;5; ;2;1;1;1;3;5; ;17;5;08;17;200,853176788892
3011282;1;1;1;10;1;2;1;1;1964;48;1;4;1; ; ;1;6; ;2;1;2; ;5;11;2;17;11;08;17;91,8465633021492
3011282;1;2;1;10;1;2;1;6;1995;17;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;17;9;08;17;91,8465633021492
3011282;1;3;1;10;1;2;1;6;1999;13;3;6;1; ; ;1;5; ;2;1;1;2;4;6; ;17;6;08;17;91,8465633021492
3011283;1;1;1;10;1;2;1;5;1952;60;1;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;08;17;189,133376221427
3011283;1;2;1;10;2;1;1;4;1944;68;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;08;17;189,133376221427
3011283;1;3;1;10;3;1;1;6;1973;39;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;17;7;08;17;189,133376221427
3011283;1;4;1;10;4;2;1;5;1976;36;3;6;1; ; ;1;1;28000;2;1;2; ;6;1;3;17;12;08;17;189,133376221427
3011283;1;5;1;10;5;1;1;4;1978;34;3;6;1; ; ;1;1;44000;2;1;2; ;6;2;3;17;13;08;17;189,133376221427
3011284;1;1;1;10;1;1;1;11;1938;73;1;3;1; ; ;1;2;2400000;2;1;2; ;5;11;2;17;11;08;17;104,057538091304
3011284;1;2;1;10;2;2;1;7;1940;72;2;3;1; ; ;2;2;276000;2;1;2; ;6;5;4;17;16;08;17;104,057538091304
3011284;1;3;1;10;3;2;1;6;1970;42;3;3;1; ; ;1;3;70838;2;1;2; ;6;6;4;17;17;08;17;104,057538091304
3011284;1;4;1;10;3;2;1;7;1999;13;4;6;1; ; ;1;5; ;2;1;1;2;4;6; ;17;6;08;17;104,057538091304
3011285;1;1;1;10;1;1;1;11;1924;87;1;4;1; ; ;1;2;120000;2;1;2; ;3;5; ;17;5;08;17;180,030192763179
3011286;1;1;1;10;1;1;1;9;1949;62;1;2;1; ; ;1;2;68004;2;1;2; ;5;11;2;17;11;08;17;202,740356494304
3011286;1;2;1;10;2;2;1;2;1956;56;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;17;5;08;17;202,740356494304
3011286;1;3;1;10;3;1;1;8;1979;32;3;6;1; ; ;1;1;40000;2;1;2; ;6;4;4;17;15;08;17;202,740356494304
3011286;1;4;1;10;2;1;1;9;1996;15;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;17;9;08;17;202,740356494304
3011287;1;1;1;10;1;2;1;6;1980;32;1;4;1; ; ;1;1;72000;2;1;2; ;6;3;3;17;14;08;17;208,223521295247
3011287;1;2;1;10;1;1;1;1;2001;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;17;5;08;17;208,223521295247
3011288;1;1;1;10;1;1;1;1;1948;64;1;3;1; ; ;1;2;204000;2;1;2; ;5;11;2;17;11;08;17;160,271219966679
3011288;1;2;1;10;2;2;1;5;1957;55;2;3;1; ; ;1;5; ;2;1;2; ;4;6; ;17;6;08;17;160,271219966679
3011289;1;1;1;10;1;1;1;2;1928;84;1;3;1; ; ;1;5; ;2;2;2; ;1;0; ;17;0;08;17;160,271219966679
3011289;1;2;1;10;2;2;1;9;1940;71;2;3;1; ; ;1;2;68040;2;1;2; ;3;5; ;17;5;08;17;160,271219966679
3011290;1;1;1;10;1;1;1;10;1960;51;1;3;1; ; ;1;1;28000;2;1;2; ;3;5; ;17;5;08;17;134,315699829775
3011290;1;2;1;10;2;2;1;1;1966;46;2;3;1; ; ;1;5; ;2;1;2; ;4;6; ;17;6;08;17;134,315699829775
3011290;1;3;1;10;3;2;1;4;1990;22;3;6;2;1;8; ; ; ;1;1;1;2;6;1;2;17;12;08;17;134,315699829775
3011290;1;4;1;10;4;1;1;7;1991;21;3;6;2;1;36; ; ; ;2;1;2; ;5;11;2;17;11;08;17;134,315699829775
3011290;1;5;1;10;2;2;1;10;1994;17;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;17;11;08;17;134,315699829775
3011291;1;1;1;10;1;2;1;8;1966;45;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;17;7;08;17;246,368011164245
3011291;1;2;1;10;2;1;1;5;1985;27;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;17;13;08;17;246,368011164245
3011291;1;3;1;10;3;2;1;12;1986;25;3;6;1; ; ;3; ; ;2;1;1;1;6;3;2;17;14;08;17;246,368011164245
3011291;1;4;1;10;4;2;1;12;1988;23;3;6;1; ; ;3; ; ;2;1;2; ;6;6;4;17;17;08;17;246,368011164245
3011291;1;5;1;10;3;1;1;8;2010;2;4; ;1; ; ;2;5; ;2; ; ; ; ; ; ;17; ;08;17;246,368011164245
3011291;1;6;1;10;6;1;1;5;1993;19;3;6;1; ; ;3; ; ;2;1;1;1;6;0;2;17;11;08;17;246,368011164245
3011291;1;7;1;10;1;2;1;12;1994;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;17;9;08;17;246,368011164245
3011291;1;8;1;10;8;1;1;9;1997;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;17;8;08;17;246,368011164245
3011291;1;9;1;10;9;1;1;8;1999;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;17;6;08;17;246,368011164245
3011291;1;10;1;10;3;1;1;11;2002;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;17;2;08;17;246,368011164245
3011292;1;1;1;10;1;1;1;4;1963;49;1;2;2;1;18; ; ; ;2;1;2; ;5;11;2;17;11;08;17;198,666057531254
3011292;1;2;1;10;2;2;1;9;1967;44;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;17;7;08;17;198,666057531254
3011292;1;3;1;10;2;1;1;11;1998;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;17;7;08;17;198,666057531254
3011293;1;1;1;10;1;1;1;1;1979;33;1;3;1; ; ;1;5; ;2;1;1;1;6;0;3;17;11;08;17;182,64725064332
3011293;1;2;1;10;2;2;1;7;1984;28;2;3;1; ; ;1;3;70838;2;1;2; ;6;5;4;17;16;08;17;182,64725064332
3011294;1;1;1;10;1;1;1;10;1955;56;1;3;1; ; ;1;1;50400;2;1;2; ;6;2;3;17;13;08;17;182,442019378235
3011294;1;2;1;10;2;2;1;12;1958;53;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;17;9;08;17;182,442019378235
3011294;1;3;1;10;3;1;1;10;1982;29;3;6;2;1;12; ; ; ;2;1;2; ;5;11;2;17;11;08;17;182,442019378235
3011295;1;1;1;10;1;1;1;7;1938;74;1;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;08;17;162,683046581735
3011295;1;2;1;10;2;2;1;3;1944;68;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;08;17;162,683046581735
3011295;1;3;1;10;3;1;1;1;1970;42;3;6;2;1;3; ; ; ;1;1;2; ;3;3; ;17;3;08;17;162,683046581735
3011295;1;4;1;10;4;2;1;1;1961;51;3;4;1; ; ;1;3;70838;1;1;2; ;3;5; ;17;5;08;17;162,683046581735
3011296;1;1;1;10;1;2;1;6;1967;45;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;08;17;188,234534779495
3011296;1;2;1;10;1;1;1;7;1996;16;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;17;6;08;17;188,234534779495
3011296;1;3;1;10;1;1;1;1;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;3;0; ;17;0;08;17;188,234534779495
3011297;1;1;1;10;1;1;1;7;1952;60;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ;17;6;08;17;191,861918067357
3011297;1;2;1;10;2;2;1;11;1966;45;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;17;4;08;17;191,861918067357
3011297;1;3;1;10;3;1;1;2;1990;22;3;2;1; ; ;1;1;22668;2;1;2; ;6;2;3;17;13;08;17;191,861918067357
3011297;1;4;1;10;4;2;1;7;1991;21;9;2;1; ; ;1;5; ;2;1;2; ;6;2;3;17;13;08;17;191,861918067357
3011297;1;5;1;10;2;1;1;7;2011;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;17; ;08;17;191,861918067357
3011298;1;1;1;10;1;1;1;12;1974;37;1;3;1; ; ;1;1;22668;2;1;2; ;5;11;2;17;11;08;17;192,833480652189
3011298;1;2;1;10;2;2;1;9;1972;39;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;17;3;08;17;192,833480652189
3011298;1;3;1;10;3;1;1;9;1994;17;3;6;1; ; ;1;5; ;1;1;2; ;3;3; ;17;3;08;17;192,833480652189
3011298;1;4;1;10;2;2;1;12;2005;6;3; ;1; ; ;1;5; ;1;2;1;1;2;0; ;17;0;08;17;192,833480652189
3011298;1;5;1;10;5;2;1;10;1983;28;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;08;17;192,833480652189
3011299;1;1;1;10;1;1;1;9;1978;33;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ;17;4;08;17;182,64725064332
3011299;1;2;1;10;2;2;1;10;1985;26;2;3;1; ; ;1;1;33030;2;1;2; ;6;2;3;17;13;08;17;182,64725064332
3011300;1;1;1;10;1;2;1;3;1974;38;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;08;17;124,021742152889
3011300;1;2;1;10;2;2;1;5;1991;21;3;6;1; ; ;3; ; ;2;1;1;1;6;0;3;17;11;08;17;124,021742152889
3011301;1;1;1;10;1;2;1;6;1942;70;1;5;1; ; ;1;3;70838;2;1;2; ;4;7; ;17;7;08;17;176,495258119697
3011301;1;2;1;10;2;1;1;4;1991;21;3;6;1; ; ;1;5; ;2;1;2; ;4;6; ;17;6;08;17;176,495258119697
3011302;1;1;1;10;1;2;1;9;1976;35;1;6;1; ; ;1;1;22268;1;1;2; ;5;11;2;11;11;08;11;2898,89786297303
3011303;1;1;1;10;1;1;1;11;1932;79;1;3;1; ; ;1;2;68000;2;1;2; ;3;5; ;11;5;08;11;2146,96418013792
3011303;1;2;1;10;1;2;1;7;1936;76;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;11;5;08;11;2146,96418013792
3011304;1;1;1;10;1;2;1;1;1982;30;1;4;1; ; ;1;1;32000;2;1;1;2;6;3;3;11;14;08;11;2898,89786297303
3011305;1;1;1;10;1;2;1;5;1957;55;1;4;1; ; ;1;1;22668;2;1;2; ;3;3; ;11;3;08;11;2152,6639113829
3011305;1;2;1;10;2;1;1;2;1991;21;3;6;1; ; ;1;1;28000;2;1;1;2;6;2;2;11;13;08;11;2152,6639113829
3011423;1;1;1;10;1;1;1;12;1967;44;1;2;1; ; ;1;1;68000;2;1;2; ;4;7; ;73;7;08;73;296,291393069801
3011423;1;2;1;10;2;2;1;12;1968;43;2;2;1; ; ;1;5; ;2;1;2; ;4;7; ;73;7;08;73;296,291393069801
3011423;1;3;1;10;3;1;1;5;1990;22;3;6;1; ; ;1;1;44000;2;1;2; ;5;11;2;73;11;08;73;296,291393069801
3011423;1;4;1;10;2;1;1;7;1997;15;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;73;6;08;73;296,291393069801
3011423;1;5;1;10;5;1;1;7;1985;27;9;6;1; ; ;1;1;35000;2;1;2; ;5;11;2;73;11;08;73;296,291393069801
3011424;1;1;1;10;1;1;1;5;1964;48;1;3;1; ; ;1;3;70900;2;1;2; ;5;11;2;73;11;08;73;241,458284040111
3011424;1;2;1;10;2;2;1;6;1964;48;2;3;1; ; ;1;5; ;2;1;2; ;6;1;2;73;12;08;73;241,458284040111
3011424;1;3;1;10;3;1;1;7;1993;19;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;73;10;08;73;241,458284040111
3011424;1;4;1;10;4;1;1;6;1995;17;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;73;10;08;73;241,458284040111
3011425;1;1;1;10;1;1;1;11;1962;49;1;3;1; ; ;1;1;53500;2;1;1;1;6;2;3;73;13;08;73;241,458284040111
3011425;1;2;1;10;2;2;1;9;1957;54;2;3;1; ; ;1;5; ;2;1;1;2;6;2;2;73;13;08;73;241,458284040111
3011425;1;3;1;10;3;1;1;10;1992;19;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;08;73;241,458284040111
3011425;1;4;1;10;4;1;1;3;1997;15;3;6;1; ; ;1;5; ;2;1;1;2;3;0; ;73;0;08;73;241,458284040111
3011427;1;1;1;10;1;1;1;2;1973;39;1;3;1; ; ;1;1;22668;2;1;2; ;3;5; ;73;5;08;73;280,292431645493
3011427;1;2;1;10;2;2;1;11;1971;40;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;08;73;280,292431645493
3011427;1;3;1;10;2;1;1;3;1999;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;73;6;08;73;280,292431645493
3011427;1;4;1;10;2;2;1;5;2007;5;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;73;0;08;73;280,292431645493
3011427;1;5;1;10;5;2;1;3;1979;33;5;4;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;08;73;280,292431645493
3011427;1;6;1;10;5;1;1;4;1996;16;9;6;1; ; ;3; ; ;2;1;1;1;4;7; ;73;7;08;73;280,292431645493
3011427;1;7;1;10;5;2;1;1;2007;5;9; ;1; ; ;3; ; ;2;2;2; ;2;1; ;73;0;08;73;280,292431645493
3011428;1;1;1;10;1;2;1;1;1966;46;1;2;1; ; ;1;5; ;2;1;1;1;4;9; ;73;9;08;73;261,4468035902
3011428;1;2;1;10;2;1;1;3;1987;25;3;2;1; ; ;3; ; ;2;1;1;1;6;0;2;73;11;08;73;261,4468035902
3011428;1;3;1;10;3;2;1;6;1991;21;5;2;1; ; ;1;1;24000;2;1;1;2;6;0;2;73;11;08;73;261,4468035902
3011428;1;4;1;10;3;2;1;7;2009;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;08;73;261,4468035902
3011428;1;5;1;10;5;1;1;2;1991;21;3;1;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;08;73;261,4468035902
3011428;1;6;1;10;6;2;1;7;1995;17;5;1;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;08;73;261,4468035902
3011429;1;1;1;10;1;2;1;6;1958;54;1;5;1; ; ;3; ; ;1;1;2; ;4;8; ;73;8;08;73;204,363232773212
3011430;1;1;1;10;1;1;1;2;1954;58;1;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;08;73;266,876538367927
3011430;1;2;1;10;2;2;1;5;1957;55;2;3;1; ; ;1;1;160000;2;1;2; ;6;4;4;73;15;08;73;266,876538367927
3011430;1;3;1;10;3;1;1;3;1992;20;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;73;14;08;73;266,876538367927
3011430;1;4;1;10;2;2;1;4;1999;13;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;73;7;08;73;266,876538367927
3011431;1;1;1;10;1;1;1;6;1961;51;1;2;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;08;73;311,292310513265
3011431;1;2;1;10;2;2;1;1;1989;23;2;2;1; ; ;1;1;24000;2;1;1;2;6;2;2;73;13;08;73;311,292310513265
3011431;1;3;1;10;2;1;1;4;2010;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;08;73;311,292310513265
3011431;1;4;1;10;2;1;1;10;2011;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;08;73;311,292310513265
3011432;1;1;1;10;1;1;1;8;1965;46;1;3;1; ; ;1;1;120000;2;1;2; ;6;7;5;73;18;08;73;258,77858735216
3011432;1;2;1;10;2;2;1;8;1966;45;2;3;1; ; ;1;5; ;2;1;1;1;6;9;5;73;20;08;73;258,77858735216
3011432;1;3;1;10;3;1;1;12;1996;15;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;73;9;08;73;258,77858735216
3011432;1;4;1;10;2;1;1;1;2005;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;73;1;08;73;258,77858735216
3011433;1;1;1;10;1;1;1;3;1977;35;1;2;1; ; ;1;1;131000;2;1;1;1;6;7;4;73;18;08;73;276,098890664209
3011433;1;2;1;10;2;2;1;6;1983;29;2;2;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;08;73;276,098890664209
3011433;1;3;1;10;1;1;1;12;2005;6;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;73;1;08;73;276,098890664209
3011433;1;4;1;10;1;1;1;11;2009;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;08;73;276,098890664209
3011434;1;1;1;10;1;1;1;8;1983;29;1;2;1; ; ;3; ; ;2;1;2; ;6;5;4;73;16;08;73;276,098890664209
3011434;1;2;1;10;2;2;1;1;1975;37;2;2;1; ; ;1;1;24000;2;1;2; ;5;11;2;73;11;08;73;276,098890664209
3011434;1;3;1;10;2;1;1;2;2001;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;73;5;08;73;276,098890664209
3011434;1;4;1;10;2;1;1;6;2011;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;08;73;276,098890664209
3011435;1;1;1;10;1;1;1;7;1977;35;1;3;2;1;36; ; ; ;2;1;2; ;3;4; ;73;4;08;73;224,670617724869
3011435;1;2;1;10;2;2;1;5;1968;44;2;3;2;1;6; ; ; ;2;1;2; ;6;5;4;73;16;08;73;224,670617724869
3011435;1;3;1;10;1;2;1;4;1993;19;3;6;1; ; ;1;5; ;2;2;2; ;3;1; ;73;1;08;73;224,670617724869
3011435;1;4;1;10;1;2;1;8;1997;14;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;73;9;08;73;224,670617724869
3011436;1;1;1;10;1;1;1;1;1963;49;1;3;1; ; ;1;5; ;2;1;2; ;6;6;5;73;17;08;73;304,84155654963
3011436;1;2;1;10;2;2;1;12;1964;47;2;3;1; ; ;1;1;88000;2;1;2; ;6;6;5;73;17;08;73;304,84155654963
3011436;1;3;1;10;1;2;1;7;2002;10;3;6;1; ; ;1;5; ;2;1;1;2;3;3; ;73;3;08;73;304,84155654963
3011437;1;1;1;10;1;1;1;6;1968;44;1;2;1; ; ;1;1;48000;2;1;2; ;5;11;2;73;11;08;73;304,423802098887
3011437;1;2;1;10;2;2;1;8;1976;35;2;2;1; ; ;1;1;32000;2;1;2; ;6;2;3;73;13;08;73;304,423802098887
3011437;1;3;1;10;1;1;1;2;1995;17;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;73;11;08;73;304,423802098887
3011437;1;4;1;10;1;1;1;10;2001;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;08;73;304,423802098887
3011437;1;5;1;10;1;2;1;12;2006;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;73;0;08;73;304,423802098887
3011438;1;1;1;10;1;1;1;11;1956;55;1;3;1; ; ;1;5; ;2;1;2; ;6;3;3;73;14;08;73;279,822843695877
3011438;1;2;1;10;1;2;1;3;1958;54;2;3;1; ; ;1;3;70900;2;1;2; ;6;2;2;73;13;08;73;279,822843695877
3011438;1;3;1;10;3;2;1;12;1992;19;3;6;1; ; ;1;5; ;2;1;1;2;6;2;2;73;13;08;73;279,822843695877
3011439;1;1;1;10;1;1;1;11;1963;48;1;3;1; ; ;1;1;109600;2;1;2; ;6;5;4;73;16;08;73;250,327312921507
3011439;1;2;1;10;2;2;1;10;1971;40;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;08;73;250,327312921507
3011439;1;3;1;10;2;1;1;3;1995;17;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;73;10;08;73;250,327312921507
3011441;1;1;1;10;1;2;1;10;1949;62;1;4;1; ; ;1;2;68000;2;1;2; ;4;9; ;73;9;08;73;255,119065356348
