Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
3011291;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;246,368011164245;08;17
3011292;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;198,666057531254;08;17
3011292;1;2;1;90; ;2;1;2;2;2;2;2;1;2;2; ;70; ; ; ; ; ;10; ; ;17;198,666057531254;08;17
3011292;1;3;1;90; ;2;1;2;2;2;2;2;1;2;2; ;7; ; ; ; ; ;6; ; ;17;198,666057531254;08;17
3011293;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;12;17;182,64725064332;08;17
3011293;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;182,64725064332;08;17
3011294;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;182,442019378235;08;17
3011294;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;182,442019378235;08;17
3011294;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;182,442019378235;08;17
3011295;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;162,683046581735;08;17
3011295;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;162,683046581735;08;17
3011295;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;17;162,683046581735;08;17
3011295;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;17;162,683046581735;08;17
3011296;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;188,234534779495;08;17
3011296;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;188,234534779495;08;17
3011296;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;188,234534779495;08;17
3011297;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;191,861918067357;08;17
3011297;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;28; ;28;7; ; ; ; ; ;17;191,861918067357;08;17
3011297;1;3;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;1; ; ;17;191,861918067357;08;17
3011297;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;4; ; ; ; ; ; ;17;191,861918067357;08;17
3011298;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;192,833480652189;08;17
3011298;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;192,833480652189;08;17
3011298;1;3;1;90; ;2;2;1;2;2;2;1;2;2;2; ; ;7; ; ; ;8; ; ; ;17;192,833480652189;08;17
3011298;1;5;1;90; ;2;2;1;2;2;2;1;2;2;2; ; ;7; ; ; ;7; ; ; ;17;192,833480652189;08;17
3011299;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;182,64725064332;08;17
3011299;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;17;182,64725064332;08;17
3011300;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;124,021742152889;08;17
3011300;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;24; ; ; ;17;124,021742152889;08;17
3011301;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;176,495258119697;08;17
3011301;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;176,495258119697;08;17
3011302;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2898,89786297303;08;11
3011303;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;20; ; ;5; ; ; ; ; ;11;2146,96418013792;08;11
3011303;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2146,96418013792;08;11
3011304;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2898,89786297303;08;11
3011305;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;11;2152,6639113829;08;11
3011305;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2152,6639113829;08;11
3011423;1;1;1;90; ;2;2;2;1;1;2;2;2;2;2; ; ; ;3;2; ; ; ; ; ;73;296,291393069801;08;73
3011423;1;2;1;90; ;2;1;2;2;2;2;2;2;1;2; ;3; ; ; ; ; ; ;3; ;73;296,291393069801;08;73
3011423;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;296,291393069801;08;73
3011423;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;296,291393069801;08;73
3011423;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;296,291393069801;08;73
3011424;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011424;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011424;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011424;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011425;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011425;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011425;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011425;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;241,458284040111;08;73
3011427;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;280,292431645493;08;73
3011427;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;73;280,292431645493;08;73
3011427;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;3; ; ; ; ; ; ;73;280,292431645493;08;73
3011427;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;73;280,292431645493;08;73
3011427;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;280,292431645493;08;73
3011428;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;73;261,4468035902;08;73
3011428;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;73;261,4468035902;08;73
3011428;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;261,4468035902;08;73
3011428;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;261,4468035902;08;73
3011428;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;261,4468035902;08;73
3011429;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;204,363232773212;08;73
3011430;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;266,876538367927;08;73
3011430;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;266,876538367927;08;73
3011430;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;266,876538367927;08;73
3011430;1;4;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;73;266,876538367927;08;73
3011431;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;15; ; ; ; ; ; ;73;311,292310513265;08;73
3011431;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;311,292310513265;08;73
3011432;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;258,77858735216;08;73
3011432;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;15; ; ; ; ; ; ;73;258,77858735216;08;73
3011432;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;258,77858735216;08;73
3011433;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;2; ; ; ;73;276,098890664209;08;73
3011433;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;24; ; ; ; ; ; ;73;276,098890664209;08;73
3011434;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;73;276,098890664209;08;73
3011434;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;36; ; ; ; ; ; ;73;276,098890664209;08;73
3011435;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;224,670617724869;08;73
3011435;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;224,670617724869;08;73
3011435;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;224,670617724869;08;73
3011435;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;224,670617724869;08;73
3011436;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;25; ; ; ; ; ; ;73;304,84155654963;08;73
3011436;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;25; ; ; ; ; ; ;73;304,84155654963;08;73
3011437;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;15; ;25; ; ;4; ; ; ;73;304,423802098887;08;73
3011437;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;25; ;25; ; ;15; ; ; ;73;304,423802098887;08;73
3011437;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;73;304,423802098887;08;73
3011438;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;279,822843695877;08;73
3011438;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;279,822843695877;08;73
3011438;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;279,822843695877;08;73
3011439;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;250,327312921507;08;73
3011439;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;250,327312921507;08;73
3011439;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;1; ; ; ;73;250,327312921507;08;73
3011441;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;255,119065356348;08;73
3011441;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;20; ; ; ; ;11; ; ; ;73;255,119065356348;08;73
3011442;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;25; ; ; ; ; ; ;73;284,550165094862;08;73
3011442;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;38; ; ; ; ; ; ;73;284,550165094862;08;73
3011443;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;73;195,551645164848;08;73
3011443;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;195,551645164848;08;73
3011444;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;73;340,034976398686;08;73
3011444;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;25; ; ; ; ; ; ;73;340,034976398686;08;73
3011445;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;293,00842928834;08;73
3011445;1;2;1;90; ;2;1;1;2;2;2;2;2;1;2; ;12;30; ; ; ; ; ;20; ;73;293,00842928834;08;73
3011449;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;279,822843695877;08;73
3011449;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;279,822843695877;08;73
3011449;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;279,822843695877;08;73
3011450;1;1;1;90; ;2;1;2;2;2;2;2;1;1;2; ;9; ; ; ; ; ;15;8; ;73;259,196341802902;08;73
3011450;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;73;259,196341802902;08;73
3011454;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;73;193,851195859911;08;73
3011454;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;56; ; ; ; ; ; ;73;193,851195859911;08;73
3011454;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;193,851195859911;08;73
3011454;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;73;193,851195859911;08;73
3011455;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;293,00842928834;08;73
3011455;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;293,00842928834;08;73
3011457;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;311,652623690975;08;73
3011458;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;212,396752753122;08;73
3011458;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;212,396752753122;08;73
3011461;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;349,541987622967;08;73
3011464;1;1;1;90; ;2;1;2;1;2;1;2;2;2;2; ;21; ;25; ;3; ; ; ; ;73;186,740057556484;08;73
3011464;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;73;186,740057556484;08;73
3011464;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;186,740057556484;08;73
3011466;1;1;1;90; ;2;1;2;2;2;1;2;2;2;2; ;25; ; ; ;3; ; ; ; ;73;147,829674438584;08;73
3011466;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;147,829674438584;08;73
3011467;1;1;1;90; ;2;1;2;2;2;1;2;2;1;2; ;42; ; ; ;8; ; ;8; ;73;174,154065406244;08;73
3011467;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;174,154065406244;08;73
3011467;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;174,154065406244;08;73
3011468;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;294,389761651959;08;73
