DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;MES;DPTO;fex_c_2011
2509022;1;1;1;95;1; ;1;2; ; ;350000;2;1;2;2; ; ;14000000; ; ;1;2;2; ;2;50;09;50;160,164585310983
2509023;1;1;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;160,164585310983
2509024;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;177,23454667589
2509024;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;09;50;177,23454667589
2509026;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;175,323756555714
2509026;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;175,323756555714
2509027;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2;52;09;52;144,21735558069
2509028;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;52;09;52;77,7256292906184
2509028;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509028;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;52;09;52;77,7256292906184
2509030;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;161,08277998783
2509030;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;161,08277998783
2509030;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;161,08277998783
2509030;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;161,08277998783
2509030;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;161,08277998783
2509031;1;1;1;95;1; ;2;1; ;515000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;108,239258754026
2509031;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;200000;2;1;2; ;2;52;09;52;108,239258754026
2509031;1;3;1;95;1; ;2;1; ;515000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;108,239258754026
2509032;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2;52;09;52;144,21735558069
2509034;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;121,464516084053
2509034;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;121,464516084053
2509034;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;121,464516084053
2509034;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;121,464516084053
2509035;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;600000;2;1;2; ;2;52;09;52;127,381311938992
2509036;1;1;1;95;1; ;2;1; ;600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509036;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509036;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509036;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509037;1;1;1;95;1; ;2;1; ;2200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509037;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509037;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509037;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509037;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509038;1;1;1;95;1; ;2;1; ;515000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;94,1452219769834
2509038;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;94,1452219769834
2509038;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;94,1452219769834
2509038;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;94,1452219769834
2509039;1;1;1;95;1; ;2;1; ;940000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;115,258662698569
2509039;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;115,258662698569
2509040;1;1;1;95;1; ;1;2; ; ;250000;2;1;2;2; ; ; ; ;98;2;1;2; ;2;52;09;52;170,585005423999
2509040;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;170,585005423999
2509040;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;170,585005423999
2509041;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;5000000;2;1;2; ;2;52;09;52;172,891014967268
2509042;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2; ;2;52;09;52;185,384900396862
2509042;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;185,384900396862
2509043;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2;52;09;52;106,330769241291
2509044;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;10000000;2;1;2; ;2;52;09;52;106,330769241291
2509045;1;1;1;95;1; ;2;1; ;6500000; ;2;1;2;2; ; ;1000000; ; ;1;2;2; ;2;52;09;52;77,7256292906184
2509045;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509045;1;3;1;95;1; ;2;2;800000; ; ;1;1;2;1; ;300000; ; ; ;2;2;2; ;2;52;09;52;77,7256292906184
2509045;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;77,7256292906184
2509046;1;1;1;95;1; ;1;1; ;1300000;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;172,530879256006
2509046;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;172,530879256006
2509046;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;09;52;172,530879256006
2509047;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;4200000;2;1;2;1200000;1;52;09;52;95,0968662407438
2509047;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2;52;09;52;95,0968662407438
2509048;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;70000000;2;1;2; ;2;52;09;52;106,330769241291
2509049;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;8000000;2;1;2; ;2;52;09;52;106,330769241291
2509051;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;305,90425882159
2509051;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;305,90425882159
2509051;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;305,90425882159
2509051;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;305,90425882159
2509052;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;350,295076473644
2509052;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2;12000000; ; ; ; ;2;2;1; ;2;54;09;54;350,295076473644
2509054;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;283,458211675471
2509054;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;283,458211675471
2509054;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;283,458211675471
2509055;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;960000;2;1;2; ;2;54;09;54;304,547855882985
2509055;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;304,547855882985
2509059;1;1;1;95;1; ;1;2; ; ;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;350,295076473644
2509059;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;09;54;350,295076473644
2509077;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;09;66;184,361937603328
2509077;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;09;66;184,361937603328
2509077;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;09;66;184,361937603328
2509078;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1;3600000;150000; ; ; ;2;2;1; ;2;66;09;66;277,460686607458
