DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2508902;1;4;2;1;1;1;1;1;3;3; ; ; ; ;280000;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1;982,46857647703
2508903;1;4;3;1;1;1;1;1;1;2; ;360000;100000000;500000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;2;1;1;1;3;2;1;01;05;09;05;1;722,926846295927
2508904;1;4;1;1;1;1;1;1;3;3; ; ; ; ;360000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1;1035,46557633934
2508905;1;6;5;1;1;1;1;1;3;1; ; ;250000000;1500000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;5;2;2; ;6;1;1;1;4;1;1;1;1;1;4;2;1;01;05;09;05;1;998,914843087271
2508906;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1100000;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;05;09;05;1;1073,95005863745
2508907;1;5;3;1;1;1;1;1;3;3; ; ; ; ;14000000;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;5;2;1;01;05;09;05;1;1114,66802110812
2508908;1;6;3;1;1;1;1;1;3;1; ; ;280000000;1000000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;05;09;05;1;1094,67202308779
2508934;1;3;2;2;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;2;1;1;2;1;1;1;3;1;01;23;09;23;1;151,285725080051
2508935;1;2;1;2;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;2;1;1;1;3;1;01;23;09;23;1;154,239925549875
2508936;1;3;2;2;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;09;23;1;140,299013510668
2508937;1;4;3;2;1;1;1;1;3;1; ; ;30000000;250000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;11;1;1;1;2;1;1;2;1;1;1;3;1;01;23;09;23;1;154,158073785495
2508938;1;3;2;2;1;1;1;1;3;1; ; ;35000000;300000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;2;1;1;2;1;1;1;3;1;01;23;09;23;1;113,668345209017
2508939;1;4;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;1;01;23;09;23;1;111,401235531285
2508940;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;1;01;23;09;23;1;122,899259097041
2508941;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;23;09;23;1;136,184750835889
2508943;1;4;3;2;1;1;1;1;3;1; ; ;35000000;300000; ;1;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;2;1;1;1;3;1;01;23;09;23;1;131,723994989432
2508944;1;3;2;2;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;2;1;1;2;1;1;1;3;1;01;23;09;23;1;150,772512425075
2508945;1;4;3;2;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;2;1;1;1;3;1;01;23;09;23;1;152,249612659987
2508946;1;3;2;2;1;1;1;1;3;1; ; ;25000000;200000; ;1;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;2;1;1;1;3;1;01;23;09;23;1;146,606922354173
2508998;1;5;4;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;50;09;50;1;177,725771853618
2509000;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;3;1;2;1;2;1;1;1;2;3;2;01;50;09;50;1;125,688807751126
2509002;1;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;2;3;2;01;50;09;50;1;204,081412137701
2509003;1;4;2;1;1;1;1;1;3;1; ; ;70000000;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;50;09;50;1;190,169497423489
2509004;1;4;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;50;09;50;1;121,082362452704
2509005;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;09;50;1;224,720656757534
2509011;1;1;1;1;2;1;1;6; ;3; ; ; ; ;130000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;3;1;1;3;1;4;1;2;1;1;1;2;3;2;01;50;09;50;1;134,638631840258
2509013;1;1;1;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;1;1;2;1;3;1;4;1;2;1;1;1;2;3;2;01;50;09;50;1;145,529200159031
2509014;1;1;1;1;1;1;1;1;4;3; ; ; ; ;260000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;1;1;2;1;4;1;2;1;1;1;3;3;2;01;50;09;50;1;189,753654019949
2509015;1;1;1;1;2;1;1;6; ;3; ; ; ; ;80000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;3;1;2;1;1;1;1;1;2;3;2;01;50;09;50;1;204,081412137701
2509016;1;1;1;1;1;1;1;6; ;3; ; ; ; ;140000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;1;1;1;1;2;3;2;01;50;09;50;1;204,081412137701
2509017;1;3;3;1;1;1;1;1;3;1; ; ;12000000;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;1;1;4;1;1;1;1;1;2;3;2;01;50;09;50;1;249,109296380703
2509018;1;5;2;1;1;1;1;1;3;1; ; ;100000000;800000; ;2;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;50;09;50;1;224,720656757534
2509020;1;5;3;1;1;1;1;1;3;3; ; ; ; ;820000;2;2;1;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;1;3;1;1;1;4;1;1;1;1;1;4;3;2;01;50;09;50;1;142,758769116032
2509021;1;5;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;2;1;1;1;1;2;1;2;1;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;2;01;50;09;50;1;200,644222338722
2509022;1;1;1;1;1;1;1;1;3;1; ; ;12000000;120000; ;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;1;1;3;1;2;1;1;1;1;1;2;3;1;01;50;09;50;1;160,164585310983
2509023;1;2;1;1;1;1;1;1;3;1; ; ;20000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;3;1;2;1;1;1;1;1;2;3;1;01;50;09;50;1;160,164585310983
2509024;1;2;1;1;1;1;1;1;3;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;2;1;3;1;2;1;1;1;1;1;2;3;1;01;50;09;50;1;177,23454667589
2509026;1;2;1;1;1;1;1;6; ;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;1;3;1;01;52;09;52;1;175,323756555714
2509027;1;1;1;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;2;1;2;1;2;1;1;1;1;3;1;01;52;09;52;1;144,21735558069
2509028;1;1;1;1;2;1;1;1;5;4; ; ; ;120000; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;4;3;2;1;2;1;1;1;1;3;1;01;52;09;52;1;77,7256292906184
2509030;1;1;1;1;2;1;1;1;4;4; ; ; ;80000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;1;2;1;4;1;2;1;1;1;1;3;1;01;52;09;52;1;161,08277998783
2509031;1;2;2;1;2;1;1;1;4;1; ; ;98;200000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;4;3;3;1;2;1;1;1;1;3;1;01;52;09;52;1;108,239258754026
2509032;1;1;1;1;1;1;1;1;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;1;3;1;01;52;09;52;1;144,21735558069
2509034;1;2;1;1;2;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;4;1;4;1;3;1;2;1;1;1;1;3;1;01;52;09;52;1;121,464516084053
2509035;1;1;1;1;2;1;1;1;4;1; ; ;98;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;4;1;3;1;2;1;1;1;1;3;1;01;52;09;52;1;127,381311938992
2509036;1;5;3;1;1;1;1;1;4;1; ; ;300000000;500000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;1;1;6;1;2;1;1;1;4;3;1;01;52;09;52;1;77,7256292906184
2509037;1;7;6;1;1;1;1;1;4;1; ; ;99;800000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;1;1;2;1;1;2;2;2; ;6;1;1;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;77,7256292906184
2509038;1;6;4;1;1;1;1;1;4;1; ; ;99;1500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;94,1452219769834
2509039;1;6;2;1;1;1;1;1;4;1; ; ;99;400000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;115,258662698569
2509040;1;4;3;1;2;1;1;1;4;1; ; ;200000000;600000; ;2;1;1;1;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;1;1;3;1;4;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;170,585005423999
2509041;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;172,891014967268
2509042;1;5;3;1;1;1;1;1;4;3; ; ; ; ;500000;2;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;185,384900396862
2509043;1;1;1;1;2;1;1;1;4;3; ; ; ; ;140000;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;106,330769241291
2509044;1;1;1;1;1;1;1;1;4;3; ; ; ; ;140000;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;106,330769241291
2509045;1;6;3;1;1;1;1;1;4;1; ; ;200000000;800000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;77,7256292906184
2509046;1;8;3;1;1;1;1;1;4;1; ; ;100000000;800000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;5;1;1;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;172,530879256006
2509047;1;2;2;1;1;1;1;6; ;3; ; ; ; ;300000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;2;1;4;1;3;1;2;1;1;1;4;3;1;01;52;09;52;1;95,0968662407438
2509048;1;1;1;1;2;1;1;1;4;3; ; ; ; ;160000;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;106,330769241291
2509049;1;1;1;1;2;1;1;1;4;3; ; ; ; ;160000;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;09;52;1;106,330769241291
2509051;1;2;1;1;1;1;1;1;3;5; ; ; ;200000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;2;01;54;09;54;1;305,90425882159
2509052;1;5;2;1;1;1;1;1;4;1; ; ;98;98; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;5;3;2;01;54;09;54;1;350,295076473644
2509054;1;3;2;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;2;1;1;2;2;1;2;2;2;1;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;2;01;54;09;54;1;283,458211675471
2509055;1;4;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;09;54;1;304,547855882985
2509059;1;1;1;1;2;1;1;2;4;5; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;4;1;2;1;2;1;1;1;3;3;2;01;54;09;54;1;350,295076473644
2509077;1;1;1;3;1;1;1;1;4;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;1;7;3;1;2;2;1;1;1;2;1;01;66;09;66;1;184,361937603328
2509078;1;5;4;1;1;1;1;1;3;1; ; ;180000000;800000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;1;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;5;2;1;01;66;09;66;1;277,460686607458
2509080;1;2;1;3;1;1;1;1;4;4; ; ; ;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;2;1;1;1;2;1;01;66;09;66;1;179,159842359637
2509081;1;2;2;1;1;1;1;1;1;3; ; ; ; ;130000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;1;1;3;2;2; ;4;1;1;1;2;1;2;1;1;1;1;2;1;01;66;09;66;1;246,823777362259
2509082;1;6;4;1;1;1;1;1;4;1; ; ;90000000;800000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;4;2;1;01;66;09;66;1;146,073447697446
2509083;1;1;1;3;1;1;1;2;4;1; ; ;5000000;150000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;4;3;1;2;2;1;1;1;2;1;01;66;09;66;1;217,318043259373
2509084;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;09;66;1;253,137803907261
2509085;1;5;3;1;1;1;1;1;4;4; ; ; ;600000; ;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;1;1;4;1;2;1;1;1;5;7;1;01;66;09;66;1;140,679777814441
2509087;1;6;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;5;2;1;01;66;09;66;1;237,587618043121
2509088;1;3;2;3;1;1;1;1;4;5; ; ; ;200000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;4;1;2;4;6;1;2;2;1;1;1;2;1;01;66;09;66;1;262,537265812784
2509089;1;6;4;1;1;1;1;1;3;1; ; ;130000000;600000; ;1;2;1;2;2;1;2;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;1;2;1;01;66;09;66;1;238,817319475878
2509091;1;5;2;1;1;1;1;1;4;1; ; ;200000000;900000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;5;2;1;01;66;09;66;1;176,996014525648
2509092;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;2;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;5;2;1;01;66;09;66;1;232,241464054048
2509093;1;5;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;5;2;1;01;66;09;66;1;218,791055951964
2509094;1;1;1;1;1;1;1;2;2;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;66;09;66;1;162,072593730974
2509095;1;5;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;66;09;66;1;186,525765437317
2509097;1;5;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;66;09;66;1;393,003424159219
2509098;1;4;1;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;66;09;66;1;328,212265117634
2509099;1;3;1;1;1;1;1;1;3;1; ; ;40000000;200000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;3;2;1;01;66;09;66;1;242,868265672438
2509100;1;1;1;1;1;1;1;1;3;3; ; ; ; ;70000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;2;1;3;1;1;1;1;1;3;2;1;01;66;09;66;1;226,797513838346
2509101;1;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;09;66;1;217,318043259373
2509102;1;5;4;5;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;2;1;1;3;2;1;01;66;09;66;1;214,657739362065
2509104;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;66;09;66;1;560,600897976514
2509105;1;3;2;5;1;1;1;1;4;3; ; ; ; ;240000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;3;2;1;01;66;09;66;1;237,344306783287
2509106;1;1;1;5;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;3;4;2;1;2;2;1;1;3;2;1;01;66;09;66;1;163,67589542971
2509107;1;3;1;1;1;1;1;1;3;1; ; ;35000000;250000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;09;66;1;176,996014525648
