DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2508891;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;05;844,63970835917
2508895;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;05;762,128583781112
2508895;1;3;1;80;05;1;4;4; ;3; ;2; ; ; ; ;4;2;1;09;05;762,128583781112
2508895;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;05;762,128583781112
2508896;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;05;533,291060466909
2508896;1;3;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;09;05;533,291060466909
2508896;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;05;533,291060466909
2508896;1;5;1;80;05;2; ; ; ;2; ;2; ;1;2; ;5; ;1;09;05;533,291060466909
2508896;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;05;533,291060466909
2508899;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;05;979,450846021717
2508899;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;05;979,450846021717
2508901;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;09;05;1170,84850605724
2508901;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;05;1170,84850605724
2508901;1;3;1;80;05;1;2;8; ;2; ;2; ; ;1; ;5;1;1;09;05;1170,84850605724
2508903;1;2;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;05;722,926846295927
2508903;1;4;1;80;05;1;1;9;PRESTO  SERVICIO  MILITAR;2; ;1;300000; ; ; ;2;2;1;09;05;722,926846295927
2508903;1;5;1;80;05;2; ; ; ;2; ;2; ;1;1; ;1; ;1;09;05;722,926846295927
2508904;1;2;1;80;05;1;4;9;POR CASARSE;2; ;2; ; ; ; ;9;2;1;09;05;1035,46557633934
2508905;1;3;1;80;05;2; ; ; ;2; ;2; ;1;1; ;11; ;1;09;05;998,914843087271
2508905;1;4;1;80;05;1;2;2; ;2; ;2; ; ;1; ;8;1;1;09;05;998,914843087271
2508934;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;23;151,285725080051
2508937;1;2;1;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;23;154,158073785495
2508937;1;9;1;80;23;1;3;3; ;2; ;2; ; ; ; ;9;2;1;09;23;154,158073785495
2508939;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;23;111,401235531285
2508939;1;5;1;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;23;111,401235531285
2508941;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;23;136,184750835889
2508943;1;1;1;80;23;1;3;5; ;3; ;2; ; ; ; ;10;2;1;09;23;131,723994989432
2508943;1;2;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;23;131,723994989432
2508944;1;2;1;80;23;1;2;4; ;2; ;2; ; ; ; ;4;2;1;09;23;150,772512425075
2508944;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;23;150,772512425075
2508945;1;3;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;23;152,249612659987
2508946;1;1;1;80;23;1;2;4; ;2; ;2; ; ; ; ;4;2;1;09;23;146,606922354173
2509000;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;50;125,688807751126
2509004;1;3;1;80;50;1;1;8; ;2; ;2; ; ; ; ;2;2;1;09;50;121,082362452704
2509004;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;50;121,082362452704
2509011;1;1;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;09;50;134,638631840258
2509013;1;1;1;80;50;1;1;8; ;2; ;2; ; ; ; ;2;2;1;09;50;145,529200159031
2509017;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;50;249,109296380703
2509017;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;50;249,109296380703
2509018;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;50;224,720656757534
2509020;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;50;142,758769116032
2509020;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;50;142,758769116032
2509022;1;1;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;09;50;160,164585310983
2509023;1;1;1;80;50;1;4;7; ;2; ;2; ; ; ; ;4;2;1;09;50;160,164585310983
2509028;1;2;1;80;52;2; ; ; ;2; ;2; ;1;1; ;4; ;1;09;52;77,7256292906184
2509028;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;52;77,7256292906184
2509030;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;52;161,08277998783
2509030;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;52;161,08277998783
2509031;1;2;1;80;52;1;4;8; ;2; ;2; ; ; ; ;8;2;1;09;52;108,239258754026
2509031;1;3;1;80;52;1;4;6; ;3; ;2; ; ; ; ;8;2;1;09;52;108,239258754026
2509034;1;3;1;80;52;1;1;4; ;2; ;1;57000; ; ; ;11;2;1;09;52;121,464516084053
2509035;1;1;1;80;52;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;09;52;127,381311938992
2509036;1;3;1;80;52;1;1;3; ;2; ;2; ; ; ; ;8;2;1;09;52;77,7256292906184
2509037;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;8;2;1;09;52;77,7256292906184
2509037;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;52;77,7256292906184
2509037;1;4;1;80;52;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;52;77,7256292906184
2509038;1;2;1;80;52;1;1;4; ;2; ;2; ; ; ; ;8;2;1;09;52;94,1452219769834
2509038;1;3;1;80;52;1;3;2; ;2; ;2; ; ; ; ;2;2;1;09;52;94,1452219769834
2509039;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;10;2;1;09;52;115,258662698569
2509040;1;1;1;80;52;1;2;4; ;2; ;2; ; ; ; ;4;2;1;09;52;170,585005423999
2509041;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;52;172,891014967268
2509042;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;52;185,384900396862
2509043;1;1;1;80;52;1;1;2; ;2; ;2; ; ; ; ;2;2;1;09;52;106,330769241291
2509044;1;1;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;52;106,330769241291
2509045;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;11;2;1;09;52;77,7256292906184
