DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,fex_c_2011
2624666,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,2,63,164.607.125.674.278
2624666,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,2,63,164.607.125.674.278
2624667,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,276.229.567.582.282
2624667,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,2,63,276.229.567.582.282
2624667,1,3,1,90,,2,2,1,1,2,2,2,2,2,2,,,16,40,,,,,,,2,2,63,276.229.567.582.282
2625281,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,36,,20,,,,,,,2,2,63,164.607.125.674.278
2625281,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,164.607.125.674.278
2625281,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,10,,,,,,,2,2,63,164.607.125.674.278
2625281,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,30,,,,,,,2,2,63,164.607.125.674.278
2625282,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,282.058.068.751.991
2625282,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,2,2,63,282.058.068.751.991
2625282,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,282.058.068.751.991
2625283,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,24.359.369.726.159
2625283,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,46,,,,,,,2,2,63,24.359.369.726.159
2625284,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,2,63,357.233.244.679.651
2625284,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,45,,,,,,,2,2,63,357.233.244.679.651
2625284,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,40,,,,,,,2,2,63,357.233.244.679.651
2625288,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,60,,,,,,,,,2,2,63,475.187.150.122.488
2625288,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,35,,,25,,,,,,2,2,63,475.187.150.122.488
2625288,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,475.187.150.122.488
2625288,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,475.187.150.122.488
2625288,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,475.187.150.122.488
2625288,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,475.187.150.122.488
2625289,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,2,63,260.775.973.866.893
2625289,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,2,63,260.775.973.866.893
2625290,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,257.981.775.746.005
2625290,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,60,,,,,,,,,2,2,63,257.981.775.746.005
2625290,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,2,63,257.981.775.746.005
2625290,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,257.981.775.746.005
2625290,2,2,2,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,2,63,257.981.775.746.005
2625290,3,1,3,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,2,63,257.981.775.746.005
2625291,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,282.058.068.751.991
2625291,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,2,63,282.058.068.751.991
2625291,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,2,63,282.058.068.751.991
2625293,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,2,63,31.121.731.220.874
2625293,1,2,1,90,,2,1,2,2,2,2,2,2,2,1,,21,,,,,,,,8,2,2,63,31.121.731.220.874
2625293,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,31.121.731.220.874
2625294,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,504.389.498.113.452
2625294,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,2,63,504.389.498.113.452
2625294,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,2,63,504.389.498.113.452
2625295,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,63,420.888.108.936.634
2625295,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,2,63,420.888.108.936.634
2626295,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,15,15,,,,,,,,,2,2,13,189.574.449.888.249
2626295,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,30,,,,,,,,,2,2,13,189.574.449.888.249
2626295,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,189.574.449.888.249
2626296,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,45,,,,,,,2,2,13,153.901.006.628.783
2626296,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,2,13,153.901.006.628.783
2626296,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,153.901.006.628.783
2626297,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,988.978.117.761.264
2626297,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,20,,,,,,,,,2,2,13,988.978.117.761.264
2626298,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,892.130.382.327.708
2626298,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,16,,,,,,,2,2,13,892.130.382.327.708
2626299,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,184.030.799.396.884
2626299,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,2,13,184.030.799.396.884
2626299,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,6,20,,,,,,,,,2,2,13,184.030.799.396.884
2626299,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,6,,,,,,,,,,2,2,13,184.030.799.396.884
2626300,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,241.868.129.670.956
2626300,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,4,24,,,,,,,,,2,2,13,241.868.129.670.956
2626300,1,3,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,6,,,,2,2,13,241.868.129.670.956
2626300,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,241.868.129.670.956
2626300,1,5,1,90,,1,2,2,2,2,2,1,2,2,2,10,,,,,,6,,,,2,2,13,241.868.129.670.956
2626300,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,241.868.129.670.956
2626300,1,7,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,14,,,,,,,2,2,13,241.868.129.670.956
2626301,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,50,,,,,,,,,2,2,13,133.997.684.712.556
2626302,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,40,,,,,,,2,2,13,146.786.372.139.808
2626302,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,50,,80,,,,,,,2,2,13,146.786.372.139.808
2626302,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,2,13,146.786.372.139.808
2626302,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,13,146.786.372.139.808
2626303,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,80,,,,,,,,,2,2,13,118.564.919.272.599
2628398,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,2,73,632.586.731.299.465
2628398,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,2,73,632.586.731.299.465
2628398,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,2,73,632.586.731.299.465
2628409,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,2,73,140.322.279.400.424
2628409,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,7,35,,14,,,,,,,2,2,73,140.322.279.400.424
2628409,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,7,7,,,,,,,,,2,2,73,140.322.279.400.424
2628411,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,25.899.856.762.871
2628411,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,2,2,73,25.899.856.762.871
2628413,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,257.490.742.004.255
2628413,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,2,73,257.490.742.004.255
2628413,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,2,73,257.490.742.004.255
2628414,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,257.490.742.004.255
2628414,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,2,73,257.490.742.004.255
2628414,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,2,73,257.490.742.004.255
2628415,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,2,73,352.943.116.832.394
2628415,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,7,,,,,,,2,2,73,352.943.116.832.394
2628415,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,2,73,352.943.116.832.394
2628416,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,2,73,215.547.963.757.402
2628416,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,14,,,,,,,2,2,73,215.547.963.757.402
2628416,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,2,73,215.547.963.757.402
2628417,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,2,73,269.434.733.333.895
2628417,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,2,73,269.434.733.333.895
2628418,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,2,73,269.434.733.333.895
2628418,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,2,73,269.434.733.333.895
2628421,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,324.340.718.695.454
2628421,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,2,73,324.340.718.695.454
2628422,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,2,73,26.604.848.327.073
2628422,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,42,,,21,,,,,,2,2,73,26.604.848.327.073
2628422,1,3,1,90,,2,1,2,2,1,2,2,2,2,2,,14,,,12,,,,,,2,2,73,26.604.848.327.073
2628422,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,26.604.848.327.073
2628423,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,2,73,238.062.322.786.837
2628423,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,2,73,238.062.322.786.837
2628424,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,324.340.718.695.454
2628424,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,42,,,7,,,,,,2,2,73,324.340.718.695.454
2628425,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,140.322.279.400.424
2628425,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,8,36,,7,,,,,,,2,2,73,140.322.279.400.424
2628425,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,2,73,140.322.279.400.424
2628432,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,14,3,,,,,,,,,2,2,73,829.452.554.582.626
2628432,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,2,73,829.452.554.582.626
2628432,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,15,7,,,,,,,,,2,2,73,829.452.554.582.626
2628441,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,2,2,73,195.937.819.132.695
2628441,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,10,,,,,,,,,2,2,73,195.937.819.132.695
2628441,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,2,73,195.937.819.132.695
2628442,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,73,289.882.368.336.379
2628442,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,20,,,,,,,2,2,73,289.882.368.336.379
2628442,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,10,,,,,,,2,2,73,289.882.368.336.379
