DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,AREA,MES,DPTO,fex_c_2011
2615589,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,66,2,66,270.008.232.473.228
2615589,1,4,1,90,,2,1,1,2,2,2,2,2,2,2,,7,1,,,,,,,,66,2,66,270.008.232.473.228
2615589,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,12,,,,,,,66,2,66,270.008.232.473.228
2615589,1,7,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,12,,,,,,,66,2,66,270.008.232.473.228
2615591,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,28,,,,,,,66,2,66,255.111.106.800.602
2615591,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,66,2,66,255.111.106.800.602
2615591,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,66,2,66,255.111.106.800.602
2615592,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,66,2,66,289.597.149.895.258
2615592,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,7,,,12,,,,,,66,2,66,289.597.149.895.258
2615592,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,66,2,66,289.597.149.895.258
2615592,3,1,3,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,66,2,66,289.597.149.895.258
2615593,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,66,2,66,222.597.855.521.219
2615593,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,222.597.855.521.219
2615594,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,66,2,66,288.479.135.958.982
2615594,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,66,2,66,288.479.135.958.982
2615594,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,288.479.135.958.982
2615595,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,66,2,66,275.587.560.506.913
2615596,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,66,2,66,288.479.135.958.982
2615596,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,66,2,66,288.479.135.958.982
2615596,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,66,2,66,288.479.135.958.982
2615597,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,66,2,66,222.597.855.521.219
2615597,1,2,1,90,,2,1,2,2,2,2,2,2,2,1,,10,,,,,,,,8,66,2,66,222.597.855.521.219
2615598,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,66,2,66,267.602.133.083.067
2615599,1,1,1,90,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,8,66,2,66,325.218.884.282.762
2615599,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,66,2,66,325.218.884.282.762
2615601,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,66,2,66,311.262.128.779.627
2615601,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,66,2,66,311.262.128.779.627
2615602,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,10,,,,,,,66,2,66,325.226.072.171.126
2615602,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,325.226.072.171.126
2615603,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,21,,,,,2,,,,66,2,66,275.587.560.506.913
2615604,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,66,2,66,325.226.072.171.126
2615604,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,66,2,66,325.226.072.171.126
2615607,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,66,2,66,275.587.560.506.913
2615608,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,66,2,66,238.729.532.110.049
2615608,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,66,2,66,238.729.532.110.049
2615609,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,66,2,66,313.993.355.722.156
2615609,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,313.993.355.722.156
2615609,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,66,2,66,313.993.355.722.156
2615609,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,66,2,66,313.993.355.722.156
2615610,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,335.386.420.680.666
2615610,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,66,2,66,335.386.420.680.666
2615612,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,5,,,,,,,66,2,66,271.163.999.246.002
2615612,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,271.163.999.246.002
2615612,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,66,2,66,271.163.999.246.002
2615612,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,271.163.999.246.002
2615612,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,271.163.999.246.002
2615613,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,27,,,,,,,66,2,66,252.943.373.603.271
2615613,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,66,2,66,252.943.373.603.271
2615613,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,8,,,,,,,66,2,66,252.943.373.603.271
2615615,1,1,1,90,,2,1,1,1,2,2,2,2,2,2,,42,10,42,,,,,,,66,2,66,259.064.604.905.856
2615615,1,5,1,90,,2,2,2,2,2,2,2,2,1,2,,,,,,,,,14,,66,2,66,259.064.604.905.856
2615616,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,66,2,66,315.303.794.168.875
2615616,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,66,2,66,315.303.794.168.875
2615617,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,66,2,66,303.877.947.937.477
2615617,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,66,2,66,303.877.947.937.477
2615619,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,66,2,66,301.101.780.270.087
2615619,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,66,2,66,301.101.780.270.087
2615620,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,66,2,66,227.504.003.549.442
2615620,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,66,2,66,227.504.003.549.442
2615620,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,66,2,66,227.504.003.549.442
2615620,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,66,2,66,227.504.003.549.442
2615622,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,17,2,17,161.466.676.959.938
2615624,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,17,2,17,169.807.505.662.436
2615624,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,17,2,17,169.807.505.662.436
2615625,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,15.817.203.476.155
2615625,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,17,2,17,15.817.203.476.155
2615625,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,17,2,17,15.817.203.476.155
2615625,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,17,2,17,15.817.203.476.155
2615626,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,17,2,17,168.100.591.928.025
2615626,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,17,2,17,168.100.591.928.025
2615628,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,21,,,,,,,17,2,17,189.203.611.899.278
2615628,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,30,,,,,,,17,2,17,189.203.611.899.278
2615628,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,17,2,17,189.203.611.899.278
2615630,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,187.473.991.977.814
2615630,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,17,2,17,187.473.991.977.814
2615630,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,187.473.991.977.814
2615630,1,4,1,90,,2,2,1,2,2,2,2,2,2,2,,,2,,,,,,,,17,2,17,187.473.991.977.814
2615631,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,14,,,42,,,,,,17,2,17,161.466.676.959.938
2615632,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,172.955.255.090.403
2615632,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,17,2,17,172.955.255.090.403
2615632,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,17,2,17,172.955.255.090.403
2615634,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,17,2,17,122.668.142.630.077
2615634,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,35,,,,,4,,,,17,2,17,122.668.142.630.077
2615634,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,17,2,17,122.668.142.630.077
2615634,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,17,2,17,122.668.142.630.077
2615634,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,17,2,17,122.668.142.630.077
2615635,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,17,2,17,178.171.040.551.986
2615635,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,17,2,17,178.171.040.551.986
2615636,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,17,2,17,17.249.924.830.723
2615636,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,17.249.924.830.723
2615637,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,17,2,17,165.408.849.283.232
2615637,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,165.408.849.283.232
2615638,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,179.446.626.417.262
2615639,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,17,2,17,179.446.626.417.262
2615640,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,16.901.308.276.711
2615640,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,17,2,17,16.901.308.276.711
2615642,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,187.787.455.119.759
2615642,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,187.787.455.119.759
2615643,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,21,,,20,,,,,,17,2,17,16.016.838.490.761
2615643,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,10,,,1,,,,,,17,2,17,16.016.838.490.761
2615643,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,16.016.838.490.761
2615644,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,17,2,17,13.156.182.019.008
2615644,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,17,2,17,13.156.182.019.008
2615644,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,5,,,,,3,,,,17,2,17,13.156.182.019.008
2615644,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,13.156.182.019.008
2615645,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,169.155.626.408.337
2615645,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,17,2,17,169.155.626.408.337
2615645,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,169.155.626.408.337
2615645,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,17,2,17,169.155.626.408.337
2615645,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,169.155.626.408.337
2615646,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,17,2,17,169.807.505.662.436
2615646,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,17,2,17,169.807.505.662.436
2615647,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,178.652.203.521.936
2615649,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,17,2,17,179.446.626.417.262
2615651,1,1,1,90,,2,1,2,2,2,2,2,2,1,2,,30,,,,,,,4,,17,2,17,178.148.334.364.934
2615651,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,17,2,17,178.148.334.364.934
2615651,1,3,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,1,,,,17,2,17,178.148.334.364.934
2615652,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,176.441.420.630.523
2615652,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,15,,,,,3,,,,17,2,17,176.441.420.630.523
2615652,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,1,,,,,4,,,,17,2,17,176.441.420.630.523
2615653,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,17,2,17,145.599.597.324.111
2615653,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,17,2,17,145.599.597.324.111
2615653,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,17,2,17,145.599.597.324.111
2615654,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,17,2,17,169.807.505.662.436
2615654,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,17,2,17,169.807.505.662.436
2615655,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,17,2,17,179.446.626.417.262
2615656,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,165.408.849.283.232
2615656,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,17,2,17,165.408.849.283.232
2615657,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,16.901.308.276.711
2615657,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,17,2,17,16.901.308.276.711
2615659,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,17,2,17,181.612.579.844.134
2615660,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,17,2,17,151.827.556.205.112
2615660,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,17,2,17,151.827.556.205.112
2615662,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,68,2,68,48.712.602.275.817
2615662,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,20,,,,,,,68,2,68,48.712.602.275.817
2615663,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,68,2,68,693.629.930.787.737
2615665,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,20,,,,,,,,,,68,2,68,853.223.532.565.454
2615665,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,20,20,,,,,,,,,68,2,68,853.223.532.565.454
2615666,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,68,2,68,86.736.196.109.237
2615669,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,68,2,68,375.345.512.941.464
2615671,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,68,2,68,411.940.090.334.099
2615671,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,68,2,68,411.940.090.334.099
2615672,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,12,,,14,,,,,,68,2,68,443.204.735.071.283
2615672,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,68,2,68,443.204.735.071.283
2615673,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,68,2,68,86.736.196.109.237
2615677,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,12,,,,,,,68,2,68,477.468.735.122.819
2615677,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,5,,20,,,,,,,68,2,68,477.468.735.122.819
2615679,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,68,2,68,823.880.180.668.198
2615679,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,68,2,68,823.880.180.668.198
2615681,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,68,2,68,823.880.180.668.198
2615681,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,68,2,68,823.880.180.668.198
2615682,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,68,2,68,978.661.487.268.875
2615682,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,4,,,,,3,,,,68,2,68,978.661.487.268.875
2615682,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,68,2,68,978.661.487.268.875
2615683,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,68,2,68,417.088.011.757.629
2615684,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,68,2,68,298.003.252.314.245
2615684,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,68,2,68,298.003.252.314.245
2615686,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,68,2,68,86.736.196.109.237
2615687,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,68,2,68,823.880.180.668.198
2615687,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,68,2,68,823.880.180.668.198
2615688,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,76,2,76,23.354.608.660.094
2615688,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,20,,,,,,,76,2,76,23.354.608.660.094
2615688,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,76,2,76,23.354.608.660.094
2615689,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,76,2,76,741.284.436.921.123
2615689,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,76,2,76,741.284.436.921.123
2615690,1,1,1,90,,2,1,2,2,2,2,2,2,2,1,,4,,,,,,,,25,76,2,76,985.979.677.823.282
2615690,1,2,1,90,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,25,76,2,76,985.979.677.823.282
2615691,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,76,2,76,268.622.384.496.368
2615691,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,76,2,76,268.622.384.496.368
2615691,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,76,2,76,268.622.384.496.368
2615692,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,76,2,76,264.874.895.768.335
2615693,1,1,1,90,,2,1,1,2,2,2,2,2,1,2,,20,6,,,,,,6,,76,2,76,617.027.741.253.391
2615693,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,76,2,76,617.027.741.253.391
2615694,1,1,1,90,,2,2,2,2,1,2,2,2,2,2,,,,,4,,,,,,76,2,76,929.109.480.438.009
2615695,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,76,2,76,846.801.686.700.911
2615695,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,30,,,,,,,76,2,76,846.801.686.700.911
2615695,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,76,2,76,846.801.686.700.911
2615696,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,4,,,,,8,,,,76,2,76,459.410.902.426.716
2615696,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,76,2,76,459.410.902.426.716
