DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,fex_c_2011
2615536,1,1,1,70,73,16,25,1,,2,86,1,,9,1,,,,,,,,,,1,,2,,2,45,45,92,1,2,9242,2,73,170.218.100.228.364
2615542,1,1,1,70,73,106,48,1,,2,360,1,,3,1,,,,,,,,,,1,,2,,2,32,33,85,1,2,8532,2,73,170.218.100.228.364
2615548,1,2,1,70,73,9,48,1,,2,9,1,,9,1,,,,,,,,,,1,,2,,2,59,55,74,1,1,7499,2,73,249.988.982.793.552
2615587,1,2,1,70,66,10,48,1,,2,10,1,,2,4,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,2,66,309.087.207.693.933
2615588,1,1,1,70,66,104,24,3,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,54,55,74,1,2,7493,2,66,309.087.207.693.933
2615589,1,1,1,70,66,9,40,1,,2,9,1,,7,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,2,66,270.008.232.473.228
2615589,1,2,1,70,66,104,18,1,,2,156,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5219,2,66,270.008.232.473.228
2615589,1,7,1,70,66,3,15,1,,2,3,4,,1,2,,,,,,,,,,1,,1,210000,2,13,54,85,1,1,8532,2,66,270.008.232.473.228
2615592,3,1,3,70,66,28,48,1,,2,28,1,,3,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5529,2,66,289.597.149.895.258
2615594,1,3,1,70,66,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,84,,,1,1,,2,66,288.479.135.958.982
2615596,1,2,1,70,66,48,48,1,,2,8,1,,5,1,,,,,,,,,,1,,2,,2,37,97,51,1,2,5125,2,66,288.479.135.958.982
2615599,1,1,1,70,66,2,48,1,,2,2,1,,4,1,,,1,,,,,,1,,YA ES PENSIONADO,1,520000,2,53,53,55,1,1,5521,2,66,325.218.884.282.762
2615608,1,1,1,70,66,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,1,500000,2,45,45,52,1,1,5262,2,66,238.729.532.110.049
2615609,1,3,1,70,66,4,48,1,,2,28,1,,9,4,,,,,,,,,,1,,2,,2,34,19,80,1,1,8050,2,66,313.993.355.722.156
2615612,1,1,1,70,66,210,48,1,,2,210,1,,6,1,,,,,,,,,,1,,2,,2,53,59,85,1,2,8531,2,66,271.163.999.246.002
2615615,1,1,1,70,66,8,72,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,2,66,259.064.604.905.856
2615619,1,2,1,70,66,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,1,,2,66,301.101.780.270.087
2615624,1,2,1,70,17,8,56,1,,2,8,1,,8,1,,,,,,,,,,1,,2,,2,98,98,60,1,1,6042,2,17,169.807.505.662.436
2615626,1,2,1,70,17,8,54,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,37,45,52,1,1,5262,2,17,168.100.591.928.025
2615630,1,3,1,70,17,2,48,1,,2,24,4,,9,7,,,,,,,,,,1,,2,,2,38,37,75,1,1,7512,2,17,187.473.991.977.814
2615632,1,3,1,70,17,4,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,3,44,64,1,1,6421,2,17,172.955.255.090.403
2615635,1,1,1,70,17,16,48,1,,2,16,1,,9,1,,,,1,,,,,,,,2,,2,39,3,45,1,2,4530,2,17,178.171.040.551.986
