DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2616155,1,3,1,70,1,52,48,1,,2,52,2,,9,2,,,,,,,,,,1,,2,,2,32,32,74,1,2,7411,2,20,20,105.621.508.465.048
2616158,1,1,1,70,1,4,42,4,,2,4,4,,1,3,,,,,,,,,,1,,2,,2,56,53,55,1,1,5529,2,20,20,687.802.492.011.446
2616160,1,1,1,70,1,1,48,1,,2,1,1,,7,4,,,,,,,,,,1,,1,650000,2,59,59,85,1,1,8519,2,20,20,128.675.264.003.353
2616161,1,1,1,70,1,2,24,4,,2,4,4,,1,3,,,,,1,,,,,,,2,,2,41,41,52,1,1,5237,2,20,20,935.132.287.152.178
2616166,1,2,1,70,1,18,48,1,,2,10,2,,9,1,,,,,,,,,,1,,2,,2,33,58,75,1,2,7512,2,20,20,110.248.458.541.255
2616170,1,2,1,70,1,4,48,3,,2,10,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,2,70,70,972.012.555.789.567
2616172,1,2,1,70,1,2,60,3,,2,15,3,,2,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,2,70,70,100.170.987.953.166
2616181,1,3,1,70,1,3,48,1,,2,3,4,,2,1,,,,,,,,,,1,,1,195000,2,97,95,45,1,1,4522,2,70,70,127.051.846.614.953
2616181,1,4,1,70,1,14,48,1,,2,5,4,,2,1,,,,,,,,,,1,,1,240000,2,45,95,45,1,2,4522,2,70,70,127.051.846.614.953
2616181,1,5,1,70,1,2,48,4,,2,24,4,,1,2,,,,,,,,,,1,,2,,2,41,41,52,1,1,5231,2,70,70,127.051.846.614.953
2616188,1,3,1,70,1,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,2,70,70,910.936.765.785.228
2616191,1,3,1,70,1,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,2,70,70,997.369.541.824.834
2616192,1,2,1,70,1,12,48,1,,2,14,4,,9,4,,,,,,,,,,1,,2,,2,44,45,52,1,1,5261,2,70,70,114.579.406.165.719
2616195,1,2,1,70,1,24,48,1,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5529,2,70,70,939.938.605.834.339
2616201,1,3,1,70,1,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,2,,2,27,27,244.021.503.712.882
2616204,1,2,1,70,1,12,56,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,45,32,64,1,1,6412,2,27,27,244.021.503.712.882
2616208,1,1,1,70,1,1,45,1,,2,306,2,,9,1,,,,,,,,,,1,,2,,2,45,59,75,1,1,7512,2,27,27,117.130.321.782.183
2616208,1,2,1,70,1,2,40,1,,2,10,4,,9,1,,,,,,,,,,1,,2,,2,19,39,74,1,1,7413,2,27,27,117.130.321.782.183
2616208,1,3,1,70,1,4,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,85,,,1,1,,2,27,27,117.130.321.782.183
2616210,1,1,1,70,1,52,60,1,,2,52,1,,7,1,,,,,,,,1,,,,2,,2,58,58,80,1,2,8043,2,27,27,117.130.321.782.183
2616210,1,3,1,70,1,4,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,1,,2,27,27,117.130.321.782.183
2616211,1,1,1,70,1,4,40,1,,2,4,1,,9,1,,,,,,,,,,1,,1,500000,2,32,45,92,1,1,9242,2,27,27,244.021.503.712.882
2616217,1,1,1,70,1,8,48,1,,2,72,2,,9,1,,,,,1,,,,,,,2,,2,58,58,75,1,1,7522,2,73,73,240.530.954.950.606
2616223,1,8,1,70,1,16,48,1,,2,106,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,2,73,73,148.685.047.872.049
2616223,1,11,1,70,1,4,40,1,,2,4,1,,9,1,,,1,,,,,,,,,2,,2,19,19,80,1,1,8050,2,73,73,148.685.047.872.049
2616231,1,2,1,70,1,106,48,3,,2,106,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,2,73,73,226.028.239.950.322
2616233,1,1,1,70,1,240,48,1,,2,360,1,,2,7,,,,,,,,,,1,,2,,2,98,98,60,1,2,6042,2,73,73,256.983.970.562.916
2616247,1,5,1,70,1,4,40,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,44,80,19,1,1,1929,2,73,73,25.861.982.066.482
