DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
729878,1,1,5,70,52,48,1,,2,52,3,,1,6,,,,,,,,,,1,,2,,2,1,55,59,9500,95,5,666.334.670.970.908
729878,1,2,5,70,50,48,1,,2,50,8,,4,8,,,,,,,,,,1,,2,,2,1,55,62,111,1,5,666.334.670.970.908
729881,1,8,5,70,1,48,1,,2,1,1,,9,8,,,,,,,,,,1,,1,450000,2,1,95,95,4530,45,5,506.669.930.536.104
729894,1,2,5,70,12,24,4,,2,96,1,,8,1,,,,,,,,,,1,,2,,2,1,81,81,7010,70,5,746.626.853.206.949
729921,1,3,13,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,6,,,,13,377.668.447.037.113
729927,1,4,13,70,4,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,19,12,7411,74,13,163.148.057.980.883
729932,1,2,13,70,4,48,3,,2,4,3,,2,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,70.833.518.912.901
729935,1,3,13,70,4,48,1,,2,36,1,,8,4,,,,,,,,,,1,,2,,2,1,44,39,7512,75,13,468.894.982.850.256
729983,1,9,13,70,52,50,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,53.543.029.080.063
730088,1,3,17,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,17,323.354.967.177.992
730098,1,2,17,70,4,48,1,,2,4,1,,9,2,,,,,,,,,,1,,1,500000,2,1,19,38,6421,64,17,18.867.227.952.796
730098,1,4,17,70,12,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,8,,,,17,18.867.227.952.796
730103,1,3,17,70,10,48,1,,2,10,1,,6,2,,,,,,,,,,1,,1,36000,2,1,13,13,8043,80,17,169.468.890.223.667
730114,1,1,17,70,50,48,1,,2,50,1,,2,1,,,,,,,,,,1,,2,,2,1,33,50,5512,55,17,370.677.034.631.937
732242,1,2,50,70,27,30,2,,2,27,1,,2,3,,,,,,,,,,1,,2,,2,1,13,13,8041,80,50,189.260.469.003.637
732244,1,3,50,70,30,48,1,,2,30,1,,6,2,,,,,,,,,,1,,2,,2,1,39,60,115,1,50,141.150.418.177.203
732247,1,5,50,70,8,70,1,,2,17,4,,1,1,,,,,,,,,,1,,2,,2,1,45,45,5262,52,50,207.434.321.849.648
732253,1,2,50,70,8,45,3,,2,17,4,,1,1,,,,,,,,,,1,,2,,2,1,54,45,5262,52,50,864.492.430.749.002
732278,1,2,50,70,52,24,1,,2,50,2,,9,1,,,,,,,,,,1,,2,,2,1,58,58,7513,75,50,112.141.001.542.429
732279,1,2,50,70,52,48,1,,2,260,3,,1,4,,,,,,,,,,1,,2,,2,1,53,54,9500,95,50,199.905.670.104.197
732282,1,1,50,70,21,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,100000,2,1,55,55,9302,93,50,160.602.141.365.872
732284,1,2,50,70,8,84,1,,2,8,1,,3,2,,,,,,,,,,1,,2,,2,1,53,53,5521,55,50,170.032.352.309.668
732290,1,1,50,70,4,60,1,,2,4,2,,9,7,,,,,,,,,,1,,1,780000,2,1,37,58,7522,75,50,194.338.011.189.701
732293,1,1,50,70,17,44,1,,2,17,1,,3,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,50,127.500.105.367.729
732293,3,2,50,70,4,48,1,,2,17,3,,1,2,,,,,,,,,,1,,2,,2,1,39,54,9500,95,50,127.500.105.367.729
732298,1,1,50,70,8,28,4,,2,13,4,,1,7,,,,,,,,,,1,,2,,2,1,45,54,8532,85,50,173.863.060.791.587
732302,1,2,50,70,258,48,1,,2,416,2,,9,2,,,,,,,,,,1,,2,,2,1,21,32,8511,85,50,191.342.089.763.983
732312,1,5,50,70,26,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,50,138.994.965.971.903
732316,1,5,50,70,17,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,200000,2,1,7,7,8511,85,50,134.293.468.740.508
732327,1,1,50,70,104,40,1,,2,312,1,,3,1,,,,,,,,,,1,,2,,2,1,95,95,4530,45,50,112.141.001.542.429
732337,1,1,50,70,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,1,800000,2,1,98,98,6021,60,50,181.160.632.275.259
732339,1,3,50,70,78,48,1,,2,78,1,,9,1,,,,,,,,,,1,,2,,2,1,39,33,9242,92,50,85.122.327.936.147
732342,1,2,50,70,5,48,1,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,1,3,95,4521,45,50,82.846.435.055.117
732345,1,3,50,70,3,48,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,45,33,1551,15,50,181.160.632.275.259
732347,1,2,50,70,1,48,1,,2,28,1,,2,2,,,,,,,,,,1,,2,,2,1,45,53,5530,55,50,205.947.786.932.048
732354,1,4,50,70,1,48,1,,2,2,1,,9,1,,,1,,,,,,,,,1,461500,2,1,45,97,5211,52,50,102.783.405.074.953
732354,1,5,50,70,2,48,1,,2,1,1,,8,8,,,,,,,,,,1,,1,450000,2,1,33,32,5235,52,50,102.783.405.074.953
732364,1,2,50,70,1,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,53,53,5521,55,50,184.277.181.630.367
732368,1,2,50,70,2,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,33,97,1594,15,50,19.541.002.720.258
732375,1,3,50,70,3,48,3,,2,21,3,,1,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,50,152.854.448.732.343
732376,1,3,50,70,3,48,1,,2,3,1,,3,4,,,,,,,,,,1,,1,300000,2,1,53,17,9219,92,50,174.363.891.821.539
732388,1,3,50,70,2,48,1,,2,4,1,,2,2,,,,,,,,,,1,,2,,2,1,95,95,4549,45,50,165.776.410.621.507
732388,2,1,50,70,3,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,39,39,5511,55,50,165.776.410.621.507
732393,1,2,50,70,3,28,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,54,55,7020,70,50,182.865.060.896.341
732396,1,2,50,70,2,48,1,,2,12,1,,3,2,,,,,,,,,,1,,2,,2,1,55,53,5521,55,50,155.232.162.750.457
732401,1,2,50,70,2,48,3,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,54,53,5521,55,50,186.635.560.395.284
732408,1,3,50,70,4,48,1,,2,24,1,,6,1,,,,,,,,,,1,,2,,2,1,6,6,121,1,50,134.423.256.326.094
732440,1,3,50,70,4,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,55,45,5211,52,50,126.657.375.623.965
732445,1,3,50,70,6,48,1,,2,8,1,,9,2,,,,,,,,,,1,,2,,2,1,45,42,5237,52,50,167.704.778.840.129
732474,1,2,50,70,24,50,4,,2,54,1,,3,1,,,,,,,,,,1,,2,,2,1,41,53,1551,15,50,193.850.366.718.048
732491,1,1,50,70,20,48,4,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,1,41,55,7493,74,50,169.273.163.077.177
732509,1,2,50,70,1,50,1,,2,1,1,,6,1,,,,,,,,,,1,,1,350000,2,1,45,45,5155,51,50,184.277.181.630.367
732520,1,1,50,70,6,48,1,,2,8,1,,8,7,,,,,,,,,,1,,2,,2,1,45,54,1522,15,50,165.275.579.591.555
732520,1,5,50,70,8,48,1,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,1,45,54,8532,85,50,165.275.579.591.555
732534,1,3,50,70,3,48,1,,2,8,1,,5,2,,,,,,,,,,1,,2,,2,1,45,45,5219,52,50,178.044.082.920.151
732538,1,5,50,70,32,48,1,,2,40,1,,4,1,,,,,,,,,,1,,2,,2,1,32,21,7491,74,50,131.748.104.368.327
732544,1,1,50,70,2,40,4,,2,2,8,,2,5,,,,,,,,,,1,,1,180000,2,1,61,62,113,1,50,302.659.230.285.163
732548,1,2,50,70,8,40,5,,2,48,1,,4,1,,,,,1,1,,,,,,2,,2,1,41,57,9302,93,50,178.044.082.920.151
732562,1,3,50,70,24,40,2,,2,24,1,,9,7,,,,,,,,,,1,,2,,2,1,32,32,1541,15,50,186.251.361.019.621
732577,1,1,50,70,4,84,4,,2,2,4,,1,4,,,,,,1,,,,,,1,300000,2,1,21,41,5224,52,50,158.056.776.993.691
732577,1,2,50,70,3,40,1,,2,8,1,,6,2,,,,,,,,,,1,,2,,2,1,45,45,2412,24,50,158.056.776.993.691
732583,1,2,50,70,24,40,1,,2,24,1,,6,2,,,,,,,,,,1,,2,,2,1,45,45,5232,52,50,183.455.581.132.464
732600,1,4,50,70,1,45,1,,2,36,1,,5,2,,,,,,,,,,1,,2,,2,1,59,59,3311,33,50,16.232.590.524.015
732624,1,1,50,70,240,48,1,,2,96,2,,9,1,,,,,,,,,1,,YA  ES  PENSIONADO,2,,2,1,0,95,4530,45,50,11.468.636.591.461
732633,1,1,50,70,8,48,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,98,41,5233,52,50,144.608.871.960.712
732637,1,4,50,70,8,28,8,,1,,,.,,,.,.,,,,,,,,,.,,,,1,62,,,,50,15.201.466.016.584
732662,1,1,50,70,28,48,4,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,1,85,85,4542,45,50,134.154.652.742.517
732677,1,2,50,70,16,48,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,50,194.922.382.730.926
732693,1,2,50,70,4,48,1,,2,60,1,,4,1,,,,,,,,,,1,,2,,2,1,58,55,8512,85,50,372.502.722.039.242
732694,1,2,50,70,28,48,1,,2,7,1,,3,4,,,,,,,,,,1,,2,,2,1,13,40,5225,52,50,178.837.624.412.342
732694,1,3,50,70,12,48,1,,2,24,4,,9,2,,,,,,,,,,1,,2,,2,1,45,13,8060,80,50,178.837.624.412.342
732696,1,2,50,70,8,48,1,,2,24,2,,9,4,,,,,,,,,,1,,2,,2,1,32,58,6331,63,50,209.247.774.930.098
732708,1,2,50,70,7,48,3,,2,8,3,,1,2,,,,,,,,,,1,,2,,2,1,54,54,9500,95,50,160.954.285.460.722
732715,1,3,50,70,28,48,1,,2,52,1,,2,8,,,,,,,,,,1,,2,,2,1,59,40,5211,52,50,180.672.987.803.605
732717,1,2,50,70,8,48,1,,2,9,1,,8,8,,,,,,,,,,1,,2,,2,1,95,95,4530,45,50,17.557.810.091.335
732730,1,1,50,70,4,50,4,,2,4,1,,7,8,,,,,,,,,,1,,2,,2,1,98,53,5511,55,50,36.741.199.329.488
732743,1,1,50,70,16,40,4,,2,24,4,,7,2,,,,,,,,,,1,,2,,2,1,18,18,9241,92,50,183.455.581.132.464
732743,1,2,50,70,4,40,1,,2,16,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,1810,18,50,183.455.581.132.464
732744,1,1,50,70,16,40,1,,2,20,1,,4,2,,,,,,,,,,1,,2,,2,1,33,33,5211,52,50,194.338.011.189.701
732763,2,1,50,70,28,40,3,,2,32,1,,2,8,,,,,,,,,,1,,2,,2,1,54,54,8531,85,50,153.387.335.043.109
732770,1,2,50,70,4,48,1,,2,6,1,,4,2,,,,,,,,,,1,,2,,2,1,55,53,5521,55,50,190.984.232.877.916
732780,1,2,50,70,12,56,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,53,53,5511,55,50,307.352.098.460.492
732790,1,3,50,70,4,48,8,,2,5,8,,3,1,,,,,,,,,,1,,2,,2,1,62,62,115,1,50,187.419.618.272.358
732791,2,1,50,70,4,48,1,,2,7,1,,2,8,,,,,,,,,,1,,2,,2,1,98,45,5233,52,50,415.343.101.612.652
732804,1,2,52,70,4,48,2,,2,4,1,,4,2,,,,,,,,,,1,,1,1200000,2,1,13,13,8060,80,52,268.445.895.473.082
732836,1,2,52,70,104,40,1,,2,104,1,,2,1,,,,,,,,,,1,,2,,2,1,34,34,7499,74,52,168.295.432.278.433
732847,1,6,52,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,52,162.947.465.400.796
732850,1,1,52,70,13,48,4,,2,13,4,,1,1,,,,,,,,,,1,,2,,2,1,16,16,3699,36,52,165.316.380.495.615
732862,1,3,52,70,26,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,52,190.039.163.315.157
732864,1,2,52,70,4,36,1,,2,4,1,,4,3,,,,,,,,,,1,,1,350000,2,1,59,44,6421,64,52,168.295.432.278.433
732871,1,2,52,70,4,35,1,,2,204,1,,2,1,,,,,,,,,,1,,2,,2,1,53,53,5522,55,52,180.601.295.667.236
732875,1,2,52,70,8,35,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,52,183.070.175.729.386
732877,1,3,52,70,52,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,33,33,8050,80,52,117.750.833.398.308
732888,1,3,52,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,152.631.125.099.481
732891,1,3,52,70,4,60,1,,2,4,4,,4,8,,,,,,,,,,1,,1,150000,2,1,80,80,1931,19,52,168.916.899.487.787
732896,1,3,52,70,26,48,1,,2,26,4,,9,1,,,,,,,,,,1,,2,,2,1,7,7,8511,85,52,120.824.385.528.287
732908,1,1,52,70,52,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,45,32,8513,85,52,153.010.517.106.812
732908,1,2,52,70,8,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,1,45,36,6021,60,52,153.010.517.106.812
732915,1,3,52,70,156,44,2,,2,156,1,,6,4,,,,,,,,,,1,,2,,2,1,13,13,8043,80,52,137.712.410.686.777
732945,1,3,52,70,5,25,1,,2,48,1,,3,2,,,,,,,,,,1,,2,,2,1,32,45,5219,52,52,124.714.495.127.634
732968,1,1,52,70,6,44,4,,2,3,4,,1,2,,,,,,,,,,1,,1,200000,2,1,98,98,6031,60,52,151.053.339.735.711
732972,1,2,52,70,104,25,1,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,1,45,54,9500,95,52,191.402.759.693.036
732974,1,2,52,70,3,40,1,,2,3,1,,3,1,,,,,,,,,,1,,1,100000,2,1,53,53,5522,55,52,17.625.864.750.654
732977,1,1,52,70,12,48,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,98,98,6031,60,52,211.342.701.208.605
732977,1,3,52,70,8,40,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,45,97,4521,45,52,211.342.701.208.605
732991,1,2,52,70,156,50,2,,2,26,1,,9,1,,,,,,,,,,1,,2,,2,1,8,13,8060,80,52,146.058.871.038.878
733005,1,1,52,70,2,44,1,,2,2,4,,1,1,,,,,,,,,,1,,1,250000,2,1,97,93,4552,45,52,222.996.564.621.803
733011,1,2,52,70,104,40,1,,2,260,1,,3,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,52,143.978.015.580.855
733011,1,3,52,70,32,40,1,,2,32,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5219,52,52,143.978.015.580.855
733016,1,3,52,70,4,40,2,,2,24,4,,9,4,,,,,,,,,,1,,2,,2,1,13,13,8050,80,52,275.424.821.373.554
733061,1,1,52,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,250000,2,1,45,81,3611,36,52,180.601.295.667.236
733065,1,4,52,70,52,40,1,,2,52,1,,4,2,,,,,,,,,,1,,2,,2,1,39,97,5125,51,52,176.571.307.669.549
733070,1,2,52,70,17,40,1,,2,17,3,,1,1,,,,,,,,,,1,,2,,2,1,95,58,9500,95,52,145.557.713.046.123
733072,1,4,52,70,26,48,4,,2,26,1,,2,2,,,,,,,,,,1,,2,,2,1,98,81,3611,36,52,137.131.414.558.374
733079,1,1,52,70,8,48,1,,2,8,4,,9,8,,,,,,,,,,1,,2,,2,1,33,32,7512,75,52,15.437.411.348.469
733086,1,1,52,70,52,48,4,,2,52,5,,3,2,,,,,,,,,,1,,2,,2,1,5,61,118,1,52,134.222.947.736.541
733103,1,3,52,70,26,48,4,,2,26,4,,9,1,,,,,,1,,,,,,2,,2,1,5,13,8050,80,52,153.904.173.398.223
733104,1,6,52,70,8,48,1,,2,8,1,,9,1,,,,,,1,,,,,,2,,2,1,98,45,1594,15,52,152.869.107.738.093
733120,1,2,52,70,10,48,1,,2,13,1,,9,4,,,,,,,,,,1,,1,200000,2,1,21,33,5030,50,52,165.275.303.031.071
733128,1,2,52,70,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,98,98,6031,60,52,162.377.560.346.999
733136,1,3,52,70,4,48,2,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,58,97,5121,51,52,153.904.173.398.223
733139,1,1,52,70,4,48,1,,2,4,4,,1,8,,,,,,,,,,1,,1,200000,2,1,37,84,5040,50,52,175.788.707.420.073
733139,1,2,52,70,78,48,1,,2,78,1,,2,8,,,,,,,,,,1,,2,,2,1,32,32,9191,91,52,175.788.707.420.073
733150,1,3,52,70,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,100000,2,1,55,75,1749,17,52,134.000.229.269.075
733157,1,1,52,70,52,48,8,,2,208,4,,7,1,,,,,,,,,,1,,2,,2,1,62,41,5239,52,52,186.013.715.350.854
733160,1,2,52,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,166.210.036.787.026
733163,2,2,52,70,13,40,1,,2,13,1,,2,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,52,210.609.571.573.722
733168,1,1,52,70,4,40,1,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,80,80,1921,19,52,133.298.938.118.347
733171,1,2,52,70,26,48,1,,2,26,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,52,153.793.117.356.287
733179,1,1,52,70,2,60,1,,2,2,4,,1,1,,,,,,,,,,1,,1,180000,2,1,95,45,5262,52,52,158.975.477.499.273
733179,1,2,52,70,52,24,3,,2,4,4,,1,1,,,,,,,,,,1,,1,200000,2,1,54,45,5262,52,52,158.975.477.499.273
733200,1,5,52,70,52,40,1,,2,34,1,,2,1,,,,,,,,,,1,,1,20000,2,1,99,97,4521,45,52,170.230.404.673.207
733203,1,2,52,70,52,40,1,,2,99,1,,9,2,,,,,,,,,,1,,2,,2,1,45,45,5239,52,52,886.145.780.103.357
733203,1,3,52,70,48,26,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,33,32,5030,50,52,886.145.780.103.357
733203,1,6,52,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,7,,,,52,886.145.780.103.357
733215,1,1,52,70,8,24,3,,2,34,3,,1,4,,,,,,,,,,1,,2,,2,1,59,59,9500,95,52,142.068.250.095.887
733224,1,4,52,70,104,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,98,98,6031,60,52,147.921.548.062.819
733227,1,2,52,70,104,48,1,,2,17,4,,1,8,,,,,,,,,,1,,2,,2,1,3,85,4542,45,52,165.896.770.240.425
733227,1,4,52,70,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,165.896.770.240.425
733230,1,1,52,70,104,48,1,,2,52,1,,5,1,,,,,,,,,,1,,2,,2,1,98,77,1563,15,52,143.660.209.000.869
733230,1,5,52,70,8,60,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,9242,92,52,143.660.209.000.869
733230,1,6,52,70,17,48,1,,2,17,1,,9,1,,,,,,,,,,1,,2,,2,1,97,97,5126,51,52,143.660.209.000.869
733230,1,7,52,70,26,48,1,,2,13,1,,9,4,,,,,,,,,,1,,2,,2,1,45,45,9242,92,52,143.660.209.000.869
733236,1,2,52,70,8,48,1,,2,8,1,,7,1,,,,,1,,,,,,,2,,2,1,19,19,8511,85,52,127.252.668.627.138
733241,1,3,52,70,72,40,1,,2,52,1,,7,1,,,,,,,,,,1,,2,,2,1,15,13,8046,80,52,137.712.410.686.777
733259,1,1,52,70,34,40,1,,2,120,1,,9,8,,,,,,,,,,1,,2,,2,1,98,98,5111,51,52,171.315.561.525.796
733260,1,3,52,70,6,40,1,,2,43,1,,4,4,,,,,,,,,,1,,2,,2,1,45,50,5530,55,52,117.392.555.737.371
733266,1,1,52,70,104,48,1,,2,26,1,,2,2,,,,,,,,,,1,,2,,2,1,33,45,5233,52,52,168.184.376.236.497
733271,1,1,52,70,52,35,1,,2,52,1,,2,8,,,,,,,,,,1,,2,,2,1,95,99,4521,45,52,125.295.491.256.037
733277,1,3,52,70,52,48,1,,2,8,6,,2,4,,,,,,,,,,1,,2,,2,1,37,45,5249,52,52,202.828.236.795.285
733296,1,4,52,70,13,40,1,,2,13,1,,2,1,,,,,,,,,,1,,2,,2,1,53,53,5530,55,52,177.152.303.797.951
733299,1,5,52,70,13,48,1,,2,2,1,,3,1,,,,,,,,,,1,,1,400000,2,1,45,45,5211,52,52,188.906.918.001.541
733306,1,1,52,70,8,48,4,,2,8,5,,2,1,,,,,1,,,,,,,2,,2,1,95,95,4521,45,52,145.557.713.046.123
733310,1,2,52,70,8,48,1,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,53,54,9500,95,52,15.332.317.726.982
733312,1,1,52,70,16,48,5,,2,16,5,,4,3,,,1,,1,,,,,,,2,,2,1,2,2,4530,45,52,139.669.588.057.878
733323,1,6,52,70,24,48,1,,2,36,4,,9,4,,,,,,,,,,1,,1,150000,2,1,98,98,1110,11,52,188.205.626.850.813
733340,1,4,52,70,24,48,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,1,39,45,5221,52,52,12.814.632.491.855
733351,1,3,52,70,108,48,1,,2,288,1,,9,1,,,,,,,,,,1,,2,,2,1,32,97,1810,18,52,148.016.048.409.979
733394,1,3,52,70,8,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,42000,2,1,59,53,1551,15,52,189.604.981.168.364
733394,1,9,52,70,24,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,100000,2,1,98,98,6031,60,52,189.604.981.168.364
733394,1,10,52,70,8,48,1,,2,32,1,,4,1,,,,,,,,,,1,,2,,2,1,33,33,5522,55,52,189.604.981.168.364
733409,1,2,52,70,4,48,1,,2,108,1,,4,1,,,,,,,,,,1,,2,,2,1,21,11,5030,50,52,116.310.401.616.213
733414,1,5,52,70,4,48,1,,2,8,1,,4,1,,,,,,,,,,1,,1,40000,2,1,53,53,5521,55,52,15.398.100.880.244
733416,1,2,52,70,24,25,1,,2,54,4,,1,1,,,,,,,,,,1,,2,,2,1,45,45,5261,52,52,155.297.516.719.291
733418,1,1,52,70,8,48,1,,2,8,1,,5,1,,,,,,,,,,1,,1,420000,2,1,58,95,4530,45,52,155.526.485.629.988
733420,1,3,52,70,8,48,1,,2,8,1,,4,6,,,,,,,,,,1,,2,,2,1,45,45,5030,50,52,168.295.432.278.433
733431,1,1,54,70,8,60,1,,2,9,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5221,52,54,297.647.382.711.679
733439,1,2,54,70,24,50,4,,2,156,1,,9,4,,,,,,,,,,1,,2,,2,1,41,32,7491,74,54,266.032.068.430.645
733439,1,3,54,70,4,60,1,,2,24,1,,9,3,,,,,,,,,,1,,2,,2,1,39,34,6512,65,54,266.032.068.430.645
733449,1,1,54,70,4,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,54,299.472.247.748.217
733481,1,1,54,70,20,50,4,,2,52,4,,1,3,,,,,,,,,,1,,2,,2,1,53,53,5521,55,54,264.474.296.397.771
733531,1,3,54,70,28,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,54,325.454.164.304.504
733572,1,3,54,70,12,40,1,,2,192,1,,3,4,,,,,,,,,,1,,2,,2,1,98,83,2811,28,54,325.454.164.304.504
733580,1,1,54,70,24,30,1,,2,24,1,,9,5,,,,,,,,,,1,,2,,2,1,58,58,2691,26,54,320.642.249.155.146
733585,1,3,54,70,4,40,1,,2,4,1,,4,1,,,,,,,,,,1,,1,461500,2,1,45,45,5529,55,54,444.546.335.211.056
733592,1,1,54,70,6,48,4,,2,6,4,,1,4,,,,,,,,,,1,,1,250000,2,1,95,95,4549,45,54,302.418.090.656.561
733598,1,1,54,70,60,40,4,,2,60,1,,8,2,,,,,,,,,,1,,2,,2,1,15,15,2212,22,54,297.647.382.711.679
733610,1,2,54,70,12,48,1,,2,108,1,,9,1,,,,,,,,,,1,,2,,2,1,99,95,4100,41,54,379.186.393.669.342
733625,1,1,54,70,48,48,3,,2,48,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,54,325.119.998.778.876
733633,1,1,54,70,8,48,4,,2,20,4,,3,4,,,,,,,,,,1,,2,,2,1,21,21,1810,18,54,234.410.177.059.319
733657,1,7,54,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,54,289.143.053.320.819
733672,2,1,54,70,8,48,4,,2,8,4,,3,1,,,,,,,,,,1,,2,,2,1,79,79,1932,19,54,299.826.587.385.307
733678,1,3,54,70,20,48,1,,2,24,4,,9,1,,,,,,,,,,1,,2,,2,1,12,39,7523,75,54,333.709.843.149.657
733703,1,3,54,70,2,50,4,,2,3,4,,1,8,,,,,,,,,,1,,2,,2,1,84,99,5020,50,54,35.087.645.143.408
733703,1,5,54,70,60,60,4,,2,70,4,,5,8,,,,,,,,,,1,,2,,2,1,90,90,1932,19,54,35.087.645.143.408
733716,1,3,54,70,16,54,1,,2,30,4,,1,7,,,,,,,,,,1,,2,,2,1,45,38,6421,64,54,304.299.424.477.373
733728,1,2,54,70,4,72,1,,2,6,1,,2,1,,,,,,,,,,1,,1,150000,2,1,45,45,5233,52,54,268.448.885.379.064
733728,1,4,54,70,16,60,1,,2,17,1,,2,8,,,,,,,,,,1,,2,,2,1,45,45,5233,52,54,268.448.885.379.064
733785,1,1,54,70,6,54,4,,2,6,4,,2,4,,,,,,,,,,1,,2,,2,1,95,95,4549,45,54,352.211.698.389.596
733791,1,5,54,70,108,50,1,,2,108,1,,6,1,,,,,,,,,,1,,2,,2,1,55,55,9219,92,54,385.441.253.487.778
733798,1,3,54,70,12,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,54,325.454.164.304.504
733806,1,7,54,70,24,48,1,,2,24,1,,3,6,,,,,,,,,,1,,2,,2,1,45,45,5233,52,54,389.266.937.551.033
733817,1,3,54,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,54,3.260.002.511.698
733827,1,2,54,70,1,48,1,,2,1,1,,9,1,,,1,,,,,,,,,1,300000,2,1,15,44,6601,66,54,379.853.309.573.603
733857,1,3,54,70,4,50,8,,2,4,1,,4,8,,,,,,,,,,1,,2,,2,1,62,99,4530,45,54,384.218.532.864.798
733857,1,5,54,70,3,50,3,,2,4,3,,1,8,,,,,,,,,,1,,1,99,2,1,54,54,9500,95,54,384.218.532.864.798
733863,1,8,54,70,4,60,4,,2,4,4,,1,1,,,,,,,,,,1,,1,99,2,1,98,45,5262,52,54,415.149.543.012.878
733863,1,9,54,70,2,60,4,,2,2,4,,1,8,,,,,,,,,,1,,1,99,2,1,98,98,6042,60,54,415.149.543.012.878
733879,1,2,54,70,1,50,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,1,81,97,5125,51,54,324.739.082.322.398
733883,1,3,54,70,4,48,1,,2,4,1,,6,3,,,,,,,,,,1,,1,1500000,2,1,2,2,4530,45,54,23.476.451.669.641
