DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
727250,1,3,70,4,48,4,,2,8,3,,1,4,,,,,,,,,,1,,2,,2,1,1,51,54,9500,95,23,23,762.188.760.701.563
727250,1,4,70,4,48,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,1,37,37,5030,50,23,23,762.188.760.701.563
727254,1,2,70,4,48,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,23,23,105.314.712.998.477
727254,1,4,70,3,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,23,23,105.314.712.998.477
727261,1,1,70,2,56,1,,2,16,4,,2,1,,,,,,,,,,1,,2,,2,1,1,53,41,5211,52,23,23,706.105.399.117.385
727263,1,1,70,12,35,4,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,23,23,118.807.843.921.909
727263,1,2,70,2,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,280000,2,1,1,95,95,4521,45,23,23,118.807.843.921.909
727268,1,3,70,2,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,23,23,104.482.622.877.839
727268,1,5,70,12,40,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,1,1,32,45,5233,52,23,23,104.482.622.877.839
727268,1,6,70,2,72,1,,2,2,1,,2,4,,,,,,,,,,1,,1,350000,2,1,1,84,84,5020,50,23,23,104.482.622.877.839
727273,1,3,70,6,48,3,,2,6,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,23,23,104.251.609.743.621
727276,1,2,70,4,42,3,,2,5,4,,1,2,,,,,,,,,,1,,2,,2,1,1,54,45,5261,52,23,23,584.171.040.943.599
727276,1,3,70,6,42,4,,2,28,4,,1,4,,,,,,,,,,1,,2,,2,1,1,45,45,5261,52,23,23,584.171.040.943.599
727276,1,4,70,24,48,1,,2,4,3,,1,4,,,,,,,,,,1,,1,100000,2,1,1,59,54,9500,95,23,23,584.171.040.943.599
727290,1,4,70,1,48,3,,2,2,3,,1,4,,,,,,,,,,1,,1,57000,2,1,1,54,54,9500,95,23,23,218.171.765.037.343
727312,1,1,70,2,42,2,,2,156,2,,2,4,,,,,,,,,,1,,2,,2,1,1,59,59,8513,85,23,23,19.146.149.446.423
727322,1,4,70,3,60,1,,2,4,1,,9,2,,,,,,,,,,1,,1,5000000,2,1,1,42,42,5051,50,23,23,105.793.643.279.547
727330,1,2,70,12,48,1,,2,12,1,,5,4,,,,,,,,,,1,,2,,2,1,1,45,34,5235,52,23,23,995.249.652.067.695
727331,1,3,70,4,48,1,,2,52,1,,4,6,,,,,,,,,,1,,2,,2,1,1,95,53,5521,55,23,23,960.599.415.877.604
727333,1,3,70,8,48,1,,2,10,1,,9,4,,,,,,,,,,1,,2,,2,1,1,33,33,8511,85,23,23,718.723.598.902.988
727338,1,4,70,2,42,1,,2,28,1,,2,2,,,,,,,,,,1,,2,,2,1,1,39,39,8513,85,23,23,819.613.228.142.824
727352,1,2,70,1,60,1,,2,156,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,53,5521,55,23,23,911.797.709.645.081
727353,1,3,70,1,15,1,,2,52,1,,3,2,,,,,,,,,,1,,2,,2,1,1,75,33,9241,92,23,23,102.906.634.277.385
727359,1,4,70,1,21,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,38,,,,23,23,102.906.634.277.385
727367,1,3,70,3,48,1,,2,9,1,,2,4,,,,,,,,,,1,,2,,2,1,1,38,45,5219,52,23,23,903.572.519.971.739
727371,1,4,70,2,30,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,23,23,823.262.263.768.062
727389,1,2,70,42,35,2,,2,42,2,,9,1,,,,,,,,,,1,,2,,2,1,1,13,13,8021,80,27,27,322.771.695.695.943
727410,1,1,70,32,40,1,,2,32,1,,7,1,,,,,,,,,,1,,2,,2,1,1,58,58,4010,40,27,27,403.464.619.619.929
727420,1,2,70,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,71,1320,13,27,27,322.771.695.695.943
727422,1,1,70,4,40,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,56,56,9301,93,27,27,322.771.695.695.943
727423,1,3,70,28,40,2,,2,28,2,,6,1,,,,,,,,,,1,,2,,2,1,1,13,13,8042,80,27,27,322.771.695.695.943
727426,1,1,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,27,27,322.771.695.695.943
727426,1,5,70,8,40,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,27,27,322.771.695.695.943
727428,1,2,70,23,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,27,27,174.296.715.675.809
727431,1,1,70,14,40,4,,2,14,4,,1,1,,,,,,,,,,1,,2,,2,1,1,99,56,9301,93,27,27,322.771.695.695.943
727437,1,2,70,6,40,1,,2,6,1,,3,1,,,,,,,,1,,,,2,,2,1,1,45,45,5244,52,27,27,174.296.715.675.809
727444,1,1,70,20,48,1,,2,20,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,27,27,322.771.695.695.943
727462,1,2,70,22,48,1,,2,22,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,27,27,322.771.695.695.943
727465,1,2,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,322.771.695.695.943
727482,1,7,70,9,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,27,27,174.296.715.675.809
727484,1,7,70,7,36,4,,2,7,4,,2,1,,,,,,,,,,1,,2,,2,1,1,38,38,6421,64,27,27,322.771.695.695.943
727490,1,1,70,16,42,4,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,98,6031,60,27,27,348.593.431.351.619
727492,1,1,70,20,40,3,,2,20,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,27,27,174.296.715.675.809
727492,1,4,70,16,48,1,,2,16,1,,3,6,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,27,27,174.296.715.675.809
727494,1,1,70,12,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,27,27,322.771.695.695.943
727496,1,1,70,8,48,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,27,27,322.771.695.695.943
727504,1,2,70,78,78,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,27,27,322.771.695.695.943
727504,1,3,70,12,48,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,1,1,32,32,9242,92,27,27,322.771.695.695.943
727512,1,1,70,4,40,2,,2,4,1,,2,1,,,,,,,,1,,,,2,,2,1,1,32,34,7499,74,27,27,322.771.695.695.943
727517,1,1,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,27,27,322.771.695.695.943
727534,1,2,70,6,40,2,,2,6,4,,8,1,,,,,,,,1,,,,2,,2,1,1,13,13,8060,80,27,27,322.771.695.695.943
727538,1,1,70,20,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,27,27,119.991.530.518.949
727540,1,1,70,16,40,4,,2,16,4,,9,1,,,,,,,,,,1,,2,,2,1,1,55,55,7511,75,27,27,15.221.300.154.802
727576,1,1,70,4,42,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,27,27,322.771.695.695.943
727576,1,5,70,12,48,3,,2,12,3,,1,6,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,27,27,322.771.695.695.943
727578,1,1,70,4,35,2,,2,4,2,,9,1,,,,,,,,,,1,,2,,2,1,1,55,55,7512,75,27,27,322.771.695.695.943
727591,1,2,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,322.771.695.695.943
727603,1,1,70,8,40,1,,2,8,4,,8,1,,,,,,,,,,1,,2,,2,1,1,55,55,7512,75,27,27,322.771.695.695.943
727610,1,3,70,8,40,1,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,27,27,322.771.695.695.943
727621,1,1,70,12,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,27,27,449.145.049.898.185
727630,1,2,70,240,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,27,27,322.771.695.695.943
727630,1,3,70,9,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,322.771.695.695.943
727643,1,2,70,20,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,174.296.715.675.809
727646,1,1,70,48,40,2,,2,96,2,,6,7,,,,,,,,1,,,,2,,2,1,1,13,13,8012,80,27,27,128.819.358.180.189
727652,1,3,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,322.771.695.695.943
727652,1,4,70,36,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,27,27,322.771.695.695.943
727656,1,4,70,12,40,1,,2,13,1,,2,1,,,,,,,,1,,,,2,,2,1,1,95,95,4521,45,27,27,322.771.695.695.943
727658,1,1,70,12,40,1,,2,20,1,,5,2,,,,,,,,1,,,,2,,2,1,1,45,44,9303,93,27,27,174.296.715.675.809
727660,1,1,70,12,40,1,,2,13,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,27,27,322.771.695.695.943
727668,1,5,70,18,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,27,27,322.771.695.695.943
727673,1,1,70,24,40,1,,2,24,1,,3,1,,,,,,,,1,,,,2,,2,1,1,95,95,4521,45,27,27,347.599.294.528.875
727673,1,2,70,30,40,3,,2,48,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,27,27,347.599.294.528.875
727676,1,1,70,48,40,1,,2,84,1,,6,1,,,,,,,,1,,,,2,,2,1,1,58,58,9242,92,27,27,881.759.556.867.991
727676,1,3,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,881.759.556.867.991
727678,1,1,70,4,40,3,,2,5,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,27,27,347.599.294.528.875
727680,1,1,70,8,40,1,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,1,1,2,2,4521,45,27,27,322.771.695.695.943
727681,1,2,70,48,40,1,,2,48,2,,4,1,,,,,,,,,,1,,2,,2,1,1,32,32,7512,75,27,27,322.771.695.695.943
727684,1,2,70,5,40,1,,2,5,1,,3,1,,,,,,,,1,,,,2,,2,1,1,95,95,4521,45,27,27,984.407.981.530.032
727687,1,1,70,144,40,1,,2,144,2,,6,1,,,,,,,,1,,,,2,,2,1,1,37,39,7511,75,27,27,174.296.715.675.809
727687,1,2,70,56,40,1,,2,56,2,,9,1,,,,,,,,1,,,,2,,2,1,1,45,39,8050,80,27,27,174.296.715.675.809
727689,1,2,70,14,40,1,,2,15,1,,2,4,,,,,,,,,,1,,2,,2,1,1,36,36,6021,60,27,27,322.771.695.695.943
727695,1,1,70,35,40,2,,2,384,2,,9,2,,,,,,,,1,,,,2,,2,1,1,13,31,7513,75,27,27,322.771.695.695.943
727697,1,2,70,20,48,1,,2,20,1,,7,2,,,,,,,,,,1,,2,,2,1,1,32,39,6424,64,27,27,174.296.715.675.809
727700,1,2,70,8,40,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,27,27,322.771.695.695.943
727701,1,2,70,7,40,3,,2,7,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,27,27,322.771.695.695.943
727710,1,1,70,8,40,1,,2,9,1,,3,1,,,,,,,,1,,,,2,,2,1,1,95,95,4521,45,27,27,187.703.619.045.593
727711,1,2,70,8,40,1,,2,8,1,,3,1,,,,,,,,1,,,,2,,2,1,1,95,95,4521,45,27,27,55.460.676.822.322
727712,1,1,70,12,40,3,,2,13,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,27,27,347.599.294.528.875
727719,1,1,70,4,40,1,,2,20,1,,5,8,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,27,27,322.771.695.695.943
727723,1,1,70,4,40,1,,2,8,1,,2,8,,,,,,,,1,,,,2,,2,1,1,45,32,6596,65,27,27,112.588.437.811.703
727725,1,3,70,58,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,27,27,322.771.695.695.943
727729,1,3,70,20,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,27,27,322.771.695.695.943
727732,1,1,70,4,40,1,,2,50,4,,2,1,,,,,,,,1,,,,2,,2,1,1,45,41,5522,55,27,27,322.771.695.695.943
727732,1,4,70,6,40,2,,2,4,1,,4,1,,,,,,,,1,,,,2,,2,1,1,58,45,5211,52,27,27,322.771.695.695.943
727734,1,1,70,10,40,1,,2,144,2,,9,1,,,,,,,,,,1,,2,,2,1,1,98,13,8045,80,27,27,141.212.392.995.383
727741,1,1,70,60,40,1,,2,60,2,,6,1,,,,,,,,1,,,,2,,2,1,1,37,37,9112,91,27,27,322.771.695.695.943
727741,1,2,70,24,40,1,,2,96,2,,6,1,,,,,,,,1,,,,2,,2,1,1,53,53,8012,80,27,27,322.771.695.695.943
727744,1,2,70,6,40,1,,2,24,1,,4,1,,,,,,,,,,1,,2,,2,1,1,58,97,6320,63,27,27,174.296.715.675.809
727750,1,1,70,4,40,1,,2,12,1,,2,8,,,,,,,,,,1,,2,,2,1,1,55,55,5211,52,27,27,174.296.715.675.809
727750,1,2,70,4,40,1,,2,144,3,,1,8,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,27,27,174.296.715.675.809
727751,1,2,70,4,40,2,,2,6,3,,1,2,,,,,,,,,,1,,2,,2,1,1,99,54,9500,95,27,27,322.771.695.695.943
727754,1,1,70,120,40,2,,2,140,2,,7,2,,,,,,,,1,,,,2,,2,1,1,13,13,8045,80,27,27,322.771.695.695.943
727755,1,4,70,2,40,1,,2,8,1,,4,8,,,,,,,,,,1,,2,,2,1,1,45,53,5530,55,27,27,322.771.695.695.943
727761,1,4,70,8,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,27,27,322.771.695.695.943
727767,1,2,70,20,40,3,,2,32,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,27,27,347.599.294.528.875
727808,1,2,70,236,40,2,,2,144,4,,3,1,,,,,,,,,,1,,2,,2,1,1,58,95,4521,45,27,27,187.703.619.045.593
727808,1,3,70,96,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,187.703.619.045.593
727814,1,2,70,192,48,2,,2,192,2,,9,2,,,,,,,,,,1,,2,,2,1,1,39,39,9242,92,41,41,132.150.623.468.625
727819,1,2,70,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,200000,2,1,1,87,87,5020,50,41,41,115.174.498.296.797
727829,1,1,70,24,48,1,,2,24,1,,9,9,HOJA SISBEN,,,,,,,,,1,,2,,2,1,1,71,98,6041,60,41,41,127.311.299.617.863
727835,1,5,70,144,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,34,,,,41,41,12.850.544.247.895
727842,1,1,70,24,48,4,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,1,1,15,15,9213,92,41,41,115.208.609.226.104
727843,1,3,70,2,48,1,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,97,1594,15,41,41,126.153.403.625.251
727848,1,3,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,41,41,10.807.686.807.422
727860,1,3,70,6,48,1,,2,6,4,,1,2,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,41,41,126.153.403.625.251
727864,1,2,70,48,48,1,,2,84,1,,2,1,,,,,,,,,,1,,2,,2,1,1,98,98,6031,60,41,41,101.145.791.982.467
727864,1,3,70,24,48,1,,2,25,1,,9,1,,,,,,,,,,1,,2,,2,1,1,32,32,8050,80,41,41,101.145.791.982.467
727870,1,2,70,48,48,2,,2,24,4,,2,9,HOJA  SISBEN  NIVEL 2,,,,,,,,,1,,2,,2,1,1,0,95,4530,45,41,41,120.307.605.543.144
727871,1,4,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,41,41,120.624.238.619.422
727889,1,2,70,12,20,4,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,1,1,55,56,9301,93,41,41,109.588.264.916.488
727889,1,3,70,8,40,1,,2,19,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,97,5233,52,41,41,109.588.264.916.488
727893,1,4,70,24,20,4,,2,192,4,,1,9,HOJA DE SISBEN,,,,,,,,,1,,2,,2,1,1,41,54,8532,85,41,41,112.209.695.923.883
727902,1,4,70,1,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,41,41,128.750.078.477.165
727913,1,2,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,39,55,7020,70,41,41,101.805.699.935.181
727932,1,3,70,24,40,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,41,41,128.994.714.475.381
729878,1,1,70,52,48,1,,2,52,3,,1,6,,,,,,,,,,1,,2,,2,1,1,55,59,9500,95,5,5,666.334.670.970.908
729878,1,2,70,50,48,1,,2,50,8,,4,8,,,,,,,,,,1,,2,,2,1,1,55,62,111,1,5,5,666.334.670.970.908
729881,1,8,70,1,48,1,,2,1,1,,9,8,,,,,,,,,,1,,1,450000,2,1,1,95,95,4530,45,5,5,506.669.930.536.104
729894,1,2,70,12,24,4,,2,96,1,,8,1,,,,,,,,,,1,,2,,2,1,1,81,81,7010,70,5,5,746.626.853.206.949
729921,1,3,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,6,,,,13,13,377.668.447.037.113
729927,1,4,70,4,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,1,19,12,7411,74,13,13,163.148.057.980.883
729932,1,2,70,4,48,3,,2,4,3,,2,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,13,13,70.833.518.912.901
729935,1,3,70,4,48,1,,2,36,1,,8,4,,,,,,,,,,1,,2,,2,1,1,44,39,7512,75,13,13,468.894.982.850.256
729983,1,9,70,52,50,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,13,13,53.543.029.080.063
730009,2,2,70,12,45,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,15,15,772.627.505.255.354
730013,2,2,70,20,40,1,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,45,5233,52,15,15,539.627.534.539.364
730018,1,3,70,120,40,1,,2,120,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,45,5530,55,15,15,525.982.736.283.669
730019,1,4,70,56,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,15,15,75.217.348.876.712
730019,1,5,70,16,48,1,,2,20,1,,2,4,,,,,,,,,,1,,2,,2,1,1,32,32,7411,74,15,15,75.217.348.876.712
730032,1,6,70,20,48,1,,2,20,2,,9,2,,,,,,,,,,1,,2,,2,1,1,2,2,7513,75,15,15,898.817.517.070.714
730032,1,9,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,21,,,,15,15,898.817.517.070.714
730088,1,3,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,17,17,323.354.967.177.992
730098,1,2,70,4,48,1,,2,4,1,,9,2,,,,,,,,,,1,,1,500000,2,1,1,19,38,6421,64,17,17,18.867.227.952.796
730098,1,4,70,12,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,17,17,18.867.227.952.796
730103,1,3,70,10,48,1,,2,10,1,,6,2,,,,,,,,,,1,,1,36000,2,1,1,13,13,8043,80,17,17,169.468.890.223.667
730114,1,1,70,50,48,1,,2,50,1,,2,1,,,,,,,,,,1,,2,,2,1,1,33,50,5512,55,17,17,370.677.034.631.937
730148,1,1,70,4,40,1,,2,4,1,,3,2,,,,,,,,,,1,,2,,2,1,1,50,50,5530,55,27,27,174.296.715.675.809
730153,1,1,70,4,40,1,,2,4,1,,6,1,,,,,,,,1,,,,2,,2,1,1,55,55,7493,74,27,27,322.771.695.695.943
730159,1,1,70,30,40,1,,2,30,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,27,27,322.771.695.695.943
730178,1,1,70,12,24,3,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,45,5262,52,41,41,120.866.839.684.475
730183,1,1,70,2,24,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,53,45,5262,52,41,41,127.355.071.662.534
730213,1,6,70,8,48,1,,2,8,2,,9,3,,,,,,,,,,1,,2,,2,1,1,59,58,7522,75,41,41,116.580.964.937.101
730245,1,1,70,3,40,1,,2,240,2,,7,4,,,,,,1,,,,,,2,,2,1,1,34,33,8511,85,41,41,10.464.701.078.531
730250,1,3,70,24,48,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,1,8,44,7411,74,41,41,101.662.994.217.381
730269,1,3,70,2,48,4,,2,2,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,41,41,145.519.421.830.241
730270,1,1,70,4,48,1,,2,8,5,,2,1,,,,,,,,,,1,,2,,2,1,1,45,41,1551,15,41,41,109.218.027.673.564
730290,1,2,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,41,41,133.333.129.028.324
730295,1,1,70,52,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,1,55,55,6512,65,41,41,129.553.948.616.711
730295,1,3,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,41,41,129.553.948.616.711
730300,1,2,70,16,48,1,,2,20,1,,2,4,,,,,,,,,,1,,2,,2,1,1,2,2,7414,74,41,41,107.651.498.017.288
730303,1,5,70,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,6,,,,41,41,150.875.947.915.917
730312,1,1,70,8,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,61,115,1,41,41,118.545.587.286.022
730312,1,3,70,16,48,4,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,61,115,1,41,41,118.545.587.286.022
730321,1,1,70,54,108,1,,2,76,2,,9,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,1,1,58,58,7524,75,41,41,122.190.768.275.698
730321,1,2,70,32,48,1,,2,32,2,,9,2,,,,,,,,,,1,,2,,2,1,1,59,59,7524,75,41,41,122.190.768.275.698
730349,1,2,70,104,24,1,,2,104,1,,2,1,,,,,,,,,,1,,2,,2,1,1,55,55,5521,55,41,41,980.090.971.842.382
730359,1,1,70,12,48,1,,2,16,2,,9,2,,,,,,,,,,1,,2,,2,1,1,12,20,7512,75,41,41,128.586.080.811.716
730368,1,2,70,2,48,2,,2,2,4,,1,1,,,,,,,,,,1,,2,,2,1,1,2,2,7421,74,41,41,136.834.347.831.167
730368,1,5,70,24,48,1,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,41,5234,52,41,41,136.834.347.831.167
730379,1,2,70,24,48,1,,2,18,2,,9,2,,,,,,,,,,1,,2,,2,1,1,2,2,4530,45,41,41,123.861.607.229.033
730407,1,1,70,4,48,1,,2,24,1,,3,2,,,,,,,,,,1,,2,,2,1,1,97,97,5241,52,41,41,125.032.079.125.827
730414,1,1,70,12,48,4,,2,24,4,,1,4,,,,,,,,,,1,,1,150000,2,1,1,98,45,5239,52,41,41,132.150.623.468.625
730420,1,2,70,120,48,2,,2,120,2,,9,1,,,,,,,,,,1,,2,,2,1,1,12,21,6512,65,41,41,110.879.129.041.827
730420,3,2,70,12,48,1,,2,12,2,,9,1,,,,,,,,,,1,,2,,2,1,1,97,58,7522,75,41,41,110.879.129.041.827
730438,1,2,70,12,48,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,99,99,7421,74,41,41,933.865.538.819.711
730445,1,1,70,3,48,4,,2,3,4,,1,1,,,,,,,,,,1,,1,70000,2,1,1,99,99,4512,45,41,41,111.707.390.423.261
730455,1,1,70,36,48,1,,2,36,1,,6,1,,,,,,,,,1,,ESTA ESPERANDO CUMPLIR EDAD PARA PENSION,2,,2,1,1,58,59,7493,74,41,41,14.780.067.725.544
730473,1,1,70,4,48,1,,2,5,1,,7,1,,,,,,,,,,1,,2,,2,1,1,37,37,5241,52,41,41,128.750.078.477.165
730479,1,2,70,24,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,32,30,0,0,41,41,792.709.537.552.878
730479,1,3,70,52,24,1,,2,24,4,,1,1,,,,,1,,,,,,,2,,2,1,1,13,13,8060,80,41,41,792.709.537.552.878
730486,1,2,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,41,41,113.180.663.023.117
730493,1,2,70,8,35,4,,2,7,4,,1,2,,,,,,,,,,1,,2,,2,1,1,33,59,7413,74,41,41,109.626.661.337.228
730510,1,3,70,24,30,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,41,,,,41,41,119.911.547.783.662
730512,1,2,70,12,24,4,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,1,1,57,57,9302,93,41,41,119.911.547.783.662
730512,1,4,70,52,48,1,,2,79,4,,1,1,,,,,,,,,,1,,2,,2,1,1,3,3,5170,51,41,41,119.911.547.783.662
730512,1,5,70,52,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,17,,,,41,41,119.911.547.783.662
730517,1,2,70,8,36,3,,2,156,4,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,7493,74,41,41,128.017.109.085.313
730517,1,4,70,156,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,98,,,,41,41,128.017.109.085.313
730517,1,6,70,20,40,1,,2,312,4,,1,9,CON LA HOJA DE VINCULACION DEL SISBEN,,,,,,,,,1,,2,,2,1,1,45,62,117,1,41,41,128.017.109.085.313
730547,1,1,70,1,50,4,,2,1,4,,1,1,,,,,,,,,,1,,1,120000,2,1,1,53,56,9301,93,41,41,97.843.064.585.627
730550,1,1,70,2,70,4,,2,2,4,,1,9,CON LA HOJA DEL SISBEN,,,,,,,,,1,,1,300000,2,1,1,41,97,5249,52,41,41,113.412.480.039.675
730598,1,4,70,12,20,1,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,1,1,39,39,7411,74,41,41,117.375.115.389.228
730609,1,1,70,20,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,41,41,111.814.702.525.478
730614,1,2,70,16,40,1,,2,96,4,,1,2,,,,,,,,,,1,,2,,2,1,1,53,45,5261,52,41,41,132.395.259.466.841
730632,1,2,70,8,20,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,7493,74,41,41,107.974.494.337.631
