DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4770473;1;2;1;70;2;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2;11; ;19;1429,28461562892
4770485;1;3;1;70;2;52;40;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;11;5222;19;1208,51324632424
4770491;1;2;1;70;2;18;49;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2;11; ;19;916,930380847419
4770494;1;2;1;70;2;16;35;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;54; ; ;1;2;11; ;19;916,930380847419
4770509;1;2;1;70;2;104;40;1; ;2;152;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;53;55;1;2;11;5521;19;3667,72152338967
4770549;1;2;1;70;2;4;40;1; ;2;24;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;11;5233;19;1494,08179824679
4770551;1;2;1;70;2;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;32; ; ;1;2;11; ;19;1636,38478829192
4770552;1;3;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;32; ; ;1;1;11; ;19;916,930380847419
4772125;1;3;1;70;2;9;48;1; ;2;120;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;62;01;1;1;11;0111;66;7083,9284692591
4772131;1;1;1;70;2;1;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;1;11; ;66;6453,43631925347
4772138;1;2;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781250; ; ;55; ; ;1;1;11; ;66;1362,43781112961
4772138;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781250; ; ;97; ; ;1;1;11; ;66;1362,43781112961
4772147;1;1;1;70;2;10;40;4; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;11;9500;66;976,399502210472
4772150;1;1;1;70;2;52;50;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;98;98;15;1;2;11;1593;66;1464,42240760491
4772152;1;3;1;70;2;16;50;1; ;2;16;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;95;62;01;1;2;11;0111;66;1620,01875337566
4774079;1;3;1;70;2;4;40;2; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;500000;400000;2; ;55;54;95;1;1;11;9500;19;2454,10026287872
4774126;1;1;1;70;2;1;40;4; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;600000;2; ;62;62;01;1;1;11;0140;19;716,693603802933
4774155;1;2;1;70;2;8;40;2; ;2;40;2; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;39;75;1;1;11;7512;19;716,693603802933
4774155;2;2;2;70;2;108;40;2; ;2;216;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;32;13;80;1;2;11;8060;19;716,693603802933
4774163;1;2;1;70;2;52;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;100000; ; ;54; ; ;1;2;11; ;19;2866,77441521173
4774192;1;3;1;70;2;16;40;4; ;2;10;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;61;61;01;1;2;11;0140;19;2823,21546696419
4774193;1;1;1;70;2;2;40;4; ;2;1;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;782000;2; ;61;61;01;1;1;11;0140;19;1642,3755354391
4774193;1;2;1;70;2;50;40;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;782000;2; ;61;61;01;1;2;11;0140;19;1642,3755354391
4774199;1;2;1;70;2;12;40;3; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;79;18;1;1;11;1810;19;716,693603802933
4774216;1;2;1;70;2;15;24;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ;54; ; ;1;2;11; ;19;1103,99274390439
4774241;1;3;1;70;2;3;48;1; ;2;3;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;75;1;1;11;7522;23;3016,6041794413
4774251;1;4;1;70;2;7;52;3; ;2;10;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;11;9500;23;1543,34620629845
4774356;1;2;1;70;2;2;48;3; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;781000;2; ;54;54;74;1;1;11;7493;41;1776,74305921651
4774371;1;2;1;70;2;8;48;4; ;2;10;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;61;62;01;1;1;11;0140;41;1348,02854087271
4774374;1;2;1;70;2;2;48;1; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;787000;2; ;45;54;95;1;1;11;9500;41;2061,23470012989
4774399;1;3;1;70;2;53;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;2;11; ;41;2021,79865605811
4774415;1;3;1;70;2;2;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;780000;2; ;53;53;55;1;1;11;5521;41;1548,02197798895
4774426;1;1;1;70;2;2;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;781000;2; ;62;62;01;1;1;11;0140;41;2098,83225975263
4774447;1;1;1;70;2;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;41;41;15;1;1;11;1551;70;1430,10491449834
4774451;1;3;1;70;2;3;30;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;53;21;50;1;1;11;5040;70;988,053539657061
4774452;1;3;1;70;2;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;08; ; ;1;2;11; ;70;732,609445542005
4774453;1;1;1;70;2;5;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;59;59;85;1;1;11;8511;70;886,965862265813
4774481;1;1;1;70;2;2;48;3; ;2;45;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;11;9500;73;721,03258045292
4774486;1;1;1;70;2;8;20;1; ;2;68;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;45;53;55;1;1;11;5522;73;1067,47803315504
4774501;1;8;1;70;2;2;40;8; ;2;8;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;62;62;01;1;1;11;0119;73;1542,39479273058
4774546;1;2;1;70;2;3;48;8; ;2;20;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;62;62;01;1;1;11;0111;73;968,260090519264
4774570;1;4;1;70;2;1;24;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;53;01;1;1;11;0111;73;1287,29812171882
4774618;1;2;1;70;2;8;48;3; ;2;208;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;54;95;1;1;11;9500;76;884,457302492671
4774618;1;5;1;70;2;3;48;1; ;2;24;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;39;85;1;1;11;8512;76;884,457302492671
4774647;1;3;1;70;2;4;40;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;1000000;2; ;97;97;45;1;1;11;4530;15;1068,23336868459
4774682;1;2;1;70;2;32;40;1; ;2;52;2; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;13;80;1;2;11;8042;15;2128,95623403888
4774683;1;3;1;70;2;8;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;45;1;1;11;4530;15;2806,95299204394
4775280;1;2;1;70;2;8;48;3; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;53;55;1;1;11;5530;50;4219,78416632835
4775281;1;1;1;70;2;2;48;8; ;2;2;8; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;900000;1000000;2; ;62;62;01;1;1;11;0114;50;3649,82640876076
4775284;1;1;1;70;2;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;780000;780000;2; ;95;62;01;1;1;11;0114;50;2187,04499862925
4775297;1;2;1;70;2;10;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;95; ; ;1;1;11; ;50;3803,38249863025
4775297;1;4;1;70;2;4;48;1; ;2;4;1; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;1;780000;780000;1;1;03;03;01;1;1;11;0115;50;3803,38249863025
4775402;1;2;1;70;2;52;48;2; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;11;11;60;1;2;11;6022;50;2300,74519397881
4775403;1;1;1;70;2;2;48;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;438000;1500000;2; ;62;62;01;1;1;11;0113;50;3219,68029142031
4775498;1;2;1;70;2;52;48;1; ;2;18;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;02;02;75;1;2;11;7512;50;986,81195778606
4775499;1;4;1;70;2;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;42;42;52;1;2;11;5211;50;602,877925837134
4775586;1;3;1;70;2;12;54;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;62; ; ;1;1;11; ;54;963,921317594305
4775590;1;2;1;70;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;62;62;01;1;1;11;0117;54;575,138163894168
4775590;1;4;1;70;2;5;40;4; ;2;5;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;74;1;1;11;7493;54;575,138163894168
4775667;1;1;1;70;2;8;45;4; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;01;1;1;11;0118;54;743,543126733441
4775798;1;2;1;70;2;4;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;33;52;1;1;11;5211;18;408,34620913757
4775820;1;3;1;70;2;24;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;06;43;51;1;2;11;5121;18;404,093310187549
4775823;1;5;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;1;11; ;18;480,895701952038
4775837;1;2;1;70;2;8;40;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;1;11;5233;18;760,140401507198
4776921;1;3;1;70;2;36;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;787500; ; ;39; ; ;1;2;11; ;47;898,70102664662
4776922;1;5;1;70;2;30;48;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;54;54;95;1;2;11;9500;47;932,983390018866
4776923;1;4;1;70;2;7;48;1; ;2;8;1; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;2; ;03;03;45;1;1;11;4530;47;1247,05397895334
4776930;1;3;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;59; ; ;1;1;11; ;47;966,68491244357
4776972;1;3;1;70;2;4;48;1; ;2;37;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787500;2; ;45;58;75;1;1;11;7524;47;831,007561323442
4776978;1;5;1;70;2;4;48;1; ;2;4;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;1;6450000;1000000;2; ;97;97;52;1;1;11;5219;47;944,326567387872
4777011;1;3;1;70;2;2;65;1; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;781211;2; ;45;54;95;1;1;11;9500;47;1070,17791032802
4777065;1;2;1;70;2;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;789000;789000;2; ;58;58;01;1;1;11;0113;47;1486,3557746059
4777074;1;1;1;70;2;28;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;03;52;1;2;11;5272;47;1521,52507361606
4777084;1;2;1;70;2;8;48;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;11;5521;47;694,002925246385
4777088;1;3;1;70;2;8;60;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;58; ; ;1;1;11; ;47;760,623741684576
4777222;1;3;1;70;2;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2;11; ;08;4730,37465376174
4777227;1;3;1;70;2;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1130000;789000;2; ;39;39;60;1;1;11;6041;08;5815,31464390269
4777258;1;2;1;70;2;18;40;2; ;2;18;2; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;13;13;80;1;2;11;8012;18;330,974692230558
4777325;1;2;1;70;2;8;40;4; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;62;01;1;1;11;0118;18;270,197488355221
4777326;1;3;1;70;2;4;48;1; ;2;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;278000;600000;2; ;45;54;95;1;1;11;9500;18;575,778206310366
4777332;1;4;1;70;2;5;40;1; ;2;6;4; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1500000;500000;2; ;32;39;75;1;1;11;7512;18;621,384236244223
4777335;1;3;1;70;2;8;40;1; ;2;50;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;02;02;15;1;1;11;1530;18;213,902721078335
4779762;1;1;1;70;2;36;32;8; ;2;8;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;61;01;1;2;11;0140;25;4846,57602364968
4779811;1;4;1;70;2;4;60;1; ;2;4;7; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;62;01;1;1;11;0123;25;4815,56085666817
4779937;1;2;1;70;2;4;16;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;33;33;52;1;1;11;5211;25;1072,53070115413
