DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4755863;1;2;1;70;1;26;48;1; ;2;26;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;52;1;2;11;5233;13;318,274186953317;13
4755865;1;2;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;53; ; ;1;2;11; ;13;390,577635557693;13
4755870;1;3;1;70;1;4;48;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;781242;2; ;54;54;55;1;1;11;5511;13;391,126016980622;13
4755873;1;2;1;70;1;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;2; ;07;54;85;1;2;11;8532;13;253,759777207859;13
4755877;1;2;1;70;1;10;48;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;11;4521;15;112,257606191226;15
4755888;1;2;1;70;1;12;40;1; ;2;32;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;06;06;85;1;1;11;8520;15;112,257606191226;15
4755895;1;2;1;70;1;18;48;4; ;2;18;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;98;60;1;2;11;6031;15;98,2148373577293;15
4755908;1;1;1;70;1;4;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;781242;2; ;45;54;74;1;1;11;7493;15;83,7606343522859;15
4755908;1;3;1;70;1;8;40;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;45;52;1;1;11;5233;15;83,7606343522859;15
4755910;1;2;1;70;1;24;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;45;52;1;2;11;5221;15;98,349055029595;15
4755912;1;1;1;70;1;28;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;45;52;1;2;11;5211;15;99,0485529600976;15
4755915;1;1;1;70;1;12;40;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;89;20;1;1;11;2090;15;133,660804229846;15
4755916;1;1;1;70;1;16;40;1; ;2;16;2; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;13;13;80;1;2;11;8042;15;108,323399419563;15
4755922;1;2;1;70;1;20;40;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;32;45;1;2;11;4530;15;97,0005135623893;15
4755925;1;3;1;70;1;2;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1;11; ;15;98,2456633367041;15
4755930;1;1;1;70;1;3;48;1; ;2;3;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;95;95;45;1;1;11;4521;15;140,298650438906;15
4755933;1;2;1;70;1;4;48;1; ;2;6;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;2; ;44;44;65;1;1;11;6512;15;152,55436549957;15
4755955;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2800000;2; ;12;12;74;1;1;11;7411;17;206,861095222973;17
4755955;1;2;1;70;1;8;8;1; ;2;4;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;250000;781242;2; ;37;58;75;1;1;11;7522;17;206,861095222973;17
4755958;1;3;1;70;1;12;14;1; ;2;12;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;280000;2; ;03;03;80;1;1;11;8050;17;188,741546388726;17
4755959;1;3;1;70;1;12;48;1; ;2;2;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;100000;1000000;2; ;59;53;55;1;1;11;5521;17;239,526618735537;17
4755962;1;2;1;70;1;10;48;1; ;2;10;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;30;19;74;1;1;11;7414;17;211,702770212404;17
4755965;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;2; ;33;38;74;1;2;11;7499;17;220,770246952317;17
4755986;1;3;1;70;1;2;48;1; ;2;2;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;38;64;1;1;11;6421;17;198,564608862742;17
4755995;1;6;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;38; ; ;1;2;11; ;17;235,125652293262;17
4756002;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;98;98;64;1;1;11;6412;17;231,798199131746;17
4756026;1;4;1;70;1;52;48;1; ;2;60;1; ;7;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;1;2;33;33;52;1;2;11;5211;17;236,493982439014;17
4756036;1;1;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1900000;2; ;77;77;52;1;1;11;5211;17;222,970986296739;17
4756044;1;4;1;70;1;8;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;59;59;52;1;1;11;5231;17;174,544387015814;17
4756045;1;2;1;70;1;40;48;1; ;2;72;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;50;55;1;2;11;5521;17;207,362710342548;17
4756051;1;2;1;70;1;3;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;55;55;52;1;1;11;5211;18;103,897490533409;18
4756056;1;1;1;70;1;1;48;1; ;2;1;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;780000;2; ;95;95;45;1;1;11;4521;18;103,082650899941;18
4756057;1;2;1;70;1;4;48;2; ;2;1;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;38;38;75;1;1;11;7513;18;86,836735033622;18
4756061;1;3;1;70;1;60;48;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;32;32;85;1;2;11;8511;18;57,8700722582291;18
4756062;1;3;1;70;1;4;40;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;782000;2; ;45;54;74;1;1;11;7493;18;69,1760632648622;18
4756074;1;1;1;70;1;6;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;98;60;1;1;11;6031;18;113,257803756535;18
4756081;1;1;1;70;1;8;24;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;55;56;93;1;1;11;9301;19;144,396660889171;19
4756085;1;1;1;70;1;144;48;4; ;2;144;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;55;85;1;2;11;8511;19;114,392390675907;19
4756093;1;1;1;70;1;4;45;1; ;2;16;1; ;9;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;782000;2; ;53;97;15;1;1;11;1511;19;126,221929370494;19
4756093;1;3;1;70;1;8;45;1; ;2;12;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;95;95;45;1;1;11;4521;19;126,221929370494;19
4756093;1;4;1;70;1;4;45;1; ;2;4;4; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;95;95;45;1;1;11;4521;19;126,221929370494;19
4756094;1;2;1;70;1;96;48;1; ;2;480;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;45;45;52;1;2;11;5232;19;133,09017599744;19
4756095;1;2;1;70;1;24;40;1; ;2;24;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;32;32;85;1;2;11;8532;19;123,203214313016;19
4756095;1;3;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;12; ; ;1;1;11; ;19;123,203214313016;19
4756101;1;1;1;70;1;4;45;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;45;53;55;1;1;11;5521;19;118,170840231661;19
4756118;1;3;1;70;1;20;48;1; ;2;20;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;11;5233;19;112,867357050722;19
4756120;1;2;1;70;1;25;48;1; ;2;26;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;11;5239;23;323,162926614026;23
4756126;1;1;1;70;1;8;30;3; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;45;52;1;1;11;5231;23;281,988776711597;23
4756129;1;3;1;70;1;10;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;11;5234;23;240,96177793561;23
4756153;1;3;1;70;1;3;48;2; ;2;3;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;12;19;74;1;1;11;7411;27;30,6502808988774;27
4756157;1;7;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;789000; ; ;45; ; ;1;1;11; ;27;30,6502808988774;27
4756169;1;2;1;70;1;12;40;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;19;19;85;1;1;11;8532;27;30,6502808988774;27
4756183;1;2;1;70;1;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;62;01;1;1;11;0140;41;165,815141858397;41
4756195;1;3;1;70;1;16;48;1; ;2;16;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;97;63;1;2;11;6310;41;198,076324544203;41
4756206;1;2;1;70;1;8;40;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;55;1;1;11;5529;44;73,3861004937864;44
4756209;1;3;1;70;1;54;40;2; ;2;54;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;02;74;1;2;11;7422;44;74,6059149033356;44
4756217;1;1;1;70;1;52;40;4; ;2;52;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;62;01;1;2;11;0118;44;118,700124206905;44
4756219;1;3;1;70;1;14;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;32; ; ;1;2;11; ;44;86,4715575935848;44
4756220;1;3;1;70;1;12;40;1; ;2;12;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;11;5231;44;75,1943342060774;44
4756220;1;6;1;70;1;8;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;03;75;1;1;11;7512;44;75,1943342060774;44
4756227;1;1;1;70;1;28;48;1; ;2;28;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;58;98;60;1;2;11;6031;44;120,661179984884;44
4756227;1;4;1;70;1;20;48;1; ;2;4;4; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;1;28000;900000;2; ;58;45;52;1;2;11;5237;44;120,661179984884;44
4756232;1;2;1;70;1;104;48;1; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2100000;2; ;11;39;75;1;2;11;7512;44;51,3745331040651;44
4756235;1;3;1;70;1;4;70;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;95;45;1;1;11;4521;50;228,836338096273;50
4756242;1;2;1;70;1;40;40;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;30;02;74;1;2;11;7499;50;254,02384518459;50
4756255;1;4;1;70;1;40;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;11;5233;50;235,039795913762;50
4756283;1;2;1;70;1;8;70;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;77;77;15;1;1;11;1521;50;189,774589223079;50
4756285;1;1;1;70;1;8;48;1; ;2;8;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;87;87;50;1;1;11;5020;50;252,538587343275;50
4756287;1;2;1;70;1;8;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;53;55;1;1;11;5521;50;268,561956121189;50
4756296;1;2;1;70;1;4;60;1; ;2;4;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;74;1;1;11;7493;50;164,657417333959;50
4756297;1;2;1;70;1;52;48;4; ;2;230;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;53;55;1;2;11;5521;50;290,685697066183;50
4756299;1;2;1;70;1;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;45;52;1;1;11;5219;50;250,016360643458;50
4756302;3;2;3;70;1;13;40;1; ;2;14;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;11;5521;50;267,451592411203;50
4756303;1;2;1;70;1;52;48;3; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;840000;2; ;54;58;63;1;2;11;6331;50;239,363904839452;50
4756321;1;3;1;70;1;60;60;1; ;2;60;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;51;1;2;11;5125;50;219,016427135847;50
4756327;1;1;1;70;1;104;48;1; ;2;520;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;51;55;1;2;11;5530;50;201,748608289422;50
4756328;1;2;1;70;1;8;72;4; ;2;9;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;98;98;60;1;1;11;6022;50;219,212100972734;50
4756331;1;4;1;70;1;4;70;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;11;4521;50;270,696708917575;50
4756332;1;1;1;70;1;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;84;50;1;2;11;5020;50;207,119521263331;50
4756334;1;2;1;70;1;52;48;1; ;2;48;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;11;11;45;1;2;11;4530;50;186,842378758923;50
4756341;1;4;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;11;5211;50;335,314083472986;50
4756349;1;1;1;70;1;180;48;1; ;2;160;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;05;70;15;1;2;11;1543;50;232,19110963967;50
4756363;1;2;1;70;1;4;20;1; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;100000;2; ;45;53;95;1;1;11;9500;52;250,31685785033;52
4756374;1;3;1;70;1;16;20;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;95;97;15;1;2;11;1551;52;393,547260971037;52
4756376;1;2;1;70;1;16;40;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;95;45;1;2;11;4521;52;250,31685785033;52
4756378;1;2;1;70;1;4;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;79;93;45;1;1;11;4521;52;187,875601841249;52
4756387;1;3;1;70;1;24;40;1; ;2;52;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;18;45;52;1;2;11;5233;52;240,285930944748;52
4756391;1;1;1;70;1;52;40;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;44;44;64;1;2;11;6421;52;203,719985286001;52
4756391;1;2;1;70;1;36;48;1; ;2;2;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;220000;786000;2; ;16;85;72;1;2;11;7250;52;203,719985286001;52
4756392;1;1;1;70;1;8;24;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;54;95;1;1;11;9500;52;179,012213888308;52
4756395;1;3;1;70;1;8;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;781242;2; ;45;53;55;1;1;11;5521;52;188,22222915632;52
4756406;1;2;1;70;1;1;48;1; ;2;78;1; ;7;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;1;2;59;59;52;1;1;11;5231;54;410,091714960763;54
4756408;1;1;1;70;1;12;60;4; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;99;50;1;1;11;5020;54;434,975806510131;54
4756409;1;4;1;70;1;2;60;1; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;95;97;63;1;1;11;6310;54;546,527865169302;54
4756409;1;5;1;70;1;8;70;4; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;77;15;1;1;11;1551;54;546,527865169302;54
4756410;1;1;1;70;1;12;24;1; ;2;12;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;51;1;1;11;5137;54;461,230203029397;54
4756411;1;3;1;70;1;10;48;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;11;4521;54;494,057838289088;54
4756416;1;2;1;70;1;12;48;1; ;2;150;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;11;5233;54;426,600431927479;54
4756425;1;5;1;70;1;16;48;1; ;2;52;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;41;52;1;2;11;5211;54;535,810145032288;54
4756426;1;1;1;70;1;3;50;1; ;2;4;1; ;3;2;6; ; ; ; ; ; ; ; ; ; ;1;1;750000;700000;2; ;87;87;28;1;1;11;2811;54;445,692188855695;54
4756427;1;1;1;70;1;12;50;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;95;95;45;1;1;11;4521;54;299,569992502753;54
4756435;1;3;1;70;1;24;48;1; ;2;120;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;95;45;1;2;11;4521;54;387,342482248582;54
4756442;1;2;1;70;1;30;40;1; ;2;8;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;1;4;39;58;75;1;2;11;7513;54;418,734267998729;54
4756446;3;2;3;70;1;16;48;1; ;2;110;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;33;45;52;1;2;11;5261;54;361,661588389505;54
4756458;1;1;1;70;1;4;48;4; ;2;102;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;41;33;52;1;1;11;5233;54;411,452909845792;54
4756461;1;1;1;70;1;8;48;1; ;2;123;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;550000;2; ;33;33;55;1;1;11;5521;54;438,798597637713;54
4756463;1;3;1;70;1;24;48;4; ;2;24;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;57;93;1;2;11;9302;54;577,618964307232;54
4756468;1;7;1;70;1;20;70;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;53;77;51;1;2;11;5125;63;297,153262518977;63
4756469;1;1;1;70;1;4;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;1;11;5521;63;214,558220987449;63
4756469;1;2;1;70;1;4;48;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;400000;2; ;62;97;51;1;1;11;5155;63;214,558220987449;63
4756470;1;2;1;70;1;4;40;4; ;2;152;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;77;77;55;1;1;11;5521;63;193,364592108529;63
4756471;1;1;1;70;1;2;54;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;1000000;2; ;95;95;45;1;1;11;4521;63;74,2883156297444;63
4756479;1;2;1;70;1;20;48;1; ;2;20;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;33;33;60;1;2;11;6041;63;105,266048807264;63
4756479;1;4;1;70;1;4;24;4; ;2;52;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;390000;2; ;41;53;55;1;1;11;5530;63;105,266048807264;63
4756484;1;2;1;70;1;4;54;1; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;95;95;14;1;1;11;1411;63;188,030294802349;63
4756485;1;1;1;70;1;250;48;1; ;2;84;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;41;41;52;1;2;11;5233;63;137,346018091084;63
4756491;1;2;1;70;1;30;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;45;52;1;2;11;5233;63;116,220105273073;63
4756496;1;1;1;70;1;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;850000;781242;2; ;81;81;36;1;1;11;3613;63;148,300074556893;63
4756497;1;3;1;70;1;14;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1600000; ; ;07; ; ;1;2;11; ;63;98,68285575664;63
4756499;1;3;1;70;1;12;48;1; ;2;5;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;95;95;45;1;1;11;4521;63;180,092552893276;63
4756500;1;2;1;70;1;16;40;1; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;33;45;52;1;2;11;5236;63;188,030294802349;63
4756501;1;2;1;70;1;3;48;1; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;77;55;1;1;11;5529;63;190,518819480256;63
4756504;1;1;1;70;1;2;24;4; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;350000;781242;2; ;54;54;85;1;1;11;8532;63;177,352795039136;63
4756508;1;1;1;70;1;12;94;4; ;2;16;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;97;97;63;1;1;11;6310;63;98,68285575664;63
4756508;1;2;1;70;1;10;48;1; ;2;45;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;45;38;74;1;1;11;7499;63;98,68285575664;63
4756521;1;1;1;70;1;20;40;4; ;2;5;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1000000;1;1;44;44;70;1;2;11;7010;63;121,931756055416;63
4756528;1;2;1;70;1;16;48;4; ;2;98;2; ;9;9;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;39;80;1;2;11;8043;63;146,853634075729;63
4756528;1;3;1;70;1;53;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;45;58;80;1;2;11;8045;63;146,853634075729;63
4756534;1;1;1;70;1;6;48;1; ;2;400;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;53;55;1;1;11;5521;63;210,142574283603;63
4756541;1;3;1;70;1;3;10;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ;53; ; ;1;1;11; ;63;74,2883156297444;63
