DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4232167;1;2;1;70;23;7;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;93;36;1;1;3611;01;23;209,040300165381
4232172;1;2;1;70;23;4;40;1; ;2;7;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;1;5511;01;23;193,935092896246
4232172;1;5;1;70;23;20;40;1; ;2;24;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;45;1;2;4543;01;23;193,935092896246
4232174;1;1;1;70;23;6;24;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;01;23;151,902273127879
4232181;1;4;1;70;23;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;01;23;112,662176299863
4232184;1;2;1;70;23;14;30;3; ;2;44;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;01;23;140,800736734157
4232187;1;1;1;70;23;8;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;80;1;1;8043;01;23;187,167896781222
4232187;1;3;1;70;23;6;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;59;59;85;1;1;8511;01;23;187,167896781222
4232195;1;1;1;70;23;20;48;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;2;1594;01;23;152,624212063951
4232201;1;3;1;70;23;4;40;4; ;2;9;5; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;61;01;1;1;0121;01;23;189,778261811835
4232202;1;3;1;70;23;4;48;2; ;2;7;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;01;23;136,752934137702
4232224;1;1;1;70;23;2;40;1; ;2;4;4; ;9;2;1; ; ;1; ;1; ; ; ; ; ; ;1;1000000;03;03;45;1;1;4530;01;23;167,742752929347
4232229;1;3;1;70;23;10;40;1; ;2;15;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;75;1;1;7530;01;23;101,487310484359
4232231;1;2;1;70;23;3;40;1; ;2;3;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1200000;13;13;85;1;1;8532;01;23;88,6782454973146
4232239;1;2;1;70;23;4;40;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4521;01;23;170,156851925917
4232241;1;1;1;70;23;20;25;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;01;23;141,449346248447
4232893;1;1;1;70;50;26;60;1; ;2;26;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;26;1;2;2695;01;50;149,982500166461
4232902;1;5;1;70;50;56;48;1; ;2;56;1; ;4;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;44;44;52;1;2;5237;01;50;150,487254308019
4232911;1;1;1;70;50;54;48;2; ;2;54;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;44;75;1;2;7512;01;50;208,898118557757
4232911;1;3;1;70;50;32;48;1; ;2;10;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;40;52;1;2;5221;01;50;208,898118557757
4232917;1;3;1;70;50;16;48;1; ;2;16;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;58;80;1;2;8043;01;50;229,620276812851
4232917;1;4;1;70;50;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;44;64;1;1;6421;01;50;229,620276812851
4232918;1;2;1;70;50;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;01;50;271,367464430481
4232919;1;1;1;70;50;4;60;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;95;95;45;1;1;4521;01;50;228,746327778974
4232921;1;2;1;70;50;8;48;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;58;70;1;1;7020;01;50;198,381774603434
4232922;1;2;1;70;50;204;48;1; ;2;98;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;01;50;292,682960853457
4232927;1;7;1;70;50;2;48;1; ;2;3;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;100000;37;84;50;1;1;5020;01;50;339,736864281078
4232936;1;5;1;70;50;28;48;3; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;54;45;52;1;2;5233;01;50;216,790491728191
4232956;1;1;1;70;50;4;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;1;7493;01;50;195,652531992196
4232962;1;1;1;70;50;12;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;27;1;1;2729;01;50;247,849638131837
4232962;1;2;1;70;50;2;48;1; ;2;3;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;350000;55;54;74;1;1;7493;01;50;247,849638131837
4232970;1;2;1;70;50;12;48;2; ;2;430;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;85;50;1;1;5020;01;50;205,958647128258
4232988;1;3;1;70;52;1;44;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;95;93;45;1;1;4521;01;52;258,525638610842
4232988;1;6;1;70;52;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;32;45;52;1;1;5233;01;52;258,525638610842
4232991;1;2;1;70;52;26;48;1; ;2;26;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5219;01;52;196,569364558691
4233016;1;2;1;70;54;8;48;2; ;2;12;4; ;1;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;12;12;74;1;1;7411;01;54;419,003229262911
4233017;1;2;1;70;54;8;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;01;54;568,274454387193
4233038;1;7;1;70;54;3;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;11;11;80;1;1;8050;01;54;548,949696013671
4233076;1;3;1;70;66;10;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;40;21;64;1;1;6421;01;66;339,361375593054
4233077;1;2;1;70;66;4;48;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;01;66;309,417365813909
4233087;1;2;1;70;66;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;66;290,676741199202
4233094;1;1;1;70;66;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;59;85;1;2;8514;01;66;276,906975713065
4233096;1;1;1;70;66;52;48;4; ;2;52;4; ;9;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;34;34;75;1;2;7512;01;66;542,503469180783
4233119;1;3;1;70;66;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;1; ;01;66;341,892860057587
4233122;1;3;1;70;66;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;1; ;01;66;271,870622388807
4233128;1;2;1;70;66;10;48;1; ;2;10;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5211;01;66;327,08220163982
4233130;1;2;1;70;66;2;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;01;66;334,384842990464
4233138;1;3;1;70;66;2;48;1; ;2;2;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;689454;33;45;52;1;1;5233;01;66;341,1175395771
4233157;1;3;1;70;68;6;48;1; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;65;1;1;6512;01;68;469,275609604825
4233174;1;1;1;70;68;4;48;4; ;2;152;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8050;01;68;527,800190441412
4233327;1;3;1;70;73;4;40;2; ;2;4;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1500000;13;13;85;1;1;8532;01;73;148,327252475304
4233347;1;2;1;70;73;6;56;4; ;2;6;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;01;73;273,866663051524
4233347;1;4;1;70;73;250;48;1; ;2;250;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;01;73;273,866663051524
4233348;1;3;1;70;73;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;03;95;45;1;1;4521;01;73;372,414483050951
4233351;1;3;1;70;73;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;95;95;45;1;1;4530;01;73;323,339966222686
4233354;1;1;1;70;73;2;48;4; ;2;2;4; ;9;2;3; ; ;1; ; ; ; ; ; ; ; ;1;2700000;44;44;75;1;1;7512;01;73;283,144751775672
4233355;1;3;1;70;73;24;16;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;51;1;2;5125;01;73;207,638802412792
4233379;1;4;1;70;76;21;40;1; ;2;27;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8011;01;76;571,245596676163
4233382;1;2;1;70;76;6;40;1; ;2;1;4; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1200000;15;17;92;1;1;9211;01;76;1322,79026349504
4233383;1;2;1;70;76;1;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2300000;07;43;24;1;1;2423;01;76;916,267507047739
4233385;1;5;1;70;76;1;45;1; ;2;5;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;39;33;52;1;1;5235;01;76;919,845770917184
4233386;2;2;2;70;76;4;40;1; ;2;10;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;32;55;1;1;5529;01;76;1651,51793771506
4233391;1;5;1;70;76;1;48;1; ;2;1;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;1200000;95;37;52;1;1;5211;01;76;1657,83090541194
4233392;1;2;1;70;76;2;48;1; ;2;3;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;1;300000;54;54;85;1;1;8532;01;76;755,075289125474
4233394;1;2;1;70;76;2;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;53;53;85;1;1;8532;01;76;902,684330745419
4233396;1;3;1;70;76;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;01;76;941,203547523314
4233398;1;4;1;70;76;3;48;1; ;2;33;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;59;93;1;1;9309;01;76;887,357562026362
4233407;2;2;2;70;76;8;20;1; ;2;52;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;41;52;1;1;5233;01;76;554,747981915592
4233409;1;1;1;70;76;4;40;4; ;2;5;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;18;75;1;1;7513;01;76;1117,79684775638
4233409;1;3;1;70;76;52;48;4; ;2;1;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;98;57;97;74;1;2;7499;01;76;1117,79684775638
4233409;1;4;1;70;76;1;21;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;18;83;28;1;1;2811;01;76;1117,79684775638
4233411;1;2;1;70;76;1;44;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;505000;80;80;19;1;1;1921;01;76;1246,80391788012
4233412;1;3;1;70;76;1;32;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;77;55;1;1;5521;01;76;1213,08062458053
4233416;1;4;1;70;76;22;25;4; ;2;22;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;38;64;1;2;6421;01;76;1265,1972179788
4233417;1;4;1;70;76;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;76;1070,96688578708
4233423;1;1;1;70;76;7;48;1; ;2;7;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;1;8512;01;76;1162,28257641431
4233426;1;1;1;70;76;3;48;4; ;2;3;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1500000;95;95;45;1;1;4521;01;76;1082,40165986366
4233431;1;4;1;70;76;1;48;1; ;2;2;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;150000;39;58;74;1;1;7499;01;76;1588,99522604151
4233440;1;1;1;70;76;21;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;76;980,598955333657
4233548;1;3;1;70;05;4;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;42;15;74;1;1;7430;01;05;1111,15554376412
4233554;1;1;1;70;05;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;75000;45;81;36;1;2;3611;01;05;1296,29403082627
4233558;1;1;1;70;05;32;24;1; ;2;140;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;01;05;1557,75928792329
4233560;1;2;1;70;05;52;48;5; ;2;52;5; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;01;05;1209,28620237909
4233563;1;6;1;70;05;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;520000;45;45;52;1;1;5233;01;05;1601,73900864089
4233565;1;1;1;70;05;4;70;1; ;2;4;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;1;689454;33;33;55;1;1;5521;01;05;1557,75928792329
4233570;1;2;1;70;05;4;48;1; ;2;32;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5225;01;05;942,740380862997
4233574;1;2;1;70;05;96;48;1; ;2;96;5; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;2;9302;01;05;1157,42467409427
4233583;1;2;1;70;05;4;48;1; ;2;4;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;1;2500000;18;18;80;1;1;8043;01;05;954,811860423909
4233600;1;2;1;70;05;3;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;38;77;52;1;1;5223;01;05;1001,08099075406
4233609;1;2;1;70;05;2;6;4; ;2;5;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1200000;13;13;80;1;1;8050;01;05;1101,27015614449
4233615;1;2;1;70;05;2;2;1; ;2;4;1; ;6;2;2; ; ; ; ;1; ; ; ; ; ; ;1;925000;07;07;85;1;1;8512;01;05;1101,27015614449
4233621;1;2;1;70;08;8;48;3; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;74;1;1;7493;01;08;491,512143679775
4233622;1;4;1;70;08;4;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;33;52;1;1;5231;01;08;504,706434302708
4233630;1;2;1;70;11;12;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5239;01;11;3036,4157526591
4233631;1;2;1;70;11;2;48;3; ;2;2;3; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;689455;54;54;95;1;1;9500;01;11;2797,85051469901
4233633;1;1;1;70;11;9;48;1; ;2;9;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;01;11;2980,37895298378
4233635;1;2;1;70;13;12;48;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;50;1;1;5052;01;13;393,65068503416
4233684;1;1;1;70;17;1;48;1; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1000000;37;45;52;1;1;5262;01;17;294,211392991353
4233688;1;2;1;70;17;6;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5522;01;17;237,490929390369
4233702;1;1;1;70;17;40;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;44;66;1;2;6601;01;17;213,610605047336
4233704;1;2;1;70;17;8;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;72;1;1;7220;01;17;229,518290543172
4233707;1;1;1;70;17;52;48;1; ;2;6;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;02;13;80;1;2;8043;01;17;202,917582520297
4233707;1;3;1;70;17;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;01;17;202,917582520297
4233709;1;1;1;70;17;2;48;1; ;2;2;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;1;800000;39;92;22;1;1;2220;01;17;238,245140664921
4233712;1;3;1;70;17;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;2; ;01;17;121,25463785809
4233734;1;2;1;70;17;4;24;3; ;2;100;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;01;17;260,199989504996
4233734;1;3;1;70;17;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;53;55;1;1;5522;01;17;260,199989504996
4233734;1;6;1;70;17;50;50;1; ;2;100;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;38;64;1;2;6421;01;17;260,199989504996
4233745;1;2;1;70;17;32;48;1; ;2;32;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;45;52;1;2;5244;01;17;190,079213409969
4233747;1;3;1;70;17;20;48;1; ;2;20;1; ;4;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;38;45;70;1;2;7020;01;17;155,538017763133
4233752;1;2;1;70;17;2;50;1; ;2;2;8; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;95;62;01;1;1;0111;01;17;328,302505005559
4233754;1;2;1;70;17;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;1;7493;01;17;258,883834846729
4233755;1;2;1;70;17;4;48;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;700000;45;33;55;1;1;5521;01;17;262,358429801123
4233761;1;1;1;70;17;2;48;1; ;2;2;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;1;900000;93;93;36;1;1;3611;01;17;298,150598204214
4233773;1;2;1;70;17;259;40;1; ;2;120;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;65;1;2;6512;01;17;173,979260023295
4233776;1;2;1;70;17;2;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;1;6421;01;17;326,297320974752
4233861;1;2;1;70;23;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;01;23;162,836245616644
4233862;1;5;1;70;23;48;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;01;23;125,265551454688
4233863;1;1;1;70;23;6;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;01;23;143,096879016247
4233965;1;3;1;70;50;2;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;45;45;52;1;1;5231;01;50;239,410987105788
4233971;1;2;1;70;50;6;50;1; ;2;6;4; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;92;1;1;9233;01;50;241,924733368782
4233983;1;1;1;70;50;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;95;95;45;1;1;4521;01;50;199,475721705195
4233988;1;1;1;70;50;4;48;1; ;2;3;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1050000;21;21;74;1;1;7492;01;50;226,657824431323
4233994;1;2;1;70;50;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;98;62;40;1;1;4010;01;50;218,26310368419
4233996;1;2;1;70;50;3;40;1; ;2;10;4; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;21;91;1;1;9199;01;50;257,170692979354
4234024;1;6;1;70;52;26;40;2; ;2;6;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;34;52;1;2;5244;01;52;207,078234503532
4234031;1;3;1;70;52;8;40;1; ;2;75;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;1;5233;01;52;237,975889728024
4234040;1;3;1;70;52;6;24;1; ;2;4;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;1;300000;13;13;80;1;1;8050;01;52;167,619658001811
4234042;1;3;1;70;52;104;48;2; ;2;104;4; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;08;21;74;1;2;7421;01;52;211,691401960868
4234047;1;1;1;70;52;106;24;1; ;2;208;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;2;5233;01;52;123,534848355789
4234048;1;2;1;70;52;4;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;01;52;209,941373578454
4234050;1;3;1;70;54;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;54;388,324740367781
4234051;1;1;1;70;54;8;60;1; ;2;210;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;01;54;307,099224603785
4234055;1;2;1;70;54;2;30;1; ;2;54;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;45;1;1;4530;01;54;244,824765623736
4234063;1;1;1;70;54;5;40;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;80;80;19;1;1;1929;01;54;717,576607840099
4234065;1;1;1;70;54;4;50;1; ;2;4;1; ;3;2;1; ; ; ;1; ; ; ; ; ; ; ;1;800000;95;95;45;1;1;4521;01;54;326,867649962204
4234154;1;3;1;70;66;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;01;66;232,65842475964
4234159;1;2;1;70;66;8;44;1; ;2;520;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;41;52;1;1;5219;01;66;392,403159430027
4234162;1;1;1;70;66;8;50;1; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;77;45;52;1;1;5262;01;66;324,324407485677
4234166;1;6;1;70;66;8;48;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;01;66;214,405590193626
4234166;1;8;1;70;66;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;66;214,405590193626
4234168;1;2;1;70;66;24;25;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;01;66;181,582187422045
4234176;1;2;1;70;66;10;48;1; ;2;18;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;01;1;1;0123;01;66;244,096408023702
4234179;1;2;1;70;66;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;66;301,874452889621
4234180;1;2;1;70;66;2;48;2; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1000000;13;13;80;1;1;8050;01;66;208,874957435789
4234181;1;1;1;70;66;2;48;1; ;2;2;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;45;45;52;1;1;5233;01;66;193,784494132801
4234186;1;3;1;70;66;2;25;1; ;2;2;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;700000;45;45;52;1;1;5233;01;66;239,56821344468
4234188;1;4;1;70;66;44;48;1; ;2;44;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;51;1;2;5170;01;66;713,189052025753
4234192;1;1;1;70;66;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;71;13;1;1;1320;01;66;909,932646132181
4234194;1;5;1;70;66;32;48;1; ;2;32;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;01;66;306,690460718079
4234203;1;3;1;70;66;3;18;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;45;45;92;1;1;9242;01;66;370,790303431082
4234213;1;1;1;70;68;16;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;01;68;469,142246204651
4234213;1;3;1;70;68;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;01;68;469,142246204651
4234216;1;2;1;70;68;12;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;01;68;475,795402461342
4234217;1;3;1;70;68;4;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;74;1;1;7499;01;68;412,380151738673
4234220;1;1;1;70;68;5;48;1; ;2;5;1; ;4;2;3; ; ; ; ; ;1; ; ; ; ; ;1;700000;45;45;52;1;1;5231;01;68;563,307733512557
4234227;1;2;1;70;68;10;48;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;01;68;627,791183690967
4234231;1;3;1;70;68;10;40;1; ;2;10;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;01;68;608,081090820157
4234266;1;2;1;70;73;52;40;4; ;2;12;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;03;03;74;1;2;7421;01;73;257,218133081863
