Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3507839;1;1;1;70;17;99;48;1; ;2;6;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;98;60;1;2;6042;07;17;193,771912782029
3507839;1;3;1;70;17;3;48;2; ;2;28;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;98;52;1;1;5229;07;17;193,771912782029
3507888;1;2;1;70;76;12;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5020;07;76;752,505749779511
3507888;1;4;1;70;76;8;48;1; ;2;28;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;39;32;74;1;1;7492;07;76;752,505749779511
3507893;1;2;1;70;66;48;48;2; ;2;24;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;75;1;2;7512;07;66;298,389750568272
3507894;1;1;1;70;66;48;48;1; ;2;48;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;92;1;2;9220;07;66;298,389750568272
3507895;1;3;1;70;66;48;48;1; ;2;36;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5235;07;66;298,855399409533
3507898;1;1;1;70;66;48;48;1; ;2;39;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;39;40;1;2;4010;07;66;328,77905198245
3507899;1;2;1;70;66;75;48;1; ;2;76;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;75;1;2;7512;07;66;281,937661607118
3507902;1;1;1;70;66;156;48;4; ;2;156;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;07;66;288,132647062392
3507908;1;2;1;70;66;24;24;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5235;07;66;325,14211231563
3507925;1;1;1;70;66;2;24;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;07;66;291,87651451871
3507925;1;3;1;70;66;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5231;07;66;291,87651451871
3507929;1;2;1;70;66;17;54;1; ;2;17;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;07;66;356,004292946625
3507932;1;2;1;70;52;25;28;1; ;2;25;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;07;52;210,661010574378
3507936;1;1;1;70;52;52;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;95;95;45;1;2;4521;07;52;196,031513804751
3507937;1;2;1;70;52;2;40;2; ;2;312;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;53;55;1;1;5521;07;52;214,230558528897
3507942;1;3;1;70;52;4;40;2; ;2;32;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;58;53;55;1;1;5521;07;52;425,869249646496
3507943;1;2;1;70;52;4;24;1; ;2;108;2; ;9;2; ; ; ;1; ; ; ; ; ; ; ;2; ;2;33;32;74;1;1;7499;07;52;342,567656721403
3507947;1;1;1;70;52;16;40;4; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;45;52;1;2;5231;07;52;190,430196845553
3507947;1;3;1;70;52;8;28;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;58;75;1;1;7524;07;52;190,430196845553
3507952;1;2;1;70;52;104;40;2; ;2;156;1; ;3;9;CARNET  CONRIBUTIVO; ; ;1; ; ; ; ; ; ; ;2; ;2;05;02;45;1;2;4530;07;52;157,74643680094
3507961;1;1;1;70;73;1;48;1; ;2;20;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;64;1;1;6412;07;73;326,812465135047
3507969;1;4;1;70;73;2;45;1; ;2;2;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;186000;2;45;45;52;1;1;5239;07;73;177,704038887602
3507971;1;1;1;70;73;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;2;4552;07;73;255,412460476249
3507974;1;2;1;70;73;56;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;07;73;197,779424626942
3507980;1;1;1;70;50;12;48;1; ;2;28;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5530;07;50;171,947068931662
3508007;1;1;1;70;17;28;48;1; ;2;28;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;74;24;1;2;2424;07;17;128,670431945304
3508009;2;2;2;70;17;20;48;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;07;17;214,033189375153
3508017;1;3;1;70;17;4;48;1; ;2;4;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;345000;2;83;39;15;1;1;1594;07;17;133,605654854352
3508030;1;3;1;70;17;2;48;1; ;2;3;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;1;400000;2;45;45;52;1;1;5233;07;17;241,68429363809
3508105;1;2;1;70;76;104;45;1; ;2;208;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;59;74;1;2;7430;07;76;799,952592460003
3508110;1;2;1;70;76;104;45;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;2;5262;07;76;783,248428425006
3508112;1;1;1;70;76;156;70;1; ;2;28;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;07;76;941,932767025723
3508113;1;2;1;70;76;1;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;445000;2;45;53;55;1;1;5521;07;76;1059,99744685381
3508116;1;1;1;70;76;31;48;1; ;2;28;1; ;6;9;CON CARTA DE DESPLAZADO; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8042;07;76;1040,53427316813
3508156;1;1;1;70;76;8;60;5; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADO;2; ;2;95;95;45;1;1;4521;07;76;812,362094891914
3508159;1;3;1;70;76;2;48;1; ;2;2;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;95;93;45;1;1;4521;07;76;962,715958700382
3508164;1;1;1;70;73;8;10;4; ;2;99;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;13;80;1;1;8041;07;73;250,498559312018
3508164;1;4;1;70;73;24;48;1; ;2;24;1; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;33;33;65;1;2;6512;07;73;250,498559312018
3508170;1;1;1;70;73;4;72;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;28;1;1;2811;07;73;404,310955373575
3508179;1;3;1;70;52;8;28;3; ;2;8;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;07;52;184,385399163053
3508180;1;3;1;70;52;4;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;95;84;50;1;1;5020;07;52;264,407045530281
3508185;1;2;1;70;52;12;48;1; ;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;93;1;1;9303;07;52;174,394385325904
3508185;1;4;1;70;52;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;07;52;174,394385325904
3508186;1;2;1;70;52;4;45;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;1;9500;07;52;148,466628754446
3508187;1;2;1;70;52;4;40;1; ;2;312;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;53;55;1;1;5530;07;52;176,53509746336
3508191;1;1;1;70;52;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;98;98;60;1;1;6021;07;52;164,739313349222
3508206;1;2;1;70;52;8;24;4; ;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;75;54;95;1;1;9500;07;52;119,206197303596
3508213;1;2;1;70;76;1;48;4; ;2;25;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;94;94;36;1;1;3699;07;76;823,6166134151
3508214;1;3;1;70;76;8;48;1; ;2;8;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4559;07;76;705,177707869316
3508214;1;4;1;70;76;21;48;1; ;2;21;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4559;07;76;705,177707869316
3508295;1;4;1;70;68;4;48;1; ;2;6;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1511;07;68;430,070282176577
3508298;1;3;1;70;68;8;48;1; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;80;19;1;1;1921;07;68;313,116346310189
3508298;1;5;1;70;68;8;48;1; ;2;12;3; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;54;95;1;1;9500;07;68;313,116346310189
3508304;1;1;1;70;66;24;48;1; ;2;25;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;70;36;1;2;3699;07;66;270,068188716141
3508309;1;2;1;70;66;8;24;1; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;07;66;252,00373036989
3508310;1;3;1;70;66;26;48;2; ;2;26;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7523;07;66;380,003729653975
3508320;1;1;1;70;66;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;07;66;262,095736628247
3508331;1;1;1;70;50;16;48;2; ;2;16;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;39;75;1;2;7512;07;50;149,248652031124
3508331;1;4;1;70;50;12;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;92;92;22;1;1;2220;07;50;149,248652031124
