Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3507818;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;47;240,640220267621;47
3507818;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;47;240,640220267621;47
3507818;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;47;240,640220267621;47
3507819;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;47;132,85337881339;47
3507820;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;14; ; ; ; ; ; ;1;07;47;263,030014656415;47
3507820;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;07;47;263,030014656415;47
3507820;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;47;263,030014656415;47
3507821;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;142,657063127751;17
3507821;1;2;1;90;2;2;1;1;2;2;2;2;2;2; ; ;20;20; ; ; ; ; ; ;1;07;17;142,657063127751;17
3507823;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;17;257,059595257738;17
3507824;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;17;138,403086343554;17
3507824;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;17;138,403086343554;17
3507824;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;138,403086343554;17
3507824;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;12; ; ; ; ; ; ;1;07;17;138,403086343554;17
3507824;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;17;138,403086343554;17
3507825;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;07;17;250,565018413275;17
3507825;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;17;250,565018413275;17
3507827;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;17;206,965626119106;17
3507827;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;07;17;206,965626119106;17
3507830;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;07;17;179,725329754211;17
3507832;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;250,565018413275;17
3507832;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;12; ; ; ; ; ; ;1;07;17;250,565018413275;17
3507833;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;169,631902551075;17
3507833;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;07;17;169,631902551075;17
3507833;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;07;17;169,631902551075;17
3507833;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;17;169,631902551075;17
3507833;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;07;17;169,631902551075;17
3507834;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;182,173162135937;17
3507834;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;17;182,173162135937;17
3507834;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;17;182,173162135937;17
3507834;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;17;182,173162135937;17
3507835;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;17;142,657063127751;17
3507835;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;17;142,657063127751;17
3507837;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;17;179,725329754211;17
3507838;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;17;91,6021653188442;17
3507838;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;15; ; ; ; ; ; ; ;8;1;07;17;91,6021653188442;17
3507838;1;3;1;90;2;1;2;2;2;2;2;2;2;1; ;5; ; ; ; ; ; ; ;6;1;07;17;91,6021653188442;17
3507839;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;193,771912782029;17
3507839;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;07;17;193,771912782029;17
3507839;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;193,771912782029;17
3507841;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;146,533911249857;17
3507841;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;17;146,533911249857;17
3507841;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;146,533911249857;17
3507841;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;17;146,533911249857;17
3507841;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;17;146,533911249857;17
3507842;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;17;179,725329754211;17
3507843;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;17;202,168194629905;17
3507844;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;243,210755495137;17
3507844;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;17;243,210755495137;17
3507846;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;17;142,657063127751;17
3507846;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;1;07;17;142,657063127751;17
3507847;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;1;07;20;76,9639657980488;20
3507847;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;20;76,9639657980488;20
3507847;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;1;07;20;76,9639657980488;20
3507848;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;15;87,3289914699291;15
3507848;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;07;15;87,3289914699291;15
3507849;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;15;94,5658808090565;15
3507849;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;07;15;94,5658808090565;15
3507849;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;15;94,5658808090565;15
3507849;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;15;94,5658808090565;15
3507849;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;15;94,5658808090565;15
3507850;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;15;86,4362553011097;15
3507850;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;07;15;86,4362553011097;15
3507850;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;15;86,4362553011097;15
3507850;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;07;15;86,4362553011097;15
3507851;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;15;104,33635539667;15
3507852;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;15;60,2603912185421;15
3507852;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;07;15;60,2603912185421;15
3507852;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;15;60,2603912185421;15
3507852;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;15;60,2603912185421;15
3507853;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;15;87,7530418264912;15
3507853;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;1;07;15;87,7530418264912;15
3507854;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;15;89,8487709446091;15
3507854;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;15;89,8487709446091;15
3507855;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;07;15;87,3289914699291;15
3507855;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;15;87,3289914699291;15
3507856;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;50; ; ; ; ; ; ;1;07;18;114,142851089376;18
3507857;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;32; ; ; ; ; ; ;1;07;18;87,4519779130222;18
3507857;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;1;07;18;87,4519779130222;18
3507858;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;18;149,860948045992;18
3507858;1;2;1;90;2;1;2;1;2;1;2;2;2;2; ;28; ;28; ;3; ; ; ; ;1;07;18;149,860948045992;18
3507859;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;45; ; ; ; ; ; ;1;07;18;116,896257406962;18
3507860;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;18;54,1452649120366;18
3507861;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;18;60,8865414518707;18
3507861;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;14; ; ;12; ; ; ; ; ;1;07;18;60,8865414518707;18
3507862;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;18;75,0435299763299;18
3507863;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;18;73,0516971198948;18
3507863;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;18;73,0516971198948;18
3507864;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;18;54,1452649120366;18
3507865;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;18;53,7028895294597;18
3507865;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;18;53,7028895294597;18
3507866;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;18;63,8127020845222;18
3507866;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;18;63,8127020845222;18
3507867;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;28; ; ; ; ; ; ;1;07;41;146,142598034881;41
3507868;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;41;115,626181360681;41
3507868;1;2;1;90;1;1;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ;1;07;41;115,626181360681;41
3507868;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;41;115,626181360681;41
3507868;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;41;115,626181360681;41
3507869;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;2378,93864734543;76
3507869;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;76;2378,93864734543;76
3507869;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;76;2378,93864734543;76
3507869;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;2378,93864734543;76
3507870;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;76;2387,39393550163;76
3507870;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;2387,39393550163;76
3507870;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;2387,39393550163;76
3507871;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;1;07;76;2750,40138561185;76
3507871;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;42; ; ; ; ; ; ;1;07;76;2750,40138561185;76
3507872;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;3; ; ; ; ; ; ; ;4;1;07;76;2144,67459855297;76
3507872;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;07;76;2144,67459855297;76
3507872;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;07;76;2144,67459855297;76
3507872;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;76;2144,67459855297;76
3507873;1;1;1;90;2;1;2;1;1;2;2;2;2;2; ;10; ;25;10; ; ; ; ; ;1;07;76;2750,40138561185;76
3507873;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;20; ; ; ; ; ; ;1;07;76;2750,40138561185;76
3507874;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;76;827,77122737456;76
3507875;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;21; ; ; ; ; ; ;1;07;76;823,548975112979;76
3507875;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;84; ; ; ; ; ; ;1;07;76;823,548975112979;76
3507875;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ;1;07;76;823,548975112979;76
3507875;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;21; ; ; ; ; ; ;1;07;76;823,548975112979;76
3507876;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;76;851,435248329658;76
3507877;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;76;816,516708851374;76
3507877;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;07;76;816,516708851374;76
3507878;1;1;1;90;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;1;07;76;806,785588161238;76
3507878;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;07;76;806,785588161238;76
3507878;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;806,785588161238;76
3507879;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;76;900,037074918875;76
3507880;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;751,083857008295;76
3507880;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;76;751,083857008295;76
3507880;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;76;751,083857008295;76
3507881;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;872,218440004318;76
3507881;1;2;1;90;2;1;1;1;2;2;2;2;2;2; ;45;3;10; ; ; ; ; ; ;1;07;76;872,218440004318;76
3507882;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;76;883,472958527504;76
3507883;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;872,218440004318;76
3507883;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;76;872,218440004318;76
3507884;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1;07;76;872,218440004318;76
3507884;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;07;76;872,218440004318;76
3507885;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;07;76;941,932767025723;76
3507885;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;76;941,932767025723;76
3507886;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;767,914882262157;76
3507886;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;76;767,914882262157;76
3507887;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;76;947,18128134866;76
3507887;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;1;07;76;947,18128134866;76
3507887;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;76;947,18128134866;76
3507887;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;12; ; ; ; ; ; ;1;07;76;947,18128134866;76
3507888;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;76;752,505749779511;76
3507888;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;752,505749779511;76
3507888;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;24; ; ;21; ; ; ; ; ;1;07;76;752,505749779511;76
3507888;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;76;752,505749779511;76
3507889;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;76;883,472958527504;76
3507890;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;840,180729806472;76
3507890;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;840,180729806472;76
3507891;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;76;883,472958527504;76
3507892;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;76;825,017259312988;76
3507892;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;825,017259312988;76
3507892;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;76;825,017259312988;76
3507892;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;76;825,017259312988;76
3507893;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;07;66;298,389750568272;66
3507893;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;66;298,389750568272;66
3507894;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;66;298,389750568272;66
3507894;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;66;298,389750568272;66
3507895;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;66;298,855399409533;66
3507895;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;07;66;298,855399409533;66
3507895;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;66;298,855399409533;66
3507896;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;66;319,320226632955;66
3507897;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;07;66;280,325292222021;66
3507898;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;66;328,77905198245;66
3507898;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;66;328,77905198245;66
3507898;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;66;328,77905198245;66
3507898;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;66;328,77905198245;66
3507899;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;66;281,937661607118;66
3507899;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;66;281,937661607118;66
3507900;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;66;281,937661607118;66
3507900;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;66;281,937661607118;66
3507901;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;66;280,790941063282;66
3507901;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;66;280,790941063282;66
3507902;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;07;66;288,132647062392;66
3507902;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;66;288,132647062392;66
3507902;3;1;3;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;66;288,132647062392;66
3507902;4;1;4;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;66;288,132647062392;66
3507903;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;66;243,408376037445;66
