Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3512592;1;1;1;70;2;54;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;34;74;1;2;7430;07;63;1874,47385076742
3512595;1;1;1;70;2;4;60;8; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;62;61;01;1;1;0111;07;63;1604,62445281698
3512623;1;1;1;70;2;8;48;1; ;2;180;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5245;07;63;1753,84481080882
3512624;1;2;1;70;2;12;50;1; ;2;26;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;80;1;1;8012;07;63;1256,69303107466
3514998;1;2;1;70;2;60;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;07;19;1453,34724494016
3514999;1;2;1;70;2;12;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;07;19;1471,43975615607
3515001;1;2;1;70;2;100;40;3; ;2;150;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;07;19;781,353039534282
3515003;1;2;1;70;2;100;25;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;97;97;45;1;2;4530;07;19;2000,03235448653
3515011;1;1;1;70;2;8;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;07;19;1335,95539965292
3515012;1;3;1;70;2;2;44;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;62;62;01;1;1;0123;07;19;1914,00763758963
3515012;1;4;1;70;2;20;44;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0114;07;19;1914,00763758963
3515012;1;5;1;70;2;20;44;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0114;07;19;1914,00763758963
3515013;1;2;1;70;2;8;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;07;19;1572,78153472253
3515014;1;3;1;70;2;50;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;07;19;1590,87404593844
3515015;1;6;1;70;2;44;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;07;19;1071,57308441306
