DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;MES;DPTO;fex_c_2011
3202791;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;05;17;145,45189702255
3202792;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;17;05;17;172,765169917201
3202792;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;17;05;17;172,765169917201
3202792;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;05;17;172,765169917201
3202792;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;05;17;172,765169917201
3202794;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;05;17;134,303554342381
3202794;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;05;17;134,303554342381
3202794;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;05;17;134,303554342381
3202796;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;30; ; ; ; ; ; ;17;05;17;169,643325382202
3202797;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;17;05;17;154,812306203279
3202797;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;05;17;154,812306203279
3202798;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;176,358959155924
3202798;1;2;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;28; ; ; ; ; ;17;05;17;176,358959155924
3202798;1;3;1;90; ;2;1;2;2;1;2;2;2;1;2; ;7; ; ;4; ; ; ;1; ;17;05;17;176,358959155924
3202799;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;05;17;166,998549975194
3202799;1;2;1;90; ;2;1;2;2;2;2;2;2;1;2; ;28; ; ; ; ; ; ;5; ;17;05;17;166,998549975194
3202800;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;6; ; ;17;05;17;151,218516964556
3202800;1;2;1;90; ;2;1;1;2;1;2;2;2;2;2; ;35;10; ;2; ; ; ; ; ;17;05;17;151,218516964556
3202800;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;151,218516964556
3202801;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;05;17;166,998549975194
3202801;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;12; ; ; ; ; ; ;17;05;17;166,998549975194
3202802;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;05;17;161,87692360623
3202802;1;2;1;90; ;2;1;1;2;2;2;2;2;2;2; ;42;7; ; ; ; ; ; ; ;17;05;17;161,87692360623
3202802;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;05;17;161,87692360623
3202802;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;05;17;161,87692360623
3202803;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;05;17;189,662141204605
3202803;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;6; ; ; ; ; ; ;17;05;17;189,662141204605
3202803;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;05;17;189,662141204605
3202804;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;248,204996121494
3202804;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;05;17;248,204996121494
3202804;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;17;05;17;248,204996121494
3202804;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;17;05;17;248,204996121494
3202805;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;05;17;184,862526429085
3202805;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;184,862526429085
3202806;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;125,79998706922
3202806;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;125,79998706922
3202806;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;05;17;125,79998706922
3202806;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;17;05;17;125,79998706922
3202807;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;17;05;17;146,308738930118
3202807;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;05;17;146,308738930118
3202807;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;05;17;146,308738930118
3202808;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;230,769466817864
3202808;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;8; ; ;15; ; ; ; ; ;17;05;17;230,769466817864
3202808;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;17;05;17;230,769466817864
3202808;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;05;17;230,769466817864
3202809;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;42; ; ; ; ; ; ; ;20;17;05;17;179,003734562932
3202809;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;179,003734562932
3202810;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;277,832053832426
3202810;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;70; ; ; ; ; ; ;17;05;17;277,832053832426
3202811;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;05;17;153,435779852736
3202811;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;05;17;153,435779852736
3202811;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;05;17;153,435779852736
3202812;1;1;1;90; ;2;1;1;2;1;2;2;2;2;2; ;12;12; ;14; ; ; ; ; ;17;05;17;191,503981317161
3202812;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;05;17;191,503981317161
3202813;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;141,858107783827
3202813;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;17;05;17;141,858107783827
3202814;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;05;17;232,182859780161
3202814;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;232,182859780161
3202814;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;40; ; ; ; ; ; ;17;05;17;232,182859780161
3202815;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;204,458179736613
3202815;1;2;1;90; ;2;1;1;2;2;2;2;2;2;2; ;28;15; ; ; ; ; ; ; ;17;05;17;204,458179736613
3202816;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;146,308738930118
3202816;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;17;05;17;146,308738930118
3202816;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;146,308738930118
3202817;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;165,470712844952
3202817;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;17;05;17;165,470712844952
3202817;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;05;17;165,470712844952
3202818;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;17;05;17;112,756901389736
3202818;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;05;17;112,756901389736
3202880;1;1;1;90; ;1;1;1;2;2;2;2;2;2;2;14;56;14; ; ; ; ; ; ; ;05;05;05;1324,98716834663
3202880;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;05;05;1324,98716834663
3202880;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;05;05;1324,98716834663
3202880;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;2; ; ; ; ; ; ; ;8;05;05;05;1324,98716834663
3202880;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;05;05;05;1324,98716834663
3202881;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;45; ; ; ; ; ; ;05;05;05;1250,90870581924
3202881;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;05;05;05;1250,90870581924
3202884;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;3; ; ; ; ; ; ;05;05;05;923,188992884509
3202884;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;05;05;923,188992884509
3202885;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;8; ; ;8; ; ; ; ; ;05;05;05;881,378533354729
3202885;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;62; ; ; ; ; ; ; ; ;05;05;05;881,378533354729
3202885;1;3;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;8; ; ;05;05;05;881,378533354729
3202885;1;4;1;90; ;2;2;1;2;1;2;2;2;2;2; ; ;2; ;1; ; ; ; ; ;05;05;05;881,378533354729
3202885;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;05;05;881,378533354729
3202888;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;05;05;1111,2794528549
3202888;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;05;05;1111,2794528549
3202888;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;05;05;1111,2794528549
3202891;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;3; ; ; ; ; ; ;05;05;05;1074,87919517378
3202891;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;05;05;05;1074,87919517378
3202893;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;05;05;911,27782611213
3202893;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;05;05;911,27782611213
3202893;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;05;05;911,27782611213
3202894;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;05;05;05;986,959740280257
3202894;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;05;05;986,959740280257
3202895;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;16; ;14;7; ; ; ; ; ;05;05;05;1026,41892851376
3202902;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;05;76;1028,21865843115
3202902;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;35; ; ; ; ; ; ;76;05;76;1028,21865843115
3202903;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;05;76;912,675124205319
3202904;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;05;76;907,88515767536
3202904;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;05;76;907,88515767536
3202904;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;05;76;907,88515767536
3202904;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;05;76;907,88515767536
3202905;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;10; ; ;10; ; ; ; ; ;76;05;76;915,828792515194
3202905;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;05;76;915,828792515194
3202906;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;05;76;914,472708320396
3202906;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;05;76;914,472708320396
3202906;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;05;76;914,472708320396
3202907;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;76;05;76;752,342963769515
3202907;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;10;76;05;76;752,342963769515
3202908;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;10; ; ; ; ; ; ;76;05;76;1042,18890658448
3202908;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;76;05;76;1042,18890658448
3202908;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;10; ; ; ; ; ; ;76;05;76;1042,18890658448
3202908;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;40; ; ; ; ; ; ;76;05;76;1042,18890658448
3202910;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;76;05;76;1094,22274311009
3202910;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;05;76;1094,22274311009
3202910;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;05;76;1094,22274311009
3202911;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;277,51968729394
3202911;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;52;05;52;277,51968729394
3202912;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;14; ; ; ; ; ;52;05;52;179,586313500963
3202912;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;48; ; ; ; ; ;52;05;52;179,586313500963
3202912;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;14; ; ; ; ; ;52;05;52;179,586313500963
3202912;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;179,586313500963
3202915;1;1;1;90; ;2;1;2;1;2;1;2;2;2;2; ;35; ;28; ;3; ; ; ; ;52;05;52;204,742766068402
3202915;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;6; ; ; ; ; ; ;52;05;52;204,742766068402
3202915;1;3;1;90; ;2;1;2;1;2;2;1;2;2;2; ;16; ;24; ; ;20; ; ; ;52;05;52;204,742766068402
3202915;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;11; ; ; ; ; ; ;52;05;52;204,742766068402
3202916;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;176,828406648826
3202916;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;52;05;52;176,828406648826
3202916;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;52;05;52;176,828406648826
3202916;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;05;52;176,828406648826
3202917;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;05;52;157,408298790104
3202917;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;52;05;52;157,408298790104
3202918;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;12; ; ; ; ; ; ;52;05;52;308,576028423778
3202918;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;18; ; ; ; ; ; ;52;05;52;308,576028423778
3202920;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;52;05;52;174,017674783161
3202920;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;25; ; ; ; ; ; ;52;05;52;174,017674783161
3202920;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;05;52;174,017674783161
3202920;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;174,017674783161
3202920;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;52;05;52;174,017674783161
3202921;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;05;52;152,866826209574
3202922;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;48; ; ; ; ; ;52;05;52;132,551430698496
3202922;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;132,551430698496
3202923;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;117,720257505639
3202923;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;117,720257505639
3202923;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;5; ; ;12; ; ; ; ; ;52;05;52;117,720257505639
3202923;1;4;1;90; ;2;1;2;2;1;2;2;2;2;2; ;25; ; ;45; ; ; ; ; ;52;05;52;117,720257505639
3202924;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;18; ; ; ; ; ; ;52;05;52;182,523809667094
3202925;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;52;05;52;275,640708213447
3202925;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;28; ; ; ; ; ; ;52;05;52;275,640708213447
3202925;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;05;52;275,640708213447
3202925;1;4;1;90; ;2;1;2;1;2;2;1;2;2;2; ;14; ;18; ; ;14; ; ; ;52;05;52;275,640708213447
3202926;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;52;05;52;145,384636745698
3202926;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;21; ; ; ; ; ; ;52;05;52;145,384636745698
3202927;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;05;52;162,31881857577
3202927;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;52;05;52;162,31881857577
3202927;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;05;52;162,31881857577
3202927;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;05;52;162,31881857577
3202927;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;05;52;162,31881857577
3202928;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;05;52;145,384636745698
3202928;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;52;05;52;145,384636745698
3202929;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;52;05;52;158,351048527794
3202929;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;52;05;52;158,351048527794
3202930;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;14; ;28; ; ; ; ; ;21;52;05;52;186,831413205076
3202930;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;52;05;52;186,831413205076
3202933;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;52;05;52;163,255047918575
3202933;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;05;52;163,255047918575
3202933;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;05;52;163,255047918575
3202934;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;52;05;52;129,856466180779
3202934;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;05;52;129,856466180779
3202938;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;76;05;76;949,375777582805
3202938;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;76;05;76;949,375777582805
3202938;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;05;76;949,375777582805
3202939;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;05;76;880,059162033604
3202939;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;05;76;880,059162033604
3202939;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;05;76;880,059162033604
3202940;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;05;76;1084,54608771111
3202940;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;3; ; ; ;76;05;76;1084,54608771111
3202941;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;56; ; ; ; ; ; ;76;05;76;1028,21865843115
3202941;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;10; ; ; ; ; ; ;76;05;76;1028,21865843115
3202942;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;05;76;1084,54608771111
3202942;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;12; ; ; ; ; ; ;76;05;76;1084,54608771111
3202944;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;50;05;50;181,690262111181
3202944;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;05;50;181,690262111181
3202944;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;05;50;181,690262111181
3202946;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;40; ; ; ; ; ; ;50;05;50;204,561477129787
