DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
3207351;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;592,264308943605
3207352;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1399,25709764442
3207352;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;05;63;1399,25709764442
3207352;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;05;63;1399,25709764442
3207352;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;05;63;1399,25709764442
3207352;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1399,25709764442
3207352;1;9;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;63;1399,25709764442
3207352;1;10;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;63;1399,25709764442
3207354;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;63;900,974328661403
3207423;1;2;1;80;2;1;3;7; ;2; ;2; ; ; ; ;9;2;1;05;63;919,179649804203
3207423;1;5;1;80;2;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;63;919,179649804203
3207424;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;63;1561,6424559654
3207424;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;63;1561,6424559654
3207424;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;05;63;1561,6424559654
3207425;1;1;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;63;686,489854472648
3207425;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;05;63;686,489854472648
3207531;1;1;1;80;2;1;3;8; ;2; ;2; ; ; ; ;9;2;1;05;63;816,744322502314
3207531;1;5;1;80;2;1;3;8; ;2; ;2; ; ; ; ;9;2;1;05;63;816,744322502314
3207532;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;05;63;1211,9633907289
3207532;1;2;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;63;1211,9633907289
3207532;1;3;1;80;2;1;4;4; ;2; ;2; ; ; ;INCAPACITADO SORDO MUDO Y EDAD;12;2;1;05;63;1211,9633907289
3207533;2;2;2;80;2;2; ; ; ;2; ;2; ;1;2; ;1; ;1;05;63;1814,3967917091
3211557;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;63;1362,49232855739
