DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;AREA;fex_c_2011
2531445;1;1;1;70;1;52;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;39;91;1;2;9192;10;15;15;69,5920276860805
2531467;1;2;1;70;1;24;35;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;10;17;17;142,970423996024
2531470;1;2;1;70;1;48;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;40;52;1;2;5233;10;17;17;127,929019970379
2531477;1;1;1;70;1;4;48;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;850000;2;03;03;23;1;1;2321;10;76;76;942,604889614268
2531491;1;1;1;70;1;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;10;76;76;873,652938333023
2531495;2;1;2;70;1;8;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;10;52;52;142,02666964956
2531502;1;1;1;70;1;156;24;1; ;2;208;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;92;1;2;9242;10;52;52;149,339734942269
2531503;1;1;1;70;1;98;40;1; ;2;98;5; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;98;45;1;2;4521;10;52;52;128,287146138668
2531508;1;2;1;70;1;84;40;1; ;2;52;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;56;93;1;2;9301;10;52;52;134,066827706212
2531509;1;1;1;70;1;120;24;1; ;2;38;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5234;10;52;52;558,792868731823
2531509;1;6;1;70;1;208;48;1; ;2;92;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;75;1;2;7512;10;52;52;558,792868731823
2531514;2;2;2;70;1;52;48;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;70000;2;58;33;55;1;2;5521;10;52;52;112,490381897971
2531515;1;2;1;70;1;3;25;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;10;52;52;150,432611419986
2531527;1;1;1;70;1;20;48;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;87;41;1;2;4100;10;66;66;364,434176127411
2531527;1;2;1;70;1;12;24;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;64;1;1;6421;10;66;66;364,434176127411
2531533;1;1;1;70;1;20;48;1; ;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;10;66;66;233,930231781304
2531534;1;3;1;70;1;8;48;1; ;2;52;8; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;62;01;1;1;0111;10;66;66;234,647535577834
2531541;1;1;1;70;1;12;48;1; ;2;12;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;37;92;1;1;9249;10;66;66;271,461758123824
2531548;1;2;1;70;1;28;56;1; ;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;10;66;66;218,251818137034
2531549;1;2;1;70;1;24;48;2; ;2;24;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;54;95;1;2;9500;10;66;66;244,377313221924
2531557;1;2;1;70;1;12;40;1; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;10;70;70;115,201499146186
2531560;1;2;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;10;70;70;114,836173936902
2531567;1;2;1;70;1;3;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;1;8060;10;70;70;111,101461449884
2531575;1;2;1;70;1;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;389000;2;32;33;85;1;1;8512;10;50;50;150,375250921216
2531615;1;1;1;70;1;250;48;1; ;2;250;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;80;1;2;8060;10;15;15;84,6201253596586
2531617;1;2;1;70;1;250;48;1; ;2;250;2; ;6;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;75;1;2;7512;10;15;15;80,074120756594
2531623;1;4;1;70;1;16;40;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;80;1;2;8044;10;15;15;70,3181388617828
2531628;1;1;1;70;1;8;50;8; ;2;8;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;10;73;73;846,564714176015
2531633;1;3;1;70;1;104;55;3; ;2;108;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;10;73;73;285,883896199543
2531639;1;1;1;70;1;65;65;1; ;2;12;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;40;1;2;4010;10;73;73;232,587216528312
2531640;1;3;1;70;1;24;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;45;1;2;4530;10;73;73;188,216567876767
2531640;1;4;1;70;1;16;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;45;1;2;4521;10;73;73;188,216567876767
2531654;1;3;1;70;1;24;48;1; ;2;156;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;16;74;1;2;7430;10;73;73;210,342632870041
2531661;1;2;1;70;1;8;48;1; ;2;17;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;10;17;17;137,314142201015
2531668;1;2;1;70;1;4;24;3; ;2;144;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;45;52;1;1;5211;10;17;17;145,143525219039
2531669;1;2;1;70;1;48;48;1; ;2;48;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;10;17;17;171,210785663934
2531672;1;1;1;70;1;8;50;1; ;2;8;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;10;17;17;142,970423996024
2531672;1;2;1;70;1;8;60;3; ;2;8;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;10;17;17;142,970423996024
2531674;1;2;1;70;1;100;32;1; ;2;32;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;01;1;2;0111;10;17;17;109,015020185259
2531674;1;5;1;70;1;12;48;1; ;2;12;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;92;1;1;9213;10;17;17;109,015020185259
2531675;1;1;1;70;1;8;50;1; ;2;8;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;45;1;1;4530;10;17;17;222,853583447893
2531675;1;3;1;70;1;24;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;79;53;55;1;2;5521;10;17;17;222,853583447893
2531675;1;6;1;70;1;12;50;1; ;2;12;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;99;45;1;1;4521;10;17;17;222,853583447893
2531677;1;1;1;70;1;3;50;1; ;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;95;95;45;1;1;4521;10;17;17;155,215417240039
2531693;1;1;1;70;1;2;48;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;52;1;1;5241;10;68;68;539,057117738602
2531693;1;2;1;70;1;16;48;2; ;2;16;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7524;10;68;68;539,057117738602
2531698;2;1;2;70;1;36;48;1; ;2;36;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;74;1;2;7499;10;68;68;434,725937163759
2531701;1;1;1;70;1;24;48;4; ;2;8;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;81;98;41;1;2;4100;10;68;68;505,377707000347
2531706;1;2;1;70;1;104;48;1; ;2;104;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;53;55;1;2;5530;10;47;47;104,024037831064
2531732;1;5;1;70;1;12;48;1; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;41;51;1;1;5111;10;19;19;77,8889065146795
2531739;1;2;1;70;1;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;10;19;19;99,4968375040426
2531741;1;2;1;70;1;12;30;4; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;10;19;19;101,924723170285
2531743;1;2;1;70;1;52;40;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7491;10;19;19;101,924723170285
2531757;1;3;1;70;1;3;40;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;10;63;63;131,765347837685
2531761;1;1;1;70;1;4;48;4; ;2;8;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;41;98;28;1;1;2811;10;63;63;130,691943528112
2531764;1;4;1;70;1;28;40;1; ;2;36;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;10;63;63;72,158714097408
2531765;1;1;1;70;1;3;40;1; ;2;8;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1530;10;63;63;135,337882409359
2531768;1;4;1;70;1;4;1;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;55;55;74;1;1;7493;10;63;63;107,759775304696
2531770;1;1;1;70;1;8;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;10;63;63;149,339243067633
2531770;1;2;1;70;1;1;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;10;63;63;149,339243067633
2531778;1;1;1;70;1;40;48;4; ;2;44;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;10;66;66;270,63468233128
2531779;1;3;1;70;1;40;40;1; ;2;30;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7430;10;66;66;233,141142704618
2531784;1;5;1;70;1;52;48;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;50;1;2;5051;10;66;66;218,816760515622
2531786;1;2;1;70;1;2;48;1; ;2;8;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;30;75;1;1;7512;10;66;66;250,453112997008
2531794;1;2;1;70;1;24;56;1; ;2;24;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;64;1;2;6421;10;66;66;261,215791232855
2531825;1;1;1;70;1;12;48;1; ;2;12;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;45;45;52;1;1;5219;10;20;20;133,156114202684
2531829;1;5;1;70;1;2;48;1; ;2;3;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;53;55;1;1;5529;10;20;20;128,398462603036
2531838;1;2;1;70;1;8;10;1; ;2;1;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;80;19;1;1;1921;10;20;20;148,39992434602
2531838;1;5;1;70;1;8;44;1; ;2;1;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;50;55;1;1;5530;10;20;20;148,39992434602
2531856;3;1;3;70;1;8;40;1; ;2;8;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5232;10;52;52;131,487733696032
2531860;1;2;1;70;1;13;40;1; ;2;156;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5239;10;52;52;140,514709134025
2531863;1;3;1;70;1;36;48;1; ;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;10;52;52;160,131056840693
2531886;2;1;2;70;1;52;50;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;75;1;2;7512;10;63;63;127,256312949131
2531893;1;2;1;70;1;4;50;1; ;2;56;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;10;63;63;171,473059874409
2531895;1;3;1;70;1;24;50;1; ;2;24;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;50;1;2;5051;10;63;63;184,279764821366
2531897;1;1;1;70;1;3;20;4; ;2;3;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;41;45;00;1;1;0000;10;63;63;241,05661824842
2531899;1;2;1;70;1;52;60;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;37;52;1;2;5223;10;63;63;123,287595122418
2531900;1;2;1;70;1;24;24;1; ;2;520;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5232;10;63;63;124,906127358156
2531902;1;4;1;70;1;12;48;1; ;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;13;13;80;1;1;8011;10;63;63;111,065932991836
2531904;1;2;1;70;1;6;40;1; ;2;36;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;38;74;1;1;7499;10;63;63;83,7611191395666
2531904;1;3;1;70;1;6;40;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8520;10;63;63;83,7611191395666
2531907;1;4;1;70;1;6;40;1; ;2;20;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8050;10;63;63;115,455703540234
2531915;1;4;1;70;1;8;60;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5020;10;63;63;123,61052568896
2531917;1;2;1;70;1;32;48;1; ;2;32;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;55;1;2;5521;10;63;63;118,252252695491
2531917;1;3;1;70;1;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5233;10;63;63;118,252252695491
2531924;1;2;1;70;1;1;48;2; ;2;1;2; ;9;1; ; ; ;1; ; ; ; ; ; ; ;1;4000000;2;02;11;63;1;1;6340;10;63;63;86,9488156032708
2531930;1;3;1;70;1;12;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;55;1;1;5529;10;63;63;297,019081828588
2531936;1;3;1;70;1;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;10;63;63;133,060949506881
2531948;1;3;1;70;1;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;58;58;74;1;1;7492;10;63;63;125,724817843091
2531955;1;2;1;70;1;24;48;1; ;2;24;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;80;1;2;8042;10;11;11;2627,87396620345
2531958;1;2;1;70;1;1;48;1; ;2;156;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;74;1;1;7491;10;11;11;2455,22777364102
2531959;1;3;1;70;1;8;48;1; ;2;60;1; ;9;9;MEDICO PARTICULAR; ; ; ; ; ; ; ; ;1; ;2; ;2;53;39;50;1;1;5011;10;11;11;2934,33696103326
2531969;1;1;1;70;1;32;48;1; ;2;104;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;55;54;95;1;2;9500;10;76;76;881,146204317805
2531969;1;3;1;70;1;2;60;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;59;45;52;1;1;5262;10;76;76;881,146204317805
2531971;1;2;1;70;1;40;48;1; ;2;40;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;80;1;2;8011;10;76;76;768,471356646155
2531971;1;4;1;70;1;4;20;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;74;1;1;7493;10;76;76;768,471356646155
2531971;2;2;2;70;1;16;48;1; ;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;55;1;2;5529;10;76;76;768,471356646155
2531974;1;6;1;70;1;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;10;76;76;930,833748949939
2531974;1;7;1;70;1;12;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;45;52;1;1;5262;10;76;76;930,833748949939
2531978;1;3;1;70;1;52;48;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;33;45;52;1;2;5261;10;76;76;861,408901711964
2531981;1;1;1;70;1;52;40;1; ;2;80;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;52;1;2;5262;10;76;76;869,755875158393
2531982;1;1;1;70;1;20;40;4; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;55;55;95;1;2;9500;10;63;63;140,912602122906
2531982;2;1;2;70;1;4;50;4; ;2;60;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;74;1;1;7493;10;63;63;140,912602122906
2531990;1;2;1;70;1;12;40;1; ;2;56;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8043;10;63;63;124,906127358156
2532000;1;3;1;70;1;60;40;1; ;2;60;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;10;63;63;84,511592882597
2532004;2;2;2;70;1;12;40;4; ;2;28;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;10;63;63;113,898471678541
2532007;1;2;1;70;1;190;40;1; ;2;160;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;51;55;1;2;5521;10;63;63;172,091665571338
2532007;1;4;1;70;1;96;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;10;63;63;172,091665571338
2532010;1;1;1;70;1;24;40;1; ;2;120;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;50;39;52;1;2;5211;10;63;63;113,192177460421
2532011;1;2;1;70;1;4;40;1; ;2;40;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;57;93;1;1;9302;10;63;63;114,606240353053
2532016;1;2;1;70;1;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;95;95;45;1;1;4559;10;63;63;103,276477171795
2532030;1;4;1;70;1;1;24;1; ;2;10;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6422;10;50;50;676,601608176125
2532032;1;2;1;70;1;104;40;1; ;2;24;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5127;10;50;50;628,269347472916
2532033;1;4;1;70;1;12;48;1; ;2;12;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;58;75;1;1;7523;10;50;50;172,811765799975
2532039;1;1;1;70;1;38;40;1; ;2;108;3; ;1;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADA;2; ;2;55;54;95;1;2;9500;10;50;50;165,797613647978
2532047;1;1;1;70;1;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;10;63;63;117,217115490477
2532050;1;1;1;70;1;6;48;1; ;2;6;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;16;92;1;1;9214;10;63;63;101,131412315418
2532051;1;2;1;70;1;8;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;10;63;63;121,923776711316
2532051;2;1;2;70;1;22;50;3; ;2;22;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;95;1;2;9500;10;63;63;121,923776711316
2532053;1;2;1;70;1;12;48;1; ;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;60;1;1;6041;10;63;63;150,957775303371
2532062;1;1;1;70;1;16;40;1; ;2;20;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;2;5235;10;70;70;84,1641759444879
2532075;1;3;1;70;1;12;40;1; ;2;12;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;64;1;1;6421;10;27;27;120,65840572305
2532075;1;4;1;70;1;20;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;10;27;27;120,65840572305
2532081;1;3;1;70;1;20;20;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;2; ;10;27;27;26,8129790495667
2532087;1;5;1;70;1;3;48;1; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;10;27;27;69,1915274022454
2532089;1;2;1;70;1;3;60;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;95;95;45;1;1;4521;10;27;27;120,65840572305
2532090;1;2;1;70;1;12;40;1; ;2;12;4; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;19;19;75;1;1;7512;10;27;27;26,8129790495667
2532094;1;1;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;960000;2;33;33;52;1;1;5211;10;41;41;134,049920647768
2532094;1;2;1;70;1;58;48;1; ;2;58;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;16;28;1;2;2892;10;41;41;134,049920647768
2532095;1;1;1;70;1;8;24;1; ;2;12;3; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;54;95;1;1;9500;10;41;41;137,515693386816
2532097;1;2;1;70;1;1;40;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;59;59;52;1;1;5231;10;41;41;124,346790818333
2532122;1;2;1;70;1;100;48;3; ;2;98;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5522;10;17;17;163,189063796348
2532122;1;3;1;70;1;40;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;10;17;17;163,189063796348
2532132;1;3;1;70;1;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;10;17;17;159,604486899005
2532154;1;2;1;70;1;4;72;3; ;2;6;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5262;10;54;54;385,150291565186
