DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;DPTO;fex_c_2011
2533052;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1225,63580635982
2533052;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1225,63580635982
2533052;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1225,63580635982
2533052;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1225,63580635982
2533053;1;1;1;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1874,33709098475
2533053;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1874,33709098475
2533062;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1755,44257772214
2533062;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;63;1755,44257772214
2533063;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1978,32241905526
2533064;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1991,5656581336
2533064;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1991,5656581336
2533064;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1991,5656581336
2533064;1;5;1;50;2;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1991,5656581336
2533064;2;1;2;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1991,5656581336
2533065;1;1;1;50;2; ; ;1;6;CUIDAR PERSONA ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1834,10582852299
2533065;1;2;1;50;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1834,10582852299
2533065;2;1;2;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1834,10582852299
2533066;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1178,78551670311
2533066;1;2;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1178,78551670311
2533066;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1178,78551670311
2533067;1;1;1;50;2; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;10;63;1927,70922853126
2533067;1;2;1;50;2;2; ;2;6;INCAPACITADA POR DENGUE;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1927,70922853126
2533067;1;3;1;50;2;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1927,70922853126
2533067;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1927,70922853126
2533068;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1436,76975285674
2533068;1;2;1;50;2; ; ;2;6;INCAPACITADA POR OPERACION;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1436,76975285674
2533069;1;1;1;50;2;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1568,41460591789
2533070;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1814,84575515056
2533070;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1814,84575515056
2533070;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1814,84575515056
2533070;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1814,84575515056
2533071;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1461,06853546466
2533071;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1461,06853546466
2533071;1;3;1;50;2;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1461,06853546466
2533071;1;4;1;50;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1461,06853546466
2533072;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1774,61449268881
2533072;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;63;1774,61449268881
2533072;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1774,61449268881
2533072;1;4;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;63;1774,61449268881
2533072;1;5;1;50;2;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1774,61449268881
2533081;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1978,32241905526
2533082;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1927,70922853126
2533082;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1927,70922853126
2533082;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1927,70922853126
2533082;1;4;1;50;2;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1927,70922853126
2533083;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1869,10785934992
2533083;1;2;1;50;2;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1869,10785934992
2533084;1;1;1;50;2;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1991,30078537567
2533084;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1991,30078537567
2533084;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1991,30078537567
2533085;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1692,65282912481
2533085;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1692,65282912481
2533085;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1692,65282912481
2533086;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;2148,82294460586
2533086;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;2148,82294460586
2533087;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;2148,82294460586
2533087;1;2;1;50;2; ; ;2;6;CAMINAR, VER TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;10;63;2148,82294460586
2533088;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;7; ;1;2; ; ; ;10;63;1693,4546373719
2533088;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1693,4546373719
2533088;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1693,4546373719
2533089;1;1;1;50;2; ; ;1;6;ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1458,39823796546
2533089;1;2;1;50;2; ; ;2;6;ENFERMA;2;2;2;2;1;13;ESTA EMBARAZADA; ; ; ; ; ;10;63;1458,39823796546
2533098;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1925,94310327274
2533098;2;1;2;50;2; ; ;1;6;VACACIONES;1; ; ; ; ; ; ; ; ; ; ; ;10;63;1925,94310327274
2533098;2;2;2;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;63;1925,94310327274
2533099;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;2148,82294460586
2533099;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;13;LA EDAD; ; ; ; ; ;10;63;2148,82294460586
2533100;1;1;1;50;2; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1703,83656543415
2533101;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1762,84276906644
2533101;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;63;1762,84276906644
2533101;1;3;1;50;2; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;63;1762,84276906644
2533101;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;63;1762,84276906644
2533101;1;5;1;50;2;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1762,84276906644
2533102;1;1;1;50;2;2; ;1;6;ENFERMO;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1874,33709098475
2533102;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;2;10;63;1874,33709098475
2533103;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1703,83656543415
2533104;1;1;1;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1997,49433402193
2533104;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1997,49433402193
2533104;1;3;1;50;2; ; ;3;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;63;1997,49433402193
2533104;1;4;1;50;2; ; ;4;6;JUGAR;1; ; ; ; ; ; ; ; ; ; ; ;10;63;1997,49433402193
2533105;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;63;1763,23974286258
2533105;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;63;1763,23974286258
2533105;1;3;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;63;1763,23974286258
2539658;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2927,23651035006
2539658;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;10;73;2927,23651035006
2539660;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3190,41241090172
2539662;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3063,23940631325
2539662;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;73;3063,23940631325
2539662;1;4;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3063,23940631325
2539663;1;1;1;50;2; ; ;1;6;ESTUVO ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;10;73;3509,67248772916
2539663;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3509,67248772916
2539675;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3115,07988097006
2539675;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3115,07988097006
2539676;1;1;1;50;2; ; ;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;73;3743,80836455183
2539676;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3743,80836455183
2539676;1;3;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3743,80836455183
2539676;1;4;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3743,80836455183
2539677;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;10;73;3694,73533999624
2539677;1;2;1;50;2; ; ;2;6;EN CITAS MEDICAS;2;2;2;2;1;11; ; ; ; ; ; ;10;73;3694,73533999624
2539677;1;3;1;50;2; ; ;1;6;VIAJANDO;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3694,73533999624
2539678;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3498,37944185829
2539678;1;2;1;50;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;73;3498,37944185829
2539679;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2936,83650514035
2539685;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2953,86675437141
2539685;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;73;2953,86675437141
2539685;1;3;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;73;2953,86675437141
2539685;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;2953,86675437141
2539685;1;7;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2953,86675437141
2539686;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3164,13983727396
2539686;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3164,13983727396
2539687;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3509,67248772916
2539687;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3509,67248772916
2539702;1;1;1;50;2;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;73;2929,80022914012
2539702;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2929,80022914012
2539702;1;3;1;50;2; ; ;2;3; ;2;2;2;2;1;8; ;2; ;2; ; ;10;73;2929,80022914012
2539702;1;4;1;50;2;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;73;2929,80022914012
2539702;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2929,80022914012
2539703;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2861,50397520869
2539703;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;2861,50397520869
2539706;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;4151,54805265994
2539706;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;10;73;4151,54805265994
2539706;1;3;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;4151,54805265994
2539706;1;4;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;4151,54805265994
2539707;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3375,47526316881
2539707;1;2;1;50;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;73;3375,47526316881
2539717;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3535,77998585758
2539717;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;6; ;2; ;2; ; ;10;73;3535,77998585758
2539717;1;3;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3535,77998585758
2539717;1;4;1;50;2; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;10;73;3535,77998585758
2539717;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3535,77998585758
2539718;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3701,61624876061
2539718;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;73;3701,61624876061
2539718;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3701,61624876061
2539719;1;1;1;50;2; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;10;73;3585,00501766082
2539720;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3704,38369886184
2539728;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;4255,75553082125
2539728;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;73;4255,75553082125
2539728;1;3;1;50;2; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;10;73;4255,75553082125
2539728;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;4255,75553082125
2539729;1;1;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2640,52019044824
2539729;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;73;2640,52019044824
2539729;1;3;1;50;2;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;73;2640,52019044824
2539729;1;5;1;50;2;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;73;2640,52019044824
2539730;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3948,31124575762
2539730;1;2;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3948,31124575762
2539730;1;3;1;50;2; ; ;3;4; ;2;2;2;2;1;7; ;2; ;2; ; ;10;73;3948,31124575762
2539746;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3372,70781306758
2539746;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3372,70781306758
2539746;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3372,70781306758
2539746;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3372,70781306758
2539747;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3375,47526316881
2539747;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3375,47526316881
2539749;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3703,11762455838
2539749;1;2;1;50;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;10;73;3703,11762455838
2539749;1;4;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3703,11762455838
2539750;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;73;2282,59349531805
2539750;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;2282,59349531805
2539751;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;2963,46674916169
2539751;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;2963,46674916169
2539751;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;2963,46674916169
2539751;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;2963,46674916169
2539763;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3272,76916080526
2539763;1;2;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3272,76916080526
2539764;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3577,21069427337
2539764;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;73;3577,21069427337
2539764;1;4;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3577,21069427337
2539766;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3578,71207007113
2539766;1;2;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;73;3578,71207007113
2539766;1;3;1;50;2; ; ;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ;10;73;3578,71207007113
2539773;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;3262,97749073215
2539773;1;2;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;73;3262,97749073215
2539774;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;4025,14515148704
2539774;1;2;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;73;4025,14515148704
2540500;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;1200,86930201269
2540501;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;1397,29118644691
2540501;1;2;1;50;2; ; ;2;6;SE ENCUENTRA COMBALECIENTE POR OPERACION QUIRURGICA;2;2;2;2;2; ; ; ; ; ; ; ;10;19;1397,29118644691
2540501;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;1397,29118644691
2540502;1;1;1;50;2;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;19;1040,02547673216
2540502;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;1040,02547673216
2540502;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;1040,02547673216
2540503;1;1;1;50;2; ; ;1;6;TRABAJANDO EN AUTO CONSTRUCCION DE LA VIVIENDA;2;2;2;2;2; ; ; ; ; ; ; ;10;19;790,807457610384
2540503;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;790,807457610384
2540504;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;1372,23805747637
2540504;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;1372,23805747637
2540504;1;3;1;50;2;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;19;1372,23805747637
2540504;1;4;1;50;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;1372,23805747637
2540504;1;6;1;50;2; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;1372,23805747637
2540504;1;9;1;50;2; ; ;9;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;1372,23805747637
2540505;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;857,224583752104
2540505;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;857,224583752104
2540507;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;997,772034025134
2540507;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;997,772034025134
2540509;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;553,321511501067
2540509;1;2;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;19;553,321511501067
2540509;2;1;2;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;553,321511501067
2540509;2;2;2;50;2;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;19;553,321511501067
2540509;3;1;3;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;553,321511501067
2540510;1;1;1;50;2; ; ;1;6;TRABAJANDO PARA AUTOCONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;10;19;591,141143004753
2540511;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;790,807457610384
