DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;AREA;fex_c_2011
2531455;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;78,1534255607812
2531458;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;120,657334420131
2531458;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;120,657334420131
2531460;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;138,70287299744
2531463;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;125,618103573509
2531463;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;125,618103573509
2531463;1;4;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;10;17;17;125,618103573509
2531465;1;2;1;80;1;1;4;3; ;2; ;2; ; ;3; ;9;1;1;10;17;17;147,241770683731
2531466;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;17;17;131,635115528104
2531466;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;131,635115528104
2531466;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;131,635115528104
2531470;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;17;17;127,929019970379
2531470;1;5;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;10;17;17;127,929019970379
2531472;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;2;2;1;10;17;17;168,929436372577
2531474;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;145,083352461974
2531474;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;17;145,083352461974
2531474;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;10;17;17;145,083352461974
2531479;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;76;76;949,173855733447
2531481;1;1;1;80;1;1;4;3; ;1;2;2; ; ; ; ;9;2;1;10;76;76;919,42666309087
2531483;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;76;843,905745690446
2531484;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;76;76;882,233037378266
2531487;1;2;1;80;1;1;2;2; ;2; ;2; ; ;1; ;2;1;1;10;76;76;1021,59680714735
2531492;1;1;1;80;1;1;4;6; ;3; ;2; ; ; ; ;8;2;1;10;52;52;129,329439821266
2531493;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;52;52;118,8138960899
2531493;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;118,8138960899
2531495;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;10;52;52;142,02666964956
2531495;2;2;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;142,02666964956
2531497;1;1;1;80;1;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;10;52;52;128,287146138668
2531497;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;10;52;52;128,287146138668
2531500;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;10;52;52;122,0371474821
2531500;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;52;52;122,0371474821
2531500;1;3;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;10;52;52;122,0371474821
2531500;1;4;1;80;1;1;3;9;CAMBIO DE DOMICILIO;3; ;2; ; ; ; ;1;2;1;10;52;52;122,0371474821
2531502;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;149,339734942269
2531503;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;10;52;52;128,287146138668
2531505;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;143,512887182023
2531505;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;143,512887182023
2531506;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;154,278466097377
2531508;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;134,066827706212
2531508;1;7;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;52;52;134,066827706212
2531511;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;665,524221989045
2531513;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;52;52;513,148584554673
2531513;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;10;52;52;513,148584554673
2531514;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;10;52;52;112,490381897971
2531514;2;3;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;112,490381897971
2531515;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;150,432611419986
2531517;1;1;1;80;1;1;3;6; ;2; ;2; ; ; ; ;4;2;1;10;52;52;482,203719798545
2531517;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;52;52;482,203719798545
2531519;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;589,840705420232
2531519;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;589,840705420232
2531520;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;10;52;52;595,785575550087
2531520;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;595,785575550087
2531521;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;589,43496743766
2531522;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;497,968572647203
2531522;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;497,968572647203
2531523;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;491,72336190541
2531523;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;52;491,72336190541
2531526;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;10;66;66;260,197845208511
2531526;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;260,197845208511
2531529;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;238,983375282481
2531530;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;249,196065707154
2531531;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;7;2;1;10;66;66;217,544758658355
2531531;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;217,544758658355
2531533;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;233,930231781304
2531534;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;234,647535577834
2531534;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;234,647535577834
2531534;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;234,647535577834
2531535;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;10;66;66;249,664023920323
2531535;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;249,664023920323
2531536;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;66;66;217,773615606014
2531536;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;217,773615606014
2531537;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;10;66;66;190,492766404024
2531537;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;66;66;190,492766404024
2531537;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;190,492766404024
2531538;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;10;66;66;250,692214262518
2531538;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;250,692214262518
2531538;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;250,692214262518
2531539;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;66;66;294,786721825826
2531540;1;1;1;80;1;2; ; ; ;2; ;2; ;1;1; ;4; ;1;10;66;66;283,583827774817
2531540;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;283,583827774817
2531544;1;3;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;10;66;66;282,756751982274
2531545;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;66;66;233,141142704618
2531545;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;66;66;233,141142704618
2531545;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;233,141142704618
2531547;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;10;66;66;249,989865033401
2531547;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;249,989865033401
2531547;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;249,989865033401
2531547;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;66;66;249,989865033401
2531547;1;5;1;80;1;1;4;9;AYUDABA AL PADRE CUANDO ESTE TRABAJABA;2; ;2; ; ; ; ;4;2;1;10;66;66;249,989865033401
2531548;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;66;66;218,251818137034
2531548;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;218,251818137034
2531548;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;218,251818137034
2531550;1;1;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;10;66;66;244,138211956414
2531552;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;248,182829932371
2531552;1;2;1;80;1;1;4;4; ;2; ;2; ; ;4; ;8;1;1;10;66;66;248,182829932371
2531552;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;248,182829932371
2531552;1;4;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;10;66;66;248,182829932371
2531552;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;66;248,182829932371
2531553;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;11;11;1909,99622581199
2531553;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;11;11;1909,99622581199
2531554;1;1;1;80;1;1;1;8; ;2; ;2; ; ;1;POR EMBARAZO;12;1;1;10;11;11;1980,53684445044
2531555;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;70;70;74,3118367469683
2531555;1;4;1;80;1;1;1;9;POR EMBARAZO;2; ;2; ; ; ;POR EMBARAZO;12;2;1;10;70;70;74,3118367469683
2531555;1;9;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;74,3118367469683
2531556;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;70;70;79,8655118369135
2531560;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;114,836173936902
2531560;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;114,836173936902
2531561;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;10;70;70;99,2831191331135
2531562;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;139,947175839959
2531563;1;1;1;80;1;1;1;8; ;2; ;1;570000; ; ; ;9;2;1;10;70;70;81,8413187636203
2531565;1;3;1;80;1;1;3;8; ;2; ;2; ; ; ; ;1;2;1;10;70;70;120,570069180789
2531566;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;111,249859959384
2531566;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;111,249859959384
2531567;1;3;1;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;10;70;70;111,101461449884
2531567;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;111,101461449884
2531567;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;111,101461449884
2531567;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;70;70;111,101461449884
2531568;1;1;1;80;1;1;3;7; ;3; ;2; ; ; ; ;8;2;1;10;50;50;172,071613789414
2531568;1;2;1;80;1;1;1;7; ;3; ;2; ; ; ; ;5;2;1;10;50;50;172,071613789414
2531575;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;8;2;1;10;50;50;150,375250921216
2531576;1;2;1;80;1;1;2;7; ;2; ;2; ; ; ; ;9;2;1;10;50;50;162,328131656227
2531577;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;50;50;161,12332373576
2531577;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;50;50;161,12332373576
2531577;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;50;50;161,12332373576
2531579;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;50;50;160,172988615195
2531580;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;50;50;172,071613789414
2531580;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;50;50;172,071613789414
2531583;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;50;50;174,437572512617
2531583;1;3;1;80;1;1;1;4; ;2; ;1;200000; ; ; ;4;2;1;10;50;50;174,437572512617
2531589;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;50;50;172,071613789414
2531589;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;10;50;50;172,071613789414
2531594;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;10;50;50;145,06980589565
2531594;1;4;1;80;1;1;4;6; ;2; ;2; ; ; ; ;11;2;1;10;50;50;145,06980589565
2531595;1;1;1;80;1;1;1;8; ;2; ;1;500000; ; ; ;9;2;1;10;50;50;167,067101986929
2531595;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;50;50;167,067101986929
2531596;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;10;50;50;159,432836604634
2531599;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;10;50;50;152,283716299959
2531606;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;10;41;41;96,1227766251353
2531606;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;41;41;96,1227766251353
2531608;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;41;41;127,937447836982
2531609;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;109,036605875904
2531609;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;109,036605875904
2531612;1;1;1;80;1;1;4;2; ;2; ;2; ; ; ; ;2;2;1;10;15;15;84,859587353501
2531613;1;1;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;10;15;15;67,6713324902676
2531613;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;10;15;15;67,6713324902676
2531616;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;72,428089241086
2531618;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;10;15;15;90,1293904282186
2531618;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;90,1293904282186
2531618;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;90,1293904282186
2531618;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;90,1293904282186
2531621;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;72,0649301951577
2531621;1;7;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;10;15;15;72,0649301951577
2531622;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;15;15;79,8346587627517
2531623;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;15;15;70,3181388617828
2531623;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;70,3181388617828
2531624;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;71,273260888051
2531624;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;15;15;71,273260888051
2531630;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;73;73;384,606954131485
2531630;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;73;384,606954131485
