Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;Area;Mes;Dpto;Fex_c_2011
3117907;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;195,418721392848
3117907;1;2;1;95;1; ;2;2;200000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;195,418721392848
3117908;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;214,091907188192
3117908;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;214,091907188192
3117908;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;214,091907188192
3117908;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;214,091907188192
3117908;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;214,091907188192
3117908;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;214,091907188192
3117908;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;214,091907188192
3117909;1;1;1;95;1; ;2;1; ;566700; ;2;1;2;2; ; ; ; ; ;2;2;2;566700;1;17;01;17;155,330053361772
3117909;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;155,330053361772
3117909;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;155,330053361772
3117909;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1458000;1;17;01;17;155,330053361772
3117911;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;4800000;1;17;01;17;194,51016165982
3117911;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;194,51016165982
3117911;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;194,51016165982
3117912;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2000000; ; ; ;3000000;2;1;1; ;2;17;01;17;149,813132884652
3117912;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2;17;01;17;149,813132884652
3117912;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;149,813132884652
3117913;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;193,01810216705
3117913;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;193,01810216705
3117915;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;152,027805745789
3117915;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;152,027805745789
3117917;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;171,300833887796
3117917;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;171,300833887796
3117917;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;171,300833887796
3117917;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;171,300833887796
3117918;1;1;1;95;1; ;1;2; ; ;650000;2;1;2;2; ; ; ; ;700000;2;1;2; ;2;17;01;17;165,519497571756
3117919;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;84,9806813460719
3117919;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;84,9806813460719
3117919;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;84,9806813460719
3117919;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;84,9806813460719
3117919;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;84,9806813460719
3117921;1;1;1;95;1; ;1;1; ;1135000;215000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;119,022771712349
3117921;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;119,022771712349
3117921;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;119,022771712349
3117922;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;215,889143275198
3117922;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;215,889143275198
3117923;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;173,263610308127
3117923;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;173,263610308127
3117925;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;202,638601100681
3117925;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;180000;2;1;2; ;2;17;01;17;202,638601100681
3117925;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;17;01;17;202,638601100681
3117927;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;235,643635134121
3117927;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1440000;2;1;2; ;2;17;01;17;235,643635134121
3117929;1;1;1;95;1; ;2;1; ;566700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;167,920515956454
3117929;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;167,920515956454
3117930;1;1;1;95;1; ;2;1; ;566700; ;2;1;2;2; ; ; ; ;600000;2;1;2; ;2;17;01;17;182,642959590308
3117930;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;182,642959590308
3117930;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;182,642959590308
3117932;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;243,65980234473
3117932;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;243,65980234473
3117932;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;243,65980234473
3117933;1;1;1;95;1; ;1;2; ; ;280000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;190,068296539433
3117933;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;190,068296539433
3117933;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;190,068296539433
3117933;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;190,068296539433
3117934;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2;17;01;17;136,715179007253
3117935;1;1;1;95;1; ;2;1; ;566700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;137,616408238539
3117935;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;137,616408238539
3117936;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;193,01810216705
3117936;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;17;01;17;193,01810216705
3117947;1;1;1;95;1; ;1;2; ; ;800000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;223,360437669928
3117947;1;2;1;95;1; ;1;2; ; ;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;223,360437669928
3117947;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;223,360437669928
3117947;1;5;1;95;1; ;1;2; ; ;700000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;223,360437669928
3117947;1;6;1;95;2; ; ; ; ; ; ; ;1;2;2;2000000; ; ; ; ;2;2;1; ;2;73;01;73;223,360437669928
3117948;1;1;1;95;1; ;1;1; ;1700000;350000;2;1;2;1; ;80000000; ; ; ;2;2;2; ;2;73;01;73;218,200427435581
3117948;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;1200000; ; ; ;2;2;2; ;2;73;01;73;218,200427435581
3117950;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2;73;01;73;247,787473924792
3117951;1;1;1;95;1; ;2;1; ;2500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;932,052015473202
3117951;1;2;1;95;1; ;2;1; ;2600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;932,052015473202
3117952;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;978,25788652046
3117952;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;978,25788652046
3117952;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;978,25788652046
3117952;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;978,25788652046
3117953;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;966,210214627193
3117953;1;2;1;95;1; ;2;1; ;2600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;966,210214627193
3117953;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;966,210214627193
3117954;1;1;1;95;1; ;1;1; ;650000;150000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;241,585740593385
3117956;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;330000;1;73;01;73;291,158055124196
3117956;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;291,158055124196
3117957;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;241,585740593385
3117958;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;13500000;1;73;01;73;196,042252736241
3117958;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;50000;2;1;2; ;2;73;01;73;196,042252736241
3117958;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2; ;2;73;01;73;196,042252736241
3117958;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;196,042252736241
3117958;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;196,042252736241
3117960;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;7200000; ; ; ; ;2;2;1; ;2;76;01;76;1014,00371852692
3117961;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;811,587435033867
3117961;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;811,587435033867
3117961;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;811,587435033867
3117961;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;811,587435033867
3117962;1;1;1;95;1; ;2;1; ;2800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;918,221311272547
3117962;1;2;1;95;1; ;1;2; ; ;800000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;918,221311272547
3117962;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;918,221311272547
3117962;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;918,221311272547
3117963;1;1;1;95;1; ;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;747,427337484071
3117963;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;747,427337484071
3117963;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;747,427337484071
3117963;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;747,427337484071
3117963;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;747,427337484071
3117963;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;747,427337484071
3117964;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;270,501789581319
3117966;1;1;1;95;1; ;1;1; ;1360000;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;250,689375356956
3117966;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;250,689375356956
3117966;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;250,689375356956
3117967;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;225,005767882059
3117968;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;775,108343011596
3117968;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;775,108343011596
3117968;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;775,108343011596
3117968;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;775,108343011596
3117968;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;775,108343011596
3117969;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;985,341680854989
3117969;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;985,341680854989
3117970;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2;73;01;73;270,501789581319
3117972;1;1;1;95;1; ;2;1; ;1100000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;161,390948774158
3117972;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2;73;01;73;161,390948774158
3117972;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;161,390948774158
3117972;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;161,390948774158
3117973;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;231,030951629908
3117973;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;231,030951629908
3117973;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;231,030951629908
3117973;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;231,030951629908
3117974;1;1;1;95;1; ;1;2; ; ;1000000;2;1;2;2; ; ; ; ; ;2;2;2;18000000;1;73;01;73;241,585740593385
3117975;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;328,394293378399
3117975;1;2;1;95;1; ;1;2; ; ;900000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;328,394293378399
3117975;1;5;1;95;1; ;2;1; ;2000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;328,394293378399
3117976;1;1;1;95;1; ;2;1; ;2600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;234,780400146907
3117976;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;234,780400146907
3117978;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;216,197778063543
3117978;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;216,197778063543
3117978;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;216,197778063543
3117978;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;01;73;216,197778063543
3117992;1;1;1;95;1; ;2;1; ;2300000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;11;01;11;2309,37828045488
3117992;1;2;1;95;1; ;2;1; ;2300000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;11;01;11;2309,37828045488
3117992;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;01;11;2309,37828045488
3118000;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ;98; ;1000000;1;1;2; ;2;76;01;76;1800,1812969976
3118000;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;1800,1812969976
3118001;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;966,014815172277
3118001;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;01;76;966,014815172277
3118092;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;231,510505883506
3118092;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;231,510505883506
3118092;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;231,510505883506
3118093;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;4200000;2;1;2; ;2;52;01;52;177,23092510308
3118093;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2;52;01;52;177,23092510308
3118093;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2;98; ; ; ; ;2;2;1; ;2;52;01;52;177,23092510308
3118094;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;167,573501305497
3118094;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;167,573501305497
3118094;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;167,573501305497
3118096;1;1;1;95;1; ;2;1; ;1000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;136,987836275407
3118096;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;200000;2;1;2; ;2;52;01;52;136,987836275407
3118097;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2;52;01;52;177,150562020593
3118098;1;1;1;95;1; ;2;2;100000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;207,288700565215
3118099;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;183,281829789461
3118099;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;52;01;52;183,281829789461
3118099;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;183,281829789461
3118101;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2;52;01;52;138,110665580818
3118102;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;275,286848890175
3118102;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;275,286848890175
3118103;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;150,548585934568
3118104;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2;52;01;52;150,548585934568
3118106;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;178,829496702084
3118106;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;178,829496702084
3118107;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;196,920034251507
3118107;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2;52;01;52;196,920034251507
3118108;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;900000;3000000;2;1;2; ;2;52;01;52;104,782481988469
3118108;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;104,782481988469
3118108;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;104,782481988469
3118109;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;192,390246361244
3118110;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;400000; ; ;24000000;2;1;2; ;2;52;01;52;159,06002447117
3118111;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;128,455922528562
3118111;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;128,455922528562
3118111;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;128,455922528562
3118111;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;128,455922528562
3118111;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;128,455922528562
3118111;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;128,455922528562
3118112;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;210000; ; ; ;2;2;2; ;2;52;01;52;185,664038854921
3118112;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;185,664038854921
3118112;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;185,664038854921
3118113;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;52;01;52;149,951607899386
