Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3117906;1;1;1;70;73;52;48;1; ;2;260;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;2;0115;01;73;179,046723129167
3117906;1;4;1;70;73;6;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;73;179,046723129167
3117908;1;1;1;70;17;4;48;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;97;41;52;1;1;5233;01;17;214,091907188192
3117919;1;4;1;70;17;12;40;1; ;2;3;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;53;53;55;1;1;5521;01;17;84,9806813460719
3117923;1;2;1;70;17;40;40;1; ;2;80;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;54;95;1;2;9500;01;17;173,263610308127
3117948;1;2;1;70;73;1;36;1; ;2;16;1; ;9;4; ; ; ;1; ; ; ; ; ; ; ;2; ;2;06;06;85;1;1;8511;01;73;218,200427435581
3117953;1;3;1;70;76;10;56;4; ;2;5;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;13;80;1;1;8060;01;76;966,210214627193
3117964;1;1;1;70;73;1;48;1; ;2;1;1; ;2;1; ; ; ;1; ; ; ; ; ; ; ;1;350000;2;95;58;63;1;1;6331;01;73;270,501789581319
3117966;1;3;1;70;73;24;72;1; ;2;24;1; ;8;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;13;13;80;1;2;8060;01;73;250,689375356956
3117975;1;1;1;70;73;4;48;4; ;2;4;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;1;2900000;2;13;13;80;1;1;8050;01;73;328,394293378399
3118111;1;3;1;70;52;4;48;1; ;2;16;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;41;52;1;1;5233;01;52;128,455922528562
3118111;1;6;1;70;52;4;48;1; ;2;54;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;02;45;1;1;4530;01;52;128,455922528562
3118127;1;1;1;70;50;24;60;4; ;2;30;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;2;5231;01;50;351,884896216721
3118127;1;2;1;70;50;6;60;1; ;2;32;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;1;5232;01;50;351,884896216721
3118135;1;2;1;70;17;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;01;17;123,464636832736
3118143;1;1;1;70;17;24;40;1; ;2;24;1; ;3;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;15;1;2;1551;01;17;135,575561502849
3118143;1;3;1;70;17;3;48;1; ;2;3;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;38;38;64;1;1;6421;01;17;135,575561502849
3118143;1;4;1;70;17;1;48;1; ;2;5;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;1;6421;01;17;135,575561502849
3118151;1;3;1;70;17;2;48;2; ;2;2;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;13;13;80;1;1;8043;01;17;166,750249379643
3118295;1;3;1;70;66;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;01;66;267,598015126868
3118324;1;1;1;70;50;3;48;4; ;2;3;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;1800000;2;13;13;80;1;1;8050;01;50;202,024955218491
3118330;1;2;1;70;50;1;48;2; ;2;1;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;2600000;2;39;39;75;1;1;7512;01;50;176,228007489769
3118332;1;2;1;70;76;24;48;1; ;2;48;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;2;5211;01;76;1018,33943357484
3118338;1;3;1;70;76;4;48;1; ;2;4;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;1500000;2;05;05;45;1;1;4521;01;76;893,539138087588
3118341;1;2;1;70;50;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;01;50;281,680078825475
3118344;1;1;1;70;50;8;40;8; ;2;6;8; ;1;9;CARTA DE DESPLAZADO; ; ; ; ; ; ; ; ;1; ;1;30000;2;62;62;01;1;1;0140;01;50;337,390216855028
3118344;2;2;2;70;50;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;01;50;337,390216855028
3118349;1;2;1;70;76;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;54;54;74;1;1;7493;01;76;1070,25291075424
3118349;1;4;1;70;76;5;48;3; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5262;01;76;1070,25291075424
3118350;1;2;1;70;76;6;48;1; ;2;6;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5229;01;76;912,8660037703
3118357;1;2;1;70;52;5;48;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;01;52;156,317505908911
3118357;1;3;1;70;52;8;40;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;98;60;1;1;6031;01;52;156,317505908911
3118360;1;2;1;70;52;2;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;420000;2;55;55;75;1;1;7524;01;52;227,058172796129
3118368;1;1;1;70;52;4;48;1; ;2;4;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;1;1600000;2;13;13;80;1;1;8060;01;52;275,286848890175
3118368;1;2;1;70;52;54;48;4; ;2;108;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;85;1;2;8511;01;52;275,286848890175
3118377;1;2;1;70;73;1;42;1; ;2;30;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;21;64;1;1;6422;01;73;292,340362282696
3118380;1;2;1;70;73;5;48;1; ;2;5;4; ;1;2; ; ; ;1; ; ; ; ; ; ; ;2; ;2;79;79;52;1;1;5271;01;73;294,281337439882
3118381;1;2;1;70;73;5;48;1; ;2;3;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;45;54;95;1;1;9500;01;73;240,914743092108
3118383;1;2;1;70;73;12;60;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;41;1;1;4100;01;73;228,578666815499
3118393;1;5;1;70;73;8;48;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;680000;2;45;45;18;1;1;1810;01;73;184,669756417146
3118394;1;1;1;70;73;1;30;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;17000;2;56;56;93;1;1;9301;01;73;247,787473924792
3118426;1;3;1;70;17;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;32;32;85;1;1;8511;01;17;125,616775905342
3118426;1;4;1;70;17;2;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;1;1581;01;17;125,616775905342
3118428;1;1;1;70;17;28;84;1; ;2;28;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4522;01;17;114,155184025709
3118430;1;3;1;70;17;12;24;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5530;01;17;169,718719886439
3118431;1;3;1;70;17;8;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;1;8511;01;17;95,5615474995189
3118433;1;2;1;70;17;150;24;1; ;2;250;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;01;17;166,517017818016
3118444;1;6;1;70;17;4;50;1; ;2;4;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;84;45;52;1;1;5233;01;17;230,479156645367
3118446;1;1;1;70;17;16;48;1; ;2;16;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;80;1;2;8043;01;17;205,930357677691
3118453;1;1;1;70;17;16;54;1; ;2;16;1; ;9;9;ES BENEFICIARIO EN SALUD DE SU EX-ESPOSO; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;01;17;163,30482471062
3118455;1;1;1;70;17;16;48;1; ;2;144;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5530;01;17;179,767559992533
3118456;2;2;2;70;17;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;38;38;64;1;1;6421;01;17;217,566901134726
3118493;1;6;1;70;66;52;45;8; ;2;52;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;01;66;239,408059655361
3118497;1;2;1;70;66;16;48;1; ;2;16;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;01;66;316,059598839135
3118498;1;2;1;70;66;6;48;3; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;01;66;248,076819937398
3118499;1;2;1;70;66;24;48;1; ;2;24;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;01;66;283,701648578687
3118501;1;2;1;70;66;7;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;66;224,228419524985
3118559;1;3;1;70;68;3;48;1; ;2;2;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;680000;2;59;59;85;1;1;8511;01;68;485,290703935753
3118559;1;4;1;70;68;4;48;4; ;2;4;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;59;59;85;1;1;8511;01;68;485,290703935753
3118619;1;3;1;70;73;1;40;2; ;2;3;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;560000;2;13;13;80;1;1;8050;01;73;255,436665689784
3118637;1;3;1;70;73;5;56;1; ;2;5;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;15;1;1;1511;01;73;215,633286077082
3118652;1;2;1;70;73;50;48;1; ;2;52;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;74;1;2;7421;01;73;154,006908284251
3118652;1;4;1;70;73;6;48;1; ;2;72;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;92;1;1;9242;01;73;154,006908284251
3118661;1;1;1;70;73;24;48;3; ;2;24;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;01;73;244,038025407794
3118661;1;2;1;70;73;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;95;95;45;1;1;4521;01;73;244,038025407794
3118661;1;3;1;70;73;3;48;4; ;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;93;93;45;1;1;4552;01;73;244,038025407794
3118664;1;1;1;70;73;52;72;1; ;2;104;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;58;58;74;1;2;7492;01;73;215,633286077082
3118667;1;2;1;70;73;52;48;1; ;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0115;01;73;244,038025407794
3118668;1;1;1;70;73;2;60;2; ;2;2;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;62;62;75;1;1;7512;01;73;344,52464947197
3118668;1;3;1;70;73;8;40;1; ;2;4;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;77;58;75;1;1;7522;01;73;344,52464947197
3118673;1;2;1;70;76;104;48;1; ;2;520;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;25;1;2;2529;01;76;932,052015473202
