Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3125659;1;2;1;70;2;104;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;63;1130,59407348544
3125667;1;2;1;70;2;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;39;61;01;1;1;0140;01;63;798,238679569437
3128614;1;3;1;70;2;8;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;01;63;926,234713905503
3128620;1;6;1;70;2;2;60;8; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;01;63;442,421036379739
3128620;1;7;1;70;2;3;60;8; ;2;3;4; ;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;62;62;01;1;1;0111;01;63;442,421036379739
3128621;1;3;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;01;63;993,867822748734
3128634;1;1;1;70;2;2;45;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;61;61;01;1;1;0111;01;63;742,607458921233
3128635;1;3;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;01;63;1048,02243353375
3128637;1;5;1;70;2;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;53;53;15;1;1;1551;01;63;722,783627321862
3128637;1;6;1;70;2;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;97;61;01;1;1;0111;01;63;722,783627321862
3128649;1;3;1;70;2;4;48;1; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;45;55;74;1;1;7493;01;63;852,393290354451
3128650;1;4;1;70;2;12;48;4; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;55;92;1;1;9249;01;63;1584,52967036611
3128706;1;2;1;70;2;52;50;3; ;2;8;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;01;1;2;0140;01;63;798,238679569437
