Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3125653;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;01;63;1187,17313038797
3125654;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;1046,07727418795
3125655;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;993,867822748734
3125656;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;63;663,974200687867
3125656;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;63;663,974200687867
3125657;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;1243,65157671305
3125658;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;01;63;740,05231554607
3125659;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;63;1130,59407348544
3125664;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;01;63;589,372695692852
3125665;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;8;2;1;01;63;988,359459647192
3125666;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;01;63;633,919561156941
3125667;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;798,238679569437
3125668;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;01;63;633,919561156941
3128614;1;2;1;80;2;1;1;9;RENOVACION DE PASE DE CONDUCCION;2; ;2; ; ; ;ESPERANDO  RENOVAR  PASE  DE  CONDUCCION;12;2;1;01;63;926,234713905503
3128615;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;63;1470,49727885054
3128615;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;1470,49727885054
3128615;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;1470,49727885054
3128616;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;63;926,234713905503
3128618;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;63;989,836069510381
3128619;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;63;918,549789334492
3128619;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;918,549789334492
3128620;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;01;63;442,421036379739
3128620;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;63;442,421036379739
3128621;1;2;1;80;2;1;4;7; ;2; ;2; ; ;4; ;8;1;1;01;63;993,867822748734
3128622;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;63;1209,25763496222
3128622;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;63;1209,25763496222
3128622;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;63;1209,25763496222
3128624;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;63;1112,48927003587
3128625;1;3;1;80;2;1;3;6; ;2; ;2; ; ; ; ;8;2;1;01;63;1432,96287125534
3128626;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;63;1386,40701260968
3128626;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;1386,40701260968
3128626;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;1386,40701260968
3128628;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;01;63;1873,26637487654
3128628;1;3;1;80;2;1;2;2; ;2; ;2; ; ; ; ;2;2;1;01;63;1873,26637487654
3128628;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;63;1873,26637487654
3128635;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;63;1048,02243353375
