DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011;AREA
4928959;1;3;2;1;1;1;1;1;1;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;1161,62080742733;05
4928960;1;2;1;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;06;05;955,291224440193;05
4928961;1;3;2;1;1;1;1;1;4;4; ; ; ;350000; ;2;1;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;2;1;2;2;1;1;3;1;1;01;1;06;05;1238,74475683676;05
4928962;1;5;4;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1155,59071685012;05
4928963;1;3;1;1;2;1;1;2;1;3; ; ; ; ;215000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;6;2; ;1;1;1;2;1;2;2;1;1;2;1;1;01;1;06;05;1117,11224762915;05
4928965;1;5;4;1;1;1;1;1;3;1; ; ;200000000;600000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1117,06700712302;05
4928966;1;4;3;1;1;1;1;1;3;1; ; ;60000000;350000; ;2;1;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1115,31721719748;05
4928967;1;2;1;1;1;1;1;1;3;3; ; ; ; ;682000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1108,56076000831;05
4928968;1;2;1;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1073,81089966191;05
4928969;1;3;1;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1221,26746269306;05
4928970;1;4;2;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2425,09682460573;05
4928971;1;4;1;1;1;1;1;1;3;1; ; ;160000000;650000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2425,09682460573;05
4928972;1;4;3;1;2;1;1;1;3;1; ; ;98;600000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1256,88940933169;05
4928972;2;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;1;1;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1256,88940933169;05
4928973;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;2;1;1;1;1;1;2;2;1;1;2;2;1;2;2;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1198,60600641052;05
4928974;1;1;1;1;2;1;1;2;4;3; ; ; ; ;320000;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;1199,96905047087;05
4928975;1;3;1;1;1;1;1;1;3;1; ; ;93000000;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1108,56076000831;05
4928976;1;5;2;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1212,54841230287;05
4928977;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1139,45030891292;05
4928978;1;6;3;1;1;1;1;1;3;1; ; ;300000000;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;1;06;05;1316,53606459742;05
4928980;1;4;3;1;1;1;1;1;3;1; ; ;120000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;3;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2603,01753827474;05
4928983;1;3;2;1;1;1;1;1;3;1; ; ;200000000;1400000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1212,54841230287;05
4928984;1;6;6;1;1;1;1;1;1;2; ;500000;98;600000; ;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;1;1;2;2;1;6;6;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;1012,20165119514;05
4928985;1;4;2;1;1;1;1;1;3;3; ; ; ; ;580000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1945,10771707407;05
4928986;1;4;2;1;1;1;1;1;3;1; ; ;130000000;400000; ;1;2;1;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1806,63213317776;05
4928987;1;5;2;1;1;1;1;1;3;1; ; ;280000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1212,54841230287;05
4928988;1;2;2;1;1;1;1;1;3;3; ; ; ; ;611000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;2;2;1;3;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1230,02570644656;05
4928989;1;3;2;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;1;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1212,54841230287;05
4928990;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;1;06;05;1242,35307163977;05
4928991;1;6;5;1;1;1;1;1;4;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;2;1;5;5;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;1341,39552292482;05
4928992;1;5;3;1;1;1;1;1;3;3; ; ; ; ;570000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1118,15189669073;05
4928993;1;4;1;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2217,12152001662;05
4928994;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1108,56076000831;05
4928995;1;4;2;1;1;1;1;1;3;1; ; ;130000000;650000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2469,43782163455;05
4928996;1;2;1;1;1;1;1;1;3;3; ; ; ; ;630000;2;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1108,56076000831;05
4928997;1;4;3;1;1;1;1;1;3;4; ; ; ;1300000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1316,53606459742;05
4928998;1;4;3;1;1;1;1;1;1;3; ; ; ; ;650000;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;2266,84043667142;05
4928999;1;1;1;1;1;1;1;2;4;3; ; ; ; ;375000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;934,205615493489;05
4929000;1;4;3;1;1;1;1;1;3;1; ; ;270000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1169,07950156627;05
4929001;1;1;1;1;2;1;1;2;4;3; ; ; ; ;380000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;1331,03527398162;05
4929002;1;4;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;1;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2278,90966392378;05
4929003;1;3;1;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;2;1;2;1;3;3;2; ;1;2;1;3;1;3;1;1;1;2;1;1;01;1;06;05;1152,90175703713;05
4929004;1;1;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;1108,56076000831;05
4929005;1;3;3;3;1;1;1;1;1;1; ; ;1000000;80000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;4;7;2; ;1;1;3;4;1;2;2;2;1;2;1;2;01;1;06;05;516,752293233153;05
4929006;1;2;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1221,26746269306;05
4929007;1;1;1;1;2;1;1;2;4;3; ; ; ; ;320000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;1108,56076000831;05
4929008;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;2;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;6;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1883,25394608099;05
4929009;1;3;1;1;1;1;1;1;1;1; ; ;83700000;400000; ;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;1;06;05;1221,26746269306;05
4929010;1;4;1;1;1;1;1;1;3;3; ; ; ; ;1416000;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1221,26746269306;05
4929011;1;4;2;1;1;1;1;1;3;1; ; ;230000000;1300000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;3;1;4;1;1;1;2;1;1;01;1;06;05;1130,73125852272;05
4929012;1;4;3;1;1;1;1;1;3;1; ; ;140000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2531,21691944377;05
4929013;1;1;1;1;2;1;1;6; ;3; ; ; ; ;280000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;1095,98139817632;05
4929014;1;5;3;1;1;1;10;1;3;1; ; ;300000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1021,62293853511;05
4929015;1;4;3;1;1;1;1;1;4;3; ; ; ; ;646000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1942,38162895336;05
4929016;1;1;1;1;2;1;1;6; ;3; ; ; ; ;270000;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;1139,45030891292;05
4929017;1;4;2;1;1;1;1;1;3;3; ; ; ; ;470000;1;1;1;1;1;2;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1130,73125852272;05
4929018;1;1;1;1;2;1;1;6; ;3; ; ; ; ;249000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;1;1;1;7;1;1;01;1;06;05;1221,26746269306;05
4929019;1;1;1;1;2;1;1;6; ;3; ; ; ; ;216000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;3;1;3;1;2;2;1;1;7;1;1;01;1;06;05;1139,45030891292;05
4929020;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1400000;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;3;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1033,50006341733;05
4929021;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1341,36936507096;05
4929022;1;4;2;1;1;1;1;1;3;2; ;700000;100000000;700000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1945,10771707407;05
4929023;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2346,2106951715;05
4929024;1;4;2;1;1;1;1;1;3;1; ; ;200000000;1300000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2; ;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1108,56076000831;05
4929025;1;3;1;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;1;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;934,205615493489;05
4929026;1;5;2;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;1;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1030,34198892531;05
4929027;1;2;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;1132,96659715951;05
4929028;1;4;3;1;1;1;1;1;3;1; ; ;150000000;700000; ;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2531,21691944377;05
4929029;1;3;2;1;1;1;1;1;3;3; ; ; ; ;445000;2;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;1;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1301,23061464472;05
4929030;1;1;1;1;2;1;1;6; ;3; ; ; ; ;240000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;1147,08446973541;05
4929031;1;3;1;1;1;1;1;1;4;1; ; ;60000000;400000; ;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;1;06;05;1212,54841230287;05
4929032;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1030,34198892531;05
4929034;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1125,61059082967;05
4929035;1;4;2;1;1;1;1;1;3;1; ; ;250000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1130,73125852272;05
4929036;1;3;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;890,736704756889;05
4929037;1;4;2;1;1;1;1;1;4;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;868,566206242479;05
4929038;1;5;1;1;1;1;1;1;3;1; ; ;300000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1221,26746269306;05
4929039;1;4;2;1;1;1;1;1;3;4; ; ; ;800000; ;1;2;1;2;1;2;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1413,5808471193;05
4929040;1;4;3;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;1;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;993,36131299109;05
4929041;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1100000;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;06;05;1130,73125852272;05
4929042;1;2;1;1;1;1;1;1;4;1; ; ;98;98; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;1;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;1;06;05;1221,26746269306;05
4929044;1;4;2;1;1;1;1;1;3;3; ; ; ; ;555000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;2374,45548642125;05
4929045;1;4;1;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;06;05;2278,90061782583;05
4929046;1;1;1;1;2;1;1;2;4;3; ; ; ; ;260000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;2;1;1;7;1;1;01;1;06;05;1139,45030891292;05
4929047;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;06;05;1177,79855195646;05
4929048;1;2;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;06;05;1186,30479907117;05
4929049;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;06;05;610,633731346532;05
4929050;1;1;1;1;1;1;1;1;1;1; ; ;98;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;1;06;05;601,455003461325;05
4929051;1;3;3;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;06;05;1213,42049859509;05
4929053;1;4;2;1;1;1;1;1;1;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;1;06;05;1041,13422423982;05
4929054;1;2;2;1;1;1;1;2;4;3; ; ; ; ;200000;2;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;6;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;06;05;1238,74927988573;05
4929055;1;2;2;3;1;1;1;2;1;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;1;1;1;2;1;1;2;2;1;3;1;1;01;1;06;05;1143,75883247402;05
