DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4184584;1;1;1;70;17;12;24;4; ;2;12;3; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;55;54;95;1;1;9500;11;17;208,711783207869
4184980;1;1;1;70;50;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;63;1;2;6331;11;50;182,942037172974
4184995;1;2;1;70;50;8;48;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;52;55;1;1;5511;11;50;160,804210385877
4185003;1;1;1;70;50;12;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ;1;RECIBE PENSION; ;2; ;98;98;60;1;1;6042;11;50;596,226835043491
4185007;1;1;1;70;50;4;50;5; ;2;4;5; ;3;2;1; ; ; ; ; ;1; ; ; ; ; ;1;800000;95;95;45;1;1;4521;11;50;430,742756285938
4185009;1;4;1;70;50;8;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;1;5529;11;50;342,072289052112
4185036;2;1;2;70;50;6;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;900000;95;95;70;1;1;7010;11;50;233,895813818303
4185036;2;2;2;70;50;3;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;15;1;1;1551;11;50;233,895813818303
4185049;1;1;1;70;50;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;11;50;481,759375169062
4185050;1;1;1;70;50;32;60;4; ;2;32;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;11;50;216,14449905855
4185057;1;2;1;70;50;8;48;1; ;2;9;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5125;11;50;378,858096886142
4185065;1;1;1;70;50;24;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;19;74;1;2;7414;11;50;178,686709758371
4185069;1;4;1;70;52;2;12;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;55;1;1;5529;11;52;226,033802997516
4185070;1;2;1;70;52;13;20;1; ;2;416;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;1;8512;11;52;188,768152676161
4185079;1;2;1;70;52;52;28;1; ;2;156;1; ;4;2;2; ; ; ;1; ; ; ; ; ; ; ;2; ;32;32;74;1;2;7499;11;52;138,465233114268
4185080;1;2;1;70;52;2;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;11;52;203,069335898954
4185086;1;1;1;70;52;99;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;85;1;2;8532;11;52;353,643456112985
4185088;1;3;1;70;52;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;19;1;1;1939;11;52;113,425640147066
4185089;1;3;1;70;52;2;40;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;280000;53;95;45;1;1;4521;11;52;113,898530507637
4185095;1;4;1;70;52;8;28;1; ;2;180;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;16;34;50;1;1;5051;11;52;181,134840122874
4185100;1;2;1;70;52;13;40;2; ;2;3;4; ;1;2;4; ; ; ; ;1; ; ; ; ; ; ;1;65000;13;13;80;1;1;8060;11;52;167,093026232064
4185102;1;3;1;70;52;24;48;1; ;2;48;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;85;1;2;8532;11;52;163,728559708959
4185104;1;2;1;70;52;4;30;5; ;2;60;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;11;52;209,939371306844
4185105;1;1;1;70;52;26;40;2; ;2;26;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;11;52;231,110589937528
4185105;1;2;1;70;52;156;24;1; ;2;156;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;60;1;2;6041;11;52;231,110589937528
4185106;1;2;1;70;52;34;48;4; ;2;48;4; ;9;2;9;TIENE CARNET SUBSIDIADO DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;2; ;32;59;75;1;2;7512;11;52;174,950072412839
4185116;1;4;1;70;52;8;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;52;197,573387703788
4185129;1;3;1;70;52;1;48;1; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5161;11;52;209,725850278257
4185131;1;2;1;70;52;52;40;3; ;2;98;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5522;11;52;188,554631647573
4185144;1;2;1;70;52;3;48;1; ;2;17;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;64;1;1;6422;11;52;244,882862745112
4185146;1;4;1;70;52;4;40;1; ;2;13;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;11;52;185,195930634039
4185147;1;2;1;70;52;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;11;52;188,264244862748
4185148;1;3;1;70;52;13;40;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;74;1;1;7492;11;52;181,134840122874
4185150;1;2;1;70;52;104;24;1; ;2;364;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;2;6422;11;52;108,791912622088
4185153;1;3;1;70;52;76;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;2;5211;11;52;188,087506796573
4185155;1;3;1;70;52;2;28;1; ;2;156;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;52;1;1;5229;11;52;123,929724008946
4185157;1;2;1;70;52;104;48;1; ;2;156;1; ;9;2;8; ; ; ; ; ; ;1; ; ; ; ;2; ;97;97;24;1;2;2424;11;52;102,040949960103
4185157;1;3;1;70;52;12;40;1; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;41;30;45;1;1;4530;11;52;102,040949960103
4185170;1;3;1;70;52;8;48;1; ;2;8;1; ;4;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;98;37;60;1;1;6022;11;52;102,042220227565
4185171;1;3;1;70;52;17;48;1; ;2;34;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;11;52;131,304810921553
4185173;1;1;1;70;52;1;20;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;98;53;45;52;1;1;5211;11;52;128,548985118503
4185184;1;1;1;70;52;4;24;1; ;2;2;1; ;5;2;9;CARNET DE SALUD SUBSIDIADA  DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;1;400000;39;05;85;1;1;8532;11;52;123,77537032336
4185186;1;3;1;70;52;4;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;95;45;1;1;4521;11;52;195,908913706239
4185197;1;3;1;70;54;12;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;32;94;33;1;1;3311;11;54;310,636940136876
4185204;1;2;1;70;54;4;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;55;55;74;1;1;7493;11;54;401,803189033181
4185206;1;4;1;70;54;4;48;1; ;2;4;1; ;7;2;2; ; ; ; ; ; ; ;1; ; ; ;1;1200000;39;44;70;1;1;7010;11;54;555,291042438353
4185209;1;3;1;70;54;3;28;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;11;54;399,368314633755
4185216;1;1;1;70;54;8;84;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6022;11;54;351,118383963097
4185223;1;3;1;70;54;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;54;353,696457465958
4185230;1;3;1;70;54;4;48;1; ;2;8;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;65;1;1;6599;11;54;458,896961406905
4185403;1;6;1;70;66;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;11;66;326,346021199385
4185406;1;3;1;70;66;8;60;1; ;2;8;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;11;66;233,60891114753
4185417;1;3;1;70;66;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;1;1750000;07;07;85;1;1;8511;11;66;246,396838212044
4185424;1;2;1;70;66;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;2;5246;11;66;280,885672773907
4185433;1;2;1;70;66;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;11;66;245,36201954602
4185444;1;2;1;70;66;3;50;8; ;2;3;8; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;640000;62;62;01;1;1;0111;11;66;390,823781303203
4185444;1;5;1;70;66;32;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;58;97;52;1;2;5233;11;66;390,823781303203
4185446;1;2;1;70;66;26;48;3; ;2;26;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;11;66;199,012799298169
4185446;1;4;1;70;66;53;48;1; ;2;53;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;11;66;199,012799298169
4185448;1;2;1;70;66;104;40;1; ;2;104;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;57;57;93;1;2;9302;11;66;240,03536259658
4185452;1;2;1;70;66;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;11;66;219,079490391214
4185460;1;1;1;70;66;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;39;45;15;1;1;1551;11;66;285,090127439578
4185466;1;1;1;70;66;99;50;1; ;2;99;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;2;1810;11;66;245,36201954602
4185472;1;2;1;70;66;156;40;1; ;2;156;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;80;1;2;8043;11;66;282,987900106742
4185476;1;2;1;70;66;52;40;1; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;41;52;1;2;5233;11;66;280,885672773907
4185483;1;3;1;70;66;3;48;1; ;2;3;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;620000;39;39;41;1;1;4100;11;66;192,617843295811
4185484;1;4;1;70;66;2;48;1; ;2;2;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;1200000;95;95;45;1;1;4521;11;66;104,886695242274
4185484;1;5;1;70;66;28;48;4; ;2;28;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;2;5237;11;66;104,886695242274
4185488;1;2;1;70;66;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;64;1;2;6421;11;66;269,833602312131
4185489;1;4;1;70;66;2;20;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;28;1;1;2811;11;66;315,893342639154
4185491;1;2;1;70;66;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;66;283,909467051861
4185492;1;6;1;70;66;26;48;3; ;2;52;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;11;66;84,7449440223559
4185498;1;3;1;70;66;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;2; ;11;66;278,58281010242
4185508;1;4;1;70;66;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;80; ; ;1;2; ;11;66;304,057024033013
4185525;1;3;1;70;68;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;18;1;1;1810;11;68;527,473623796066
4185534;1;2;1;70;68;2;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;91;1;1;9192;11;68;544,343612929784
4185536;1;1;1;70;68;1;48;1; ;2;4;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;1;687000;99;99;74;1;1;7421;11;68;1091,57104773013
4185548;1;2;1;70;68;4;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;68;461,392401333258
4185552;1;4;1;70;68;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5211;11;68;506,688996753225
4185555;1;1;1;70;68;12;48;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;11;1;1;1110;11;68;474,080895617613
4185568;1;2;1;70;68;28;48;1; ;2;28;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;92;1;2;9242;11;68;489,956207488894
4185569;1;4;1;70;68;4;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;03;45;1;1;4542;11;68;441,746593255244
4185571;1;3;1;70;68;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;68;462,409355696583
4185578;1;2;1;70;68;4;48;1; ;2;16;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;13;80;1;1;8042;11;68;483,193982739423
4185579;1;2;1;70;68;8;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;36;60;1;1;6021;11;68;477,441770520274
4185588;1;1;1;70;68;24;48;1; ;2;24;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;05;03;45;1;2;4530;11;68;483,193982739423
4185591;2;2;2;70;68;20;48;1; ;2;4;3; ;1;2;9;CON EL SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;2;9500;11;68;505,247085817942
4185602;1;2;1;70;68;32;48;1; ;2;32;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;45;1;2;4521;11;68;509,72388016841
4185615;1;4;1;70;68;1;48;1; ;2;1;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;689500;39;39;60;1;1;6022;11;68;473,422530442663
4185678;1;2;1;70;73;56;48;1; ;2;56;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5219;11;73;276,39982012813
4185680;1;1;1;70;73;1;50;4; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;820000;41;33;52;1;1;5211;11;73;276,606185995797
4185684;1;2;1;70;73;2;40;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;95;95;45;1;1;4522;11;73;318,940017975897
4185686;1;2;1;70;73;3;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;52;1;1;5244;11;73;234,089132165233
4185689;1;2;1;70;73;24;60;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;95;45;1;2;4521;11;73;255,26231550424
4185691;1;1;1;70;73;3;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;95;95;45;1;1;4521;11;73;257,644038677692
4185691;1;2;1;70;73;58;20;3; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;11;73;257,644038677692
4185692;1;2;1;70;73;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;11;73;285,842519379128
4185702;1;1;1;70;73;44;48;2; ;2;44;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;41;1;2;4100;11;73;212,487956412707
4185704;1;2;1;70;73;26;48;1; ;2;26;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;64000;39;39;80;1;2;8011;11;73;276,39982012813
4185709;2;2;2;70;73;32;44;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;11;73;273,358878233857
4185710;1;6;1;70;73;26;48;1; ;2;1;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;95;97;51;1;2;5139;11;73;327,245730514863
4185714;1;3;1;70;73;20;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;85;1;2;8532;11;73;265,120148381174
4185716;1;1;1;70;73;24;48;3; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;56;93;1;2;9301;11;73;243,210815084225
4185717;1;2;1;70;73;52;48;1; ;2;104;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;2;9500;11;73;301,877477519026
4185720;1;2;1;70;73;12;48;1; ;2;38;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;74;1;1;7430;11;73;267,08673792869
4185721;1;2;1;70;73;23;48;1; ;2;23;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5234;11;73;293,370854137866
4185724;1;3;1;70;73;8;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5231;11;73;283,875929831612
4185726;1;3;1;70;73;24;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;2;5233;11;73;263,672554647155
4185734;1;1;1;70;73;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;85;1;2;8532;11;73;259,908500540011
4185736;1;5;1;70;73;41;64;4; ;2;41;4; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;2;4542;11;73;214,029488483168
4185739;1;3;1;70;73;5;48;1; ;2;5;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;95;53;55;1;1;5521;11;73;238,437444886201
4185741;1;5;1;70;73;40;45;1; ;2;50;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;45;52;1;2;5234;11;73;247,218493527073
4185741;1;6;1;70;73;40;45;1; ;2;40;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;09;09;74;1;2;7414;11;73;247,218493527073
4185741;1;7;1;70;73;41;48;2; ;2;52;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;39;15;1;2;1530;11;73;247,218493527073
4185743;1;2;1;70;73;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;11;73;300,208760286313
4185745;1;3;1;70;73;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;73;205,105785045666
4185745;1;5;1;70;73;36;48;3; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;51;1;2;5125;11;73;205,105785045666
4185746;1;3;1;70;73;40;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;33;40;1;2;4020;11;73;254,563909473235
4185747;1;2;1;70;73;8;48;1; ;2;45;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5522;11;73;257,644038677692
4185748;1;2;1;70;73;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;11;73;225,117760949675
4185753;1;1;1;70;73;8;60;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;37;51;1;1;5127;11;73;276,39982012813
4185761;1;2;1;70;73;16;48;1; ;2;16;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;11;73;289,591815855245
4185761;1;3;1;70;73;4;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;11;73;289,591815855245
4185763;1;3;1;70;73;104;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;15; ; ;1;2; ;11;73;199,5962648897
4185764;1;1;1;70;73;14;48;1; ;2;14;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;11;73;385,822266246178
4185767;1;1;1;70;73;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;95;95;45;1;1;4521;11;73;241,244225536709
4185799;1;3;1;70;76;104;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;11;76;2137,66250224227
4185819;1;3;1;70;76;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;24;1;1;2423;11;76;1062,27761097176
4185874;1;3;1;70;05;8;48;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8513;11;05;925,817907741013
4185878;1;4;1;70;05;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;49;65;1;1;6599;11;05;1152,35568735795
4185882;1;2;1;70;05;3;24;1; ;2;136;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;80;1;1;8041;11;05;1285,38543579718
4185893;1;2;1;70;05;4;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;110000;95;95;45;1;1;4521;11;05;1152,35568735795
4185893;1;3;1;70;05;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;11;05;1152,35568735795
4185894;1;3;1;70;05;12;48;1; ;2;72;1; ;4;2;2; ; ; ;1; ; ; ; ; ; ; ;2; ;44;44;74;1;1;7430;11;05;1031,39896580389
4185897;1;2;1;70;05;12;24;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;85;52;1;1;5272;11;05;1423,3605372918
4185901;1;3;1;70;05;4;48;2; ;2;8;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;100000;39;50;55;1;1;5530;11;05;921,124715281476
4185920;1;4;1;70;05;210;48;1; ;2;120;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;60;1;2;6021;11;05;1133,47676323282
4185944;1;2;1;70;05;52;40;2; ;2;144;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;53;55;1;2;5529;11;05;931,286889906881
4185950;1;2;1;70;05;52;30;1; ;2;432;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;33;52;1;2;5219;11;05;1021,23679117848
4185952;1;1;1;70;05;46;48;1; ;2;240;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5234;11;05;1021,23679117848
4185958;1;2;1;70;05;4;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;79;18;1;1;1810;11;05;1071,98212956838
4185970;1;1;1;70;05;8;48;1; ;2;28;1; ;9;1;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5219;11;05;1558,59898445187
4185972;1;2;1;70;05;4;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;1;8511;11;05;1242,87490360523
4185973;1;1;1;70;05;52;40;3; ;2;98;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;61;01;1;2;0140;11;05;1089,00050950894
4185988;1;1;1;70;05;259;48;1; ;2;260;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6021;11;05;987,584688291872
4185988;1;2;1;70;05;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;98;93;45;1;1;4552;11;05;987,584688291872
