DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6585S4A2,P6773S1,P6775,P6772S1,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P9450,P6915S1,P6915,P6773,P7075,P7077,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,RAMA2DP8,INGLABO,MES,DPTO,fex_c_2011
2621143,1,2,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,VENDIENDO ALMUERZOS,,0,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,3,,13,2,,13,,,1,5,18,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,18,2,,2,,,,1,30,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,2,3,3,3,2,2,2,3,3,,53,55,1,4,,5521,,,0,2,63,567.665.817.502.924
2621144,1,1,1,60,2,2,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,1,0,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,77,,.,77,,,1,6,12,1,13,18,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,30,1,,1,20,4,,440000,0,2,,2,,1,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,2,,61,1,1,4,,113,,,440000,2,63,242.634.288.386.874
2621213,1,1,1,60,2,1,2,2,3,1,1,,2,1,1,24,,1,,595600,1,60000,1,2,,2,,2,,2,,,63600,16000,,2,2,,1,1,,2,2,2,,,,1,,266000,532500,,2,1,2,1,1,18,17,,,,,,,,,12,,5,,,,,,,,,5,,2,2,,,,2,,,,,,48,,.,48,,,1,7,12,1,13,17,2,,,6,7,,1,1,1,10,1,,1,,,,,,,,1,1,60,1,,2,,,,,2,1,,1,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,3,3,9,,80,19,1,1,,1910,,,595600,2,63,345.289.920.998.317
2621214,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,350000,1,3600000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,23,1,,10,6,,1,7,13,2,,,,,,1,7,,2,,,,1,,,,,,,,1,,2,1,54,4,,2,,,,,5,2,,2,,,,1,25,1,1,1,1,2,1,2,2,2,1,1,2,2,,1,1,,3,3,3,3,3,3,2,2,3,9,,76,19,1,4,,1910,,,350000,2,63,164.607.125.674.278
2621214,1,4,1,60,2,2,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,60000,1,400000,1,,12,,,,,,,,,,,,,,,,,,,,,,3,,10,1,,5,6,,1,7,12,2,,,,,,1,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,5,,,,1,30,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,,2,3,2,2,3,2,2,2,3,3,,97,63,1,4,,6310,,,60000,2,63,164.607.125.674.278
2621214,1,5,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,120000,1,2000000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,42,,.,21,1,,1,9,17,2,,,,,,1,6,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,1,,2,2,2,2,2,2,2,3,3,9,,45,52,1,4,,5262,,,120000,2,63,164.607.125.674.278
2621215,1,1,1,60,2,1,2,2,12,1,1,,2,1,1,60,,1,,300000,1,22500,1,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,1,,295000,,300000,2,2,1,1,1,19,17,,,,,,,,,12,,11,,,,,,,,,11,,2,2,,,,2,,,,,,51,,.,51,,,1,7,12,1,13,17,2,,,4,7,,1,2,1,14,1,,1,,,,,,,,1,1,84,1,,2,,,,,2,2,,1,,,,1,24,2,1,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,80,19,1,1,,1910,,,300000,2,63,442.369.267.745.446
2621216,1,1,1,60,2,1,2,2,12,1,1,,1,1,1,132,,1,,640000,9,,,2,,2,,2,,2,,,,,,,,,9,2,,2,2,2,,,,1,,300000,320000,,2,1,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,70,,.,70,,,1,7,12,1,13,20,2,,,7,7,,1,2,1,0,1,,1,,,,,,,,1,2,,,,2,,,,,,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,80,19,1,1,,1910,,,640000,2,63,345.289.920.998.317
2621217,1,2,1,60,2,1,1,,,1,1,,1,1,1,60,,1,,535600,1,140000,2,2,,2,,2,,2,,,63600,,,,2,,1,2,,2,2,1,13000,2,,1,,266000,535600,,2,1,2,1,1,20,17,,,,,,,,,12,,16,,,,,,,,,16,,2,2,,,,2,,,,,,48,,.,48,,,1,7,12,1,13,17,2,,,5,7,,1,1,1,5,1,,1,,,,,,,,1,2,,,,2,,,,,,1,,1,,,,1,10,2,1,1,1,1,1,1,2,2,2,1,2,2,,2,1,,2,2,2,3,2,2,2,3,3,5,,80,19,1,1,,1910,,,535600,2,63,216.707.049.293.726
2621217,1,3,1,60,2,1,1,,,1,1,,2,2,2,23,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,91,,.,91,,,1,18,7,2,,,,,,2,7,,2,,,,1,,,,,,,,1,,2,1,10,4,,2,,,,,24,2,,2,,,,1,28,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,3,2,2,3,2,2,3,3,8,,58,19,1,1,,1910,,,400000,2,63,216.707.049.293.726
2621227,1,1,1,60,2,1,2,2,12,1,1,,1,1,1,180,,1,,535600,1,120000,2,2,,2,,2,,2,,,63960,,,,2,,1,2,,2,2,2,,,,2,,,257500,257500,2,1,1,1,2,,,,,,,,,,,12,,4,,,,,,,18,17,,4,2,2,,,,2,,,,,,45,,.,45,,,1,8,12,1,14,17,2,,,6,7,,1,1,1,18,1,1,,,,,,,,,1,1,36,1,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,76,19,1,1,,1910,,,535600,2,63,236.113.508.033.747
2621227,1,2,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,60000,1,720000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,15,2,,15,,,1,14,17,2,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,1,12,3,,2,,,,,60,2,,3,,,,2,,,,1,1,2,1,2,1,2,1,2,2,2,,1,1,,2,2,2,3,3,2,2,2,3,3,,55,74,1,4,,7493,,,60000,2,63,236.113.508.033.747
2621228,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,2800000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,40,,.,40,,,2,,,,,,,,,1,7,,3,,,,,,,,,,,,,,2,1,4,1,,2,,,,,3,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,3,10,CON LA PENSION,76,19,1,4,,1910,,,250000,2,63,279.065.972.909.218
2621229,1,1,1,60,2,2,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,700000,1,10000000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,93,,.,93,,,1,6,20,1,8,13,2,,,2,7,,2,,,,1,,,1,,,,,,,2,1,180,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,,41,52,1,4,,5211,,,700000,2,63,276.229.567.582.282
2621229,1,2,1,60,2,2,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,28,2,,28,,,2,,,,,,,,,2,7,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,24,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,3,,45,52,1,6,,5211,,,,2,63,276.229.567.582.282
2621229,1,3,1,60,2,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,3,,,,,,,,,,,,,,,,,,,,,,,,4,2,,4,,,2,,,,,,,,,2,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,3,,45,52,1,6,,5211,,,,2,63,276.229.567.582.282
2621230,1,1,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1100000,1,9000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,72,,.,72,,,1,6,13,1,16,21,2,,,2,1,,2,,,,1,,,,,,,,1,,2,1,6,4,,2,,,,,3,2,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,2,,2,3,2,3,2,3,2,2,3,9,,41,52,1,4,,5211,,,1100000,2,63,262.228.598.001.313
2621230,1,2,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,77,,.,77,,,1,7,13,1,16,21,2,,,2,1,,2,,,,1,,,,,,,,1,,2,1,9,1,,1,6,4,,100000,1,2,,2,,1,2,2,,,,1,1,1,1,1,1,2,1,1,2,2,,2,1,,3,3,2,3,2,3,2,2,3,3,,45,52,1,6,,5211,,,100000,2,63,262.228.598.001.313
2621231,1,1,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,10000,1,10000,1,,1,,,,,,,,,,,,,,,,,,,,,,3,,20,1,,20,,,2,,,,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,1,2,3,,2,,,,,12,2,,5,,,,1,20,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,3,2,2,4,3,2,2,1,3,3,,55,74,1,4,,7493,,,10000,2,63,184.555.709.994.204
2621232,1,1,1,60,2,1,2,2,12,1,1,,1,1,1,0,,1,,535600,2,,,2,,2,,2,,2,,,63960,,,,2,,1,2,,2,2,2,,,,2,,,257500,257500,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,8,12,1,13,17,1,7,12,5,7,,1,1,1,3,1,1,,,,,,,,,1,1,10,1,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,39,19,1,1,,1910,,,535600,2,63,446.123.068.846.363
2621243,1,1,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,140000,1,2800000,1,,7,,,,,,,,,,,,,,,,,,,,,,3,,50,,.,20,6,,1,7,12,1,13,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,1,2,,7,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,3,3,2,2,1,3,6,,97,63,1,4,,6310,,,140000,2,63,403.177.805.397.895
2621244,1,1,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,1,,,,,,,,,,,,,,,,,,,,,,,,32,2,,32,,,2,,,,,,,,,2,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,53,55,1,6,,5521,,,,2,63,514.863.143.491.209
2621244,1,4,1,60,2,1,2,2,3,1,1,,2,1,1,24,,1,,600000,1,22400,2,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,600000,2,2,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,1,7,12,1,13,18,2,,,7,7,,1,1,1,4,1,1,,,,,,,,,1,1,18,1,,2,,,,,3,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,76,19,1,1,,1910,,,600000,2,63,514.863.143.491.209
2621245,1,1,1,60,2,1,2,2,3,1,1,,2,1,1,206,,1,,635600,2,,,2,,2,,2,,2,,,,53000,,2,,,2,1,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,8,12,1,14,18,1,8,12,4,7,,1,2,1,18,1,1,,,,,,,,,1,2,,,,2,,,,,,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,39,19,1,1,,1910,,,635600,2,63,33.782.678.593.963
2621245,1,2,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,1,98,3,,11,,,,,,,,,,,,,,,,,,,,,,3,,60,,.,10,6,,1,7,12,1,13,17,2,,,1,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,3,,,,2,,,,1,1,2,1,2,2,2,2,2,2,1,ES UN TRABAJO MUY INESTABLE,2,1,,3,3,2,3,3,3,2,1,3,8,,84,51,1,4,,5170,,,,2,63,33.782.678.593.963
2621246,1,3,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,1,98,1,,12,,,,,,,,,,,,,,,,,,,,,,2,,60,,.,30,6,,1,7,12,1,13,18,2,,,1,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,3,3,,76,19,1,4,,1910,,,,2,63,371.361.906.431.668
2621247,1,1,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,5500000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,45,,.,45,,,1,7,12,1,13,17,1,7,12,1,7,,2,,,,1,,,,,,,,1,,2,1,13,1,,2,,,,,0,2,,7,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,8,,80,19,1,4,,1910,,,600000,2,63,446.123.068.846.363
