DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,AREA,MES,DPTO,ORDEN,fex_c_2011
2620115,1,5,3,1,1,1,1,1,4,1,,,98,250000,,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,6,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,189.195.544.294.234
2620116,1,3,1,1,1,1,1,1,4,1,,,98,98,,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,,2,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,163.860.230.061.959
2620117,1,5,2,1,1,1,1,1,4,3,,,,,300000,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,,3,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,173.544.952.005.104
2620118,1,5,4,1,1,1,1,1,4,3,,,,,250000,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,,6,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,155.171.507.673.813
2620119,1,3,1,1,1,1,1,1,4,1,,,50000000,450000,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,1,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,137.869.193.079.234
2620120,1,3,2,1,1,1,1,1,4,1,,,98,300000,,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,178.306.066.199.215
2620120,2,2,2,1,1,1,1,1,4,3,,,,,100000,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,3,2,2,,3,2,,,,,,,,,,,1,1,52,2,52,1,178.306.066.199.215
2620121,1,3,2,1,1,1,1,1,4,3,,,,,250000,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,3,1,1,1,2,1,2,1,1,1,2,3,1,1,52,2,52,1,179.480.169.170.302
2620122,1,4,2,1,1,1,1,1,4,3,,,,,300000,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,3,1,1,1,2,1,2,1,1,1,2,3,1,1,52,2,52,1,179.480.169.170.302
2620123,1,3,2,1,1,1,1,1,4,2,,360000,98,200000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,,3,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,13.572.803.309.157
2620124,1,4,3,1,1,1,1,1,4,1,,,98,300000,,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,,4,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,206.379.145.965.174
2620125,1,3,2,1,1,1,1,1,4,1,,,98,250000,,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,,2,2,,5,1,2,1,2,1,2,1,1,1,2,3,1,1,52,2,52,1,795.495.579.339.243
2620126,1,4,2,1,1,1,1,1,1,3,,,,,270000,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,,5,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,1.804.484.010.713
2620127,1,4,2,1,1,1,1,1,4,1,,,45000000,300000,,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,3,2,2,,3,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,12.257.510.018.882
2620128,1,4,2,1,1,1,1,1,4,3,,,,,300000,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,171.640.316.268.316
2620129,1,4,1,1,1,1,1,1,4,1,,,99,300000,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,2,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,1.481.782.882.224
2620130,1,3,2,1,1,1,1,1,4,3,,,,,300000,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,4,2,2,,5,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,1.804.484.010.713
2620131,1,4,3,1,1,1,1,1,4,3,,,,,300000,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,2.438.713.935.452
2620132,1,4,3,1,1,1,1,1,4,1,,,80000000,400000,,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,2,1,1,1,3,3,1,1,52,2,52,1,176.308.774.550.425
2620133,1,4,2,1,1,1,1,1,4,1,,,30000000,300000,,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,2,1,1,1,1,3,1,1,52,2,52,1,169.109.071.295.921
2620134,1,5,3,1,1,1,1,1,4,2,,287000,80000000,350000,,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,153.876.981.136.722
2620135,1,1,1,1,2,1,1,2,4,3,,,,,120000,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,3,1,4,1,4,1,2,1,1,1,1,3,1,1,52,2,52,1,160.064.462.242.061
2620137,1,1,1,1,2,1,1,1,4,1,,,98,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,2,1,4,1,2,1,2,1,1,1,2,3,1,1,52,2,52,1,144.444.523.133.718
2620138,1,3,2,1,2,1,1,1,4,1,,,18000000,150000,,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,,7,1,4,1,4,1,2,1,1,1,1,3,1,1,52,2,52,1,184.912.698.925.683
2620139,1,3,2,1,1,1,1,1,4,1,,,98,250000,,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,,5,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,1.804.484.010.713
2620140,1,4,2,1,1,1,1,1,4,1,,,98,300000,,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,4,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,164.828.461.962.957
2620141,1,4,1,1,1,1,1,1,4,1,,,40000000,300000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,163.860.230.061.959
2620142,1,3,2,1,1,1,1,1,4,3,,,,,200000,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,118.841.335.100.137
2620143,1,1,1,1,2,1,1,1,4,3,,,,,200000,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,4,1,4,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,189.164.891.113.447
2620144,1,2,1,1,1,1,1,1,4,3,,,,,120000,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,,2,2,,2,1,2,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,163.860.230.061.959
2620145,1,5,3,1,1,1,1,1,4,1,,,98,100000,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,5,1,1,1,4,1,2,1,1,1,2,3,1,1,52,2,52,1,175.137.557.106.123
2620146,1,3,1,1,1,1,1,1,3,3,,,,,318000,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,2,1,1,76,2,76,1,810.061.165.322.494
2620147,1,4,3,1,1,1,1,1,3,3,,,,,290000,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,2,1,4,1,1,1,1,1,3,2,1,1,76,2,76,1,823.889.148.977.966
2620148,1,4,3,1,1,1,1,1,3,3,,,,,300000,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,3,2,1,1,76,2,76,1,87.057.298.697.838
2620150,1,3,2,1,1,1,1,6,,4,,,,300000,,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,,2,1,2,1,4,1,2,1,1,1,3,3,1,1,76,2,76,1,81.697.515.715.023
2620151,1,6,4,1,1,1,1,1,3,3,,,,,450000,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,4,2,2,,5,1,2,1,4,1,1,1,1,1,3,3,1,1,76,2,76,1,73.912.746.405.658
2620154,1,4,2,1,1,1,1,1,3,3,,,,,500000,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,3,3,1,1,76,2,76,1,845.738.025.635.535
2620155,1,4,3,1,1,1,1,1,4,3,,,,,296000,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,2,1,1,1,3,3,1,1,76,2,76,1,675.288.168.757.576
2620156,1,5,2,1,1,1,1,1,3,3,,,,,750000,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,5,3,1,1,76,2,76,1,91.418.818.498.337
2620157,1,4,2,1,1,1,1,1,3,1,,,100000000,600000,,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,3,2,1,2,1,4,1,1,1,1,1,5,3,1,1,76,2,76,1,86.172.298.215.555
2620158,1,3,2,1,1,1,1,1,3,1,,,120000000,650000,,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,,2,2,,1,1,2,1,4,1,1,1,1,1,4,3,1,1,76,2,76,1,68.441.423.953.585
2620159,1,8,4,1,1,1,1,1,3,1,,,250000000,1300000,,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,4,1,1,1,4,1,1,1,1,1,4,2,1,1,5,2,5,1,727.434.700.047.901
2620160,1,4,3,1,1,1,1,1,3,3,,,,,550000,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,5,1,2,1,4,1,1,1,1,1,4,2,1,1,5,2,5,1,839.718.750.421.932
2620161,1,5,4,1,1,1,1,1,3,1,,,50000000,400000,,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,6,1,2,1,2,1,1,1,1,1,3,2,1,1,5,2,5,1,88.456.161.634.243
2620162,1,2,1,1,1,1,1,1,4,3,,,,,300000,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,2,1,2,1,2,1,1,1,3,2,1,1,5,2,5,1,104.853.882.199.752
2620163,1,1,1,1,1,1,1,1,4,3,,,,,220000,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,2,1,2,1,1,1,3,2,1,1,5,2,5,1,959.383.599.726.034
2620164,1,2,1,1,1,1,1,1,4,3,,,,,250000,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,2,1,2,1,2,1,1,1,3,2,1,1,5,2,5,1,102.855.484.280.417
2620165,1,5,3,1,1,1,1,1,3,1,,,50000000,350000,,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,,4,1,2,1,2,1,1,1,1,1,3,2,1,1,5,2,5,1,103.817.449.273.077
2620166,1,5,4,1,1,1,1,1,3,2,,350000,80000000,500000,,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,,7,1,2,1,4,1,1,1,1,1,4,2,1,1,5,2,5,1,954.142.757.704.406
2620167,1,7,3,1,1,1,1,1,3,3,,,,,650000,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,3,2,1,1,5,2,5,1,902.388.930.592.727
2620168,1,5,4,1,1,1,1,1,3,3,,,,,300000,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,4,2,2,,7,1,2,1,2,1,1,1,1,1,3,2,1,1,5,2,5,1,978.632.636.978.286
2620169,1,2,2,1,1,1,1,1,3,1,,,55000000,250000,,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,2,2,1,1,5,2,5,1,896.910.499.529.008
2620170,1,5,3,1,1,1,1,1,1,2,,200000,40000000,250000,,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,,3,1,2,1,2,1,2,1,1,1,2,2,1,1,5,2,5,1,102.405.868.012.268
2620171,1,4,1,1,1,1,1,1,1,3,,,,,260000,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,,2,1,2,1,2,1,2,1,1,1,2,2,1,1,5,2,5,1,102.855.484.280.417
2620172,1,3,2,1,1,1,1,1,3,1,,,20000000,2500000,,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,4,2,2,,6,1,2,1,2,1,1,1,1,1,2,2,1,1,5,2,5,1,688.029.190.816.818
2620173,1,3,1,1,1,1,1,1,1,1,,,50000000,300000,,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,2,2,1,1,5,2,5,1,104.853.882.199.752
2620174,1,3,2,1,1,1,1,1,1,4,,,,200000,,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,2,1,4,1,2,1,1,1,2,2,1,1,5,2,5,1,832.432.499.106.127
2620175,1,4,1,1,1,1,1,1,3,1,,,80000000,250000,,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,2,1,2,1,1,1,1,1,2,2,1,1,5,2,5,1,781.108.916.584.314
2620176,1,3,1,1,1,1,1,3,1,3,,,,,250000,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,2,2,1,1,5,2,5,1,102.855.484.280.417
2620177,1,2,2,1,1,1,1,1,1,3,,,,,220000,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,,4,1,2,1,4,1,2,1,1,1,2,2,1,1,5,2,5,1,115.751.084.364.993
2620179,1,4,3,1,1,1,1,1,1,3,,,,,250000,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,3,2,2,,5,1,2,1,2,1,2,1,1,1,2,2,1,1,5,2,5,1,964.704.166.944.923
2620180,1,3,2,1,1,1,1,1,3,4,,,,250000,,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,4,1,2,1,2,1,1,1,1,1,2,2,1,1,5,2,5,1,108.853.668.054.557
2620181,1,3,2,1,1,1,1,6,,2,,320000,40000000,300000,,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,3,2,2,,3,1,2,1,2,1,2,1,1,1,2,2,1,1,5,2,5,1,896.910.499.529.008
2620182,1,3,1,1,1,1,1,1,3,1,,,30000000,300000,,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,4,2,2,,4,1,2,1,2,1,1,1,1,1,2,2,1,1,5,2,5,1,707.638.063.429.274
2620183,1,3,1,1,1,1,1,1,3,2,,280000,45000000,250000,,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,,1,1,2,1,2,1,1,1,1,1,2,2,1,1,5,2,5,1,104.853.882.199.752
2620184,1,1,1,1,1,1,1,1,3,3,,,,,170000,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,2,2,1,1,5,2,5,1,710.762.749.576.169
2620185,1,5,2,1,1,1,1,1,3,1,,,80000000,270000,,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,2,2,1,1,5,2,5,1,817.354.764.421.829
2620186,1,1,1,1,1,1,1,1,1,1,,,15000000,200000,,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,1,1,1,2,2,1,1,5,2,5,1,856.932.987.286.988
2620187,1,4,2,1,1,1,1,1,4,3,,,,,250000,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,,3,1,2,1,2,1,2,1,1,1,2,2,1,1,5,2,5,1,109.303.284.322.705
2620188,1,4,2,1,1,1,1,1,3,1,,,200000000,200000,,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,,3,1,2,1,2,1,1,1,1,1,2,2,1,1,5,2,5,1,103.071.150.774.722
2620189,1,3,2,1,1,1,1,1,3,1,,,30000000,300000,,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,2,2,1,1,5,2,5,1,108.853.668.054.557
2620190,1,1,1,1,1,1,1,2,4,3,,,,,140000,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,,2,1,2,1,2,1,2,1,1,1,2,2,1,1,5,2,5,1,102.855.484.280.417
2620191,1,2,1,1,1,1,1,1,4,3,,,,,150000,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,2,2,1,1,5,2,5,1,102.855.484.280.417
2620192,1,5,3,1,1,1,1,1,3,1,,,320000000,2000000,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,5,2,2,,5,1,1,1,4,1,1,1,1,1,6,2,1,1,5,2,5,1,797.168.392.281.657
2620193,1,7,3,1,1,1,1,1,3,1,,,99,99,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,,2,1,1,1,4,1,1,1,1,1,6,2,1,1,5,2,5,1,355.779.005.818.184
2620194,1,5,4,1,1,1,1,1,3,1,,,380000000,2100000,,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,6,2,1,1,5,2,5,1,869.463.535.352.107
2620195,1,7,3,1,1,1,1,1,3,1,,,600000000,2000000,,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,,3,1,1,1,4,1,1,1,1,1,6,2,1,1,5,2,5,1,412.284.603.098.889
2620196,1,6,1,1,1,1,1,1,1,1,,,300000000,1500000,,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,2,1,6,1,2,1,1,1,6,2,1,1,5,2,5,1,355.779.005.818.184
2620235,1,3,1,1,1,1,1,1,3,3,,,,,250000,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,3,1,1,11,2,11,1,222.912.740.659.416
2620236,1,3,2,1,1,1,1,1,3,2,,350000,58000000,450000,,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,4,2,2,,4,1,1,1,4,1,1,1,1,1,3,3,1,1,11,2,11,1,204.252.707.022.014
2620237,1,5,3,1,1,1,1,1,3,1,,,140000000,800000,,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,4,3,1,1,11,2,11,1,20.931.215.482.978
2620238,1,5,3,1,1,1,1,1,3,3,,,,,1150000,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,4,3,1,1,11,2,11,1,202.961.185.724.164
2620239,1,4,2,1,1,1,1,1,3,3,,,,,360000,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,3,3,1,1,11,2,11,1,223.786.645.548.783
2620240,1,3,2,1,1,1,1,1,3,1,,,300000000,400000,,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,3,3,1,1,11,2,11,1,205.717.626.442.532
2620241,1,2,2,1,1,1,1,1,3,3,,,,,250000,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,3,3,1,1,11,2,11,1,221.552.328.256.089
2620242,1,2,2,1,1,1,1,4,4,3,,,,,80000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,5,1,2,1,1,1,2,1,1,1,1,3,2,1,50,2,50,1,201.285.449.394.373
2620244,1,4,2,1,1,1,1,1,3,3,,,,,280000,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,1,1,1,1,2,3,1,1,50,2,50,1,147.617.295.078.273
2620246,1,1,1,1,1,1,1,1,4,3,,,,,100000,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,3,1,1,1,2,1,1,1,1,3,2,1,50,2,50,1,142.036.082.620.776
2620247,1,3,2,1,1,1,1,1,3,3,,,,,160000,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,3,2,1,1,4,1,1,1,2,1,1,1,1,1,1,3,1,1,50,2,50,1,141.449.544.195.001
2620249,1,3,1,1,1,1,1,1,3,1,,,20000000,100000,,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,2,1,1,1,1,1,1,3,1,1,50,2,50,1,163.927.584.396.356
2620250,1,3,1,1,1,1,1,1,3,1,,,14000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,2,1,1,1,1,1,1,3,1,1,50,2,50,1,166.205.924.690.516
2620255,1,2,1,1,1,1,1,1,3,1,,,25000000,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,2,1,1,1,2,1,1,1,1,1,1,3,2,1,50,2,50,1,156.117.328.968.582
2620256,1,4,2,1,1,1,1,1,3,3,,,,,350000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,3,3,2,1,50,2,50,1,217.595.738.712.456
2620258,1,6,3,1,1,1,1,1,3,4,,,,1200000,,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,4,3,2,1,50,2,50,1,127.382.460.054.366
2620259,1,6,3,1,1,1,1,1,3,3,,,,,1400000,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,4,2,2,,5,1,1,1,4,1,1,1,1,1,4,3,2,1,50,2,50,1,1.971.254.585.064
2620261,1,2,1,1,1,1,1,1,3,3,,,,,350000,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,3,3,2,1,50,2,50,1,13.519.271.548.214
2620262,1,4,3,1,1,1,1,1,3,1,,,300000000,1600000,,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,3,2,2,,6,1,1,1,4,1,1,1,1,1,5,3,2,1,50,2,50,1,109.022.527.467.866
2620295,1,3,2,2,1,1,1,1,1,1,,,28000000,200000,,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,1,1,1,3,1,1,23,2,23,1,28.633.622.320.958
2620296,1,2,2,2,2,1,1,1,3,1,,,10000000,100000,,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,,4,1,4,1,2,1,1,2,1,1,1,3,1,1,23,2,23,1,305.141.877.045.543
2620297,1,3,3,2,2,1,1,1,3,1,,,10000000,200000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,10,1,1,1,2,1,1,2,1,1,1,3,1,1,23,2,23,1,288.311.359.744.387
2620297,2,1,1,2,2,1,1,1,3,4,,,,60000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,5,2,,,,,,,,,,,1,1,23,2,23,1,288.311.359.744.387
2620298,1,4,3,2,1,1,1,1,3,1,,,20000000,200000,,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,8,1,1,1,2,1,1,2,1,1,1,3,1,1,23,2,23,1,223.605.983.455.443
2620299,1,2,1,2,2,1,1,4,3,4,,,,100000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,2,1,2,1,2,1,1,2,1,1,1,3,1,1,23,2,23,1,235.898.424.352.349
2620300,1,3,2,2,1,1,1,4,4,4,,,,100000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,4,1,1,1,1,1,2,2,1,1,1,3,1,1,23,2,23,1,206.895.961.542.414
2620301,1,4,3,2,1,1,1,1,3,4,,,,120000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,9,1,1,1,2,1,1,2,1,1,1,3,1,1,23,2,23,1,268.280.072.266.121
