Directorio;Area;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Dpto;Orden;Fex_c_2011
239754;05;2;3;1;1;1;1;1;1;3;1; ; ;25000000;150000; ;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;1597,63420440567
239755;05;2;4;3;1;1;1;1;1;3;1; ; ;30000000;180000; ;1;1;2;2;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;1556,33517078221
239757;05;2;3;2;1;1;1;1;1;3;3; ; ; ; ;280000;1;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;653,270496630853
239758;05;2;3;3;1;1;1;1;1;4;1; ; ;15000000;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;834,390503797958
239759;05;2;3;2;1;1;1;1;1;4;1; ; ;20000000;800000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;804,104225938539
239760;05;2;4;3;1;1;1;1;1;3;3; ; ; ; ;140000;1;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;1;2;1;01;05;1;903,266012007061
239761;05;2;2;2;1;1;1;1;1;4;3; ; ; ; ;100000;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;1;953,439393335335
239763;05;2;3;2;1;1;1;1;1;1;4; ; ; ;120000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;743,81345197179
239764;05;2;4;2;1;1;1;1;1;3;1; ; ;40000000;280000; ;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;653,270496630853
239765;05;2;4;2;1;1;1;1;1;1;1; ; ;35000000;220000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;643,538614509235
239766;05;2;4;3;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;729,509691794147
239767;05;2;1;1;1;1;1;1;1;3;3; ; ; ; ;330000;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;1404,66660630607
239768;05;2;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;1403,19638567251
239769;05;2;2;1;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;1515,35505596261
239770;05;2;4;3;1;1;1;1;1;1;3; ; ; ; ;240000;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;592,244612347323
239771;05;2;5;3;1;1;1;1;1;1;1; ; ;20000000;300000; ;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;834,275016969104
239772;05;2;4;3;1;1;1;1;1;1;2; ;160000;15000000;150000; ;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;1;846,874443542116
239773;05;2;2;2;1;1;1;1;1;1;4; ; ; ;140000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;1;903,077959540599
239776;05;2;4;3;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;2;1;1;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;834,776014314815
239777;05;2;4;3;1;1;1;1;1;3;1; ; ;25000000;160000; ;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;1;1676,18384014249
239778;05;2;3;2;1;1;1;1;1;4;3; ; ; ; ;130000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;1579,8716344537
239779;05;2;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;1692,27866645067
239780;05;2;3;2;1;1;1;1;1;3;4; ; ; ;140000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;1;1692,27866645067
239781;05;2;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;1;1;01;05;1;1579,8716344537
239782;05;2;4;3;1;1;1;1;1;1;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;698,46029351874
239783;05;2;3;2;1;1;1;1;1;1;5; ; ; ;120000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;741,608121021448
239784;05;2;1;1;1;1;1;1;1;4;3; ; ; ; ;40000;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;1;856,876680529857
239785;05;2;4;3;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;727,673031873977
239786;05;2;5;4;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;1;1;01;05;1;1703,33694109967
239787;05;2;3;3;1;1;1;1;1;4;1; ; ;15000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;728,909932943323
239788;05;2;1;1;1;1;1;1;1;1;1; ; ;7000000;140000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;859,572631620242
239789;05;2;4;3;1;1;1;1;1;4;1; ; ;8000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;970,320714077177
239790;05;2;4;2;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;1;2;1;01;05;1;710,209122946117
239791;05;2;4;2;1;1;1;1;1;1;4; ; ; ;270000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;643,538614509235
239792;05;2;4;3;1;1;1;1;1;3;1; ; ;26000000;250000; ;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;731,141128583049
239793;05;2;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;1403,19638567251
239794;05;2;1;1;1;1;1;1;1;1;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;1403,19638567251
239795;05;2;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;1515,35505596261
239796;05;2;5;4;1;1;1;1;1;3;2; ;250000;40000000;200000; ;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;05;1;725,692788692005
239797;05;2;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;846,874443542116
239798;05;2;5;4;1;1;1;1;1;4;1; ; ;50000000;300000; ;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;560,769564428311
239800;05;2;3;2;1;1;1;1;1;1;3; ; ; ; ;300000;1;2;2;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;696,651643697777
239801;05;2;6;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;05;1;701,212351141279
239802;05;2;3;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;705,299609109545
239803;05;2;4;1;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;798,817102202835
239804;05;2;4;3;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;828,360037949628
239805;05;2;5;3;1;1;1;1;1;1;4; ; ; ;300000; ;2;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;6;1;01;05;1;941,127046952187
239806;05;2;6;2;1;1;1;1;1;1;1; ; ;100000000;700000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;6;1;01;05;1;585,479036182212
239807;05;2;4;2;1;1;1;1;1;1;3; ; ; ; ;600000;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;7;1;01;05;1;815,042226383576
239809;05;2;3;2;1;1;1;1;1;1;4; ; ; ;200000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;752,85515969626
239810;05;2;7;6;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;05;1;714,569930870626
239811;05;2;3;1;1;1;1;1;1;3;1; ; ;25000000;250000; ;1;1;2;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;798,817102202835
239812;05;2;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;743,07834165501
239814;05;2;4;1;1;1;1;1;1;3;4; ; ; ;180000; ;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;709,823281251139
239816;05;2;5;4;1;1;1;1;1;4;1; ; ;60000000;700000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;791,406037860414
239818;05;2;5;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;485,122227498117
239819;05;2;3;2;1;1;1;1;1;4;3; ; ; ; ;260000;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;846,139333225335
239820;05;2;4;3;1;1;1;1;1;1;3; ; ; ; ;280000;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;734,089801646018
239821;05;2;3;1;1;1;1;1;1;1;3; ; ; ; ;280000;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;802,634005304978
239822;05;2;5;3;1;1;1;1;1;1;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;847,609553858897
239823;05;2;3;2;1;1;1;1;1;4;3; ; ; ; ;165000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;802,634005304978
239824;05;2;6;4;1;1;1;1;1;1;1; ; ;50000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;05;1;741,608121021448
239826;05;2;4;1;1;1;1;1;1;1;3; ; ; ; ;300000;1;2;2;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;6;1;01;05;1;850,961701510382
239827;05;2;4;3;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;1;1;2;2;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;6;1;01;05;1;880,504637257175
239828;05;2;4;3;1;1;1;1;1;1;1; ; ;50000000;300000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;2;6;1;01;05;1;641,558371327263
239830;05;2;3;1;1;1;1;1;1;1;3; ; ; ; ;140000;1;2;1;1;1;1;2;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;798,817102202835
239831;05;2;3;1;1;1;1;1;1;4;4; ; ; ;160000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;789,200706910072
239832;05;2;4;1;1;1;1;1;1;1;3; ; ; ; ;260000;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;792,90212318336
239833;05;2;3;2;1;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;647,588837175593
239835;05;2;3;1;1;1;1;1;1;1;3; ; ; ; ;260000;1;2;1;2;2;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;766,288458091167
239836;05;2;3;2;1;1;1;1;3;1;3; ; ; ; ;260000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;846,874443542116
239837;05;2;3;1;1;1;1;1;3;1;2; ;120000;60000000;350000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;789,200706910072
239839;05;2;5;3;1;1;1;1;1;4;4; ; ; ;350000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;6;1;01;05;1;741,608121021448
239841;05;2;4;3;1;1;1;1;1;1;1; ; ;150000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;2;6;1;01;05;1;677,365092486601
239842;05;2;5;4;1;1;1;1;1;1;3; ; ; ; ;350000;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;6;1;01;05;1;660,856349424404
239843;05;2;3;2;1;1;1;1;1;4;1; ; ;30000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;735,424670813623
239844;05;2;2;1;1;1;1;1;3;4;3; ; ; ; ;120000;1;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;802,634005304978
239845;05;2;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;647,588837175593
239846;05;2;4;3;1;1;1;1;1;1;1; ; ;28000000;150000; ;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;932,882556128936
239847;05;2;3;2;1;1;1;1;1;1;4; ; ; ;200000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;789,935817226852
239848;05;2;4;2;1;1;1;1;1;1;1; ; ;18000000;200000; ;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;798,817102202835
239849;05;2;4;3;1;1;1;1;1;1;1; ; ;50000000;300000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;927,792510062394
239850;05;2;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;1;634,155538780686
239851;05;2;2;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;05;1;758,536819151521
239853;05;2;6;5;1;1;1;1;1;1;1; ; ;60000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;834,623823362174
239854;05;2;4;2;1;1;1;1;1;1;1; ; ;50000000;350000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;777,837387999551
239857;05;2;4;3;1;1;1;1;1;1;3; ; ; ; ;300000;1;1;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;6;1;01;05;1;727,608693545976
