Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
303494;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2346,7462615261
303494;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;2346,7462615261
303496;2;2;80;1;4;2; ;2; ; ; ; ; ;2;52;987,00902935446
303496;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303496;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303498;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1456,28049831501
303505;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2140,55054257994
303505;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2140,55054257994
303509;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303509;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303512;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;3948,03611741784
303512;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3948,03611741784
303515;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1234,90889293305
303515;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1234,90889293305
303517;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1173,27004182661
303517;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1173,27004182661
303518;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303518;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303521;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1234,90889293305
303522;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2348,57851187125
303527;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1547,83049498894
303527;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1547,83049498894
303527;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1547,83049498894
303527;2;5;80;1;2;2; ;2; ; ; ; ; ;2;52;1547,83049498894
303531;2;2;80;1;4;2; ;2; ; ; ; ; ;2;52;2576,74984684871
303531;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;2576,74984684871
303531;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;2576,74984684871
303533;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1056,52854583845
303535;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3948,03611741784
303537;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303537;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303537;2;5;80;1;4;3; ;2; ; ; ; ; ;2;52;987,00902935446
303538;2;7;80;2; ; ; ; ; ; ; ; ; ;2;52;987,00902935446
303540;2;2;80;1;4;2; ;2; ; ; ; ; ;2;52;2140,55054257994
303540;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2140,55054257994
303542;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2140,55054257994
303544;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1517,91934942145
303544;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1517,91934942145
303545;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3948,03611741784
303545;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;3948,03611741784
303545;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;3948,03611741784
303546;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1675,82578456827
303546;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1675,82578456827
303547;2;2;80;1;2;2; ;2; ; ; ; ; ;2;52;1588,08122014971
303548;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303549;2;2;80;1;3;2; ;2; ; ; ; ; ;2;52;3109,77833660697
303552;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303553;2;2;80;1;4;2; ;2; ; ; ; ; ;2;52;4266,24506480139
303553;2;6;80;2; ; ; ; ; ; ; ; ; ;2;52;4266,24506480139
303554;2;1;80;1;4;3; ;2; ; ; ; ; ;2;52;2092,02059306618
303554;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2092,02059306618
303555;2;4;80;1;2;3; ;2; ; ; ; ; ;2;52;4211,2251512148
303557;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303557;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303558;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303558;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303558;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303558;2;6;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303561;2;2;80;1;1;2; ;2; ; ; ; ; ;2;52;1672,84529648934
303562;2;2;80;1;2;7; ;2; ; ; ; ; ;2;52;1066,56126620035
303562;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303563;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3260,88856519694
303563;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;3260,88856519694
303563;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;3260,88856519694
303566;2;1;80;1;3;3; ;2; ; ; ; ; ;2;52;2590,59917243797
303567;2;1;80;1;4;2; ;2; ; ; ; ; ;2;52;1215,36865645206
303568;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2077,59505997901
303568;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2077,59505997901
303568;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;2077,59505997901
303571;2;2;80;1;3;2; ;2; ; ; ; ; ;2;52;2313,07741789665
303571;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2313,07741789665
303572;2;3;80;1;2;3; ;2; ; ; ; ; ;2;52;2817,01679081312
303572;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;2817,01679081312
303574;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;4266,24506480139
303576;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303578;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;2215,64593319273
303578;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;2215,64593319273
303580;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303580;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303581;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2131,14260396032
303583;2;1;80;1;4;7; ;2; ; ; ; ; ;2;52;1634,54395302891
303584;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3516,50802853701
303585;2;2;80;1;4;7; ;2; ; ; ; ; ;2;52;2077,59505997901
303585;2;4;80;1;1;7; ;2; ; ; ; ; ;2;52;2077,59505997901
303587;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303587;2;3;80;1;1;7; ;2; ; ; ; ; ;2;52;1066,56126620035
303587;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303587;2;6;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303588;2;3;80;1;2;7; ;2; ; ; ; ; ;2;52;1066,56126620035
303588;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303588;2;6;80;1;2;7; ;2; ; ; ; ; ;2;52;1066,56126620035
303589;2;2;80;1;2;3; ;2; ; ; ; ; ;2;52;1066,56126620035
303593;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;3575,416366063
303595;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303595;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303599;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303599;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303599;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303601;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2734,00442992802
303603;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2550,31149126882
303604;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1976,68626921906
303604;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1976,68626921906
303604;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;1976,68626921906
303605;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3109,77833660697
303609;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;2053,71924960575
303611;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;3194,28166583938
303611;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;3194,28166583938
303611;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;3194,28166583938
303615;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303615;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303615;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303617;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1739,19144873969
303617;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1739,19144873969
303617;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;1739,19144873969
303617;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;1739,19144873969
303618;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;4266,24506480139
303625;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303625;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303628;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1334,44168525001
303628;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1334,44168525001
303629;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;4266,24506480139
303631;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3881,2372672331
303632;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;3160,87828833643
303632;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;3160,87828833643
303632;2;6;80;2; ; ; ; ; ; ; ; ; ;2;52;3160,87828833643
303632;2;8;80;2; ; ; ; ; ; ; ; ; ;2;52;3160,87828833643
303635;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2469,28546809244
303635;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;2469,28546809244
303635;2;4;80;2; ; ; ; ; ; ; ; ; ;2;52;2469,28546809244
303637;2;2;80;1;1;2; ;2; ; ; ; ; ;2;52;2537,87229589037
303638;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;2458,46901309542
303638;2;5;80;2; ; ; ; ; ; ; ; ; ;2;52;2458,46901309542
303639;2;1;80;2; ; ; ; ; ; ; ; ; ;2;52;1634,54395302891
303640;2;2;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303640;2;3;80;2; ; ; ; ; ; ; ; ; ;2;52;1066,56126620035
303854;2;1;80;1;3;3; ;2; ; ; ; ; ;2;27;823,577043850008
303856;2;1;80;1;3;3; ;2; ; ; ; ; ;2;27;1262,16178998721
303856;2;2;80;1;1;3; ;2; ; ; ; ; ;2;27;1262,16178998721
303858;2;1;80;1;1;3; ;2; ; ; ; ; ;2;27;2000,40829894151
303860;2;1;80;2; ; ; ; ; ; ; ; ; ;2;27;2000,40829894151
303863;2;1;80;1;4;3; ;2; ; ; ; ; ;2;27;1574,70137329812
303863;2;4;80;1;2;2; ;2; ; ; ; ; ;2;27;1574,70137329812
303867;2;1;80;1;4;3; ;2; ; ; ; ; ;2;27;938,483101711219
304012;2;1;80;2; ; ; ; ; ; ; ; ; ;2;44;444,750058985455
304012;2;2;80;2; ; ; ; ; ; ; ; ; ;2;44;444,750058985455
304012;2;3;80;1;1;2; ;2; ; ; ; ; ;2;44;444,750058985455
304012;2;7;80;2; ; ; ; ; ; ; ; ; ;2;44;444,750058985455
304015;2;1;80;1;9;3; ;2; ; ; ; ; ;2;44;693,474339532701
304016;2;1;80;2; ; ; ; ; ; ; ; ; ;2;44;849,671891162369
304016;2;3;80;2; ; ; ; ; ; ; ; ; ;2;44;849,671891162369
