Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
239726;2;2;05;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;05;654,005606947634
239728;2;3;05;70;28;48;1; ;2;2;2;28;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2040000;1;92;79;1810;18;05;834,776014314815
239738;2;2;05;70;24;48;1; ;1;1;2;24;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3585000;1;53;53;5521;55;05;741,608121021448
239740;2;2;05;70;4;48;1; ;1;1;2;6;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;55;54;9500;95;05;741,608121021448
239745;2;2;05;70;124;48;1; ;2;2;2;124;1; ;3;1; ;.;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;6421;64;05;1578,40141382014
239748;2;1;05;70;1;40;4; ;1;1;2;1;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1200000;1;79;79;1810;18;05;605,67791074223
239750;2;1;05;70;8;105;1; ;2;2;2;7;1; ;2;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;8800000;1;98;98;6021;60;05;681,181995588743
239750;2;5;05;70;4;48;1; ;2;2;2;1;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;150000;1;8400000;1;98;95;4521;45;05;681,181995588743
239752;2;3;05;70;52;24;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;05;1163,23280750717
239760;2;2;05;70;2;48;1; ;2;2;2;260;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;05;903,266012007061
239760;2;3;05;70;4;48;1; ;1;1;2;104;1; ;5;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2; ;1;53;53;5530;55;05;903,266012007061
239766;2;2;05;70;20;48;1; ;2;2;2;36;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;40000;1;75;75;1710;17;05;729,509691794147
239776;2;1;05;70;12;48;1; ;2;2;2;12;5; ;2;1; ;.;8; ;2;11;DESPREOCUPACION; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;74;45;5211;52;05;834,776014314815
239777;2;4;05;70;24;48;1; ;2;2;2;36;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1224000;1;39;39;5239;52;05;1676,18384014249
239781;2;2;05;70;14;48;1; ;2;2;2;18;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3264000;1;79;79;1810;18;05;1579,8716344537
239786;2;5;05;70;8;48;1; ;1;1;2;8;1; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;180000;1;93;93;4552;45;05;1703,33694109967
239792;2;2;05;70;12;48;1; ;1;1;2;12;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;6300000;1;13;39;7512;75;05;731,141128583049
239798;2;3;05;70;12;48;3; ;2;2;2;12;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;60000;1;5800000;1;54;55;8043;80;05;560,769564428311
239798;2;4;05;70;20;48;1; ;2;2;2;20;1; ;4;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;92;92;1730;17;05;560,769564428311
239798;2;6;05;70;8;48;1; ;2;2;2;8;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;45;5233;52;05;560,769564428311
239798;2;8;05;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;05;560,769564428311
239820;2;1;05;70;18;48;1; ;1;1;2;24;1; ;9;2;2; ;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;33;33;9242;92;05;734,089801646018
239826;2;1;05;70;6;48;1; ;2;2;2;6;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;12000000;1;16;16;9212;92;05;850,961701510382
239833;2;2;05;70;13;50;1; ;1;1;2;28;1; ;5;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;7000000;1;45;45;6390;63;05;647,588837175593
239833;2;3;05;70;10;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;05;647,588837175593
239844;2;2;05;70;9;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;05;802,634005304978
239850;2;3;05;70;52;48;1; ;1;1;2;50;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;90;2529;25;05;634,155538780686
239853;2;3;05;70;16;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;834,623823362174
239853;2;4;05;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;834,623823362174
239857;2;3;05;70;32;48;4; ;1;1;2;40;1; ;9;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;6021;60;05;727,608693545976
239857;2;4;05;70;24;48;1; ;2;2;2;30;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;45;45;5239;52;05;727,608693545976
239859;2;2;05;70;8;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;05;735,191351249407
239859;2;4;05;70;8;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;735,191351249407
239861;2;1;05;70;16;48;4; ;1;1;2;104;4; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;05;710,209122946117
239861;2;2;05;70;32;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;710,209122946117
239864;2;3;05;70;3;48;3; ;2;2;2;8;3; ;1;2;4; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;05;941,465144961467
239865;2;1;05;70;4;48;1; ;1;1;2;9;1; ;7;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;55;56;1810;18;05;641,907177720332
239865;2;3;05;70;4;48;1; ;1;1;2;4;1; ;6;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5034500;1;56;56;1810;18;05;641,907177720332
239866;2;1;05;70;3;48;4; ;1;1;2;3;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;4200000;1;95;95;4521;45;05;798,817102202835
239868;2;4;05;70;8;48;1; ;2;1;2;8;2; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;39;7512;75;05;679,847126421138
239871;2;5;05;70;2;48;1; ;1;1;2;15;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;4000000;1;98;98;6041;60;05;1003,91387249033
239875;2;2;05;70;24;48;1; ;1;1;2;144;1; ;2;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;05;789,935817226852
239877;2;15;05;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;05;612,93062284131
239889;2;3;05;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;05;699,580914352377
239900;2;2;05;70;104;48;1; ;1;1;2;468;4; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;56;54;8532;85;05;1461,95982485542
239901;2;3;05;70;2;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;05;1373,72731008801
239923;2;2;05;70;8;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;05;1597,09349467342
239929;2;1;05;70;9;48;1; ;2;2;2;9;1; ;5;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5400000;1;21;44;8046;80;05;741,608121021448
239930;2;1;05;70;48;48;1; ;2;1;2;120;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;90;90;2529;25;05;944,479194603672
239937;2;3;05;70;8;48;1; ;2;2;2;50;1; ;4;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;99;5521;55;05;630,543858809812
239939;2;2;05;70;8;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;653,270496630853
239940;2;1;05;70;36;48;1; ;1;1;2;999;1; ;9;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;9242;92;05;644,273724826015
239944;2;3;05;70;8;48;1; ;2;2;2;9;1; ;8;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;79;1810;18;05;735,191351249407
239945;2;3;05;70;999;48;4; ;1;1;2;999;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;79;1810;18;05;1462,2822571661
239946;2;2;05;70;4;40;1; ;2;2;2;4;1; ;3;1; ;.;9;TODAVIA TIENE PAGO DE LA EPS DE EMPLEO ANTER;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;53;1551;15;05;1420,16988418537
239949;2;2;05;70;104;48;1; ;1;1;2;36;1; ;2;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;7020;70;05;1471,85292313238
239951;2;4;05;70;96;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;05;824,65862167634
239954;2;2;05;70;52;48;1; ;1;1;2;52;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;53;5529;55;05;656,971912904141
239955;2;2;05;70;7;48;1; ;1;1;2;38;1; ;6;2;3; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;04;04;6211;62;05;783,519047454811
239958;2;1;05;70;4;48;1; ;1;1;2;4;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;408000;1;5600000;1;39;39;5211;52;05;789,200706910072
239978;2;2;05;70;1;50;1; ;1;1;2;1;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;99;1;95;95;4521;45;05;938,564215584197
239981;2;3;05;70;24;48;1; ;1;1;2;60;1; ;2;2;5; ;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;55;45;5233;52;05;1458,28650501508
239985;2;1;05;70;18;48;4; ;1;1;2;24;4; ;1;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;61;61;0115;01;05;692,545314499264
240001;2;4;05;70;8;48;1; ;2;2;2;8;1; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;32;32;5051;50;05;1649,31724335268
240007;2;1;05;70;8;48;1; ;2;2;2;156;1; ;3;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;45;1589;15;05;758,536819151521
240008;2;2;05;70;52;48;1; ;1;1;2;78;4; ;9;2;9; ;2; ;2;11;TENIA SALARIO INTEGRAL Y LE TOCABA ASUMIR ESTE VALOR; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;39;7512;75;05;840,457673770075
240011;2;6;05;70;20;24;1; ;2;2;2;90;2; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8511;85;05;625,837770760474
240017;2;4;05;70;104;56;1; ;2;2;2;104;1; ;2;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;05;822,445058930152
240018;2;6;05;70;6;48;1; ;1;1;2;6;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;93;58;6021;60;05;1058,65833846777
240023;2;2;05;70;8;48;1; ;2;2;2;8;1; ;9;1; ;.;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;83;58;7524;75;05;673,189895559955
240023;2;3;05;70;150;48;1; ;2;2;2;8;1; ;9;2;8; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;45;45;5222;52;05;673,189895559955
240023;2;6;05;70;8;48;1; ;2;2;2;8;2; ;9;1; ;.;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;33;58;7524;75;05;673,189895559955
240025;2;3;05;70;8;48;1; ;2;2;2;8;1; ;4;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5100000;1;77;58;5244;52;05;818,97696222108
240028;2;3;05;70;8;48;1; ;1;1;2;36;1; ;9;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;05;638,592065370755
240029;2;2;05;70;200;48;1; ;2;2;2;200;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;79;79;1710;17;05;1060,85249880559
240029;2;3;05;70;52;48;4; ;2;2;2;52;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;5000000;1;13;13;8060;80;05;1060,85249880559
240029;2;4;05;70;2;48;1; ;1;1;2;2;1; ;9;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;400000;1;79;79;1730;17;05;1060,85249880559
240029;2;5;05;70;100;48;1; ;2;2;2;24;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;86;86;6021;60;05;1060,85249880559
240031;2;2;05;70;52;48;1; ;2;2;2;150;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;8011;80;05;789,935817226852
240033;2;1;05;70;60;48;1; ;1;1;2;500;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;97;1810;18;05;647,588837175593
240034;2;1;05;70;9;48;1; ;2;2;2;12;1; ;4;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5316000;1;55;50;5522;55;05;753,590270013041
240035;2;1;05;70;4;48;1; ;1;1;2;2;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;433000;1;4920000;1;55;53;5522;55;05;829,210635095263
240037;2;1;05;70;12;24;1; ;1;2;2;144;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;GESTIONANDO LA PENSION CON ABOGADOS;2; ;2; ;1;79;79;1810;18;05;705,299609109545
240038;2;5;05;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;05;1061,62464442428
240041;2;5;05;70;8;48;1; ;1;2;2;8;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;17400000;1;79;70;1810;18;05;603,917723109141
240043;2;3;05;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;99; ; ; ;05;778,572498316332
240052;2;2;05;70;13;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;05;806,422567129792
240054;2;3;05;70;4;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;797,811637019932
240086;2;2;08;70;13;48;4; ;1;1;2;312;1; ;6;1; ;.;1; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;41;39;7122;71;08;312,039218751866
240089;2;6;08;70;3;48;1; ;1;1;2;3;2; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;130000;1;1560000;1;58;58;7524;75;08;423,022087158378
240090;4;2;08;70;2;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;715,492289564429
240091;2;3;08;70;5;48;1; ;1;1;2;60;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1552;15;08;484,070767451276
240096;2;4;08;70;16;48;3; ;1;1;2;52;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;453,308214223111
240097;2;2;08;70;24;48;1; ;1;1;2;208;2; ;6;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;59;8511;85;08;354,043432868453
240100;2;1;08;70;150;48;1; ;1;1;2;156;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;1910;19;08;393,203759818391
240104;2;1;08;70;4;48;1; ;2;2;2;10;5; ;4;1; ;.;2; ;1; ;.; ; ;1; ; ; ; ; ; ; ;2; ;1;2000000;1;21;21;2521;25;08;350,776144806481
240105;2;1;08;70;20;48;1; ;2;2;2;32;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;21;50;5521;55;08;491,736705965384
240107;2;2;08;70;60;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;08;490,419358593249
240107;2;3;08;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;08;490,419358593249
240109;2;2;08;70;40;63;1; ;2;2;2;48;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;39;7512;75;08;539,39481379806
240112;2;2;08;70;48;50;1; ;1;1;2;30;4; ;2;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;08;554,508830800559
240115;2;3;08;70;4;40;1; ;1;1;2;50;1; ;6;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8012;80;08;364,265209190227
240117;2;4;08;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;08;562,546348202963
240118;2;2;08;70;52;48;1; ;1;1;2;52;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;45;5219;52;08;424,376648942601
240123;2;3;08;70;4;48;1; ;2;2;2;4;1; ;3;2;4; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;800000;1;21;21;6412;64;08;490,96889664809
240127;2;5;08;70;4;70;3; ;1;1;2;4;3; ;1;2;7; ;8; ;2;11;ES MUY COSTOSO; ; ; ; ; ; ; ; ;1; ;1;120000;1;1080000;1;54;54;9500;95;08;383,925104619082
240136;2;5;08;70;13;48;1; ;1;1;2;13;3; ;1;2;8; ;8; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;55;54;9500;95;08;525,011802937503
240148;2;3;08;70;24;48;1; ;2;2;2;24;1; ;4;2;6; ;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;39;5234;52;08;449,491388106299
240153;2;5;08;70;8;48;1; ;2;2;2;8;1; ;4;2;6; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;37;93;3611;36;08;384,388664852917
240154;2;2;08;70;12;48;1; ;2;2;2;12;3; ;1;2;6; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1250000;1;55;54;9500;95;08;491,736705965384
240158;2;1;08;70;48;48;1; ;2;1;2;104;2; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;PENSIONADO;2; ;2; ;1;98;58;7523;75;08;495,017059026632
240162;2;1;08;70;8;48;1; ;2;2;2;24;1; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;5235;52;08;641,777760817733
240163;2;2;08;70;8;12;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;93; ; ; ;08;544,710455374108
240163;2;3;08;70;6;12;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;99; ; ; ;08;544,710455374108
240163;2;4;08;70;5;8;4; ;1;1;2;24;4; ;2;2;7; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;5020;50;08;544,710455374108
240172;2;3;08;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;08;469,389090524151
240172;2;4;08;70;4;48;1; ;1;1;2;4;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;08;469,389090524151
240180;2;3;08;70;4;48;1; ;2;2;2;208;1; ;8;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;45;5231;52;08;810,818005295874
240184;2;2;08;70;12;48;1; ;2;2;2;12;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;6300000;1;98;45;1594;15;08;487,983912899908
240184;2;8;08;70;4;40;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;9000000;1;32;32;8050;80;08;487,983912899908
240209;2;3;08;70;208;30;1; ;2;2;2;312;1; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;2213;22;08;395,153899577909
240211;2;4;08;70;52;40;1; ;2;2;2;104;1; ;5;2;2; ;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5244;52;08;454,595743767547
240212;2;3;08;70;156;30;1; ;1;1;2;156;1; ;6;2;6; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;44;7020;70;08;423,40978964406
240218;2;1;08;70;96;48;1; ;1;2;2;60;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;6512;65;08;897,943335758313
240221;2;3;08;70;24;50;1; ;1;1;2;24;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;87;2811;28;08;465,655107503145
240221;2;4;08;70;32;50;1; ;1;1;2;88;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;13500;1;300000;1;57;79;1810;18;08;465,655107503145
240223;2;3;08;70;12;12;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;08;370,846376131382
240231;2;4;08;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;44; ; ; ;08;482,458050766075
240235;2;2;08;70;12;48;2; ;1;1;2;12;1; ;6;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;8043;80;08;425,31000181929
240238;2;1;08;70;30;48;1; ;1;1;2;30;4; ;9;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;85;85;4530;45;08;495,017059026632
240262;2;6;08;70;4;48;1; ;1;1;2;4;1; ;5;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;95;95;7430;74;08;396,821535953956
240264;2;3;08;70;48;58;1; ;1;1;2;52;1; ;3;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;13;8045;80;08;482,458050766075
240276;2;3;08;70;52;48;1; ;2;2;2;208;2; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;7512;75;08;419,622781354947
240289;2;3;11;70;52;48;1; ;2;2;2;8;1; ;6;1; ;.;2; ;2;11;PORQUE ERA TEMPORADA; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5233;52;11;2580,9357621819
240289;2;4;11;70;8;48;1; ;2;2;2;8;1; ;7;1; ;.;2; ;2;11;POR QUE ERA TEMPRADA; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5233;52;11;2580,9357621819
240290;2;2;11;70;2;48;1; ;2;2;2;104;1; ;6;2;2; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;250000;1;54;55;5511;55;11;2627,1520981506
240290;3;2;11;70;20;48;1; ;2;2;2;208;1; ;7;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;5211;52;11;2627,1520981506
240304;2;1;11;70;1;56;1; ;2;2;2;1;1; ;4;2;4; ;3; ;2;1; ; ; ; ;1; ; ; ; ; ; ;1;600000;1;7200000;1;81;81;3611;36;11;2699,19436257777
240333;2;2;11;70;16;48;1; ;2;2;2;208;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;5511;55;11;2028,3851220183
