DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5394693;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;586,201525843388
5394694;1;2;1;80;05;1;1;4; ;2; ; ;4; ;1; ;2; ;1;48;2000000;2;1;03;1,4;05;1117,47296661156
5394696;1;1;1;80;05;1;1;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;03;2;05;523,421642379911
5394696;1;4;1;80;05;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ;908526;2;1;03;3;05;523,421642379911
5394696;1;5;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;05;523,421642379911
5394699;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1226,80442077162
5394701;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;1481,74173966477
5394702;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;980000;2;1;03;4;05;1057,21118254108
5394702;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;1057,21118254108
5394704;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;1003,00282966033
5394704;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1003,00282966033
5394704;1;4;1;80;05;1;2; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;03; ;05;1003,00282966033
5394705;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;1100,36999555057
5394708;1;2;1;80;05;1;1;8; ;2; ; ;11; ;2; ;2; ;2; ;908526;2;1;03;3;05;1311,05848412392
5394710;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;1292,24678032028
5394711;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;818,591770359176
5394711;1;3;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;05;818,591770359176
5394715;1;1;1;80;05;1;1;4; ;1; ;4;4; ;2; ;2; ;1;48;908526;2;1;03;4;05;1057,40419874518
5394719;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;1128,15422136698
5394719;1;2;1;80;05;1;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1128,15422136698
5394719;1;5;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;05;1128,15422136698
5394721;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1172,40305168678
5394724;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1231,13400329092
5394725;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1226,80442077162
5394725;1;2;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;1226,80442077162
5394730;1;2;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;05;1221,3274068296
5394731;1;1;1;80;05;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;05;2844,21823375536
5394731;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;2844,21823375536
5394731;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;2844,21823375536
5394733;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;3889,72908851874
5394734;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908000;2;1;03;3;05;3339,43015227678
5394734;1;3;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;05;3339,43015227678
5394735;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;818,591770359176
5394735;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;818,591770359176
5394737;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;3;05;1114,42641760666
5394737;1;3;1;80;05;1;1;1; ;2; ; ;2; ;2; ;2; ;2; ;908526;2;1;03;2;05;1114,42641760666
5394739;1;1;1;80;05;1;1;9;LA PREJUBILARON;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;1,4;05;1172,40305168678
5394739;1;2;1;80;05;1;1;4; ;2; ; ;12;POR LA PANDEMIA;2; ;2; ; ; ; ;2;1;03;4;05;1172,40305168678
5394741;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;2;05;1057,40419874518
5394741;1;2;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;1,2;05;1057,40419874518
5394741;1;4;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;1057,40419874518
5394742;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;993,275990123548
5394742;1;2;1;80;05;1;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;993,275990123548
5394745;1;2;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;05;3397,45141165884
5394745;1;3;1;80;05;1;1;1; ;2; ; ;4; ;2; ;2; ;1;48;908000;2;1;03;2;05;3397,45141165884
5394745;1;4;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;05;3397,45141165884
5394747;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1104,69957806988
5394748;1;1;1;80;05;1;1;9;CAMBIO DE PAIS;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;05;1104,69957806988
5394749;1;1;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;05;3314,09873420963
5394751;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;1104,69957806988
5394752;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2676,08392254467
5394752;1;4;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2676,08392254467
5394754;1;1;1;80;11;1;1;9;AISLAMIENTO OBLIGATORIO COVID 19;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;2;11;3299,82090043953
5394754;1;2;1;80;11;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;3299,82090043953
5394757;1;1;1;80;11;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;11;3298,05725470984
5394757;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3298,05725470984
5394758;1;1;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;2;11;3075,02108609496
5394758;1;2;1;80;11;1;1;9;COVID 19;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;2;11;3075,02108609496
5394758;1;3;1;80;11;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;1,2;11;3075,02108609496
5394759;1;6;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;11;4393,9413702393
5394759;1;7;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;4393,9413702393
5394759;1;8;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;4393,9413702393
5394762;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3050,417247144
5394763;1;1;1;80;11;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;4;11;3299,82090043953
5394763;1;2;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;3299,82090043953
5394764;1;1;1;80;11;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;11;3277,20482529328
5394766;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2750,85067767205
5394766;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2750,85067767205
5394767;1;5;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2993,61169541202
5394767;1;6;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2993,61169541202
5394768;1;2;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;3218,18739168157
5394769;1;1;1;80;11;1;1;9;CANSANCIO;2; ; ;11; ;2; ;2; ;2; ;900000;2;1;03;3;11;3599,61158798649
5394771;1;1;1;80;11;1;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ;1;48;906000;2;1;03;2;11;3634,75273038141
5394771;1;2;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;3;11;3634,75273038141
5394772;1;5;1;80;11;1;1;7; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;03;2;11;4150,48871483765
5394774;1;3;1;80;11;1;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;11;2750,62655959703
5394776;1;2;1;80;11;1;1;5; ;2; ; ;8; ;3; ;2; ;1;48;3500000;3;1;03;4;11;3050,417247144
5394776;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3050,417247144
5394778;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3297,83313663482
5394779;1;4;1;80;11;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;3;11;2670,98081464378
5394781;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;2897,99251086808
5394781;1;2;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;11;2897,99251086808
5394781;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2897,99251086808
5394784;1;2;1;80;11;1;1;1; ;1; ;4;9; ;2; ;2; ;2; ;1000000;2;1;03;4;11;3690,83531697911
5394784;1;5;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;900000;2;1;03;4;11;3690,83531697911
5394792;1;1;1;80;11;1;1;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;4;11;3622,22766313275
5394792;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3622,22766313275
5394794;1;2;1;80;11;1;1;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;03;4;11;3622,22766313275
5394795;1;2;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;2750,85067767205
5394795;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2750,85067767205
5394795;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2750,85067767205
5394797;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3932,55565412366
5394799;1;1;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;2896,00474706337
5394799;1;4;1;80;11;1;2; ; ; ;1;1;8; ; ; ;2; ;2; ;908600; ;1;03; ;11;2896,00474706337
5394800;1;2;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;11;4382,36338619993
5394801;1;1;1;80;11;1;1;9;PANDEMIA;2; ; ;8; ;1;2;2; ;1;48;900000;1;1;03;1,4;11;2750,62655959703
5394801;1;2;1;80;11;1;1;9;PANDEMIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,4;11;2750,62655959703
5394801;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2750,62655959703
5394802;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2975,65049201662
5394803;1;1;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;3299,82090043953
5394803;1;2;1;80;11;1;1;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;03;4;11;3299,82090043953
5394804;1;4;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;3852,6857910954
5394805;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;3299,82090043953
5394805;1;2;1;80;11;1;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;03; ;11;3299,82090043953
5394806;1;4;1;80;11;1;1;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;03;2;11;3668,21924183285
5394807;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3610,14889143044
5394808;1;3;1;80;11;1;2; ; ; ;1;2;12;PANDEMIA COVID 19;2; ;2; ;2; ;500000;2;1;03; ;11;2428,44391497883
5394809;1;1;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;11;2785,99182006697
5394809;1;4;1;80;11;1;1;4; ;2; ; ;4; ; ; ;2; ; ; ; ; ;1;03;3;11;2785,99182006697
5394809;1;5;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2785,99182006697
5394810;1;2;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ;1;52;98;2;1;03;2;11;3886,28740583564
5394810;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3886,28740583564
5394811;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3927,10544389272
5394813;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;4323,34595258822
5394813;2;3;2;80;11;1;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;11;4323,34595258822
5394814;1;1;1;80;11;1;1;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;03;4;11;5041,68974263974
5394816;1;1;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;11;3944,63442582597
5394818;1;3;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;11;3195,57131653531
5394819;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;03; ;11;3552,54800121838
5394822;1;1;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;3299,82090043953
5394822;1;2;1;80;11;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;4;11;3299,82090043953
5394823;1;1;1;80;11;1;1;6; ;1; ;1;9; ;2; ;2; ;1;40;2500000;2;1;03;1,4;11;2503,21067010621
5394823;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2503,21067010621
5394823;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2503,21067010621
5394825;1;1;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;4002,92695369972
5394825;1;2;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;4002,92695369972
5394825;1;3;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;4002,92695369972
5394826;1;1;1;80;11;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;11;3277,20482529328
5394828;1;1;1;80;11;1;1;8; ;1; ;4;4; ;2; ;2; ; ; ; ;2;1;03;4;11;3277,20482529328
5394830;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;3299,82090043953
5394830;1;2;1;80;11;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;11;3299,82090043953
5394836;1;1;1;80;11;1;1;3; ;1; ;4;8; ;2; ;2; ;1;40;908526;2;1;03;4;11;3922,01835067971
5394838;1;2;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,4;11;3874,9547639116
5394839;1;3;1;80;11;1;2; ; ; ;2; ; ;.;9; ;2; ; ; ; ;2;1;03; ;11;2353,67715985145
5394842;1;1;1;80;11;1;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;03; ;11;3599,61158798649
5394847;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2825,61743279943
5394847;1;4;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2825,61743279943
5394848;1;2;1;80;11;1;1;9;LE TERMINARON EL CONTRATO PORQUE LA FUENTE YA TENIA LA EDAD Y LAS SEMANAS REGLAMENTARIAS PARS PENSIONARSE Y HASTA EL MOMENTO NO SE ENCUENTRA PENSIONADA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;3;11;3000,4784490426
5394848;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3000,4784490426
5394852;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3523,06517244154
5394853;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3050,417247144
5394867;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;3277,20482529328
5394868;1;5;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2548,66693847374
5394868;1;6;1;80;11;1;1;1; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;03;4;11;2548,66693847374
5394876;1;3;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;03;1,3;11;2099,17039865503
5394876;1;4;1;80;11;1;1;6; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;03;2;11;2099,17039865503
5394877;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;3299,82090043953
5394877;1;2;1;80;11;1;1;5; ;1; ;4;8; ;3; ;2; ;1;24;908000;3;1;03;4;11;3299,82090043953
5394879;1;1;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;4953,91244538547
5394880;1;1;1;80;11;1;1;9;CALAMIDAD DOMESTICA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;3374,81177364193
5394880;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;03; ;11;3374,81177364193
5394881;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;4220,51291208364
5394883;1;2;1;80;11;1;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ; ; ;98;2;1;03;2;11;3599,61158798649
5394884;1;1;1;80;11;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;1,4;11;3277,20482529328
5394885;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;3299,82090043953
5394885;1;2;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;11;3299,82090043953
5394886;1;1;1;80;11;1;1;9;POR LA PANDEMIA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;2;11;3379,46664539278
5394887;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3431,11653771096
5394887;1;4;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3431,11653771096
5394888;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2975,65049201662
5394889;1;1;1;80;11;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;1000000;2;1;03;1,4;11;3747,8649867861
5394890;1;1;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;11;3277,20482529328
5394897;1;2;1;80;11;1;1;8; ;2; ; ;8; ;2; ;2; ;2; ;98;2;1;03;1,2;11;2077,15888698791
5394897;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2077,15888698791
5394897;1;5;1;80;11;1;1;1; ;2; ; ;12;VICIO;2; ;2; ;1;48;900000;2;1;03;1,4;11;2077,15888698791
5394897;1;6;1;80;11;1;1;7; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;03;1,3;11;2077,15888698791
5394899;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ;1;3;500000;2;1;03; ;11;3939,63051114138
5394900;1;2;1;80;11;1;1;9;PANDEMIA;2; ; ;8; ;1;4;2; ;2; ;908526;1;1;03;2;11;3530,27902840218
5394901;1;1;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;11;3322,43697558579
5394902;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;11;2873,16455384209
5394904;1;1;1;80;11;1;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;2670,98081464378
5394904;1;2;1;80;11;1;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;03;2;11;2670,98081464378
5394904;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2670,98081464378
5394906;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ;1;20;2000000;2;1;03; ;11;2573,59798437015
5394906;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2573,59798437015
5394907;1;3;1;80;11;1;2; ; ; ;1;4;2; ;2; ;2; ;2; ;3000000;2;1;03; ;11;2750,85067767205
5394907;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2750,85067767205
5394908;1;2;1;80;11;1;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;11;3299,82090043953
5394909;1;2;1;80;11;1;1;1; ;2; ; ;9; ;2; ;2; ; ; ;908526;2;1;03;2;11;3610,14889143044
5394909;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3610,14889143044
5394910;1;2;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ;1;30;908000;2;1;03;4;11;4157,56357185536
5394911;1;1;1;80;11;1;1;3; ;2; ; ;9; ;1; ;2; ;2; ;908526;2;1;03;2;11;4220,51291208364
5394912;1;1;1;80;11;1;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;4;11;3277,20482529328
5394913;1;2;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3200,65840974832
5394914;1;1;1;80;11;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;03;2;11;2573,59798437015
5394914;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2573,59798437015
5394915;1;2;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3995,71309773907
5394916;1;1;1;80;11;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;4;11;3277,20482529328
5394917;1;2;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;11;4101,48098525766
5394918;1;1;1;80;11;1;1;6; ;1; ;1;1; ;2; ;1;400000; ; ;1200000;2;1;03;1,1;11;3379,6907634678
5394918;1;2;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3379,6907634678
5394919;1;1;1;80;11;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;4;11;2975,4263739416
5394921;1;2;1;80;11;1;1;7; ;2; ; ;9; ;2; ;2; ;1;48;908000;2;1;03;2;11;3448,29841731416
5394921;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3448,29841731416
5394922;1;2;1;80;11;1;1;3; ;1; ;4;8; ;2; ;2; ;1;48;908526;2;1;03;4;11;2825,61743279943
5394922;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2825,61743279943
5394922;1;4;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2825,61743279943
5394924;1;1;1;80;11;1;1;5; ;2; ; ;10; ;3; ;2; ;1;48;908526;3;1;03;4;11;3277,20482529328
5394925;1;4;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2451,05999012509
5394926;1;1;1;80;11;1;1;7; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;03;1,4;11;3609,92477335543
5394928;1;3;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;2428,44391497883
5394929;1;2;1;80;11;1;1;1; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;03;3;11;3275,21706148856
5394930;1;2;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;11;3305,13211172755
5394932;1;1;1;80;11;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;11;2958,46861241342
5394932;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2958,46861241342
5394934;1;1;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3599,61158798649
5394937;1;2;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2323,97021299959
5394938;1;2;1;80;11;1;1;6; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;03;4;11;3783,23024725604
5394938;1;4;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;3783,23024725604
5394939;1;3;1;80;11;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;11;2648,36473949753
5394941;1;2;1;80;11;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;11;3374,81177364193
