DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5392644;1;2;1;70;15;1;156;48;1; ;2;156;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;19;19;1;2;03;8513;15;97,203823934541
5392653;1;2;1;70;15;1;8;40;1; ;2;8;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;47;53;33;1;1;03;4711;15;113,832557671891
5392663;1;2;1;70;15;1;12;40;1; ;2;12;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;98;98;1;1;03;4921;15;144,007436566681
5392663;1;3;1;70;15;1;48;40;1; ;2;48;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;03;4711;15;144,007436566681
5392668;1;2;1;70;15;1;8;40;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;88;59;59;1;1;03;8890;15;135,456499663972
5392669;1;1;1;70;15;1;12;40;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;82;21;21;1;1;03;8291;15;105,921749744732
5392672;1;4;1;70;15;1;25;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;98;39;1;2;03;8621;15;121,900185042553
5392673;1;1;1;70;15;1;20;40;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;31;95;95;1;2;03;3110;15;88,3122027161133
5392673;1;3;1;70;15;1;48;40;1; ;2;48;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;68;45;39;1;2;03;6820;15;88,3122027161133
5392675;1;2;1;70;15;1;52;40;2; ;2;52;2; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1500000;1;1;35;12;12;1;2;03;3511;15;104,681330156044
5392676;1;1;1;70;15;1;9;40;1; ;2;9;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;55;55;1;1;03;8544;15;90,0947354994333
5392676;1;3;1;70;15;1;2;40;1; ;2;2;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;900000;908526;2; ;53;37;37;1;1;03;5320;15;90,0947354994333
5392680;1;2;1;70;15;1;48;45;1; ;2;38;1; ;9;2;4; ; ; ;1; ; ; ; ; ; ; ;2; ;908526;2; ;85;39;39;1;2;03;8530;15;109,06654050634
5392682;1;2;1;70;15;1;2;40;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908526;2; ;56;53;53;1;1;03;5611;15;118,755394280944
5392685;1;5;1;70;15;1;48;40;2; ;2;48;4; ;9;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;908526;1;2;84;12;12;1;2;03;8424;15;127,423312264743
5392701;1;2;1;70;17;1;48;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;03;4111;17;230,83690968429
5392705;1;2;1;70;17;1;48;48;1; ;2;48;1; ;3;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;03;50;1;2;03;5613;17;236,86395225838
5392707;1;2;1;70;17;1;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1000000;908526;2; ;41;95;95;1;1;03;4111;17;274,663222499999
5392708;1;1;1;70;17;1;24;48;1; ;2;24;1; ;2;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;908526;1;4;41;95;95;1;2;03;4111;17;159,895145320495
5392712;1;1;1;70;18;1;52;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;54;54;1;2;03;8121;18;78,7645114304679
5392715;1;3;1;70;18;1;8;8;2; ;2;97;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;32;45;1;1;03;4771;18;68,328410311388
5392717;1;2;1;70;18;1;3;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;930000;2; ;47;45;45;1;1;03;4771;18;108,48431978199
5392719;1;1;1;70;18;1;97;48;1; ;2;97;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;39;39;1;2;03;8423;18;115,606808987201
5392722;1;1;1;70;18;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;1;03;.;18;97,4047873453202
5392728;1;2;1;70;18;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;960000;2; ;81;55;55;1;2;03;8121;18;89,8054803387472
5392734;1;1;1;70;18;1;8;48;1; ;2;42;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;55;45;1;1;03;4772;18;94,566994046967
5392736;1;2;1;70;18;1;2;25;1; ;2;45;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;39;45;1;1;03;4772;18;49,4814097206823
5392739;1;1;1;70;18;1;5;40;1; ;2;90;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;94;19;19;1;1;03;9499;18;76,9539366211963
5392742;1;3;1;70;18;1;1;48;1; ;2;2;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;500000;800000;2; ;97;45;54;1;1;03;9700;18;49,4814097206823
5392757;1;1;1;70;19;1;52;45;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;03;9700;19;102,115605607828
5392759;1;1;1;70;19;1;2;45;3; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;54;33;1;1;03;1081;19;116,998421066108
5392762;1;2;1;70;19;1;24;45;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;03;4111;19;136,192280027877
5392764;1;1;1;70;19;1;12;45;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;97;53;54;1;1;03;9700;19;120,202337004994
5392774;1;3;1;70;27;1;6;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ; ;11; ;1;1;03;.;27;103,178371150026
5392776;1;1;1;70;27;1;4;48;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;84;02;02;1;1;03;8412;27;33,5166790327976
5392786;1;2;1;70;27;1;75;40;2; ;2;100;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;49;13;33;1;2;03;4921;27;33,5166790327976
5392789;1;1;1;70;27;1;18;40;2; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;47;13;41;1;2;03;4711;27;33,5166790327976
5392792;1;1;1;70;27;1;100;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1300000; ; ; ;39; ;1;2;03;.;27;157,528391454149
5392800;1;2;1;70;27;1;12;48;4; ;2;12;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;03;4111;27;33,5166790327976
5392803;1;2;1;70;27;1;4;48;5; ;2;4;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;03;4112;27;33,5166790327976
5392803;1;3;1;70;27;1;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;11; ;1;2;03;.;27;33,5166790327976
5392804;1;2;1;70;27;1;16;66;4; ;2;16;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;50;98;98;1;2;03;5021;27;33,5166790327976
5392809;1;1;1;70;27;1;52;55;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;95;61;1;2;03;0122;27;33,5166790327976
5392809;1;3;1;70;27;1;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;46;33;33;1;2;03;4631;27;33,5166790327976
5392812;1;1;1;70;27;1;2;40;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;13;13;1;1;03;8513;27;33,5166790327976
5392818;1;1;1;70;27;1;4;40;2; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;84;12;12;1;1;03;8415;27;33,5166790327976
5392819;1;4;1;70;27;1;254;48;1; ;2;300;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;80;58;58;1;2;03;8010;27;33,5166790327976
5392823;1;1;1;70;27;1;20;48;1; ;2;28;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;94;13;13;1;2;03;9499;27;33,5166790327976
5392828;1;1;1;70;27;1;45;40;1; ;2;34;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;05;13;1;2;03;8521;27;33,5166790327976
5392835;1;1;1;70;41;1;3;45;1; ;2;5;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;42;97;97;1;1;03;4210;41;149,295557420184
5392836;1;1;1;70;41;1;48;48;1; ;2;48;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;84;32;32;1;2;03;8412;41;425,537034889982
5392837;1;3;1;70;41;1;12;48;1; ;2;12;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908500;2; ;86;59;59;1;1;03;8621;41;422,162928063934
5392841;1;1;1;70;41;1;20;40;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;21;32;1;2;03;8530;41;209,856496326774
5392854;1;3;1;70;50;1;4;4;1; ;2;4;4; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;1;2000000;2500000;1;1;86;19;19;1;1;03;8621;50;319,778569820478
5392867;1;3;1;70;50;1;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;03;59;1;2;03;8129;50;237,604511175229
5392869;1;2;1;70;50;1;16;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;53;1;2;03;5630;50;325,525749131786
5392870;1;1;1;70;50;1;30;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;41;95;95;1;2;03;4111;50;203,690383308724
5392871;1;7;1;70;50;1;2;48;1; ;2;3;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;88;45;54;1;1;03;8890;50;346,847386287102
5392885;1;5;1;70;50;1;8;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;10;58;77;1;1;03;1081;50;311,392047267051
5392887;1;1;1;70;50;1;26;48;1; ;2;28;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;31;97;81;1;2;03;3110;50;347,700742792994
5392887;1;2;1;70;50;1;32;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;47;55;41;1;2;03;4721;50;347,700742792994
5392888;1;1;1;70;50;1;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;03;4111;50;273,002183076419
5392888;1;3;1;70;50;1;42;48;4; ;2;42;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;43;95;95;1;2;03;4330;50;273,002183076419
5392888;1;4;1;70;50;1;20;48;4; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;43;95;95;1;2;03;4330;50;273,002183076419
5392888;1;5;1;70;50;1;8;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;03;4111;50;273,002183076419
5392895;1;3;1;70;50;1;20;48;1; ;2;21;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;85;39;39;1;2;03;8530;50;334,541536052689
5392912;1;2;1;70;52;1;28;48;1; ;2;40;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;40000;1014980;2; ;49;84;84;1;2;03;4921;52;196,127623648421
5392936;1;4;1;70;52;1;52;48;1; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;11;41;1;2;03;4773;52;106,431942981415
5392939;1;3;1;70;52;1;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;95;95;1;2;03;4111;52;176,78507997329
5392939;1;4;1;70;52;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;1;03;4771;52;176,78507997329
5392941;1;3;1;70;52;1;12;48;1; ;2;28;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;45;95;1;1;03;4111;52;200,948828633607
5392946;1;2;1;70;52;1;48;40;3; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;54;99;1;2;03;5611;52;189,799425475193
5392946;1;3;1;70;52;1;8;20;1; ;2;58;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;84;45;39;1;1;03;8412;52;189,799425475193
5392950;1;3;1;70;52;1;1;48;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;460000;900000;2; ;47;81;97;1;1;03;4721;52;287,61705660833
5392951;1;3;1;70;52;1;12;48;2; ;2;24;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;84;06;06;1;1;03;8413;52;113,124617507679
5392956;1;3;1;70;52;1;14;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;45;45;1;2;03;4771;52;227,237668605756
5392956;1;5;1;70;52;1;8;40;3; ;2;50;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;1;03;9700;52;227,237668605756
5392957;1;2;1;70;52;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;53;1;2;03;5611;52;310,174054109395
5392961;1;1;1;70;52;1;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;1;03;9700;52;277,382305881435
5392961;1;3;1;70;52;1;4;28;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;53;1;1;03;5611;52;277,382305881435
5392981;1;1;1;70;52;1;110;48;3; ;2;110;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;90000;500000;2; ;97;54;59;1;2;03;9700;52;298,40684699444
5392987;1;3;1;70;52;1;25;48;1; ;2;25;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;908526;2; ;46;45;45;1;2;03;4631;52;241,303499891894
5392994;1;4;1;70;52;1;24;60;4; ;2;24;5; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;980000;2; ;25;41;83;1;2;03;2511;52;181,365831024034
5392997;1;2;1;70;52;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;33;33;1;2;03;4761;52;185,394822408086
5393002;1;1;1;70;52;1;40;48;1; ;2;40;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;12;12;1;2;03;8412;52;230,959585418264
5393008;1;3;1;70;52;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;03;.;52;599,39873866222
5393019;1;1;1;70;54;1;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;58;45;1;1;03;4711;54;478,258222695559
5393019;1;2;1;70;54;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;61;45;44;1;1;03;6120;54;478,258222695559
5393022;1;3;1;70;54;1;8;48;1; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;64;97;49;1;1;03;6499;54;465,493369802342
5393024;1;2;1;70;54;1;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;53;97;97;1;1;03;5320;54;429,46160182071
5393051;1;2;1;70;68;1;24;24;1; ;2;260;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;47;19;39;1;2;03;4774;68;640,83045010098
5393066;1;1;1;70;73;1;16;48;1; ;2;16;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908100;2; ;53;37;97;1;2;03;5320;73;313,21782826345
5393074;1;3;1;70;76;1;8;48;1; ;2;52;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;1;200000;1000000;2; ;74;16;16;1;1;03;7410;76;644,163775528119
5393079;1;2;1;70;76;1;52;48;4; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;03;5619;76;1301,73760271984
5393079;1;3;1;70;76;1;52;48;4; ;2;52;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;96;57;57;1;2;03;9602;76;1301,73760271984
5393079;1;4;1;70;76;1;8;48;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;98;79;1;1;03;1410;76;1301,73760271984
5393079;1;5;1;70;76;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;39; ;1;2;03;.;76;1301,73760271984
5393091;1;1;1;70;76;1;27;72;1; ;2;27;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1040000;2; ;49;98;98;1;2;03;4921;76;1067,29588034643
5393092;1;1;1;70;76;1;9;48;1; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ;1;RECIBE AYUDAS EN DINERO; ;2; ;908526;2; ;13;55;79;1;1;03;1313;76;1051,5755272741
5393104;1;2;1;70;76;1;12;30;4; ;2;14;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;53;53;1;1;03;5619;76;1084,73417318115
5393112;1;5;1;70;76;1;9;48;1; ;2;18;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;1;985260;985260;2; ;13;87;97;1;1;03;1312;76;1077,48370106298
5393114;1;3;1;70;76;1;4;48;1; ;2;61;3; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;1;1;97;59;59;1;1;03;9700;76;890,614455269549
5393121;1;3;1;70;76;1;104;48;1; ;2;104;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;32;33;1;2;03;8621;76;1076,80966537484
5393137;1;2;1;70;76;1;40;48;1; ;2;52;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;30;50;1;2;03;5630;76;612,991062232169
5393140;1;1;1;70;76;1;12;42;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;03;5611;76;1051,5755272741
5393140;1;2;1;70;76;1;2;25;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000; ; ;56;53;99;1;1;03;5611;76;1051,5755272741
5393145;1;1;1;70;76;1;14;48;1; ;2;14;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;43;85;85;1;2;03;4321;76;1143,00371020619
5393149;1;1;1;70;76;1;8;48;1; ;2;12;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;45;45;1;1;03;1081;76;1051,5755272741
5393149;1;2;1;70;76;1;26;48;1; ;2;2;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;200000;908526;2; ;56;45;45;1;2;03;5619;76;1051,5755272741
5393272;1;2;1;70;13;1;8;48;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;11;97;97;1;1;03;1104;13;323,441706520537
5393275;1;8;1;70;13;1;16;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;45;44;1;2;03;4541;13;542,302180189709
5393281;1;3;1;70;13;1;32;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;39;39;1;2;03;8610;13;511,307529939037
5393281;1;9;1;70;13;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;03; ;1;1;03;.;13;511,307529939037
5393284;1;2;1;70;13;1;16;48;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;2;03;9700;13;409,245547211624
5393285;1;7;1;70;13;1;12;40;1; ;2;13;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;1;03;8530;13;506,41564510015
5393288;1;3;1;70;13;1;5;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;17;45;45;1;1;03;1709;13;411,030181820452
5393301;1;1;1;70;13;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;61;39;39;1;2;03;6110;13;273,110311630997
5393310;1;2;1;70;15;1;52;48;1; ;2;52;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;2;03;4774;15;138,484309344491
5393314;1;3;1;70;15;1;51;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;33; ;1;2;03;.;15;88,5305075597624
5393316;1;3;1;70;15;1;48;40;1; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;39;59;1;2;03;9609;15;100,34861469615
5393324;1;2;1;70;15;1;68;48;1; ;2;68;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;98;98;1;2;03;4923;15;89,2930160073816
5393332;1;1;1;70;15;1;8;48;1; ;2;16;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;68;21;21;1;1;03;6820;15;112,592138083204
5393336;1;3;1;70;15;1;2;40;1; ;2;48;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;86;05;39;1;1;03;8621;15;80,1719195626507
5393339;1;2;1;70;15;1;104;40;1; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;25;32;32;1;2;03;2599;15;147,0352462472
