DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5392701;1;2;1;70;17;48;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;4111;03;17;230,83690968429
5392705;1;2;1;70;17;48;48;1; ;2;48;1; ;3;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;03;50;1;2;5613;03;17;236,86395225838
5392707;1;2;1;70;17;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1000000;908526;2; ;41;95;95;1;1;4111;03;17;274,663222499999
5392708;1;1;1;70;17;24;48;1; ;2;24;1; ;2;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;908526;1;4;41;95;95;1;2;4111;03;17;159,895145320495
5392854;1;3;1;70;50;4;4;1; ;2;4;4; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;1;2000000;2500000;1;1;86;19;19;1;1;8621;03;50;319,778569820478
5392867;1;3;1;70;50;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;03;59;1;2;8129;03;50;237,604511175229
5392869;1;2;1;70;50;16;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;53;1;2;5630;03;50;325,525749131786
5392870;1;1;1;70;50;30;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;41;95;95;1;2;4111;03;50;203,690383308724
5392871;1;7;1;70;50;2;48;1; ;2;3;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;88;45;54;1;1;8890;03;50;346,847386287102
5392885;1;5;1;70;50;8;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;10;58;77;1;1;1081;03;50;311,392047267051
5392887;1;1;1;70;50;26;48;1; ;2;28;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;31;97;81;1;2;3110;03;50;347,700742792994
5392887;1;2;1;70;50;32;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;47;55;41;1;2;4721;03;50;347,700742792994
5392888;1;1;1;70;50;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;03;50;273,002183076419
5392888;1;3;1;70;50;42;48;4; ;2;42;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;43;95;95;1;2;4330;03;50;273,002183076419
5392888;1;4;1;70;50;20;48;4; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;43;95;95;1;2;4330;03;50;273,002183076419
5392888;1;5;1;70;50;8;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;4111;03;50;273,002183076419
5392895;1;3;1;70;50;20;48;1; ;2;21;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;85;39;39;1;2;8530;03;50;334,541536052689
5392912;1;2;1;70;52;28;48;1; ;2;40;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;40000;1014980;2; ;49;84;84;1;2;4921;03;52;196,127623648421
5392936;1;4;1;70;52;52;48;1; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;11;41;1;2;4773;03;52;106,431942981415
5392939;1;3;1;70;52;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;95;95;1;2;4111;03;52;176,78507997329
5392939;1;4;1;70;52;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;1;4771;03;52;176,78507997329
5392941;1;3;1;70;52;12;48;1; ;2;28;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;45;95;1;1;4111;03;52;200,948828633607
5392946;1;2;1;70;52;48;40;3; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;54;99;1;2;5611;03;52;189,799425475193
5392946;1;3;1;70;52;8;20;1; ;2;58;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;84;45;39;1;1;8412;03;52;189,799425475193
5392950;1;3;1;70;52;1;48;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;460000;900000;2; ;47;81;97;1;1;4721;03;52;287,61705660833
5392951;1;3;1;70;52;12;48;2; ;2;24;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;84;06;06;1;1;8413;03;52;113,124617507679
5392956;1;3;1;70;52;14;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;45;45;1;2;4771;03;52;227,237668605756
5392956;1;5;1;70;52;8;40;3; ;2;50;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;1;9700;03;52;227,237668605756
5392957;1;2;1;70;52;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;53;1;2;5611;03;52;310,174054109395
5392961;1;1;1;70;52;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;1;9700;03;52;277,382305881435
5392961;1;3;1;70;52;4;28;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;53;1;1;5611;03;52;277,382305881435
5392981;1;1;1;70;52;110;48;3; ;2;110;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;90000;500000;2; ;97;54;59;1;2;9700;03;52;298,40684699444
5392987;1;3;1;70;52;25;48;1; ;2;25;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;908526;2; ;46;45;45;1;2;4631;03;52;241,303499891894
5392994;1;4;1;70;52;24;60;4; ;2;24;5; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;980000;2; ;25;41;83;1;2;2511;03;52;181,365831024034
5392997;1;2;1;70;52;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;33;33;1;2;4761;03;52;185,394822408086
5393002;1;1;1;70;52;40;48;1; ;2;40;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;12;12;1;2;8412;03;52;230,959585418264
5393008;1;3;1;70;52;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;.;03;52;599,39873866222
5393019;1;1;1;70;54;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;58;45;1;1;4711;03;54;478,258222695559
5393019;1;2;1;70;54;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;61;45;44;1;1;6120;03;54;478,258222695559
5393022;1;3;1;70;54;8;48;1; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;64;97;49;1;1;6499;03;54;465,493369802342
5393024;1;2;1;70;54;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;53;97;97;1;1;5320;03;54;429,46160182071
5393051;1;2;1;70;68;24;24;1; ;2;260;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;47;19;39;1;2;4774;03;68;640,83045010098
5393066;1;1;1;70;73;16;48;1; ;2;16;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908100;2; ;53;37;97;1;2;5320;03;73;313,21782826345
5393074;1;3;1;70;76;8;48;1; ;2;52;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;1;200000;1000000;2; ;74;16;16;1;1;7410;03;76;644,163775528119
5393079;1;2;1;70;76;52;48;4; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5619;03;76;1301,73760271984
5393079;1;3;1;70;76;52;48;4; ;2;52;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;96;57;57;1;2;9602;03;76;1301,73760271984
5393079;1;4;1;70;76;8;48;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;98;79;1;1;1410;03;76;1301,73760271984
5393079;1;5;1;70;76;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;39; ;1;2;.;03;76;1301,73760271984
5393091;1;1;1;70;76;27;72;1; ;2;27;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1040000;2; ;49;98;98;1;2;4921;03;76;1067,29588034643
5393092;1;1;1;70;76;9;48;1; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ;1;RECIBE AYUDAS EN DINERO; ;2; ;908526;2; ;13;55;79;1;1;1313;03;76;1051,5755272741
5393104;1;2;1;70;76;12;30;4; ;2;14;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;53;53;1;1;5619;03;76;1084,73417318115
5393112;1;5;1;70;76;9;48;1; ;2;18;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;1;985260;985260;2; ;13;87;97;1;1;1312;03;76;1077,48370106298
5393114;1;3;1;70;76;4;48;1; ;2;61;3; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;1;1;97;59;59;1;1;9700;03;76;890,614455269549
5393121;1;3;1;70;76;104;48;1; ;2;104;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;32;33;1;2;8621;03;76;1076,80966537484
5393137;1;2;1;70;76;40;48;1; ;2;52;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;30;50;1;2;5630;03;76;612,991062232169
5393140;1;1;1;70;76;12;42;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;5611;03;76;1051,5755272741
5393140;1;2;1;70;76;2;25;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000; ; ;56;53;99;1;1;5611;03;76;1051,5755272741
5393145;1;1;1;70;76;14;48;1; ;2;14;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;43;85;85;1;2;4321;03;76;1143,00371020619
5393149;1;1;1;70;76;8;48;1; ;2;12;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;45;45;1;1;1081;03;76;1051,5755272741
5393149;1;2;1;70;76;26;48;1; ;2;2;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;200000;908526;2; ;56;45;45;1;2;5619;03;76;1051,5755272741
5393272;1;2;1;70;13;8;48;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;11;97;97;1;1;1104;03;13;323,441706520537
5393275;1;8;1;70;13;16;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;45;44;1;2;4541;03;13;542,302180189709
5393281;1;3;1;70;13;32;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;39;39;1;2;8610;03;13;511,307529939037
5393281;1;9;1;70;13;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;03; ;1;1;.;03;13;511,307529939037
5393284;1;2;1;70;13;16;48;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;2;9700;03;13;409,245547211624
5393285;1;7;1;70;13;12;40;1; ;2;13;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;1;8530;03;13;506,41564510015
5393288;1;3;1;70;13;5;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;17;45;45;1;1;1709;03;13;411,030181820452
5393301;1;1;1;70;13;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;61;39;39;1;2;6110;03;13;273,110311630997
5393434;1;2;1;70;23;16;48;3; ;2;520;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;54;45;1;2;4721;03;23;172,315769526155
5393436;2;1;2;70;23;12;48;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;92;54;45;1;1;9200;03;23;153,888742728038
5393437;1;2;1;70;23;24;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;05;30;1;2;8413;03;23;156,730893838524
5393437;1;3;1;70;23;20;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;53;53;1;2;5611;03;23;156,730893838524
5393441;1;2;1;70;23;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;250000;2; ;41;95;95;1;1;4111;03;23;188,465414344936
5393441;1;10;1;70;23;4;48;3; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;250000;2; ;47;54;41;1;1;4771;03;23;188,465414344936
5393442;1;1;1;70;23;9;48;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;56;53;53;1;1;5619;03;23;183,446632481281
5393444;2;3;2;70;23;2;60;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;45;53;1;1;5611;03;23;254,759451878901
5393446;1;5;1;70;23;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;1;.;03;23;232,613869183913
5393465;1;2;1;70;23;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;47;41;41;1;1;4775;03;23;380,780935123587
5393703;1;1;1;70;50;70;48;1; ;2;70;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;5000000;2; ;85;12;12;1;2;8544;03;50;316,647708290301
5393709;1;1;1;70;50;52;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;41;95;95;1;2;4111;03;50;351,726249640721
5393712;1;3;1;70;50;52;48;1; ;2;60;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;21;21;1;2;0127;03;50;216,887686507443
5393712;1;5;1;70;50;24;48;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;97;21;55;1;2;9700;03;50;216,887686507443
5393712;1;7;1;70;50;31;48;1; ;2;52;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;11;33;1;2;4773;03;50;216,887686507443
5393712;1;8;1;70;50;70;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;41;95;95;1;2;4111;03;50;216,887686507443
5393714;1;1;1;70;50;8;48;1; ;2;9;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;1;4921;03;50;304,652915033913
5393723;1;1;1;70;50;12;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;20;45;97;1;1;2023;03;50;370,819438350527
5393725;1;2;1;70;50;12;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;4111;03;50;320,42928989187
5393739;1;3;1;70;50;12;48;1; ;2;12;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;34;34;1;1;8413;03;50;226,809078866258
5393741;1;1;1;70;50;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;97;58;1;2;8610;03;50;334,354733394497
5393744;1;2;1;70;50;8;40;1; ;2;12;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;1;2;88;19;19;1;1;8890;03;50;278,053434167328
5393745;1;2;1;70;50;52;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;56;45;59;1;2;5630;03;50;196,264246764453
5393746;1;2;1;70;50;52;48;1; ;2;52;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;40;45;1;2;4759;03;50;344,314222211725
5393753;1;1;1;70;50;49;48;1; ;2;48;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;97;45;1;2;4771;03;50;357,47342895203
5393754;1;3;1;70;50;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;56;37;53;1;2;5611;03;50;235,638063128968
5393774;1;1;1;70;50;259;40;1; ;2;400;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;25;87;87;1;2;2511;03;50;200,559521778547
5393777;1;3;1;70;50;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;41;53;95;1;2;4111;03;50;306,366819730376
5393778;1;2;1;70;50;10;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;1;4771;03;50;319,712829128873
5393788;1;1;1;70;50;12;48;4; ;2;13;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;55;53;1;1;8511;03;50;217,017166087858
5393788;1;2;1;70;50;15;48;1; ;2;15;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;45;39;1;2;8610;03;50;217,017166087858
5393815;1;2;1;70;50;15;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;45; ;1;2;.;03;50;323,560151422048
5393825;1;1;1;70;50;8;48;4; ;2;4;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;1500000;2; ;41;95;95;1;1;4111;03;50;329,993717688798
5393825;1;2;1;70;50;104;48;4; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;96;57;57;1;2;9602;03;50;329,993717688798
5393834;1;3;1;70;52;24;40;1; ;2;36;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;42;02;02;1;2;4210;03;52;145,675035015954
5393835;1;2;1;70;52;3;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;600000;2; ;41;95;95;1;1;4111;03;52;333,025932097219
5393842;1;4;1;70;52;8;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;82;32;32;1;1;8299;03;52;407,843903479711
5393843;1;4;1;70;52;104;48;1; ;2;52;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908456;2; ;47;33;45;1;2;4761;03;52;212,863885962831
5393856;1;2;1;70;52;32;40;1; ;2;52;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2000000;1;1;84;06;06;1;2;8413;03;52;271,869522051568
5393860;1;2;1;70;52;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;45; ;1;1;.;03;52;246,513591643784
5393860;1;3;1;70;52;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;1;.;03;52;246,513591643784
5393863;1;1;1;70;52;3;20;1; ;2;3;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;500000;2; ;92;15;45;1;1;9200;03;52;284,883867553471
5393866;1;3;1;70;52;24;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;28;53;99;1;2;2829;03;52;379,604540081679
5393873;1;2;1;70;52;2;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;38;99;99;1;1;3811;03;52;198,409167909989
5393874;1;2;1;70;52;24;40;4; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;52;97;97;1;2;5224;03;52;423,781243025874
5393875;1;6;1;70;52;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;12; ;1;2;.;03;52;106,431942981415
5393889;1;2;1;70;52;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;908526;2; ;65;45;44;1;2;6511;03;52;167,299122952653
5393922;1;1;1;70;54;25;48;4; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;41;41;1;2;4643;03;54;390,495343925125
5393928;1;3;1;70;54;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;73;33;16;1;2;7310;03;54;348,636831724327
5393932;1;2;1;70;54;4;40;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;81;57;55;1;1;8121;03;54;480,306858638039
5393932;1;4;1;70;54;12;48;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;94;39;39;1;1;9499;03;54;480,306858638039
5393932;1;6;1;70;54;4;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;47;45;40;1;1;4771;03;54;480,306858638039
5393933;1;5;1;70;54;12;48;4; ;2;3;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;300000;700000;2; ;49;95;97;1;1;4923;03;54;492,628151150396
5393934;1;2;1;70;54;8;48;1; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;47;58;41;1;1;4771;03;54;449,541224038114
5393935;1;2;1;70;54;3;48;4; ;2;3;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;100000;300000;2; ;81;62;62;1;1;8130;03;54;334,690467599198
5393944;1;2;1;70;54;3;24;1; ;2;48;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;86;39;33;1;1;8621;03;54;465,707700301833
5393951;1;2;1;70;54;6;48;4; ;2;6;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;47;57;45;1;1;4772;03;54;393,444733220956
5393961;1;2;1;70;54;14;50;3; ;2;98;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;54;53;1;2;5611;03;54;474,376119501897
5393961;1;9;1;70;54;10;48;4; ;2;80;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;96;56;56;1;1;9601;03;54;474,376119501897
5393965;1;3;1;70;54;2;48;4; ;2;12;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;14;79;79;1;1;1410;03;54;389,930860857269
5393993;1;2;1;70;54;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;.;03;54;381,799632251414
5393995;1;7;1;70;54;1;48;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;41;41;1;1;4659;03;54;334,518991403088
5394006;1;1;1;70;54;3;48;1; ;2;58;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;46;58;58;1;1;4661;03;54;428,097139085376
5394010;1;5;1;70;54;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;420000;2; ;56;53;53;1;1;5619;03;54;357,521628227132
5394010;1;6;1;70;54;36;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;420000; ; ; ;45; ;1;2;.;03;54;357,521628227132
5394013;1;3;1;70;54;24;48;4; ;2;12;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;98;60;1;2;0123;03;54;394,934338558288
5394026;1;3;1;70;54;20;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;45; ;1;2;.;03;54;449,541224038114
5394029;1;2;1;70;54;36;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;31;45;45;1;2;3110;03;54;429,46160182071
5394030;1;1;1;70;54;10;50;4; ;2;54;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;41;95;95;1;1;4111;03;54;419,530667999036
5394035;1;3;1;70;54;12;48;1; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;84;58;58;1;1;8422;03;54;405,412827677797
5394037;1;1;1;70;54;54;60;1; ;2;54;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;85;41;1;2;4772;03;54;409,863633854317
5394038;1;3;1;70;54;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;86;39;39;1;2;8621;03;54;452,134101684931
5394038;1;4;1;70;54;4;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908000; ; ; ;41; ;1;1;.;03;54;452,134101684931
5394041;1;1;1;70;54;32;48;4; ;2;54;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;45;45;1;2;4781;03;54;469,620846255518
5394041;1;2;1;70;54;25;48;4; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;85;55;55;1;2;8530;03;54;469,620846255518
5394048;1;2;1;70;54;30;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;88;54;54;1;2;8890;03;54;682,875065248854
5394049;1;3;1;70;54;10;50;1; ;2;54;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;1;4111;03;54;639,839666133764
5394051;1;1;1;70;54;4;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;540000;1000000;2; ;43;93;93;1;1;4330;03;54;1164,03336616402
5394052;1;4;1;70;54;12;48;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;55;77;1;1;5619;03;54;680,668520629884
