DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;CLASE;DPTO;AREA;fex_c_2011
732388;1;3;50;3;3;;2;2;2;1;1;;;;;;;;;1;1;50;50;165.776.410.621.507
732388;2;1;50;1;2;;2;2;2;1;2;;;;;;;;;1;1;50;50;165.776.410.621.507
732390;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;118.868.163.393.538
732390;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;118.868.163.393.538
732390;1;3;50;3;6;DESCANSANDO POR EDAD;2;2;2;2;;;2;;;;;;;;1;50;50;118.868.163.393.538
732392;1;1;50;1;5;;;;;;;;;;;;;;;;1;50;50;121.984.712.748.646
732392;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;121.984.712.748.646
732393;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;182.865.060.896.341
732393;1;2;50;2;4;;2;2;2;1;2;;;;;;;;;1;1;50;50;182.865.060.896.341
732393;1;4;50;4;4;;1;;;;;;;;;;;;;;1;50;50;182.865.060.896.341
732393;1;7;50;7;1;;;;;;;;;;;;;;;;1;50;50;182.865.060.896.341
732396;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;155.232.162.750.457
732396;1;2;50;2;4;;2;2;2;1;2;;;;;;;;;1;1;50;50;155.232.162.750.457
732396;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;155.232.162.750.457
732396;1;4;50;4;1;;;;;;;;;;;;;;;;1;50;50;155.232.162.750.457
732396;1;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;155.232.162.750.457
732398;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;129.202.739.996.146
732398;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;129.202.739.996.146
732398;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;129.202.739.996.146
732398;2;2;50;2;6;SE ENCONTRABA EN EL HOSPITAL;1;;;;;;;;;;;;;;1;50;50;129.202.739.996.146
732398;2;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;129.202.739.996.146
732400;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;121.984.712.748.646
732400;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;121.984.712.748.646
732401;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;186.635.560.395.284
732401;1;2;50;2;2;;2;2;2;1;1;;;;;;;;;1;1;50;50;186.635.560.395.284
732401;2;1;50;1;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;1;50;50;186.635.560.395.284
732405;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;193.850.366.718.048
732405;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;193.850.366.718.048
732405;2;2;50;2;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;193.850.366.718.048
732407;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;161.173.326.348.799
732408;1;1;50;1;6;DESCANSANDO POR EDAD;2;2;2;2;;;2;;;;;;;;1;50;50;134.423.256.326.094
732408;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;134.423.256.326.094
732408;1;3;50;3;2;;2;2;2;1;1;;;;;;;;;1;1;50;50;134.423.256.326.094
732408;1;4;50;4;3;;1;;;;;;;;;;;;;;1;50;50;134.423.256.326.094
732409;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;151.329.615.142.581
732410;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;19.467.196.721.595
732410;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;19.467.196.721.595
732412;1;1;50;1;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;182.843.931.650.479
732413;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;385.729.325.660.798
732417;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;150.559.499.875.138
732417;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;150.559.499.875.138
732417;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;150.559.499.875.138
732418;1;1;50;1;6;DESCANSANDO POR ADAD;2;2;2;2;;;2;;;;;;;;1;50;50;142.742.133.942.549
732418;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;142.742.133.942.549
732420;1;1;50;1;4;;2;1;;;;;;;;;;;;;1;50;50;160.351.725.850.896
732420;1;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;160.351.725.850.896
732422;1;1;50;1;4;;1;;;;;;;;;;;;;;1;50;50;240.879.677.779.087
732422;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;240.879.677.779.087
732422;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;240.879.677.779.087
732422;3;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;240.879.677.779.087
732424;1;1;50;1;3;;2;2;2;2;;;1;12;;;;;;;1;50;50;161.173.326.348.799
732425;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;191.412.443.716.958
732425;1;2;50;1;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;191.412.443.716.958
732425;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;191.412.443.716.958
732427;1;1;50;1;6;ENFERMO;2;1;;;;;;;;;;;;;1;50;50;209.926.401.284.116
732427;1;2;50;2;4;;2;2;2;2;;;1;5;;2;;2;;;1;50;50;209.926.401.284.116
732427;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;209.926.401.284.116
732427;1;4;50;4;1;;;;;;;;;;;;;;;;1;50;50;209.926.401.284.116
732429;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;171.484.571.423.109
732429;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;171.484.571.423.109
732431;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732431;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732431;1;3;50;3;3;;2;2;2;2;;;2;;;;;;;;1;50;50;18.370.599.664.744
732431;1;4;50;4;3;;2;2;2;2;;;2;;;;;;;;1;50;50;18.370.599.664.744
732433;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;169.189.622.565.904
732433;1;2;50;2;4;;2;2;2;2;;;1;9;;;;;;;1;50;50;169.189.622.565.904
732434;1;1;50;2;1;;;;;;;;;;;;;;;;1;50;50;192.377.018.358.745
732434;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;192.377.018.358.745
732436;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;103.553.520.342.396
732436;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;103.553.520.342.396
732436;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;103.553.520.342.396
732437;1;1;50;1;4;;2;1;;;;;;;;;;;;;1;50;50;230.484.892.193.504
732437;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;230.484.892.193.504
732437;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;230.484.892.193.504
732437;1;4;50;4;6;DESCANSANDO POR EDAD;2;2;2;2;;;1;5;;1;2;;;;1;50;50;230.484.892.193.504
732439;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;133.117.558.320.859
732439;1;2;50;2;3;;2;2;2;2;;;1;12;;;;;;;1;50;50;133.117.558.320.859
732440;1;1;50;1;6;DESCANSANDO  POR LA VEJEZ;2;2;2;2;;;2;;;;;;;;1;50;50;126.657.375.623.965
732440;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;126.657.375.623.965
732440;1;3;50;3;2;;2;2;2;1;2;;;;;;;;;1;1;50;50;126.657.375.623.965
732440;1;4;50;3;4;;2;2;2;2;;;1;11;;;;;;;1;50;50;126.657.375.623.965
732442;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;23.532.520.542.289
732442;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;23.532.520.542.289
732442;3;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;23.532.520.542.289
732442;3;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;23.532.520.542.289
732442;3;3;50;3;3;;1;;;;;;;;;;;;;;1;50;50;23.532.520.542.289
732445;1;1;50;1;4;;2;2;2;2;;;1;2;;2;;2;;;1;50;50;167.704.778.840.129
732445;1;2;50;2;4;;2;2;2;2;;;1;7;;2;;2;;;1;50;50;167.704.778.840.129
732445;1;3;50;3;2;;2;2;2;1;2;;;;;;;;;1;1;50;50;167.704.778.840.129
732445;1;4;50;4;1;;;;;;;;;;;;;;;;1;50;50;167.704.778.840.129
732445;1;6;50;6;4;;2;2;2;2;;;2;;;;;;;;1;50;50;167.704.778.840.129
732446;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;202.771.803.944.329
732446;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;202.771.803.944.329
732449;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;189.367.910.374.729
732449;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;189.367.910.374.729
732449;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;189.367.910.374.729
732449;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;189.367.910.374.729
732451;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;905.803.161.376.296
732451;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;905.803.161.376.296
732451;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;905.803.161.376.296
732453;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;1.252.653.654.935
732453;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;1.252.653.654.935
732453;1;3;50;1;3;;2;2;2;2;;;1;9;;;;;;;1;50;50;1.252.653.654.935
732453;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;1.252.653.654.935
732455;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;191.555.417.860.842
732455;1;2;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;191.555.417.860.842
732455;1;5;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;191.555.417.860.842
732458;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;147.154.236.332.893
732458;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;147.154.236.332.893
732458;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;147.154.236.332.893
732458;1;4;50;4;4;;2;2;1;;;;;;;;;;;;1;50;50;147.154.236.332.893
732458;1;6;50;6;1;;;;;;;;;;;;;;;;1;50;50;147.154.236.332.893
732460;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;189.117.494.859.753
732460;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;189.117.494.859.753
732460;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;189.117.494.859.753
732462;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;848.804.037.744.154
732462;1;2;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;848.804.037.744.154
732462;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;848.804.037.744.154
732462;1;4;50;4;1;;;;;;;;;;;;;;;;1;50;50;848.804.037.744.154
732462;1;5;50;5;4;;2;2;2;2;;;2;;;;;;;;1;50;50;848.804.037.744.154
732464;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;184.277.181.630.367
732464;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;184.277.181.630.367
732466;1;1;50;1;4;;2;2;2;2;;;1;9;;;;;;;1;50;50;112.141.001.542.429
732466;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;112.141.001.542.429
732467;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;168.391.353.596.299
732467;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;168.391.353.596.299
732467;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;168.391.353.596.299
732467;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;168.391.353.596.299
732469;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;157.778.302.473.003
732469;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;157.778.302.473.003
732469;2;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;157.778.302.473.003
732473;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732473;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732473;1;3;50;2;5;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732473;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;18.370.599.664.744
732474;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;193.850.366.718.048
732474;1;2;50;2;4;;2;2;2;1;6;;;;;;;;;1;1;50;50;193.850.366.718.048
732474;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;193.850.366.718.048
732476;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;192.377.018.358.745
732476;1;2;50;2;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;192.377.018.358.745
732478;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;183.455.581.132.464
732478;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;183.455.581.132.464
732478;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;183.455.581.132.464
732482;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;151.329.615.142.581
732484;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;192.377.018.358.745
732484;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;192.377.018.358.745
732485;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;111.653.357.070.775
732485;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;111.653.357.070.775
732485;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;111.653.357.070.775
732487;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;135.555.481.321.948
732487;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;135.555.481.321.948
732488;1;1;50;1;6;ENFERMO;2;2;2;2;;;1;11;;;;;;;1;50;50;103.553.520.342.396
732488;1;2;50;2;4;;1;;;;;;;;;;;;;;1;50;50;103.553.520.342.396
732488;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;103.553.520.342.396
732490;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;19.467.196.721.595
732490;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;19.467.196.721.595
732491;1;1;50;1;4;;2;2;2;2;;;1;7;;1;1;;5;1;1;50;50;169.273.163.077.177
732493;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;153.676.049.230.246
732493;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;153.676.049.230.246
732494;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;154.369.042.655.656
732494;1;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;154.369.042.655.656
732494;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;154.369.042.655.656
732494;1;4;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;154.369.042.655.656
732494;1;5;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;154.369.042.655.656
732496;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;154.880.794.005.972
732496;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;154.880.794.005.972
732498;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;176.240.774.809.701
732498;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;176.240.774.809.701
732498;1;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;176.240.774.809.701
732500;1;1;50;2;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732500;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732500;1;3;50;2;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732500;1;4;50;4;3;;2;2;2;2;;;1;4;;2;;2;;;1;50;50;18.370.599.664.744
732502;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;170.166.602.701.037
732502;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;170.166.602.701.037
732502;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;170.166.602.701.037
732502;1;4;50;4;1;;;;;;;;;;;;;;;;1;50;50;170.166.602.701.037
732502;1;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;170.166.602.701.037
732502;1;6;50;6;1;;;;;;;;;;;;;;;;1;50;50;170.166.602.701.037
732502;1;7;50;7;1;;;;;;;;;;;;;;;;1;50;50;170.166.602.701.037
732505;1;1;50;3;1;;;;;;;;;;;;;;;;1;50;50;189.260.469.003.637
732505;1;2;50;2;4;;2;2;1;;;;;;;;;;;;1;50;50;189.260.469.003.637
732505;1;3;50;3;2;;1;;;;;;;;;;;;;;1;50;50;189.260.469.003.637
732507;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;124.279.661.605.851
732507;1;3;50;3;4;;2;2;2;2;;;2;;;;;;;;1;50;50;124.279.661.605.851
732509;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;184.277.181.630.367
732509;1;2;50;2;2;;2;2;2;1;1;;;;;;;;;1;1;50;50;184.277.181.630.367
732510;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;202.451.034.476.378
732510;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;202.451.034.476.378
732510;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;202.451.034.476.378
732510;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;202.451.034.476.378
732510;2;2;50;2;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;202.451.034.476.378
732513;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;191.805.833.375.818
732513;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;191.805.833.375.818
732513;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;191.805.833.375.818
732513;1;4;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;191.805.833.375.818
732515;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;227.599.423.100.175
732515;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;227.599.423.100.175
732515;1;3;50;3;3;;2;2;1;;;;;;;;;;;;1;50;50;227.599.423.100.175
732515;1;5;50;5;4;;2;2;1;;;;;;;;;;;;1;50;50;227.599.423.100.175
732515;1;6;50;6;1;;;;;;;;;;;;;;;;1;50;50;227.599.423.100.175
732518;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;151.329.615.142.581
732519;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;270.489.713.647.993
732519;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;270.489.713.647.993
732519;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;270.489.713.647.993
732520;1;1;50;1;2;;2;2;2;1;2;;;;;;;;;1;1;50;50;165.275.579.591.555
732520;1;5;50;5;2;;2;2;2;1;2;;;;;;;;;1;1;50;50;165.275.579.591.555
732522;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;103.311.433.160.872
732522;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;103.311.433.160.872
732522;1;3;50;2;1;;;;;;;;;;;;;;;;1;50;50;103.311.433.160.872
732522;1;7;50;1;1;;;;;;;;;;;;;;;;1;50;50;103.311.433.160.872
732522;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;103.311.433.160.872
732525;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;187.546.914.054.857
732525;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;187.546.914.054.857
732525;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;187.546.914.054.857
732525;1;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;187.546.914.054.857
732525;1;6;50;6;4;;2;2;2;2;;;2;;;;;;;;1;50;50;187.546.914.054.857
732525;1;7;50;7;1;;;;;;;;;;;;;;;;1;50;50;187.546.914.054.857
732525;1;8;50;8;4;;2;2;2;2;;;2;;;;;;;;1;50;50;187.546.914.054.857
732525;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;187.546.914.054.857
732525;2;2;50;2;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;187.546.914.054.857
732528;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;165.525.995.106.531
732528;1;2;50;2;4;;2;2;1;;;;;;;;;;;;1;50;50;165.525.995.106.531
732528;1;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;165.525.995.106.531
732530;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;160.351.725.850.896
732530;1;2;50;2;2;;1;;;;;;;;;;;;;;1;50;50;160.351.725.850.896
732531;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;18.904.142.811.556
732531;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;18.904.142.811.556
732531;2;2;50;2;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;18.904.142.811.556
732531;2;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;18.904.142.811.556
732531;2;6;50;6;4;;2;2;2;2;;;1;10;;;;;;;1;50;50;18.904.142.811.556
732534;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;178.044.082.920.151
732534;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;178.044.082.920.151
732534;1;3;50;3;3;;2;2;2;1;2;;;;;;;;;1;1;50;50;178.044.082.920.151
732534;1;4;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;178.044.082.920.151
732537;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;161.173.326.348.799
732538;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;131.748.104.368.327
732538;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;131.748.104.368.327
732538;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;131.748.104.368.327
732538;1;4;50;4;4;;2;2;2;2;;;2;;;;;;;;1;50;50;131.748.104.368.327
732538;1;5;50;5;2;;2;2;2;1;2;;;;;;;;;1;1;50;50;131.748.104.368.327
732538;1;6;50;5;3;;2;2;2;2;;;2;;;;;;;;1;50;50;131.748.104.368.327
732540;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;176.292.260.040.161
732540;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;176.292.260.040.161
732540;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;176.292.260.040.161
732540;1;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;176.292.260.040.161
732541;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;80.301.070.682.936
732541;1;2;50;1;1;;;;;;;;;;;;;;;;1;50;50;80.301.070.682.936
732541;1;3;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;80.301.070.682.936
732543;1;1;50;1;6;ESTABA ENFERMO;2;2;2;2;;;2;;;;;;;;1;50;50;385.729.325.660.798
732544;1;1;50;1;2;;2;2;2;1;1;;;;;;;;;1;1;50;50;302.659.230.285.163
732546;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;174.868.099.932.432
732546;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;174.868.099.932.432
732546;2;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;174.868.099.932.432
732546;2;2;50;2;4;;2;1;;;;;;;;;;;;;1;50;50;174.868.099.932.432
732548;1;1;50;2;1;;;;;;;;;;;;;;;;1;50;50;178.044.082.920.151
732548;1;2;50;2;4;;2;2;2;1;6;;;;;;;;;1;1;50;50;178.044.082.920.151
732548;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;178.044.082.920.151
732548;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;178.044.082.920.151
732550;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;183.789.537.158.713
732550;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;183.789.537.158.713
732550;1;3;50;3;4;;1;;;;;;;;;;;;;;1;50;50;183.789.537.158.713
732551;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;50;50;130.572.193.948.678
732552;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;191.805.833.375.818
732552;1;2;50;2;4;;2;2;2;2;;;1;8;;2;;2;;;1;50;50;191.805.833.375.818
732552;1;3;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;191.805.833.375.818
732552;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;191.805.833.375.818
732554;1;1;50;1;6;DESCANSAR POR  LA EDAD;2;2;2;2;;;2;;;;;;;;1;50;50;112.141.001.542.429
732554;1;2;50;2;4;;1;;;;;;;;;;;;;;1;50;50;112.141.001.542.429
732556;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732556;1;2;50;2;4;;2;1;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732556;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;18.370.599.664.744
732556;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;18.370.599.664.744
732559;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;186.822.546.002.548
732559;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;186.822.546.002.548
732559;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;186.822.546.002.548
732560;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;151.329.615.142.581
732561;1;1;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;174.851.536.293.193
732561;1;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;50;50;174.851.536.293.193
732562;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;186.251.361.019.621
732562;1;2;50;2;1;;;;;;;;;;;;;;;;1;50;50;186.251.361.019.621
732562;1;3;50;3;2;;2;2;2;1;5;;;;;;;;;1;1;50;50;186.251.361.019.621
732562;1;4;50;4;3;;2;2;2;2;;;2;;;;;;;;1;50;50;186.251.361.019.621
732562;1;5;50;2;3;;2;2;2;2;;;2;;;;;;;;1;50;50;186.251.361.019.621
732564;1;1;50;1;6;INCAPACITADO PARA TRABAJAR;2;2;2;2;;;2;;;;;;;;1;50;50;111.653.357.070.775
732564;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;111.653.357.070.775
732564;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;111.653.357.070.775
732566;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;169.760.807.548.831
732566;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;50;50;169.760.807.548.831
732566;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;169.760.807.548.831
732566;1;4;50;4;1;;;;;;;;;;;;;;;;1;50;50;169.760.807.548.831
732566;1;5;50;5;1;;;;;;;;;;;;;;;;1;50;50;169.760.807.548.831
732566;1;6;50;2;6;DESCANZAR POR LA EDAD;2;2;2;2;;;2;;;;;;;;1;50;50;169.760.807.548.831
732568;1;1;50;1;1;;;;;;;;;;;;;;;;1;50;50;183.789.537.158.713
732568;1;2;50;2;4;;2;2;2;2;;;1;8;;2;;2;;;1;50;50;183.789.537.158.713
732568;1;3;50;3;1;;;;;;;;;;;;;;;;1;50;50;183.789.537.158.713
