DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;P5070;DPTO;ORDEN;fex_c_2011
722977;1;5;3;2;1;4;2;4;4;;;;100000;;2;2;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;25;1;247.391.305.656.894
722979;1;3;2;2;1;4;4;5;1;;;5000000;80000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;218.040.744.041.456
722980;1;2;2;2;1;4;4;5;3;;;;;110000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;22.478.553.431.674
722982;1;5;4;2;1;4;1;5;1;;;25000000;100000;;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;25;1;272.894.895.044.054
722983;1;1;1;2;1;4;1;5;4;;;;60000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;2;2;1;2;;2;1;2;1;25;1;486.156.872.461.679
722985;1;3;3;2;1;4;2;4;1;;;98;150000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;25;1;33.880.551.777.949
722987;1;5;3;6;;4;5;5;3;;;;;400000;2;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;4;2;1;2;2;2;2;2;;;1;2;1;25;1;218.040.744.041.456
722988;1;3;1;2;1;4;5;4;4;;;;200000;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;162.385.581.638.282
722994;1;4;1;2;1;4;5;5;2;;830000;100000000;120000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;130.384.108.525.791
722995;1;2;1;2;1;4;4;4;1;;;15000000;150000;;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;377.105.599.670.904
722997;1;4;1;2;1;4;4;5;4;;;;150000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;193.886.713.805.693
722999;1;3;2;2;1;4;6;4;1;;;10000000;100000;;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;322.251.448.668.305
723001;1;1;1;6;;4;2;5;4;;;;60000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;2;;;1;2;2;25;1;292.099.875.652.292
723002;1;4;2;2;1;4;6;5;4;;;;100000;;2;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;3;2;1;2;2;2;2;3;;;1;2;2;25;1;351.348.413.322.456
723004;1;3;1;2;1;5;5;4;1;;;25000000;200000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;162.385.581.638.282
723006;1;2;2;2;1;4;5;5;1;;;98;50000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;2;1;;;1;2;1;25;1;187.889.171.025.443
723008;1;2;1;2;1;4;5;4;1;;;2500000;250000;;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;130.384.108.525.791
723009;1;2;2;2;1;4;4;4;1;;;10000000;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;4;25;1;249.991.907.647.502
723013;1;1;1;2;1;4;6;4;2;;700000;15000000;100000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;281.493.039.814.912
723014;1;4;3;2;1;4;4;4;1;;;12000000;70000;;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;238.539.563.924.748
723017;1;3;1;2;1;4;6;4;4;;;;300000;;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;0;;;1;2;1;25;1;162.385.581.638.282
723039;1;2;2;2;1;4;2;5;3;;;;;120000;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;329.260.688.001.029
723042;1;4;1;2;1;4;2;5;1;;;98;50000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;25;1;426.908.334.791.516
723044;1;4;3;2;1;4;2;5;1;;;10000000;200000;;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;234.594.813.152.641
723045;1;4;3;2;1;4;2;4;1;;;98;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;272.894.895.044.054
723047;1;3;1;2;1;4;2;4;1;;;10000000;50000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;281.493.039.814.912
723049;1;1;1;6;;4;9;5;3;;;;;16000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;0;;;1;2;1;25;1;281.493.039.814.912
723051;1;1;1;2;1;4;2;5;4;;;;25000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;0;;;1;2;1;25;1;40.744.975.722.199
723054;1;2;1;6;;4;2;5;4;;;;41000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;193.886.713.805.693
723056;1;6;5;2;1;4;4;5;1;;;20000000;250000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;314.103.335.336.083
723062;1;4;3;2;1;4;2;5;3;;;;;150000;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;3;;;1;2;1;25;1;394.906.861.679.025
723064;1;4;3;2;1;4;3;4;4;;;;250000;;2;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;243.544.333.428.616
723098;1;3;2;2;1;4;9;5;1;;;98;80000;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;304.450.186.660.184
723101;1;1;1;2;2;4;9;4;1;;;98;80000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;2;;;1;2;1;25;1;162.385.581.638.282
738175;1;2;2;2;1;4;6;5;1;;;20000000;50000;;2;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;25;1;399.297.793.947.493
738187;1;2;1;3;1;4;2;5;1;;;98;98;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;224.488.318.260.341
738188;1;2;1;2;1;4;2;4;1;;;40000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;3;25;1;130.438.267.974.511
739585;1;2;1;6;;4;6;5;1;;;98;98;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;2;2;2;2;2;;;;1;2;1;15;1;191.619.724.825.636
739587;1;4;2;2;1;3;6;5;4;;;;98;;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;871.293.799.688.346
739590;1;2;2;2;1;4;2;5;2;;120000;5000000;98;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;185.766.741.263.108
739592;1;2;1;6;;4;2;5;1;;;98;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;;;1;2;1;15;1;131.983.791.752.799
739593;1;4;3;1;1;1;1;4;2;;270000;50000000;150000;;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;1;1;1;2;1;15;1;887.558.961.094.586
739595;1;2;2;1;1;4;1;4;4;;;;80000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;1;2;1;2;;1;1;2;1;15;1;131.716.932.021.758
739598;1;3;1;1;1;4;4;6;1;;;4000000;98;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1;;2;1;2;1;15;1;110.540.141.559.586
739599;1;2;1;2;1;3;1;6;3;;;;;60000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1;;1;1;2;1;15;1;170.176.074.632.423
739602;1;4;2;2;1;4;1;4;3;;;;;150000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;1;2;1;2;1;15;1;203.324.882.477.068
739604;1;4;1;2;1;4;1;4;4;;;;80000;;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;2;1;1;;2;1;2;1;15;1;131.983.791.752.799
739607;1;2;1;2;1;4;1;5;1;;;6000000;100000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;871.293.799.688.346
739626;1;4;1;3;1;4;1;5;4;;;;98;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;15;1;871.293.799.688.346
739628;1;4;3;2;1;4;1;5;1;;;98;20000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;1;15;1;230.633.837.799.331
739630;1;4;2;2;1;3;1;5;5;;;;20000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;1;15;1;152.815.109.744.456
739632;1;3;1;3;1;4;1;5;1;;;98;30000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;1;15;1;110.236.414.065.608
739725;1;3;2;2;1;4;1;5;1;;;18000000;50000;;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;110.540.141.559.586
739726;1;1;1;6;;4;6;5;1;;;8000000;40000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;2;2;2;2;2;;;;1;2;1;15;1;131.983.791.752.799
739729;1;4;4;6;;4;2;5;1;;;15000000;50000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;2;2;1;;;1;2;1;15;1;871.293.799.688.346
739731;1;3;1;6;;4;6;5;4;;;;50000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;;;1;2;1;15;1;871.293.799.688.346
739733;1;3;2;6;;4;2;6;4;;;;40000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;15;1;147.774.255.466.565
739735;1;3;3;1;1;1;1;4;1;;;45000000;80000;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;1;1;2;1;2;1;15;1;174.497.950.496.858
739736;1;3;3;2;1;4;2;6;4;;;;40000;;2;2;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;15;1;148.426.076.188.145
739738;1;3;3;2;1;4;1;6;1;;;13000000;50000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;301.572.808.644.267
739739;1;3;3;1;1;1;1;4;1;;;30000000;80000;;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;1;1;2;1;2;1;15;1;312.054.016.322.295
739741;1;4;3;1;1;1;1;4;1;;;30000000;80000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;1;1;2;1;2;1;15;1;235.262.061.914.831
739744;1;3;1;2;1;4;1;6;1;;;25000000;80000;;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;1;;2;1;2;1;15;1;871.293.799.688.346
739763;1;3;1;2;1;4;2;5;4;;;;40000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;15;1;110.540.141.559.586
739764;1;3;1;2;1;4;2;5;1;;;20000000;50000;;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;2;15;1;159.694.866.954.395
739766;1;5;2;2;1;4;2;5;4;;;;80000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;1;;;1;2;1;15;1;871.293.799.688.346
740451;1;4;1;2;1;4;9;4;4;;;;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;23;1;178.081.934.115.364
740452;1;7;3;2;1;4;9;4;1;;;55000000;400000;;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;23;1;186.500.156.395.497
740453;1;1;1;2;1;4;9;5;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;23;1;213.632.819.653.168
740455;1;4;3;2;1;4;5;5;4;;;;80000;;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;23;1;160.588.636.448.963
740457;1;2;1;2;1;4;5;4;4;;;;300000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;23;1;197.471.982.647.148
740459;1;2;1;2;1;4;5;5;4;;;;400000;;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;2;2;1;;;1;2;1;23;1;17.965.086.048.039
740460;1;2;1;2;1;4;5;5;4;;;;150000;;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;23;1;197.190.223.880.262
740462;1;1;1;2;1;4;5;5;4;;;;60000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;23;1;202.660.993.401.517
740465;1;1;1;2;1;1;5;4;4;;;;200000;;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;1;;;1;2;1;23;1;186.017.338.622.873
740466;1;2;1;2;1;4;5;5;4;;;;150000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;5;23;1;265.536.559.307.387
740468;1;2;1;2;1;1;9;4;4;;;;50000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;;;;1;2;1;23;1;153.457.581.766.969
740470;1;2;1;2;1;1;9;5;4;;;;120000;;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;5;23;1;211.170.574.477.362
740472;1;2;2;2;1;4;5;5;4;;;;50000;;1;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;5;23;1;17.840.975.861.572
740474;1;2;1;2;1;1;5;5;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;;;;1;2;5;23;1;255.805.834.920.406
742580;1;4;2;2;1;5;6;5;1;;;25000000;200000;;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;330.295.169.390.859
742582;1;3;1;2;1;4;6;5;1;;;10000000;50000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;293.100.909.355.889
742584;1;2;1;2;1;1;4;4;2;;120000;98;150000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;1;;1;2;1;25;1;197.103.246.655.493
742585;1;3;3;2;1;1;6;4;1;;;15000000;100000;;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;1;;1;2;1;25;1;379.740.881.116.366
742588;1;2;1;2;1;1;4;5;4;;;;100000;;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;1;;1;2;1;25;1;245.480.263.759.404
742589;1;3;2;2;1;1;6;4;2;;80000;12000000;50000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;1;;1;2;1;25;1;389.553.697.197.431
742591;1;1;1;2;1;1;6;5;3;;;;;50000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;2;1;2;2;1;;1;2;1;25;1;338.763.283.426.791
742595;1;1;1;2;1;1;4;5;1;;;10000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;2;1;2;2;1;;1;2;2;25;1;193.491.186.768.686
742608;1;2;2;2;1;4;6;5;1;;;600000;200000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;127.994.725.213.876
742610;1;2;1;2;1;4;6;4;1;;;10000000;100000;;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;193.886.713.805.693
742611;1;2;1;6;;4;6;5;4;;;;25000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;25;1;417.259.036.057.891
742613;1;6;2;2;1;4;6;5;1;;;30000000;50000;;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;244.893.892.580.014
742617;1;3;3;2;1;4;6;5;1;;;25000000;50000;;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;249.092.240.313.409
742620;1;3;3;2;1;4;2;5;3;;;;;80000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;13.118.166.552.727
742622;1;2;2;6;;4;2;5;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;354.202.612.274.351
742624;1;2;1;2;1;4;5;;1;;;20000000;25000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;6;25;1;193.886.713.805.693
742674;1;5;2;1;1;1;6;4;1;;;45000000;250000;;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;2;2;1;;1;2;1;25;1;197.103.246.655.493
742676;1;3;3;1;1;1;6;5;4;;;;50000;;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;2;1;1;;1;2;1;25;1;193.491.186.768.686
742678;1;2;2;1;1;1;6;4;3;;;;;135000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;2;1;2;1;25;1;46.180.855.873.442
742680;1;6;4;1;1;1;1;4;1;;;10000000;100000;;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;2;1;2;1;2;1;25;1;193.491.186.768.686
742706;1;5;4;1;1;1;1;4;1;;;30000000;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;2;2;1;2;1;25;1;193.491.186.768.686
742709;1;3;1;1;1;1;1;4;1;;;10000000;100000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;2;1;25;1;193.491.186.768.686
742710;1;5;2;1;1;1;1;4;1;;;40000000;150000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;1;2;1;25;1;255.001.947.450.579
742712;1;5;3;1;1;1;1;4;1;;;20000000;200000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;2;1;2;1;25;1;193.491.186.768.686
742713;1;3;2;1;1;1;1;4;3;;;;;150000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;25;1;377.909.994.982.664
742714;1;2;2;1;1;1;1;4;4;;;;350000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;0;2;1;1;2;1;25;1;206.251.678.704.526
742716;1;4;3;1;1;1;1;4;1;;;25000000;150000;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;25;1;193.491.186.768.686
742718;1;3;1;1;2;1;1;5;4;;;;100000;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;25;1;199.219.445.174.405
742720;1;1;1;1;1;1;1;5;3;;;;;30000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;2;2;1;2;1;25;1;222.204.288.271.959
742722;1;1;1;2;1;4;4;4;4;;;;80000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;197.103.246.655.493
742723;1;3;1;2;1;5;4;4;1;;;15000000;120000;;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;193.491.186.768.686
742724;1;3;2;2;1;5;6;4;3;;;;;40000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;193.491.186.768.686
742725;1;2;2;2;1;4;4;5;1;;;7000000;200000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;377.915.814.987.344
742726;1;5;3;2;1;5;4;5;1;;;15000000;100000;;2;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;377.915.814.987.344
742727;1;1;1;2;1;4;6;4;4;;;;120000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;687.226.752.803.641
742729;1;4;2;2;1;4;4;4;4;;;;100000;;2;2;2;1;1;1;1;2;1;2;1;1;1;1;1;1;2;2;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;653.053.332.632.465
742732;1;1;1;2;1;4;4;4;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3;1;2;1;2;2;2;2;2;;;1;2;1;25;1;425.536.460.583.829
742733;1;1;1;2;1;4;6;4;4;;;;100000;;2;2;2;2;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;425.536.460.583.829
742734;1;3;3;2;1;5;6;4;4;;;;150000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;312.900.648.245.665
742738;1;2;2;2;1;4;2;5;3;;;;;20000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;238.539.563.924.748
