DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1;P750S1A1;P750S2;P750S2A1;P1661S1;P1661S1A1;P1661S2;P1661S2A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;P750S3;P750S3A1;P750S4;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;AREA;MES;DPTO;fex_c_2011
4755782;1;1;1;95;2; ; ; ; ; ; ;1;1;1200000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;967,233288976085
4755782;1;2;1;95;2; ; ; ; ; ; ;1;1;1171000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;967,233288976085
4755782;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;967,233288976085
4755783;1;1;1;95;1;2; ;1;1374984;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;2700000;05;11;05;952,099943850293
4755783;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;435000;2; ;05;11;05;952,099943850293
4755783;1;3;1;95;2; ; ; ; ; ; ;1;1;500000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;952,099943850293
4755784;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;981,924240672611
4755785;1;1;1;95;1;2; ;1;687000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;781242;05;11;05;1119,53944798642
4755785;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;43000;2; ;05;11;05;1119,53944798642
4755786;1;1;1;95;1;2; ;1;687500;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1063,41931409177
4755787;1;1;1;95;1;2; ;1;687493;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1374984;05;11;05;1063,41931409177
4755788;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;480000;2; ;05;11;05;1037,60240468791
4755789;1;1;1;95;2; ; ; ; ; ; ;1;1;4200000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1200000;2; ;05;11;05;984,243316397459
4755789;1;3;1;95;2; ; ; ; ; ; ;1;1;1200000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;984,243316397459
4755789;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;984,243316397459
4755790;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;914,491882653892
4755790;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;914,491882653892
4755790;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;914,491882653892
4755790;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;914,491882653892
4755791;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1142,49719662895
4755791;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1142,49719662895
4755791;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1142,49719662895
4755791;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1142,49719662895
4755792;1;1;1;95;1;2; ;1;781000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1230000;05;11;05;1063,41931409177
4755793;1;1;1;95;2; ; ; ; ; ; ;1;1;1200000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;893,083691405191
4755793;2;1;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;893,083691405191
4755794;1;1;1;95;1;1;400000;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;974,578764824348
4755794;1;2;1;95;1;2; ;1;678000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1378000;05;11;05;974,578764824348
4755795;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1093,72253858256
4755795;1;2;1;95;1;1;1000000;2; ;2; ;1;1;98;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;500000;1;140000000;05;11;05;1093,72253858256
4755796;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1231,01824218126
4755796;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1231,01824218126
4755796;1;3;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;96000;2; ;05;11;05;1231,01824218126
4755797;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7000000;05;11;05;1149,08119888276
4755797;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1149,08119888276
4755798;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;839,602136950498
4755798;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;839,602136950498
4755798;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;839,602136950498
4755799;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;82740;2; ;05;11;05;758,843530310314
4755799;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;758,843530310314
4755799;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;758,843530310314
4755799;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;758,843530310314
4755800;1;1;1;95;1;2; ;1;687000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1547000;05;11;05;1144,33734468532
4755800;1;2;1;95;1;1;2300000;2; ;2; ;1;1;12400000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;1144,33734468532
4755800;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1144,33734468532
4755801;1;1;1;95;1;1;430000;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1126,88492383468
4755802;1;1;1;95;1;2; ;1;380000;2; ;1;2; ;1;3600000;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;200000;05;11;05;705,325018066489
4755802;1;2;1;95;1;2; ;1;380000;2; ;1;2; ;1;2400000;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;200000;05;11;05;705,325018066489
4755802;1;3;1;95;2; ; ; ; ; ; ;1;1;1200000;2; ;1;400000; ; ;1;400000; ; ;1;400000; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;705,325018066489
4755803;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1063,16177498127
4755803;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7000000;05;11;05;1063,16177498127
4755803;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1063,16177498127
4755804;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;650000;05;11;05;1040,36345029211
4755804;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1040,36345029211
4755804;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1040,36345029211
4755804;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1040,36345029211
4755805;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;98;2; ;05;11;05;1063,16177498127
4755805;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1063,16177498127
4755805;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1063,16177498127
4755806;1;1;1;95;2; ; ; ; ; ; ;1;1;10800000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;903,325285803906
4755807;1;1;1;95;2; ; ; ; ; ; ;1;1;1800000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;974,578764824348
4755807;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;974,578764824348
4755808;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1007,04164108662
4755808;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1007,04164108662
4755809;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1126,88492383468
4755810;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1000000;2; ;05;11;05;1093,72253858256
4755810;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;150000;2; ;05;11;05;1093,72253858256
4755811;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;100000;2; ;05;11;05;974,578764824348
4755811;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;974,578764824348
4755812;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1093,72253858256
4755812;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1093,72253858256
4755813;1;1;1;95;1;2; ;1;1300000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;2600000;05;11;05;1063,41931409177
4755814;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;893,083691405191
4755814;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;893,083691405191
4755815;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1126,88492383468
4755816;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;981,924240672611
4755817;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;974,578764824348
4755817;1;2;1;95;1;2; ;1;3500000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7100000;05;11;05;974,578764824348
4755818;1;1;1;95;2; ; ; ; ; ; ;1;1;12500000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;1009,64326273745
4755818;1;2;1;95;2; ; ; ; ; ; ;1;1;2400000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;1009,64326273745
4755820;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;89000;2; ;05;11;05;1480,69296786904
4755820;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1480,69296786904
4755821;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;959,445419698556
4755821;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;959,445419698556
4755822;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;200000;1;2800000;05;11;05;1030,25692883965
4755822;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1030,25692883965
4755823;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1093,72253858256
4755823;1;2;1;95;1;1;600000;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1093,72253858256
4755824;1;1;1;95;1;1;900000;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1030,25692883965
4755824;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1030,25692883965
4755825;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;90000;2; ;05;11;05;1480,69296786904
4755825;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1480,69296786904
4755826;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;90000;2; ;05;11;05;1037,60240468791
4755827;1;1;1;95;1;2; ;1;1300000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;2600000;05;11;05;1063,41931409177
4755828;1;1;1;95;1;2; ;1;687493;2; ;1;2; ;1;7200000;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1374984;05;11;05;974,578764824348
4755828;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;974,578764824348
4755829;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1140000; ; ;1;1140000;1;1140000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;1444,10391937759
4755829;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1444,10391937759
4755830;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1700000;05;11;05;1383,00489747649
4755830;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1383,00489747649
4755832;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1126,88492383468
4755833;1;1;1;95;2; ; ; ; ; ; ;1;1;21600000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;885,738215556928
4755833;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;885,738215556928
4755833;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;885,738215556928
4755834;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;910,855615970939
4755834;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;78000;2; ;05;11;05;910,855615970939
4755834;1;3;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;950000;1;5000000;05;11;05;910,855615970939
4755834;1;4;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;150000;2; ;05;11;05;910,855615970939
4755835;1;1;1;95;1;2; ;1;900000;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1047000;05;11;05;862,817424703526
4755835;1;2;1;95;1;2; ;2; ;1;200000;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;862,817424703526
4755835;1;3;1;95;2; ; ; ; ; ; ;1;1;3000000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;05;11;05;862,817424703526
4755836;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1505,93283444729
4755836;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1505,93283444729
4755836;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1505,93283444729
4755836;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1505,93283444729
4755837;1;1;1;95;1;2; ;1;687500;2; ;1;1;14400000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1519000;05;11;05;1063,41931409177
4755838;1;1;1;95;1;2; ;1;687500;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1350000;05;11;05;1030,698898719
4755838;1;2;1;95;1;2; ;1;687500;2; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1350000;05;11;05;1030,698898719
4755838;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;11;05;1030,698898719
