Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
181220;2;2;05;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;924,076289540415
181220;2;4;05;70;4;48;1; ;1;1;2;12;1; ;8;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;140000;1;45;79;1810;18;05;924,076289540415
181222;2;2;05;70;12;48;4; ;1;1;2;12;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5262;52;05;818,457428198039
181222;2;3;05;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;05;818,457428198039
181223;2;1;05;70;48;48;3; ;1;1;2;192;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;05;774,276021489057
181223;2;2;05;70;60;48;1; ;1;1;2;64;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;1810;18;05;774,276021489057
181223;2;4;05;70;144;48;1; ;1;1;2;144;1; ;6;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;79;1810;18;05;774,276021489057
181224;2;2;05;70;60;48;1; ;1;1;2;12;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;600000;1;37;93;9500;95;05;876,526348240978
181224;2;3;05;70;48;48;1; ;1;1;2;48;1; ;9;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;1;100000;1;34;59;8512;85;05;876,526348240978
181231;2;2;05;70;52;48;1; ;2;2;2;8;1; ;8;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;430000;1;39;39;9231;92;05;731,072835738126
181232;2;4;05;70;4;48;1; ;1;1;2;4;1; ;9;1; ;.;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;300000;1;39;39;7499;74;05;1023,7319359629
181237;2;1;05;70;104;48;4; ;2;2;2;78;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5800000;1;95;02;1720;17;05;878,787181522327
181249;2;7;05;70;48;54;1; ;1;1;2;48;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;62;9249;92;05;899,675927373342
181249;2;8;05;70;52;72;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;05;899,675927373342
181254;2;6;05;70;6;48;1; ;1;1;2;5;1; ;7;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1320000;1;45;45;5239;52;05;845,449249842968
181255;2;3;05;70;5;48;1; ;2;2;2;75;1; ;2;2;8; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;90;49;7130;71;05;752,131892711181
181261;2;1;05;70;52;48;1; ;2;1;2;1;1; ;3;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;420000;1;1000000;1;45;40;5225;52;05;832,549774660324
181262;2;7;05;70;150;48;1; ;1;1;2;150;1; ;5;1; ;.;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;60;0121;01;05;1074,44971218532
181265;2;5;05;70;3;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;893,298882121189
181269;2;7;05;70;8;48;1; ;1;1;2;8;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;33;94;1810;18;05;685,869382891995
181270;2;3;05;70;12;48;4; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;05;818,457428198039
181273;2;4;05;70;26;48;1; ;1;1;2;36;1; ;4;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;45;32;2220;22;05;959,687725451812
181274;2;2;05;70;1;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;05;703,061324931202
181274;2;3;05;70;2;48;1; ;1;1;2;8;1; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;70;70;1810;18;05;703,061324931202
181274;2;5;05;70;52;48;1; ;1;1;2;17;4; ;1;2;7; ;6; ;2;11;NO TIENE PLATA; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;11;79;1810;18;05;703,061324931202
181274;2;6;05;70;4;48;1; ;1;1;2;8;1; ;5;2;12;ERA TEMPORADA;4; ;2;11;ERA TEMPORADA; ; ; ; ; ; ; ; ;1; ;2; ;1;210000;1;97;97;0117;01;05;703,061324931202
181277;2;3;05;70;52;48;1; ;2;1;2;48;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;1;30000;1;500000;1;84;84;5040;50;05;814,871151979473
181280;2;2;05;70;8;48;1; ;1;1;2;104;1; ;2;2;12;LA EMPRESA NO LE DABA PARA AFILIARLA ERA POR ACCION COMUNAL;2; ;2;11;LEER NOTA DE SALUD; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;13;13;8011;80;05;1040,00776647973
181282;2;5;05;70;8;48;1; ;2;2;2;26;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4392000;1;97;58;7010;70;05;745,160582308259
181283;2;2;08;70;52;48;1; ;2;2;2;104;1; ;9;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;3614;36;08;493,010552995275
181288;2;2;08;70;52;60;1; ;1;1;2;60;2; ;7;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7524;75;08;560,470383950058
181293;2;3;08;70;4;40;1; ;2;2;2;8;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;13;13;8041;80;08;383,703848535015
181308;2;1;08;70;8;56;1; ;1;1;2;8;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;6000000;1;85;85;4010;40;08;524,348364401107
181310;2;1;08;70;7;48;1; ;1;1;2;7;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;6000000;1;58;58;7492;74;08;518,668122482164
181311;2;2;08;70;40;35;3; ;1;1;2;40;3; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;390,891847889989
181319;2;3;08;70;52;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;08;365,854730744609
181321;2;2;13;70;8;48;1; ;1;1;2;12;1; ;3;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;880000;1;53;53;5521;55;13;265,452805416516
181327;2;1;13;70;4;80;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;13;253,039971409304
181334;2;6;13;70;28;70;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;248,637170579637
181335;2;3;13;70;52;48;1; ;1;1;2;52;1; ;7;2;4; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;5030;50;13;288,773961912908
181338;2;2;13;70;16;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;268,74252410831
181357;2;3;13;70;5;48;3; ;1;1;2;5;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;54;54;9500;95;13;220,154580668006
181358;2;2;13;70;60;60;3; ;2;2;2;60;3; ;1;2;5; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;246,542608966783
181370;2;3;13;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;523,794881912841
181371;2;2;13;70;24;48;1; ;1;1;2;132;1; ;4;2;4; ;4; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;45;5236;52;13;473,320916062593
181371;2;3;13;70;8;48;1; ;1;1;2;6;3; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;1;45;54;9500;95;13;473,320916062593
181371;2;4;13;70;4;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;13;473,320916062593
181372;2;2;13;70;208;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;13;301,332010354238
181378;2;2;13;70;4;40;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;190000;1;45;45;5234;52;13;536,3773567067
181388;2;1;13;70;40;48;1; ;1;1;2;40;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;58;58;7512;75;13;288,80961126793
181388;2;4;13;70;96;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;13;288,80961126793
181388;2;5;13;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;13;288,80961126793
181401;2;8;13;70;8;48;1; ;1;1;2;8;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4300000;1;32;40;5233;52;13;252,327669592478
181627;3;1;23;70;53;48;1; ;1;1;2;54;1; ;7;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;9249;92;23;104,329411766017
181629;5;2;23;70;4;48;1; ;1;1;2;20;3; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;45;54;9500;95;23;183,392063317882
181631;2;2;23;70;8;40;4; ;1;1;2;20;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;9242;92;23;153,213836016457
181632;2;1;23;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3672000;1;58;58;7492;74;23;131,350491710566
181633;2;1;23;70;3;50;4; ;1;1;2;3;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;160000;1;500000;1;36;36;6021;60;23;106,8441285791
181638;2;1;23;70;60;50;1; ;1;2;2;62;1; ;9;1; ;.;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;500000;1;58;58;8050;80;23;91,5167369950871
181638;2;4;23;70;52;50;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;23;91,5167369950871
181639;2;3;23;70;1;48;1; ;1;1;2;6;1; ;9;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;102000;1;45;45;5234;52;23;138,237769097143
181640;2;5;23;70;6;40;1; ;1;1;2;208;1; ;2;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;45;5211;52;23;125,68579737454
181642;2;1;23;70;32;48;1; ;1;1;2;24;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;92;98;6031;60;23;134,490209041934
181645;2;2;23;70;16;48;1; ;1;1;2;144;1; ;4;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;7411;74;23;110,381549377376
181650;2;3;23;70;3;46;1; ;1;1;2;6;1; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1980000;1;13;45;5233;52;23;85,8058762280592
181657;2;7;23;70;2;48;1; ;2;2;2;8;1; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;85;34;4530;45;23;132,600501565019
181659;2;2;23;70;52;48;3; ;1;1;2;52;3; ;1;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;23;110,381549377376
181859;2;6;50;70;1;56;1; ;2;2;2;1;4; ;3;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;2000000;1;33;62;0115;01;50;177,003700044233
181864;2;1;50;70;14;84;1; ;2;2;2;15;1; ;4;1; ;.;1; ;2;3; ; ; ; ; ; ; ;1; ; ; ;2; ;1;4000000;1;58;95;4521;45;50;191,050019151578
181864;2;3;50;70;2;60;1; ;2;2;2;6;1; ;3;2;3; ;7; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;37;45;1594;15;50;191,050019151578
181867;2;2;50;70;2;72;1; ;2;1;2;2;4; ;1;1; ;.;5; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;800000;1;7000000;1;21;98;6031;60;50;149,169111163116
181878;2;3;50;70;4;56;1; ;2;1;2;4;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;499000;1;5500000;1;58;97;5211;52;50;206,305451438519
181881;2;2;50;70;5;48;1; ;1;1;2;7;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;3000000;1;39;39;7512;75;50;140,963415375074
181883;2;1;50;70;12;40;1; ;1;1;2;16;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;50;158,389735133344
181895;2;1;50;70;156;8;1; ;1;1;2;624;2; ;9;1; ;.;9;PENSIONADO;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;2; ;1;34;21;7512;75;50;140,144463744844
181895;2;3;50;70;4;48;2; ;2;2;2;104;4; ;8;2;12;ERA UNA PRACTICA EMPRESARIAL;4; ;2;11;ERA UNA PRACTICA EMPRESARIAL; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;16;7512;75;50;140,144463744844
181896;2;2;50;70;2;40;1; ;2;2;2;52;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;44;4010;40;50;58,4186160429664
181902;2;5;50;70;6;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;148,29327263624
181903;2;1;52;70;17;35;1; ;2;1;2;21;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;46000;1;1246000;1;59;59;8512;85;52;119,043370379192
181906;2;2;52;70;98;48;2; ;1;1;2;104;1; ;2;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;57;9302;93;52;134,528879783829
181908;2;2;52;70;8;48;1; ;1;1;2;36;3; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;55;9500;95;52;118,259656713672
181908;2;4;52;70;4;40;3; ;1;1;2;40;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;55;55;9500;95;52;118,259656713672
181909;2;1;52;70;6;48;1; ;1;1;2;6;1; ;5;2;4; ;9;HOJA DEL SISBEN;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;3000000;1;45;58;5233;52;52;130,129206734817
181921;2;4;52;70;52;48;2; ;1;1;2;8;1; ;2;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;02;45;2220;22;52;133,02376110602
181922;2;3;52;70;24;48;1; ;1;1;2;24;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;62;0118;01;52;118,428286244317
181923;2;2;52;70;150;40;1; ;1;1;2;200;4; ;1;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;45;5261;52;52;127,150416489719
181925;2;1;52;70;4;54;1; ;1;1;2;4;1; ;3;2;7; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;98;1;58;95;4521;45;52;90,6184614092285
181927;2;2;52;70;4;48;1; ;1;1;2;4;1; ;3;2;5; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;1000000;1;45;45;5237;52;52;113,221742980891
181928;2;1;52;70;4;40;8; ;1;1;2;4;8; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;62;62;0118;01;52;131,211252077725
181934;2;2;52;70;1;48;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;41; ; ; ;52;90,6184614092285
181941;2;4;52;70;4;50;4; ;2;2;2;20;1; ;4;1; ;.;9;ES COTIZANTE;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;9600000;1;98;51;5530;55;52;94,4129320476776
181945;2;1;54;70;3;44;1; ;1;1;2;7;4; ;1;2;7; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;80;80;1921;19;54;360,528185541128
181948;2;1;54;70;12;50;1; ;1;2;2;12;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5060000;1;55;55;8512;85;54;480,538659950026
181950;2;1;54;70;8;50;1; ;1;1;2;8;1; ;6;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;80;80;1921;19;54;308,946478796534
181951;2;3;54;70;2;48;1; ;1;1;2;6;4; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;45;5262;52;54;316,637184376244
181951;2;4;54;70;2;48;1; ;1;1;2;2;1; ;3;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;2000000;1;79;95;4521;45;54;316,637184376244
181959;2;4;54;70;1;40;1; ;2;2;2;20;1; ;3;2;3; ;3; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;1;200000;1;44;34;7499;74;54;300,255563732337
181987;2;3;54;70;24;48;1; ;1;1;2;2;3; ;1;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;180000;1;45;56;9500;95;54;308,979691860939
181989;2;3;54;70;4;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;54;779,036230556758
181990;2;5;54;70;2;72;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;54;340,526863871017
182010;2;3;54;70;8;48;3; ;1;2;2;13;1; ;4;2;8; ;4; ;2;11;TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;20000;1;900000;1;54;32;3612;36;54;289,171552911068
182012;2;1;54;70;5;60;4; ;1;1;2;5;5; ;3;2;3; ;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;80;80;1921;19;54;323,938204380325
182013;2;3;54;70;4;48;1; ;1;1;2;5;1; ;9;1; ;.;9;SISBEN;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4186000;1;45;33;5211;52;54;293,987966277148
182014;2;1;54;70;2;48;4; ;1;1;2;2;4; ;4;2;7; ;9;SISBEN;2;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;6000000;1;17;17;9249;92;54;333,867181062112
182016;2;4;54;70;1;48;1; ;2;1;2;5;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1224000;1;39;97;5219;52;54;368,930709107579
182016;2;6;54;70;1;44;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;54;368,930709107579
182016;2;7;54;70;1;44;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;54;368,930709107579
182028;2;2;54;70;4;40;1; ;1;1;2;132;1; ;2;2;12;ERA MUY POCA LA COBERTURA DE LAS EPS;9;SISBEN;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5234;52;54;352,662770519601
182029;2;2;54;70;2;48;1; ;1;1;2;6;1; ;4;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;80;45;5233;52;54;320,615757691761
182036;2;2;54;70;5;24;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;54;250,099364890351
182039;2;5;54;70;5;60;1; ;1;1;2;5;1; ;4;2;4; ;9;SISBEN;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;98;5141;51;54;443,886937248445
182045;2;2;54;70;14;48;1; ;1;1;2;56;2; ;3;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;05;05;7310;73;54;369,819508874387
182123;2;2;66;70;52;48;1; ;1;1;2;52;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5261;52;66;235,278939642738
182123;2;6;66;70;4;48;1; ;1;1;2;4;1; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;93;97;5122;51;66;235,278939642738
182126;3;2;66;70;2;48;1; ;1;1;2;104;1; ;3;2;3; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;66;600,436994175087
182133;2;5;66;70;1;48;1; ;1;1;2;2;1; ;7;1; ;.;1; ;1; ;.; ; ;1; ; ; ; ; ; ; ;1;832000;1;9984000;1;33;81;3611;36;66;471,859083605659
182134;2;6;66;70;5;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;66;201,533110122777
182138;2;2;66;70;1;48;1; ;1;1;2;18;4; ;1;2;7; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;79;79;1810;18;66;444,706873979513
182140;2;3;66;70;8;48;1; ;1;1;2;20;1; ;5;2;5; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;190000;1;84;62;0111;01;66;259,819851811271
182141;2;1;66;70;18;60;1; ;1;1;2;18;1; ;3;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;95;95;4521;45;66;230,584667857868
182143;2;2;66;70;6;48;2; ;2;2;2;6;2; ;9;1; ;.;9;TENIA   EPS;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;1500000;1;02;02;7130;71;66;291,095947076223
182149;3;1;66;70;142;50;1; ;1;1;2;142;1; ;8;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;19;8060;80;66;249,817028402237
182153;2;3;66;70;28;48;1; ;2;2;2;36;1; ;6;1; ;.;9;COTIZANTE;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;44;79;1810;18;66;262,669320984155
182154;2;3;66;70;8;48;1; ;1;1;2;8;1; ;4;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;5000000;1;12;12;8012;80;66;212,526414559879
182157;2;4;66;70;12;48;3; ;1;1;2;12;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;54;54;9500;95;66;293,41900767956
182161;2;2;66;70;48;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;66;192,993192864202
182164;2;2;66;70;40;60;1; ;1;1;2;50;1; ;4;2;5; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;5020;50;66;249,286941560524
182167;2;5;66;70;24;40;1; ;1;1;2;52;2; ;9;2;5; ;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;7310;73;66;250,348888876573
182170;2;4;66;70;1;48;1; ;1;1;2;1;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;480000;1;3000000;1;45;45;5244;52;66;288,328654232483
182173;2;5;66;70;16;48;1; ;1;1;2;16;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;02;02;7421;74;66;228,743187021052
182178;2;2;68;70;2;48;1; ;1;1;2;24;1; ;4;2;2; ;2; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;1;3600000;1;92;92;2233;22;68;328,658139247553
182181;2;1;68;70;3;133;1; ;1;1;2;6;1; ;5;2;8; ;8; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;7200000;1;80;80;1922;19;68;424,883541893918
182193;2;3;68;70;3;40;1; ;2;1;2;3;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;1000000;1;39;57;9309;93;68;427,533774020526
182197;4;2;68;70;12;48;1; ;1;1;2;12;1; ;6;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2240000;1;80;80;1921;19;68;333,680726903016
182197;4;3;68;70;4;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;68;333,680726903016
182199;2;1;68;70;2;72;1; ;1;1;2;8;4; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1100000;1;54;79;1810;18;68;381,603088276051
182199;2;2;68;70;4;48;1; ;2;2;2;6;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;45;70;1810;18;68;381,603088276051
182199;2;4;68;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;68;381,603088276051
