DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4116591;1;4;1;70;05;6;48;1; ;2;16;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;44;44;65;1;1;6512;08;05;1126,85479445911
4116600;1;1;1;70;05;4;48;4; ;2;4;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;150000;54;54;95;1;1;9500;08;05;1068,74098125923
4116602;1;2;1;70;05;1;48;1; ;2;1;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;840000;39;38;74;1;1;7499;08;05;1146,75945888007
4116606;1;1;1;70;05;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;32;52;1;2;5272;08;05;713,121681787086
4116606;1;2;1;70;05;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;1;4542;08;05;713,121681787086
4116609;1;3;1;70;05;2;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;38;74;1;1;7499;08;05;1108,29432734273
4116612;2;2;2;70;05;24;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;38;64;1;2;6421;08;05;901,684695523608
4116613;1;3;1;70;05;8;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;08;05;1023,39569889502
4116615;1;2;1;70;05;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;08;05;947,375416217021
4116615;1;4;1;70;05;3;72;1; ;2;3;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;1;50000;97;97;70;1;1;7010;08;05;947,375416217021
4116620;1;1;1;70;05;3;16;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;53;55;1;1;5529;08;05;712,840972356623
4116633;1;1;1;70;05;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;56;50;55;1;2;5522;08;05;1029,99514029143
4116639;1;3;1;70;05;20;48;1; ;2;48;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;97;15;1;2;1589;08;05;1076,25335244984
4116640;1;2;1;70;05;16;48;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;08;05;1438,77694997774
4116640;1;5;1;70;05;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;15;1;1;1589;08;05;1438,77694997774
4116652;1;1;1;70;05;20;60;1; ;2;20;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;60;62;92;1;2;9249;08;05;929,369379804281
4116658;1;3;1;70;05;8;48;2; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;21;74;1;1;7493;08;05;1196,35654860734
4116662;1;3;1;70;05;4;48;1; ;2;12;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;74;1;1;7430;08;05;1209,35453070739
4116667;1;2;1;70;05;104;24;1; ;2;104;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;2;5521;08;05;1119,90182305183
4116690;1;1;1;70;05;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;99;90;1;1;9000;08;05;1146,75945888007
4116696;1;2;1;70;05;4;48;1; ;2;6;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;97;99;50;1;1;5020;08;05;1108,01361791226
4116704;1;4;1;70;05;4;48;1; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;70;1;1;7010;08;05;1021,19920238475
4116705;1;2;1;70;05;2;48;1; ;2;2;1; ;8;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;150000;79;79;18;1;1;1810;08;05;1133,00522983038
4116710;1;1;1;70;05;2;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;660000;55;45;55;1;1;5522;08;05;891,765919895071
4116737;1;1;1;70;05;12;48;1; ;2;28;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;1;4530;08;05;1076,52798927623
4116738;1;4;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;08;05;904,763901995126
4116743;1;2;1;70;05;3;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;05;1069,09996398826
4116755;1;3;1;70;05;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;08;05;922,489228977403
4116760;1;1;1;70;05;48;48;1; ;2;72;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;50;50;55;1;2;5522;08;05;897,328404911394
4116760;1;2;1;70;05;52;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;05;897,328404911394
4116770;1;1;1;70;05;4;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;95;95;70;1;1;7010;08;05;736,726845469436
4116770;1;3;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;08;05;736,726845469436
4116770;1;12;1;70;05;6;48;2; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;95;70;1;1;7010;08;05;736,726845469436
4116775;1;2;1;70;05;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;08;05;1067,8793096311
4116796;1;3;1;70;05;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;40;52;1;2;5244;08;05;750,725141696296
4116800;1;2;1;70;05;2;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6022;08;05;930,511760862871
4116803;1;2;1;70;05;2;48;1; ;2;3;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;1;850000;45;45;18;1;1;1810;08;05;1113,85681235905
4116803;1;3;1;70;05;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;73;1;2;7310;08;05;1113,85681235905
4116808;1;2;1;70;05;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;860000;33;53;55;1;1;5521;08;05;1109,15599897086
4116817;1;3;1;70;05;4;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;05;904,763901995126
4116822;1;2;1;70;05;156;48;1; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;16;17;1;2;1749;08;05;934,377434116966
4116824;1;2;1;70;05;12;48;2; ;2;12;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;95;45;1;1;4522;08;05;603,084922101107
4116834;1;1;1;70;05;28;48;4; ;2;28;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;80;1;2;8043;08;05;1070,41015800306
4116836;1;2;1;70;05;49;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;08;05;1070,41015800306
4116847;1;3;1;70;05;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;95;93;70;1;1;7010;08;05;1076,25335244984
4116851;1;3;1;70;05;4;48;1; ;2;4;2; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;1;850000;13;13;80;1;1;8042;08;05;1156,74903601141
4116856;1;2;1;70;05;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ;1;BUSCAR TRABAJO; ;2; ;45;45;74;1;2;7499;08;05;1210,31057422083
4116864;1;4;1;70;05;2;48;1; ;2;2;4; ;1;2;9;COBERTURA; ; ; ; ; ; ; ; ; ;1;1;800000;98;98;60;1;1;6021;08;05;1260,08294870007
4116868;1;3;1;70;05;52;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;34;80;1;2;8050;08;05;1121,01160001232
4116870;1;3;1;70;05;12;48;1; ;2;48;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;37;98;60;1;1;6031;08;05;1106,97666153217
4116872;1;1;1;70;05;16;48;1; ;2;352;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;45;52;1;2;5223;08;05;1088,13548498533
4116876;1;1;1;70;05;32;48;1; ;2;36;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;39;33;85;1;2;8511;08;05;1058,52195286349
4116889;1;6;1;70;05;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;08;05;878,489247442147
4116896;1;4;1;70;08;5;48;1; ;2;288;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5132;08;08;486,728091091527
4116911;1;4;1;70;08;3;48;1; ;2;150;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;70;1;1;7020;08;08;589,084776802765
4116915;1;3;1;70;08;12;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;41;52;1;1;5224;08;08;533,458316795679
4116926;1;6;1;70;08;36;48;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;08;08;529,619383461209
4116933;1;4;1;70;08;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;03;60;1;1;6042;08;08;588,889195307122
4116936;1;1;1;70;08;10;48;1; ;2;98;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;08;08;629,800779404899
4116936;1;2;1;70;08;6;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;08;629,800779404899
4116945;1;2;1;70;08;4;36;1; ;2;51;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;36;1;1;3699;08;08;585,496415790157
4116950;1;2;1;70;08;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;1; ;08;08;485,1231535492
4116951;1;4;1;70;08;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;80;19;1;1;1929;08;08;562,390019030092
4116956;1;3;1;70;08;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5234;08;08;561,855039849316
4116957;1;3;1;70;08;8;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;38;74;1;1;7499;08;08;536,079289349567
4116980;1;2;1;70;08;3;48;3; ;2;3;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;1;246000;54;39;74;1;1;7491;08;08;673,043771387938
4116981;1;4;1;70;08;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;45;45;52;1;1;5239;08;08;515,588698114302
4116982;1;1;1;70;08;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;08;08;554,419455868053
4116995;1;2;1;70;08;7;48;1; ;2;576;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5224;08;08;615,716235467893
4116995;1;7;1;70;08;8;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5125;08;08;615,716235467893
4117003;1;6;1;70;08;26;26;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;08;08;435,449497131901
4117005;1;3;1;70;08;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;2; ;08;08;524,929589395857
4117006;1;2;1;70;08;30;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;13;80;1;2;8021;08;08;612,746744306016
4117008;1;7;1;70;08;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;08;558,875529878599
4117012;1;1;1;70;08;32;48;1; ;2;76;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8513;08;08;496,807832683685
4117016;1;1;1;70;08;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;600000;98;98;60;1;1;6031;08;08;507,594949895255
4117016;1;3;1;70;08;4;48;1; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;84;84;50;1;1;5020;08;08;507,594949895255
4117021;1;3;1;70;08;10;48;1; ;2;36;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5133;08;08;549,278340956108
4117032;1;4;1;70;08;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;08;547,763968484053
4117038;1;2;1;70;08;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;741000;59;59;85;1;1;8512;08;08;553,884476687278
4117040;1;5;1;70;08;12;40;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;08;08;473,674180493239
4117050;1;3;1;70;08;24;48;1; ;2;152;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;38;64;1;2;6421;08;08;577,227701229645
4117057;1;2;1;70;08;6;48;1; ;2;6;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;34;28;1;1;2899;08;08;553,624463847967
4117068;1;1;1;70;08;4;48;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;620000;55;97;64;1;1;6412;08;08;554,419455868053
4117082;1;4;1;70;08;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;08;08;525,464568576632
4117083;1;2;1;70;08;24;48;1; ;2;56;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5223;08;08;590,809927140737
4117086;1;4;1;70;08;16;24;1; ;2;51;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;2;5233;08;08;507,594949895255
4117098;1;3;1;70;08;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;08;08;536,354255691032
4117099;1;1;1;70;11;52;48;1; ;2;60;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;2;7020;08;11;2667,24585427497
4117104;1;2;1;70;11;8;48;1; ;2;999;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;32;85;1;1;8512;08;11;2389,14102358223
4117106;1;2;1;70;11;16;30;1; ;2;40;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;77;15;1;2;1521;08;11;2475,39769527808
4117107;1;3;1;70;11;10;48;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;52;1;1;5237;08;11;3485,92844070563
4117109;1;3;1;70;11;4;15;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;08;11;2312,21263633806
4117111;1;2;1;70;11;8;48;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;13;80;1;1;8042;08;11;3075,590438822
4117116;1;3;1;70;11;8;48;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;74;1;1;7430;08;11;2553,62813957973
4117131;1;3;1;70;11;2;48;1; ;2;40;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;74;1;1;7491;08;11;2590,3174670308
4117135;1;2;1;70;11;24;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;2; ;08;11;2317,70702708126
4117139;1;2;1;70;11;12;48;1; ;2;12;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;58;70;18;1;1;1810;08;11;2649,39427441338
4117140;1;2;1;70;11;4;48;1; ;2;400;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;08;11;2874,73598819466
4117140;1;3;1;70;11;24;40;1; ;2;12;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;99;60;1;2;6021;08;11;2874,73598819466
4117142;1;4;1;70;11;20;48;2; ;2;40;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;59;93;1;2;9309;08;11;2509,55518607815
4117151;1;2;1;70;11;24;48;2; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8042;08;11;3263,38027590029
4117156;1;2;1;70;11;4;40;1; ;2;250;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;32;34;1;1;3410;08;11;2968,91874592722
4117163;1;3;1;70;11;4;48;1; ;2;36;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;37;74;1;1;7430;08;11;2389,14102358223
4117176;1;4;1;70;11;8;44;1; ;2;8;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;08;11;2736,46414234551
4117181;1;3;1;70;11;2;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;97;29;1;1;2929;08;11;2467,37146788388
4117191;1;2;1;70;11;8;48;1; ;2;8;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;64;1;1;6421;08;11;2839,99131914476
4117191;1;3;1;70;11;8;48;1; ;2;12;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;97;53;55;1;1;5521;08;11;2839,99131914476
4117197;1;3;1;70;11;52;48;1; ;2;52;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;2;2811;08;11;5096,26749767307
4117198;1;2;1;70;11;8;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;94;94;01;1;1;0112;08;11;6671,68737930629
4117201;1;3;1;70;11;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;08;11;2110,21689316157
4117204;1;2;1;70;11;48;48;1; ;2;48;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;59;59;85;1;2;8511;08;11;2656,83332355775
4117206;1;2;1;70;11;8;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;92;22;1;1;2231;08;11;2431,3247417765
4117216;1;1;1;70;11;3;48;1; ;2;3;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;550000;98;93;45;1;1;4552;08;11;3033,18890983579
4117218;1;4;1;70;11;2;48;1; ;2;3;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;689454;39;39;92;1;1;9231;08;11;2628,88510230853
4117226;1;3;1;70;11;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;1;1522;08;11;5749,47197638931
4117228;1;2;1;70;11;30;48;1; ;2;30;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8519;08;11;5398,03408350403
4117235;1;2;1;70;11;8;16;1; ;2;76;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;85;1;1;8511;08;11;2282,96235803136
4117239;1;1;1;70;11;3;16;4; ;2;3;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;700000;17;17;92;1;1;9214;08;11;2589,01540997332
4117240;1;1;1;70;11;32;24;3; ;2;48;3; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;54;54;95;1;2;9500;08;11;2244,60160606491
4117247;1;2;1;70;11;2;36;1; ;2;34;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;85;1;1;8532;08;11;2884,82652609065
4117249;1;2;1;70;11;12;60;1; ;2;12;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6021;08;11;2928,26135855043
4117250;1;2;1;70;11;8;30;4; ;2;37;1; ;5;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;79;79;18;1;1;1810;08;11;3902,7453778706
4117260;1;2;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;08;11;3300,88120981131
4117262;1;3;1;70;11;11;48;1; ;2;11;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;95;70;1;1;7010;08;11;2317,9248378732
4117264;1;1;1;70;11;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;60000;95;81;36;1;1;3611;08;11;2282,96235803136
4117266;2;1;2;70;11;8;48;1; ;2;12;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;1;7530;08;11;2921,42826721737
4117273;1;3;1;70;11;4;40;4; ;2;4;4; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;1;700000;13;13;85;1;1;8532;08;11;2540,7263709453
4117277;1;1;1;70;11;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;950000;11;11;85;1;1;8511;08;11;3630,96933079244
4117301;1;1;1;70;11;4;48;1; ;2;2;1; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1600000;95;95;70;1;1;7010;08;11;2894,15481054233
4117303;1;1;1;70;11;4;48;1; ;2;4;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;74;1;1;7411;08;11;2763,06293190059
4117304;1;4;1;70;11;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;60;1;2;6021;08;11;2625,0621360807
4117305;1;1;1;70;11;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;1;7020;08;11;2851,97109234806
4117308;1;3;1;70;11;16;40;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;03;74;1;2;7421;08;11;2667,24585427497
4117316;1;3;1;70;11;12;48;4; ;2;12;4; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;17;17;92;1;1;9214;08;11;3216,51377342277
4117348;1;3;1;70;11;8;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;70;1;1;7010;08;11;2346,95730538796
4117381;1;4;1;70;13;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;63;1;2;6390;08;13;384,599845430681
4117381;1;11;1;70;13;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;1;5511;08;13;384,599845430681
4117396;1;2;1;70;13;104;48;4; ;2;104;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;08;13;763,555615764359
4117405;1;2;1;70;13;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;08;13;437,418804755478
4117423;1;3;1;70;13;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;08;13;382,93351065961
4117426;1;1;1;70;13;8;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;77;55;1;1;5529;08;13;410,034503332734
4117426;1;4;1;70;13;22;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;53;55;1;2;5529;08;13;410,034503332734
4117461;1;2;1;70;13;12;40;4; ;2;12;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;59;95;1;1;9500;08;13;349,317439342976
4117468;1;8;1;70;13;52;48;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;2;5511;08;13;444,680995531844
4117472;1;3;1;70;13;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;08;13;382,93351065961
4117480;1;3;1;70;13;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;85;1;2;8511;08;13;308,435097523842
4117480;1;6;1;70;13;16;48;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;08;13;308,435097523842
4117481;1;3;1;70;13;8;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;1;2811;08;13;337,654929703108
4117482;1;5;1;70;13;16;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;08;13;377,796472163401
4117485;1;3;1;70;13;4;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;08;13;331,661276340756
4117497;1;3;1;70;13;26;48;1; ;2;26;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;2;7512;08;13;322,717877779669
4117500;1;2;1;70;13;96;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;77;55;1;2;5529;08;13;316,850850790667
4117500;1;3;1;70;13;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;53;53;55;1;1;5511;08;13;316,850850790667
4117500;1;4;1;70;13;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;08;13;316,850850790667
4117503;1;3;1;70;13;1;48;1; ;2;1;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;24;1;1;2412;08;13;371,251071349789
4117505;1;1;1;70;13;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;2;7492;08;13;389,53394735678
4117518;1;4;1;70;13;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;08;13;389,334869545882
4117523;1;2;1;70;13;25;48;1; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;08;13;381,77780788218
