DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4126674;1;1;1;70;2;2;48;8; ;2;2;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;62;62;01;1;1;0121;08;05;6039,56828036839
4127963;1;3;1;70;2;4;40;1; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;33;15;1;1;1530;08;18;972,395124765182
4130691;1;3;1;70;2;8;48;2; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;18;32;85;1;1;8512;08;18;529,827110805069
4130702;1;1;1;70;2;2;50;3; ;2;4;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;400000;54;54;95;1;1;9500;08;18;373,937008738406
4130736;1;3;1;70;2;3;48;1; ;2;4;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;08;18;375,396332989262
4130741;1;2;1;70;2;12;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;08;18;202,352413094171
4131527;1;2;1;70;2;2;49;1; ;2;2;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;100000;53;53;55;1;1;5521;08;73;714,099822838216
4131532;1;2;1;70;2;12;50;1; ;2;99;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;95;97;51;1;1;5125;08;73;1174,41365229398
4131552;1;3;1;70;2;20;44;4; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;77;01;1;2;0117;08;73;3226,58789713931
4131607;1;2;1;70;2;12;48;3; ;2;8;7; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;62;01;1;1;0121;08;73;3751,75679537878
4131778;1;1;1;70;2;3;50;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;62;62;01;1;1;0111;08;17;1464,166913258
4131799;1;1;1;70;2;3;50;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;62;62;01;1;1;0111;08;17;1175,75033748561
4131818;1;1;1;70;2;2;50;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;62;62;01;1;1;0111;08;17;1151,96012591704
4131818;1;3;1;70;2;2;48;1; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;45;62;01;1;1;0111;08;17;1151,96012591704
4131837;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;08;17;1304,25740545908
4132931;1;8;1;70;2;12;48;1; ;2;14;1; ;8;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;58;58;74;1;1;7492;08;20;2315,33336674741
4132993;1;2;1;70;2;24;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;08;20;1814,92904043884
4133029;1;5;1;70;2;4;40;8; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;62;41;52;1;1;5225;08;20;1912,9415171628
4133043;1;6;1;70;2;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;45;45;52;1;1;5211;08;20;2386,89921185623
4133045;1;2;1;70;2;12;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;84;50;1;1;5020;08;20;1471,37912817992
4133107;1;1;1;70;2;12;45;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;64;64;01;1;1;0130;08;41;1755,36131744345
4133114;1;2;1;70;2;4;40;1; ;2;250;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;11;1;1;1120;08;41;1883,82522813572
4133118;1;2;1;70;2;52;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;2;0140;08;41;1410,78208307871
4133198;1;3;1;70;2;72;1;4; ;2;72;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;55;74;1;2;7493;08;41;1822,66409640204
4133273;1;2;1;70;2;12;40;3; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;54;55;80;1;1;8043;08;44;2296,75515082003
4133329;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;98;98;60;1;1;6022;08;44;1231,92060265516
4133330;1;1;1;70;2;4;40;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;45;53;80;1;1;8043;08;44;1629,09287511669
4133387;1;2;1;70;2;12;48;3; ;2;104;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;45;15;1;1;1551;08;44;1596,86037062309
4133390;1;4;1;70;2;20;40;1; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;41;52;1;2;5211;08;44;1727,57334286156
4133396;1;1;1;70;2;20;40;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8041;08;44;1386,58202865239
4133407;1;3;1;70;2;28;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;44;1871,603721581
4133524;1;3;1;70;2;4;28;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;08;47;1425,96280236251
4133529;1;3;1;70;2;52;48;1; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;61;01;1;2;0118;08;47;1132,08007993862
4133597;1;1;1;70;2;12;48;1; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;58;93;52;1;1;5272;08;47;1814,40986899756
4133598;1;3;1;70;2;4;48;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;20000;62;62;01;1;1;0111;08;05;4119,99043071036
4133598;1;5;1;70;2;8;48;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;08;05;4119,99043071036
4133602;1;2;1;70;2;32;48;8; ;2;48;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0111;08;05;4344,81254357327
4133603;1;2;1;70;2;12;48;3; ;2;26;8; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;62;01;1;1;0111;08;05;4058,73386218336
4133605;1;2;1;70;2;12;48;8; ;2;12;8; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;08;05;6651,00240026438
4133616;1;3;1;70;2;24;48;8; ;2;48;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0111;08;05;3888,31682670121
4133617;1;2;1;70;2;26;48;8; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0111;08;05;6270,27000502051
4133628;1;2;1;70;2;24;48;8; ;2;52;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0111;08;05;5814,74616750548
4133628;1;3;1;70;2;8;24;8; ;2;52;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;08;05;5814,74616750548
4133628;1;4;1;70;2;8;24;8; ;2;52;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;08;05;5814,74616750548
4133630;1;2;1;70;2;48;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;2;5521;08;05;5925,49960654605
4133648;1;1;1;70;2;5;48;8; ;2;12;8; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;08;05;5353,90448395309
4133649;1;1;1;70;2;8;48;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;08;05;4058,73386218336
4133651;1;2;1;70;2;12;48;8; ;2;48;8; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;08;05;6159,51656597994
4133654;1;2;1;70;2;6;50;8; ;2;48;8; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;62;62;01;1;1;0111;08;05;4936,74001484442
4133663;1;2;1;70;2;12;48;1; ;2;20;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;08;54;623,14245845853
4133665;1;2;1;70;2;72;48;1; ;2;72;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;08;54;1556,19515638269
4133675;1;1;1;70;2;8;48;4; ;2;2;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1090000;03;03;74;1;1;7414;08;54;665,303785800301
4133688;2;3;2;70;2;12;60;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;08;54;1490,58413595375
4133692;1;5;1;70;2;12;45;3; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;1;5521;08;54;766,821534874903
4133697;1;3;1;70;2;4;50;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;08;54;878,050142097965
4133698;1;1;1;70;2;8;48;4; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0118;08;54;675,564405473859
4133705;1;2;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;08;54;686,279739789798
4133755;1;3;1;70;2;8;60;4; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0111;08;54;642,70570634107
4133755;1;10;1;70;2;8;60;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0111;08;54;642,70570634107
4136542;1;1;1;70;2;3;54;5; ;2;3;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;95;95;45;1;1;4521;08;23;1665,03370127169
4136545;1;6;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;08;23;2391,86295608867
4136547;1;1;1;70;2;12;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;08;23;2039,74821763079
4136561;1;3;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;08;23;977,452670447839
4136564;3;1;3;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;54;54;95;1;1;9500;08;23;1817,99199011829
4136570;1;3;1;70;2;12;48;1; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;08;23;1409,74632728147
4136572;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;08;23;1618,53848518587
4136575;1;5;1;70;2;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;95;45;1;1;4521;08;23;1673,08845820221
4136587;1;3;1;70;2;8;60;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0115;08;50;878,405971176762
4136595;1;3;1;70;2;32;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;08;50;1085,39045441751
4136676;1;5;1;70;2;24;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;50;1016,30598206494
4136680;1;2;1;70;2;4;40;8; ;2;8;8; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0118;08;50;785,539462123412
4136697;1;1;1;70;2;52;48;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;2;9500;08;50;1513,68878908579
4136698;1;1;1;70;2;20;70;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;11;1;2;1110;08;50;952,701029011442
4136703;1;5;1;70;2;16;48;8; ;2;16;8; ;8;2;9;SOLO VINCULADO AL SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0115;08;50;891,652329769748
4136704;1;2;1;70;2;28;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0115;08;50;923,439473011587
4136705;1;2;1;70;2;12;48;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;01;1;1;0115;08;50;902,248044183694
4136707;1;2;1;70;2;8;48;1; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;36;60;1;1;6021;08;50;1130,15995990479
4136793;1;3;1;70;2;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;08;50;912,84375859764
4136796;1;2;1;70;2;28;70;1; ;2;28;1; ;9;2;9;SOLO VINCULADO AL SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;87;87;11;1;2;1110;08;50;957,65072184255
4136798;1;1;1;70;2;12;56;1; ;2;12;5; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;58;95;45;1;1;4521;08;50;969,770747517568
4136802;1;2;1;70;2;20;1;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;11;1;2;1120;08;50;923,439473011587
4136803;1;3;1;70;2;31;48;1; ;2;31;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;2;7512;08;50;741,821374038843
4136805;1;3;1;70;2;8;45;8; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;62;61;01;1;1;0113;08;50;924,737245682743
4136820;1;1;1;70;2;52;50;1; ;2;52;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;64;1;2;6424;08;50;773,608517280683
4136824;1;1;1;70;2;24;30;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;56;93;1;2;9301;08;50;951,699397563151
4136824;1;2;1;70;2;26;48;8; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;58;45;1;2;4530;08;50;951,699397563151
4136828;1;2;1;70;2;18;48;1; ;2;3;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;375000;62;62;01;1;2;0117;08;50;1107,44421981583
4136830;1;2;1;70;2;16;56;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;11;1;2;1120;08;50;1142,94939272655
4136839;1;1;1;70;2;12;60;1; ;2;12;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;97;50;1;1;5051;08;50;974,542546274235
4136856;1;3;1;70;2;32;45;1; ;2;32;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;15;39;80;1;2;8050;08;50;963,360465795386
4136857;1;1;1;70;2;8;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;89;26;1;1;2695;08;50;709,722976097486
4136857;3;1;3;70;2;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;08;50;709,722976097486
4136869;1;2;1;70;2;4;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;08;52;1695,49983886142
4136872;1;3;1;70;2;25;40;4; ;2;150;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;54;85;1;2;8532;08;52;857,0731561752
4136872;1;4;1;70;2;2;44;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;62;61;01;1;1;0140;08;52;857,0731561752
4136881;1;2;1;70;2;12;50;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;52;1;1;5223;08;52;857,0731561752
4136912;1;2;1;70;2;8;28;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;1;9500;08;52;2163,66772987035
4136915;1;4;1;70;2;17;40;3; ;2;17;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;08;52;1370,7824271309
4136929;1;3;1;70;2;12;24;1; ;2;13;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;08;52;1015,56241710988
4136943;1;4;1;70;2;25;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;08;52;1808,86030620272
4137036;1;2;1;70;2;26;40;2; ;2;78;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8512;08;52;3276,51256877366
4137059;1;3;1;70;2;4;48;4; ;2;4;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;600000;61;62;01;1;1;0123;08;68;829,011158814778
4137070;1;2;1;70;2;4;48;5; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;51;53;55;1;1;5529;08;68;602,362116567135
4137077;1;1;1;70;2;3;48;8; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;62;62;01;1;1;0117;08;68;1227,38978755324
4137230;1;2;1;70;2;6;48;1; ;2;12;4; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;39;75;1;1;7512;08;13;1379,08279507434
4137232;1;2;1;70;2;8;12;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;1;5261;08;13;546,037609396294
4137235;1;1;1;70;2;12;25;4; ;2;10;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;08;13;927,613811602619
4137324;1;3;1;70;2;2;42;1; ;2;5;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;18;18;80;1;1;8041;08;70;2650,24769141312
4137326;1;1;1;70;2;3;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;08;70;2434,18931662793
4137326;1;2;1;70;2;4;40;4; ;2;6;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;08;70;2434,18931662793
4137360;1;3;1;70;2;4;48;1; ;2;80;2; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;08;70;1475,18188992905
4137363;1;4;1;70;2;3;45;4; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;84;84;50;1;1;5040;08;70;2516,17054556015
4137389;1;2;1;70;2;7;48;2; ;2;56;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;85;1;1;8511;08;70;1576,73234055148
4137556;1;1;1;70;2;259;40;8; ;2;416;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;62;61;01;1;2;0130;08;76;1706,87548595756
4137640;1;2;1;70;2;1;56;1; ;2;1;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;900000;98;62;01;1;1;0140;08;76;1551,91097817719
4137641;1;2;1;70;2;18;50;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;08;76;1189,55887350103
4137644;1;1;1;70;2;26;50;3; ;2;4;3; ;1;2;9;ACUDIRIA AL MUNICIPIO DONDE LA CUBRE LA EPS S; ; ; ; ; ; ; ; ; ;1;1;220000;54;64;95;1;2;9500;08;76;1584,75922028046
4137645;1;2;1;70;2;5;50;3; ;2;5;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;125000;54;54;95;1;1;9500;08;76;1108,03941019363
4137646;1;1;1;70;2;39;40;3; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;56;93;1;2;9301;08;76;1776,47247786154
4137646;2;2;2;70;2;30;40;1; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;2;9500;08;76;1776,47247786154
4137657;1;2;1;70;2;2;30;1; ;2;104;1; ;2;2;9;ACUDIRIA AL MUNICIPIO DONDE LA CUBRE LA EPS S; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;08;76;1330,28467957876
4137657;1;5;1;70;2;1;50;1; ;2;18;4; ;3;2;9;IRIA AL MUNICIPIO DONDE LO CUBRE LA EPS S; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;1;9302;08;76;1330,28467957876
4137680;1;6;1;70;2;23;33;3; ;2;11;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;95;1;2;9500;08;76;630,314726365777
4137825;1;1;1;70;2;2;40;8; ;2;2;8; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;1;345000;62;62;01;1;1;0111;08;76;3026,36070440908
4137839;1;2;1;70;2;1;30;8; ;2;4;8; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;100000;62;62;01;1;1;0111;08;76;4976,42583433942
4137876;1;2;1;70;2;8;48;1; ;2;80;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;08;19;36;1;1;3612;08;76;2233,56030582005
4138012;1;4;1;70;2;32;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;58;70;1;2;7020;08;08;2163,19507860827
4138115;1;1;1;70;2;24;60;1; ;2;5;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;58;62;01;1;2;0140;08;15;797,836793816174
4138129;1;2;1;70;2;4;48;1; ;2;420;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;74;1;1;7493;08;15;945,777670714557
4138308;1;2;1;70;2;2;40;8; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;62;61;01;1;1;0140;08;19;1479,83928556757
4138336;1;1;1;70;2;1;48;8; ;2;1;4; ;1;2;8; ; ; ; ; ; ; ;1; ; ; ;1;200000;62;61;01;1;1;0140;08;19;2134,88285176003
4138386;1;2;1;70;2;4;40;1; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;58;61;01;1;1;0140;08;19;1820,77407902389
4138396;1;1;1;70;2;40;40;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;08;19;1058,6192566336
4138404;1;4;1;70;2;4;40;3; ;2;300;3; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;08;19;956,498261947127
4138466;1;3;1;70;2;2;40;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;33;77;15;1;1;1551;08;19;2705,72130867725
4138471;1;2;1;70;2;4;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;08;19;1898,17194398425
4138560;1;1;1;70;2;16;40;1; ;2;16;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;2;2811;08;19;2708,62219061093
4138561;1;2;1;70;2;25;40;3; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;74;1;2;7493;08;19;1984,86602243969
