DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011;AREA
4118573;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;151,90785890734;23
4118574;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;119,091549119744;23
4118574;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;119,091549119744;23
4118575;1;1;1;80;1;1;2;3; ;2; ; ;9; ;3; ;2; ;1;08;23;145,063222699234;23
4118575;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;145,063222699234;23
4118575;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;23;145,063222699234;23
4118576;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;201,759082800283;23
4118576;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;201,759082800283;23
4118578;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;08;23;98,5090644777946;23
4118579;1;2;1;80;1;1;4;5; ;2; ; ;10; ;2; ;2; ;1;08;23;107,877507788811;23
4118580;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;23;107,877507788811;23
4118580;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;107,877507788811;23
4118581;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;08;23;146,571662056172;23
4118581;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;146,571662056172;23
4118582;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;117,299839405489;23
4118582;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;117,299839405489;23
4118583;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;148,204076429121;23
4118585;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;08;23;143,154807864418;23
4118586;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;181,848962131778;23
4118587;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;23;145,176844420106;23
4118587;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;145,176844420106;23
4118589;1;1;1;80;1;1;3;6; ;1; ;2;4; ;2; ;2; ;1;08;23;133,000197856592;23
4118590;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;23;125,150018631041;23
4118591;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;136,481541642619;23
4118591;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;136,481541642619;23
4118592;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;140,75044171764;23
4118592;1;3;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;23;140,75044171764;23
4118592;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;23;140,75044171764;23
4118592;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;140,75044171764;23
4118592;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;140,75044171764;23
4118593;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;181,288573906936;23
4118594;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;23;122,957216033249;23
4118597;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;23;142,867336701754;23
4118599;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;141,636543778952;23
4118601;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;23;145,060139299545;23
4118601;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;145,060139299545;23
4118602;1;1;1;80;1;1;2;5; ;2; ; ;10; ;2; ;2; ;1;08;23;144,0582082484;23
4118602;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;23;144,0582082484;23
4118603;1;2;1;80;1;2; ; ; ; ;1;1;5; ;2; ;2; ;1;08;23;152,910318525096;23
4118604;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;163,454550715662;23
4118604;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;163,454550715662;23
4118605;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;148,484263386748;23
4118605;1;3;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;08;23;148,484263386748;23
4118605;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;23;148,484263386748;23
4118606;1;2;1;80;1;1;4;5; ;2; ; ;10; ;2; ;2; ;1;08;23;136,540679500238;23
4118607;1;1;1;80;1;1;4;9;INCAPACITADO POR EDAD;2; ; ;8; ;2; ;2; ;1;08;23;96,6037330426678;23
4118607;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;96,6037330426678;23
4118609;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;23;119,821091675321;23
4118611;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;150,392149654953;23
4118611;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;150,392149654953;23
4118612;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;116,513853711172;23
4118612;1;3;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ;1;08;23;116,513853711172;23
4118613;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;23;131,710267076172;23
4118613;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;23;131,710267076172;23
4118615;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;101,932659998387;23
4118615;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;101,932659998387;23
4118616;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;139,731212343826;23
4118618;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;08;23;101,932659998387;23
4118618;1;2;1;80;1;1;2;8; ;2; ; ;9; ;2; ;2; ;1;08;23;101,932659998387;23
4118618;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;101,932659998387;23
4118619;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;23;151,004987089969;23
4118622;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;123,86008785062;23
4118624;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;23;123,244687195914;23
4118624;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;123,244687195914;23
4118629;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;208,093552773446;23
4118629;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;208,093552773446;23
4118629;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;208,093552773446;23
4118630;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;08;23;131,094866421465;23
4118631;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;101,932659998387;23
4118632;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;143,544430047157;23
4118632;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;143,544430047157;23
4118635;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;23;162,894162490819;23
4118636;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;171,304729941213;23
4118637;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;181,96566725234;23
4118637;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;181,96566725234;23
4118639;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;156,333914045688;23
4118641;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;173,212616209418;23
4118643;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;143,544430047157;23
4118643;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;23;143,544430047157;23
4118644;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;127,166978250651;23
4118644;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;23;127,166978250651;23
4118662;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;27;28,0267656708696;27
4118662;1;2;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;08;27;28,0267656708696;27
4118663;1;2;1;80;1;1;1;8; ;1; ;1;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118664;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118664;1;5;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;08;27;28,0267656708696;27
4118666;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;18,6845104472464;27
4118668;1;1;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;08;27;28,0267656708696;27
4118668;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118670;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118670;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118671;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;18,6845104472464;27
4118672;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118673;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;27;18,6845104472464;27
4118673;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;18,6845104472464;27
4118673;1;3;1;80;1;1;4;7; ;2; ; ;6; ;2; ;2; ;1;08;27;18,6845104472464;27
4118673;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;18,6845104472464;27
4118673;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;18,6845104472464;27
4118674;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;08;27;48,3908707057393;27
4118674;1;3;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;08;27;48,3908707057393;27
4118676;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;85,9487480573336;27
4118679;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;18,6845104472464;27
4118679;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;18,6845104472464;27
4118679;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;18,6845104472464;27
4118681;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118683;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;85,9487480573336;27
4118683;1;7;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;27;85,9487480573336;27
4118684;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;39,3255529245467;27
4118684;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;39,3255529245467;27
4118684;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;39,3255529245467;27
4118684;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;39,3255529245467;27
4118687;2;1;2;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118687;2;3;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118687;2;4;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118689;1;1;1;80;1;2; ; ; ; ;1;2;5; ;2; ;2; ;1;08;27;28,0267656708696;27
4118689;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118689;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118689;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118689;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118690;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118690;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;27;28,0267656708696;27
4118690;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118691;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118691;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118691;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118692;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;27;128,923122086;27
4118694;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;27;128,923122086;27
4118694;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;128,923122086;27
4118695;1;5;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ;1;08;27;28,0267656708696;27
4118695;1;6;1;80;1;2; ; ; ; ;1;2;2; ;2; ;2; ;1;08;27;28,0267656708696;27
4118697;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118697;1;5;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;08;27;28,0267656708696;27
4118697;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118697;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118699;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;128,923122086;27
4118700;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118700;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118701;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118701;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118701;1;6;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;27;28,0267656708696;27
4118701;2;2;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118703;1;2;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;08;27;28,0267656708696;27
4118704;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;128,923122086;27
4118704;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;128,923122086;27
4118704;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118704;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118705;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118705;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118707;1;2;1;80;1;1;4;6; ;2; ; ;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118707;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118708;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;126,557381292845;27
4118709;1;2;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;08;27;128,923122086;27
4118710;1;2;1;80;1;2; ; ; ; ;1;2;6; ;2; ;2; ;1;08;27;28,0267656708696;27
4118710;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118713;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;27;128,923122086;27
4118713;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;27;128,923122086;27
4118714;1;1;1;80;1;1;4;8; ;2; ; ;7; ;2; ;2; ;1;08;27;28,0267656708696;27
4118714;1;2;1;80;1;1;4;8; ;2; ; ;7; ;2; ;2; ;1;08;27;28,0267656708696;27
4118714;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118714;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118715;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;128,923122086;27
4118715;1;6;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;27;128,923122086;27
4118715;1;9;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118716;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118716;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118716;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118716;1;6;1;80;1;1;1;8; ;2; ; ;6; ;2; ;2; ;1;08;27;28,0267656708696;27
4118716;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118716;1;8;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118719;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118720;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;27;128,923122086;27
4118720;1;4;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;128,923122086;27
4118721;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118721;1;2;1;80;1;1;3;4; ;2; ; ;8; ;2; ;2; ;1;08;27;28,0267656708696;27
4118723;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118723;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118723;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118724;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;74,7685850411249;27
4118724;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;74,7685850411249;27
4118727;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118727;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118731;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118731;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118731;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118732;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;27;56,0535313417393;27
4118732;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;56,0535313417393;27
4118733;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;64,6793132723702;27
4118736;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;72,0315153056554;27
4118738;1;1;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;08;27;128,923122086;27
4118738;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118740;1;1;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;08;27;28,0267656708696;27
4118741;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;1;08;27;128,923122086;27
4118743;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118747;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118748;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;27;28,0267656708696;27
4118748;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118748;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118748;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118751;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;27;90,5506800180482;27
4118754;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118755;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118755;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118758;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;27;28,0267656708696;27
4118758;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118758;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118758;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118758;1;7;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118760;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118760;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118764;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;27;128,923122086;27
4118766;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118770;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;08;27;128,923122086;27
4118771;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118771;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;28,0267656708696;27
4118773;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;27;128,923122086;27
4118773;1;3;1;80;1;1;1;2; ;2; ; ;2; ; ; ;2; ;1;08;27;128,923122086;27
4118773;1;6;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;27;128,923122086;27
4118774;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118774;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118778;1;1;1;80;1;1;3;8; ;1; ;2;1; ;2; ;2; ;1;08;27;28,0267656708696;27
4118778;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118783;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;128,923122086;27
4118784;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118784;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118785;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118785;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118786;1;1;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;08;27;28,0267656708696;27
4118793;1;4;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;27;28,0267656708696;27
4118794;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;96,8906206645222;27
4118794;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;96,8906206645222;27
4118795;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;128,923122086;27
4118796;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;56,0535313417393;27
4118796;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;56,0535313417393;27
4118796;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;56,0535313417393;27
4118797;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;28,0267656708696;27
4118801;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;27;128,923122086;27
4118804;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;08;27;28,0267656708696;27
4118805;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;48,3908707057393;27
4118808;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;27;56,0535313417393;27
4118869;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;41;134,570626384268;41
4118871;1;6;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;41;155,919738878243;41
4118876;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;41;226,61653367989;41
4118876;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;41;226,61653367989;41
4118876;1;4;1;80;1;1;3;9;CAMBIO DE CIUDAD;2; ; ;8; ;2; ;2; ;1;08;41;226,61653367989;41
4118877;1;1;1;80;1;2; ; ; ; ;2; ; ;.;3; ;2; ;1;08;41;135,896380041237;41
4118877;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;41;135,896380041237;41
4118878;1;2;1;80;1;1;3;6; ;2; ; ;11; ;2; ;2; ;1;08;41;124,650543180655;41
4118880;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;08;41;116,873989994683;41
4118880;1;2;1;80;1;1;3;5; ;2; ; ;11; ;3; ;2; ;1;08;41;116,873989994683;41
4118881;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;41;132,676225226447;41
